publication_id,mention,label,prob
35420129.0,LOMETS3,COM,0.9690009
35420129.0,LOMETS3,COM,0.9342011
35420129.0,LOMETS3,COM,0.98115796
35420132.0,Factorbook,COM,0.94348764
35422098.0,SPEI,COM,0.78625494
35422098.0,SPEI-HR,COM,0.6885121
35422098.0,SPEI-HR,COM,0.62463725
35422098.0,SPEI,COM,0.69207096
35422487.0,DACCIWA,COM,0.8810638
35422973.0,KEMET ,COM,0.96585065
35422973.0,KEMET,COM,0.9961183
35422973.0,KEMET,COM,0.9957469
35422973.0,KEMET,COM,0.9867948
35422973.0,EMET,COM,0.98490417
35426945.0,DrugCVar,COM,0.98331404
35426945.0,DrugCVar,COM,0.9985716
35426945.0,DrugCVar,COM,0.9986391
35428570.0,Liver Tumour Segmentation Benchmark,FUL,0.9962032
35428570.0,LiTS,COM,0.96032685
35430561.0,Cancer Research Database,FUL,0.9863086
35430561.0,CRDB,COM,0.9778287
35430561.0,Cancer Research Database (CRDB,FUL,0.7838347
35430561.0,CRDB,COM,0.8222809
35430561.0,CRDB,COM,0.7896844
35430947.0,RPfam,COM,0.9768899
35430947.0,RPfam,COM,0.9968977
35430947.0,RPfam,COM,0.9971478
35430947.0,RPfam,COM,0.9886869
35430947.0,RPfam,COM,0.98127246
35434225.0,Cerner,FUL,0.6989017
35434225.0,world data,FUL,0.63876134
35434225.0,CRWD,COM,0.8548694
35434225.0,CRWD,COM,0.9953661
35434225.0,CRWD,COM,0.96759254
35434225.0,CRWD,COM,0.9933352
35435220.0,Human Virus Database,FUL,0.8989189
35435220.0,HVD,COM,0.79873043
35435220.0,HVD,COM,0.62779987
35435220.0,HVD,COM,0.92136514
35436292.0,CHAPAO,COM,0.9450601
35436292.0,CHAPAO,COM,0.98004436
35436292.0,CHAPAO,COM,0.99215686
35436292.0,CHAPAO,COM,0.9940232
35436292.0,CHAPAO,COM,0.99825066
35436292.0,HAPAO,COM,0.8807261
35436998.0,pmTR,COM,0.9939395
35436998.0,IMGT,COM,0.93544763
35436998.0,pmTR,COM,0.9505165
35437164.0,NCDB,COM,0.6423364
35437393.0,Stadsnatuur Rotterdam,FUL,0.6195103
35437393.0,SR,COM,0.4947491
35437393.0,NMR,COM,0.57729393
35437394.0,Rizoma,COM,0.99092585
35437394.0,Rizoma,COM,0.99532664
35437394.0,Rizoma,COM,0.99402577
35437394.0,Rizoma,COM,0.99096304
35437400.0,Pladias,COM,0.5186947
35437400.0,Pladias,COM,0.9451835
35437400.0,Pladias,FUL,0.48168892
35437400.0,PladiasDB,COM,0.996528
35437400.0,PladiasDB,COM,0.9850486
35437400.0,Pladias,COM,0.772834
35437413.0,NIEFF,COM,0.7250191
35437413.0,ZNIEFF,COM,0.93299526
35437413.0,ZNIEFF,COM,0.9874151
35437413.0,ZNIEFF,COM,0.9424314
35437468.0,Anti-DDI Resource,COM,0.8225506
35437468.0,anti,COM,0.4937968
35437468.0,DI,COM,0.6204171
35437474.0,PipeCoV,COM,0.99708575
35437474.0,ipeCoV,COM,0.84130144
35438138.0,Genome,FUL,0.6196799
35438138.0,henome Archive,FUL,0.54628605
35438150.0,PltDB,COM,0.9986095
35438150.0,PltDB,COM,0.9991272
35438150.0,PltDB,COM,0.9988588
35438150.0,PltDB,COM,0.99820805
35438150.0,PltDB,COM,0.9985571
35438150.0,ltDB,COM,0.99618566
35438269.0,RV,COM,0.6874028
35438269.0,TRV,COM,0.73168766
35438269.0,TRV,COM,0.86250246
35438356.0,FunRiceGenes,COM,0.9979039
35438356.0,funRiceGenes,COM,0.99549085
35438356.0,funRiceGenes,COM,0.9932725
35438356.0,funRiceGenes,COM,0.9858479
35438356.0,funRiceGenes,COM,0.9952053
35438356.0,funRiceGenes,COM,0.98601735
35439247.0,RM,COM,0.57954293
35439647.0,MEL-SELF,COM,0.97369367
35439647.0,MEL-SELF,COM,0.9927042
35439647.0,MEL-SELF,COM,0.9701805
35439647.0,MEL-SELF,COM,0.8762051
35439647.0,New Zealand Clinical Trials Registry,FUL,0.87704647
35439647.0,ANZCTR,COM,0.9287407
35440038.0,PEGR,COM,0.99704576
35440038.0,Platform for Epi-Genomic Research,FUL,0.9201418
35440038.0,PEGR,COM,0.9973078
35440646.0,OSASUD,COM,0.9637744
35440731.0,ProkaBioDen,COM,0.99880207
35440731.0,ProkaBioDen,COM,0.99861866
35441360.0,PLAViMoP,COM,0.97975224
35441360.0,PLAViMoP,COM,0.99914557
35441360.0,PLAViMoP,COM,0.99859804
35441674.0,Deephos,COM,0.78541803
35441674.0,Spectral DataBase,FUL,0.7706542
35441674.0,Deephos,COM,0.72695374
35441674.0,Deephos,COM,0.7256403
35443040.0,D3AI-CoV,COM,0.99357873
35443040.0,D3AI-CoV,COM,0.9981935
35443040.0,D3AI-CoV,COM,0.9516303
35443040.0,D3AI-CoV,COM,0.8695064
35443040.0,D3AI-CoV,COM,0.9973753
35444212.0,National Water and Energy Land Dataset,FUL,0.90334946
35444212.0,NWELD,COM,0.974375
35444212.0,NWELD,COM,0.97873664
35444212.0,NWELD,COM,0.9688097
35444317.0,Pangenome Reference,FUL,0.603819
35445695.0,A3D,COM,0.9746774
35445695.0,3D,COM,0.620854
35445712.0,iMOMdb,COM,0.9938343
35445712.0,iMOMdb,COM,0.9989346
35446421.0,ANANASTRA,COM,0.99202466
35446421.0,ANANASTRA,COM,0.9991364
35446421.0,ANANASTRA,COM,0.9987134
35446421.0,ANANASTRA,COM,0.9988181
35446421.0,ANANASTRA,COM,0.99706614
35446421.0,ANANASTRA,COM,0.99816704
35446579.0,COSS,COM,0.9911722
35446912.0,GAT-FD,COM,0.9705915
35446912.0,Graph Theoretical Analysis of Task-Related Functional Dynamics,FUL,0.9859549
35446912.0,GAT-FD,COM,0.9910392
35446912.0,GAT-FD,COM,0.97356075
35446912.0,GAT-FD,COM,0.9831897
35447495.0,STRESS-NL,COM,0.9938466
35447495.0,STRESS-NL,COM,0.99635804
35447495.0,STRESS-NL,COM,0.99724275
35447495.0,STRESS-NL,COM,0.98818904
35447495.0,STRESS-NL,COM,0.9966019
35448733.0,Non-H,FUL,0.4880762
35448733.0,Chinese Cabbage Database,FUL,0.7807286
35448733.0,cabbage database,FUL,0.6534741
35448733.0,NHCCDB,COM,0.9946123
35448733.0,NHCCDB,COM,0.9923888
35448733.0,NHCCDB,COM,0.9601945
35448733.0,NHCCDB,COM,0.9955089
35448733.0,NHCCDB,COM,0.98486847
35450214.0,Studies,FUL,0.6339544
35450779.0,Nano,COM,0.764266
35451009.0,Patient,FUL,0.81272787
35451009.0,riented Strategies Encompassing Individualize D Oocyte Number,FUL,0.8506032
35451009.0,OSEIDON,COM,0.6656935
35451453.0,Zenodo,COM,0.68641734
35451498.0,TrBase,COM,0.84810966
35451498.0,TrBase ,COM,0.9950405
35451498.0,Western Pacific Sea Urchin Genome Database,FUL,0.99251014
35451498.0,WestPac-SUGDB,COM,0.9796462
35451498.0,TrBase,COM,0.98571396
35451498.0,WestPac,COM,0.8294109
35451498.0,UGDB,COM,0.63130796
35451727.0,CDB,COM,0.75167084
35452273.0,COAST,COM,0.77657944
35452273.0,COAST,COM,0.99182844
35452518.0,PCRMS,COM,0.9514367
35452518.0,predicted cis-regulatory modules,FUL,0.94523793
35452518.0,PCRMS,COM,0.9952999
35452518.0,PCRMS,COM,0.99615574
35452708.0,eQTLsingle,COM,0.95141184
35452708.0,eQTLsingle,COM,0.9799632
35452708.0,eQTLsingle,COM,0.9921328
35453146.0,scDeconv,COM,0.95607436
35453146.0,scDeconv,COM,0.95267797
35453146.0,scDeconv,COM,0.99122417
35453146.0,scDeconv,COM,0.997739
35454168.0,IntroSpect,COM,0.87601024
35454168.0,IntroSpect,COM,0.9904579
35454168.0,IntroSpect,COM,0.9887911
35454168.0,IntroSpect,COM,0.99024856
35454168.0,IntroSpect,COM,0.9873574
35454168.0,IntroSpect,COM,0.99308157
35454168.0,IntroSpect,COM,0.99798894
35455031.0,Nucleic Acid Database,FUL,0.9932051
35455031.0,NDB,COM,0.9692981
35455031.0,NDB,COM,0.9809265
35455031.0,Nucleic Acid Knowledgebase,FUL,0.98198897
35455031.0,NAKB,COM,0.9569518
35455410.0,Global Antimicrobial Resistance and Use Surveillance System,FUL,0.9907304
35455410.0,GLASS,COM,0.98561543
35456433.0,HLHS,COM,0.724756
35456635.0,"on ""Understanding Gastrointestinal Absorption-related Processes",FUL,0.96622115
35456635.0,UNGAP,COM,0.98484564
35457249.0,HyPro,COM,0.641853
35459202.0,FC-isPO,COM,0.6078687
35459202.0,nFC-isPO,COM,0.77477646
35459202.0,nFC-isPO,COM,0.85350496
35459202.0,nFC-isPO,COM,0.9189118
35459273.0,adaptive convolutional neural network,FUL,0.8590935
35459273.0,ACNN,COM,0.6582575
35459273.0,RACNN,COM,0.9804395
35459273.0,RACNN,COM,0.69696593
35459273.0,RACNN,COM,0.91482526
35459677.0,ENABLE,COM,0.81759065
35459677.0,ENABLE,COM,0.99201983
35459677.0,ENABLE,COM,0.89285046
35459677.0,ENABLE,COM,0.99702364
35459677.0,ENABLE,COM,0.9931858
35460296.0,Haematology Outcomes Network in Europe,FUL,0.95219314
35460296.0,HONEUR)-A,COM,0.9746464
35460296.0,Haematology Outcomes Network in Europe,FUL,0.985822
35460296.0,H,COM,0.99414307
35460296.0,ONEUR,COM,0.8399123
35460296.0,network,FUL,0.52281183
35460296.0,ONEUR,COM,0.97293764
35460296.0,HONEUR,COM,0.9175898
35460296.0,HONEUR,COM,0.9725702
35460467.0,SmGDB,COM,0.97598183
35460467.0,SmGDB,COM,0.98739976
35460467.0,miltiorrhiza genome database,FUL,0.9620348
35460467.0,,FUL,0.82735884
35460467.0,SmGDB,COM,0.9922289
35460467.0,SmGDB,COM,0.9679494
35460467.0,mGDB,COM,0.95085
35461097.0,CCDB,COM,0.99679005
35461097.0,Chemical Correlation Database,FUL,0.98944765
35461097.0,CCDB,COM,0.9976809
35461097.0,CCDB,COM,0.9984813
35461097.0,CCDB,COM,0.99817973
35462956.0,PtncRNAdb,COM,0.99602765
35462956.0,PtncRNAdb,COM,0.9988052
35462956.0,PtncRNAdb,COM,0.99848443
35462956.0,PtncRNAdb,COM,0.9940482
35462956.0,PtncRNAdb,COM,0.99643904
35462956.0,PtncRNAdb,COM,0.9981219
35462956.0,PtncRNAdb,COM,0.99858916
35464838.0,MicrobioSee,COM,0.9974325
35464838.0,MicrobioSee,COM,0.9941758
35464838.0,MicrobioSee,COM,0.99322665
35464838.0,MicrobioSee,COM,0.97838986
35464838.0,MicrobioSee,COM,0.9973959
35468755.0,COVID-1,COM,0.79819185
35468755.0,GPH,COM,0.70292026
35468755.0,COVID-19 Genomics and Precision Health database,FUL,0.8929993
35468755.0,COVID-19 GPH,COM,0.9672605
35468755.0,COVID-GPH,COM,0.98129255
35468755.0,COVID-GPH,COM,0.94028246
35468755.0,COVID-1,COM,0.7697401
35468755.0,GPH,COM,0.6374103
35468810.0,ACSV,COM,0.86457664
35468810.0,ACSV,COM,0.96129656
35468810.0,CACSV,COM,0.9973045
35468810.0,,FUL,0.97116053
35469024.0,HORDB,COM,0.9891246
35469024.0,HORDB,COM,0.99217355
35469024.0,HORDB,COM,0.9928756
35469024.0,HORDB,COM,0.9840626
35469089.0,SymCog,COM,0.9341721
35469349.0,PregTox,COM,0.9422219
35469349.0,PregTox,COM,0.9990756
35469349.0,PregTox,COM,0.99877584
35469349.0,regTox,COM,0.99534243
35470070.0,deCS,COM,0.96759355
35470070.0,decoding Cell type Specificity,FUL,0.8311186
35470070.0,d,COM,0.98943055
35470070.0,eCS,COM,0.8532838
35470070.0,deCS,COM,0.8706648
35470070.0,deCS,COM,0.84403896
35470070.0,deCS,COM,0.8335806
35470070.0,deCS,COM,0.87327313
35470070.0,deCS,COM,0.88628244
35470953.0,COLO-COHORT,COM,0.91214246
35470953.0,Colorectal Cancer Cohort,FUL,0.8668964
35470953.0,COLO-COHORT,COM,0.9626093
35470953.0,COLO-SPEED,COM,0.9856078
35471187.0,Aegypti-Atlas,COM,0.9970026
35471187.0,Aegypti-Atlas,COM,0.9966078
35471187.0,Aegypti-Atlas,COM,0.99678963
35472132.0,ROADMAPS,COM,0.9919686
35472132.0,ROADMAPS,COM,0.9990903
35472132.0,ROADMAPS,COM,0.9992722
35472132.0,OADMAPS,COM,0.98785967
35474380.0,ExPheWas,COM,0.9933375
35474380.0,ExPheWas,COM,0.99919045
35474380.0,ExPheWas,COM,0.9990164
35474380.0,ExPheWas,COM,0.9981952
35474383.0,KmerKeys,COM,0.9545802
35474383.0,KmerKeys,COM,0.9958851
35474383.0,KmerKeys,COM,0.99785453
35474393.0,Gene-SCOUT,COM,0.9823344
35474393.0,Gene-SCOUT,COM,0.99793875
35474393.0,Gene-SCOUT,COM,0.99299717
35474880.0,Sufficiency Policy Database,FUL,0.5842828
35475145.0,PDXNet,COM,0.9815392
35475145.0,PDXNet,COM,0.9979532
35475145.0,PDXNet,COM,0.9960123
35475655.0,LOvE,COM,0.6741238
35475655.0,LGBTQ Oncofertility Education,FUL,0.97376055
35475655.0,LOvE-ECHO,COM,0.9933872
35475655.0,Enriching Communication skills for Health professionals,FUL,0.6495939
35475655.0,E,COM,0.921703
35475655.0,ECHO,COM,0.6381651
35475655.0,LOvE-ECHO,COM,0.99585867
35475655.0,ECHO,COM,0.5739317
35475655.0,LQBTA,COM,0.7613517
35475655.0,LOvE-ECHO,COM,0.99341965
35476961.0,Haemovigilance Network Database,FUL,0.6614993
35476961.0,ISTARE,COM,0.9452855
35476961.0,ISTARE,COM,0.95938873
35476961.0,ISTARE,COM,0.9261863
35476961.0,ISTARE,COM,0.99154353
35477703.0,F3UTER,COM,0.99616474
35477703.0,,FUL,0.98244387
35478368.0,ICD,COM,0.5524311
35479940.0,Global Evaluation of SARS,FUL,0.8123252
35479940.0,GESS v2,COM,0.9609973
35479940.0,GESS,COM,0.76110935
35479940.0,GESS,COM,0.6484083
35479940.0,GESS,COM,0.6481604
35479940.0,GESS,COM,0.71303535
35479940.0,GESS,COM,0.8716311
35481632.0,Membranome,COM,0.9689273
35481632.0,Membranome,COM,0.9572295
35481632.0,Membranome 3.0,COM,0.8382141
35481632.0,Membranome,COM,0.9275406
35481685.0,MxMD,COM,0.6165934
35482537.0,XePhIR,COM,0.95780665
35482537.0,zebrafish xenograft phenotype interactive repository,FUL,0.91966873
35482537.0,Xenograft Phenotype Interactive Repository,FUL,0.9944472
35482537.0,XePhIR,COM,0.9991061
35482537.0,XePhIR,COM,0.9953041
35482537.0,XePhIR,COM,0.9978143
35484179.0,GTEx,COM,0.9641844
35484318.0,ConvNet,COM,0.7875524
35484318.0,ConvNet,COM,0.91185045
35484318.0,ConvNet,COM,0.7189848
35484318.0,ConvNet,COM,0.8849926
35484545.0,KNOWintegrativeoncology,FUL,0.6048863
35484545.0,rg,COM,0.35713413
35484545.0,KNOW,COM,0.9394333
35484563.0,BMC Caller,COM,0.9861846
35484563.0,BMC Caller,COM,0.8132009
35484563.0,,FUL,0.983042
35484563.0,BMC Caller,COM,0.7502046
35484997.0,Tissue Sarcoma Consortium,FUL,0.78351516
35484997.0,INSTRuCT,COM,0.9231197
35484997.0,International Soft Tissue Sarcoma Database Consortium,FUL,0.992573
35484997.0,INSTRuCT,COM,0.9976784
35484997.0,Tissue Sarcoma,FUL,0.65294987
35484997.0,INSTRuCT,COM,0.8478262
35485743.0,ATHENA,COM,0.97055125
35485743.0,ATHENA,COM,0.9982622
35485743.0,ATHENA,COM,0.99869657
35485743.0,THENA,COM,0.93254244
35486032.0,EGCG,COM,0.75553244
35486581.0,PMSI,COM,0.6440939
35487022.0,InterSurgeon,COM,0.6462556
35487022.0,InterSurgeon,COM,0.96810716
35487022.0,InterSurgeon,COM,0.93253964
35487022.0,InterSurgeon,COM,0.9157861
35487022.0,InterSurgeon,COM,0.88959014
35487022.0,InterSurgeon,COM,0.8942865
35487022.0,InterSurgeon,COM,0.9710867
35487136.0,robe,FUL,0.5598006
35487136.0,Race,FUL,0.68249
35487136.0,CPR,COM,0.7107174
35487136.0,Companion-Probe,COM,0.8682163
35487167.0,CLSPN,COM,0.80388117
35487723.0,Genetics Adviser,COM,0.418633
35487995.0,ImitateDB,COM,0.99769586
35487995.0,ImitateDB,COM,0.9936748
35487995.0,ImitateDB,COM,0.9979943
35488032.0,NeuroVault,COM,0.6749867
35488032.0,NeuroVault,COM,0.6728306
35489057.0,ProteinsPlus,COM,0.99790895
35489057.0,ProteinsPlus,COM,0.99740124
35489057.0,ProteinsPlus,COM,0.9546386
35489067.0,BusyBee Web,COM,0.98742163
35489067.0,BusyBee Web,COM,0.9891571
35490564.0,INternational Soft Tissue SaRcoma ConsorTium,FUL,0.90774375
35490564.0,INSTRuCT,COM,0.90046287
35490564.0,INSTRuCT,COM,0.99595106
35491108.0,BGM,COM,0.8028357
35491108.0,Genome for,FUL,0.5861303
35493528.0,dbPepNeo2.0,COM,0.95583296
35493528.0,dbPepNeo,COM,0.99887955
35493528.0,dbPepNeo,COM,0.99908006
35493528.0,neo,COM,0.6388835
35493528.0,BLASTdb,COM,0.70790815
35495109.0,UPIMAPI,COM,0.93530244
35495109.0,reCOGnizer,COM,0.8319442
35495163.0,GURFAP,COM,0.87224656
35495163.0,factor,FUL,0.54959786
35495163.0,GURFAP,COM,0.9008911
35495163.0,GURFAP,COM,0.99718785
35498549.0,International Trichinella Reference Centre,FUL,0.93235606
35498549.0,International Trichinella Reference Centre,FUL,0.96849775
35498549.0,ITRC,COM,0.76726
35498549.0,ITRC,COM,0.97812563
35498549.0,ITRC,COM,0.5993391
35500907.0,MiCId,COM,0.5973696
35500907.0,MiCId,COM,0.56342113
35500907.0,MiCId,COM,0.99717885
35501320.0,Nucleome,FUL,0.6583295
35501320.0,4DN,COM,0.8339549
35501320.0,4DN,COM,0.9939859
35501320.0,,FUL,0.97597754
35501320.0,4DN,COM,0.98704535
35501320.0,4DN,COM,0.9804322
35501677.0,tReasure,COM,0.90398264
35501677.0,tRNA Expression Analysis Software,FUL,0.85813963
35501677.0,tReasure,COM,0.97022784
35501677.0,tReasure,COM,0.9836988
35501677.0,tReasure,COM,0.9835742
35501677.0,tReasure,COM,0.9210968
35501677.0,Reasure,COM,0.9843293
35502202.0,UK-Mutation Explorer,FUL,0.77969784
35502202.0,COG-UK Mutation Explorer,FUL,0.9935312
35502202.0,COG-UK-ME,COM,0.997603
35502202.0,COG-UK-ME,COM,0.9976978
35502202.0,COG-UK-ME,COM,0.9956484
35502202.0,COG-UK-ME,COM,0.9973052
35503204.0,MrParse,COM,0.93859124
35503204.0,MrParse,COM,0.9868488
35503204.0,MrParse,COM,0.88160765
35503204.0,MrParse,COM,0.9521197
35503635.0,Project for interventional Oncology,FUL,0.72670954
35503635.0,LArge-database in liveR,FUL,0.8752424
35504357.0,Organ-Disease Annotations,FUL,0.9597668
35504357.0,ODiseA,COM,0.99719733
35504357.0,Mendelian Inheritance in,FUL,0.7139237
35504357.0,Organ-Disease Annotations,FUL,0.96310586
35504357.0,ODiseA,COM,0.99047726
35504357.0,ODiseA,COM,0.99742824
35504357.0,ODiseA,COM,0.9978118
35504357.0,ODiseA,COM,0.9973976
35504357.0,ODiseA,COM,0.9983321
35504919.0,MASCDB,COM,0.99750394
35504919.0,Multi-Angle Snowflake Camera,FUL,0.845488
35504919.0,MASCDB,COM,0.97410244
35504919.0,MASCDB,COM,0.9969908
35504931.0,MIMIC,COM,0.6018954
35504931.0,MIMIC-IV,COM,0.977829
35504931.0,M,FUL,0.47992033
35504931.0,edical Information Mart for Intensive Care,FUL,0.92879665
35505069.0,EGB,COM,0.69590104
35506247.0,PANcreatic Disease ReseArch,FUL,0.97998077
35506247.0,PANDoRA,COM,0.98556966
35506247.0,PANDoRA,COM,0.99836606
35507016.0,Curation,FUL,0.72746265
35507016.0,Curation,FUL,0.663895
35507258.0,IMEx,COM,0.94513965
35507258.0,IMEx,COM,0.9401379
35507258.0,IMEx,COM,0.9621484
35507258.0,IMEx,COM,0.9516688
35507258.0,IMEx,COM,0.7822513
35507259.0,Data Bank,FUL,0.6354611
35507259.0,wwPDB,COM,0.65030736
35507259.0,Protein Data Bank in,FUL,0.7549318
35507259.0,wwPDB,COM,0.62931055
35507551.0,Narrative Experiences Online,FUL,0.93709564
35507551.0,NEON,COM,0.73260945
35507551.0,NEON,COM,0.6558747
35508507.0,MLC,COM,0.83064085
35508828.0,Search_TPS,COM,0.84293336
35508965.0,Vcorn,COM,0.72626036
35508965.0,corn,COM,0.76480436
35511057.0,deepHPI,COM,0.99713117
35511057.0,deepHPI,COM,0.992284
35511057.0,deepHPI,COM,0.98798907
35511057.0,deepHPI,COM,0.9938489
35511057.0,deepHPI,COM,0.99515164
35511882.0,E-CatBoost,COM,0.9385826
35511882.0,E-CatBoost,COM,0.9342384
35511882.0,CatBoost,COM,0.67383844
35511882.0,E,COM,0.60827047
35511882.0,atBoost,COM,0.8056948
35512705.0,Spatiotemporal transcriptomic,FUL,0.7499842
35512705.0,mouse organogenesis spatiotemporal transcriptomic atlas,FUL,0.98958856
35512705.0,MOSTA,COM,0.995602
35512708.0,VROA36,COM,0.87857145
35512708.0,VROA36,COM,0.99283266
35512743.0,PTRG-DES,COM,0.5781185
35512743.0,PTRG-DES,COM,0.99371463
35512743.0,PTRG-DES,COM,0.9150035
35512743.0,PTRG-DES,COM,0.91292936
35513443.0,AlphaFold,COM,0.69456244
35514183.0,HLAB,COM,0.7883016
35514183.0,HLAB,COM,0.71223927
35514183.0,HLAB,COM,0.6941105
35515989.0,ComPara,COM,0.9600747
35515989.0,ComPara,COM,0.99836713
35515989.0,ComPara,COM,0.9974871
35515989.0,ComPara,COM,0.9781527
35518360.0,DBSCAN-SWA,COM,0.9855687
35518360.0,DBSCAN-SWA,COM,0.99489135
35518360.0,DBSCAN-SWA,COM,0.95230347
35518360.0,DBSCAN-SWA,COM,0.8967443
35518360.0,DBSCAN-SWA,COM,0.96210593
35518360.0,DBSCAN-SWA,COM,0.99558306
35521552.0,NAToRA,COM,0.9511462
35521552.0,NAToRA,COM,0.9942449
35521552.0,NAToRA,COM,0.9983483
35521552.0,NAToRA,COM,0.99785906
35521557.0,Cycle Generative Adversarial Network,FUL,0.9798874
35521557.0,CycleGAN,COM,0.9044926
35521969.0,Bioink,COM,0.7318931
35522426.0,Human pluripotent stem cell registry,FUL,0.9897672
35522426.0,human plutiripotent stem cell registry,FUL,0.95044833
35522426.0,hPSCreg,COM,0.9955975
35522426.0,hPSCreg,COM,0.9976065
35523906.0,PlantMWpIDB,COM,0.99679935
35523906.0,PlantMWpIDB,COM,0.9983929
35523906.0,PlantMWpIDB,COM,0.9983009
35523906.0,PlantMWpIDB,COM,0.99680513
35524130.0,PathoYeastract,COM,0.9911323
35524130.0,PathoYeastract,COM,0.9983318
35524130.0,PathoYeastract,COM,0.9983418
35524165.0,CircMiMi,COM,0.854616
35524165.0,CircMiMi,COM,0.9876458
35524165.0,CircMiMi,COM,0.61695534
35524165.0,CircMiMi,COM,0.9827647
35524165.0,CircMiMi,COM,0.97004426
35524165.0,NeuroCirc,COM,0.98728776
35524165.0,ircMiMi,COM,0.93018705
35524174.0,SPINNAKER,COM,0.9959919
35524174.0,SPINNAKER,COM,0.9866111
35524174.0,PongeINteractionNetworkmAKER,FUL,0.69936967
35524174.0,SPINNAKER,COM,0.9960015
35524174.0,PINNAKER,COM,0.87531567
35524337.0,BAGS,COM,0.9316024
35524475.0,CN,COM,0.60539293
35524556.0,SigCom LINCS,COM,0.9964371
35524556.0,SigCom LINCS,COM,0.915177
35524556.0,SigCom LINCS,COM,0.79167104
35524556.0,SigCom LINCS,COM,0.6575629
35524556.0,SigCom LINCS,COM,0.7042341
35524556.0,SigCom LINCS,COM,0.779436
35524556.0,LINCS,COM,0.6508528
35524556.0,SigCom LINCS,COM,0.9066644
35524557.0,iFeatureOmega,COM,0.93085116
35524557.0,iFeatureOmega,COM,0.99192816
35524557.0,iFeatureOmega,COM,0.995026
35524557.0,iFeatureOmega,COM,0.98985595
35524557.0,iFeatureOmega,COM,0.98941606
35524557.0,iFeatureOmega,COM,0.9947731
35524557.0,iFeatureOmega,COM,0.985198
35524563.0,VRprofile2,COM,0.965988
35524563.0,VRprofile2,COM,0.99579394
35524563.0,VRprofile2,COM,0.9568699
35524563.0,MobilomeDB2,COM,0.6664499
35524563.0,VRprofile2,COM,0.9800583
35524563.0,VRprofile2,COM,0.9956163
35524568.0,scIMC,COM,0.99310035
35524568.0,scIMC,COM,0.997205
35524568.0,single-cell Imputation Methods Comparison platform,FUL,0.9480251
35524571.0,TeachOpenCADD,COM,0.9868435
35524571.0,TeachOpenCADD,COM,0.9968082
35524571.0,TeachOpenCADD,COM,0.99551904
35524571.0,TeachOpenCADD,COM,0.9944421
35524573.0,SAMS,COM,0.94913447
35524573.0,ymptom Annotation Made Simple,FUL,0.8496413
35524573.0,SAMS,COM,0.98884296
35524573.0,SAMS,COM,0.9948236
35525549.0,KinView,COM,0.6942325
35525549.0,ProKinO,COM,0.7219316
35526046.0,Countries Clinical,FUL,0.5687534
35526046.0,Partnership,FUL,0.52075905
35526046.0,EDCTP,COM,0.8064705
35526046.0,Countries Clinical,FUL,0.61911625
35526046.0,EDCTP,COM,0.6981044
35526046.0,EDCTP,COM,0.6797195
35526357.0,FoodMicrobionet,COM,0.98313475
35526357.0,FoodMicrobionet,COM,0.99769247
35526357.0,FoodMicrobionet,COM,0.9606126
35526357.0,FoodMicrobionet,COM,0.8210921
35526357.0,FoodMicrobionet,COM,0.94914734
35526357.0,FoodMicrobionet,COM,0.9971557
35532083.0,REET,COM,0.9299464
35532083.0,Robustness Evaluation and Enhancement Toolbox,FUL,0.80616194
35532083.0,REET,COM,0.97936696
35532083.0,REET,COM,0.7811757
35532083.0,REET,COM,0.9701282
35532184.0,Genome Aggregation,FUL,0.6101411
35532184.0,gnomADv3,COM,0.5898129
35532184.0,gnomAD,COM,0.79323435
35533187.0,LmTraceMap,COM,0.98971856
35533187.0,LmTraceMap,COM,0.9963014
35534602.0,Manageable and Exploitable Renewable,FUL,0.72302926
35536198.0,BioKIT,COM,0.98454404
35536198.0,BioKIT,COM,0.9946878
35536198.0,BioKIT,COM,0.9915926
35536198.0,BioKIT,COM,0.99622595
35536198.0,BioKIT,COM,0.9979247
35536252.0,BioTransformer,COM,0.9511236
35536252.0,BioTransformer,COM,0.99262375
35536252.0,BioTransformer,COM,0.98897916
35536252.0,BioTransformer,COM,0.86253846
35536252.0,BioTransformer,COM,0.6477692
35536252.0,BioTransformer,COM,0.6771282
35536252.0,BioTransformer,COM,0.87646323
35536253.0,BioUML-t,COM,0.75569844
35536253.0,BioUML,COM,0.99601936
35536253.0,BioUML,COM,0.84613603
35536253.0,BioUML,COM,0.80418915
35536253.0,BioUML,COM,0.6910858
35536253.0,BioUML,COM,0.69522405
35536289.0,pubmedKB,COM,0.99726576
35536289.0,pubmedKB,COM,0.9970102
35536289.0,pubmedKB,COM,0.9969593
35536289.0,pubmedKB,COM,0.9895021
35536289.0,pubmedKB,COM,0.9845498
35536289.0,pubmedKB,COM,0.9918162
35536289.0,pubmedKB,COM,0.9975484
35536809.0,LitMC-BERT,COM,0.94123834
35536809.0,LitCovid,COM,0.9956349
35536809.0,LitCovid,COM,0.98858804
35536809.0,LitCovid,COM,0.9938623
35536809.0,LitCovid,COM,0.9619237
35536846.0,ThermoBase,COM,0.9982306
35536846.0,ThermoBase,COM,0.9990477
35536846.0,ThermoBase,COM,0.998985
35536846.0,ThermoBase,COM,0.9990266
35536846.0,ThermoBase,COM,0.9990421
35536846.0,Astrobiology Habitable Environments Database,FUL,0.99352866
35536846.0,AHED,COM,0.96562344
35536846.0,TogoDB,COM,0.90648913
