publication_id,entity_text,entity_type,confidence,source
37276744.0,PVTT,COM,1.0,statistical
37277054.0,sup>6</sup>-benzylguanine,COM,1.0,statistical
37277054.0,YSW,COM,1.0,statistical
37277113.0,Psychiatric Treatment Conducted via Telemedicine Versus In-Person Modality in Posttraumatic Stress Disorder,FUL,1.0,statistical
37277265.0,EORTC,COM,1.0,statistical
37277265.0,European Organization for Research and Treatment of Cancer,FUL,1.0,statistical
37277265.0,Brain Tumor Funders Collaborative,FUL,1.0,statistical
37277500.0,DataLad,COM,1.0,statistical
37278256.0,Chinese Herbal Medicine Improved Survival in Stage IV Breast Cancer Patients,FUL,1.0,statistical
37278256.0,Incorporated Taiwan Cancer Registry Database and Hospital Database,FUL,1.0,statistical
37278256.0,Taiwan Cancer Registry Database,FUL,1.0,statistical
37278256.0,TCRD,COM,1.0,ruler
37278256.0,CMUH,COM,1.0,statistical
37278256.0,0.1309,COM,1.0,statistical
37278256.0,0.3491,COM,1.0,statistical
37278256.0,0.1836-0.6636,COM,1.0,statistical
37278513.0,CSAP,COM,1.0,statistical
37279138.0,AADB,COM,1.0,ruler
37279138.0,Antibiotic Adjuvant DataBase,FUL,1.0,ruler
37279202.0,DH5α,COM,1.0,statistical
37279501.0,Contemporary Cancer Program Practice Profile Report Compliance Rates for Gastric Cancer,FUL,1.0,statistical
37279501.0,Commission on Cancer,FUL,1.0,statistical
37279501.0,National Cancer Database,FUL,1.0,statistical
37279501.0,NCDB,COM,1.0,statistical
37279743.0,COBRApy,COM,1.0,statistical
37279743.0,GENRE,COM,1.0,statistical
37279743.0,ModelSEED,COM,1.0,ruler
37279760.0,ClinGen,COM,1.0,ruler
37279783.0,IHM-DB,COM,1.0,statistical
37279783.0,Indian Himalayan metagenome database,FUL,1.0,statistical
37279783.0,Indian Himalayan Region,FUL,1.0,statistical
37279964.0,Plants,COM,1.0,statistical
37280240.0,ICESat-2,COM,1.0,statistical
37280240.0,IRIS,COM,1.0,statistical
37280240.0,SWOT Mission River Database,FUL,1.0,statistical
37280249.0,OpenSim,COM,1.0,statistical
37280249.0,SIAT-LLMD,COM,1.0,statistical
37280537.0,SUsPECT,COM,1.0,statistical
37280537.0,Ensembl,COM,1.0,ruler
37280537.0,GENCODE,COM,1.0,ruler
37280537.0,RefSeq,COM,1.0,ruler
37280537.0,Solving Unsolved Patient Exomes/gEnomes using Custom Transcriptomes,FUL,1.0,statistical
37280537.0,ClinVar,COM,1.0,ruler
37280733.0,MDT,COM,1.0,statistical
37284487.0,OVID,COM,1.0,statistical
37284487.0,Mixed Methods Appraisal Tool checklist,FUL,1.0,statistical
37284942.0,Guinea Pig Preimplantation Embryos,FUL,1.0,statistical
37285011.0,FORCE,COM,1.0,statistical
37285215.0,CUDA,COM,1.0,statistical
37285215.0,CBCT,COM,1.0,statistical
37285215.0,MDCT,COM,1.0,statistical
37285215.0,PCCT,COM,1.0,statistical
37285215.0,GPU,COM,1.0,statistical
37285317.0,NanoFlow,COM,1.0,statistical
37285317.0,https://genboree.org/nano-ui/ld/datasets,COM,1.0,statistical
37285317.0,ClinGen,COM,1.0,ruler
37285317.0,Linked Data Hub,FUL,1.0,statistical
37285317.0,ArangoDB,COM,1.0,statistical
37285317.0,NanoUI,COM,1.0,statistical
37285719.0,ESMO,COM,1.0,statistical
37285719.0,BSMO,COM,1.0,statistical
37285719.0,PSMO,COM,1.0,statistical
37286335.0,CLDN5,COM,1.0,statistical
37286335.0,TCGA,COM,1.0,ruler
37286335.0,GEO,COM,1.0,ruler
37286335.0,Gene expression omnibus,FUL,1.0,statistical
37286335.0,KEGG,COM,1.0,ruler
37286335.0,GSEA,COM,1.0,statistical
37286335.0,TMB,COM,1.0,ruler
37286434.0,Conditional Cancer-Specific Survival for Inflammatory Breast Cancer: Analysis of SEER,FUL,1.0,statistical
37286434.0,traditional cancer-specific survival,FUL,1.0,statistical
37286434.0,Fine-Gray proportional subdistribution hazard model was constructed to screen for time-dependent risk factors associated with cancer-specific death,FUL,1.0,statistical
37286434.0,Fine-Gray's model indicated that remote organ metastasis,FUL,1.0,statistical
37286434.0,Fine-Gray's model-based nomogram was constructed to predict 5-year cancer-specific survival immediately,FUL,1.0,statistical
37286571.0,QMR,COM,1.0,statistical
37286728.0,PID,COM,1.0,ruler
37286728.0,FIS,COM,1.0,statistical
37287133.0,MTLMDA,COM,1.0,statistical
37287978.0,a</i>]pyrene,COM,1.0,statistical
37287978.0,Ido2</i,COM,1.0,statistical
37287978.0,Cd84</i,COM,1.0,statistical
37287978.0,Il21r.</i,COM,1.0,statistical
37287978.0,I3C.,COM,1.0,statistical
37288529.0,National Health Service,FUL,1.0,statistical
37288529.0,Welsh Health Specialised Services Committee and Aneurin Bevan University Health Board</i,FUL,1.0,statistical
37288529.0,EWHC,COM,1.0,statistical
37289274.0,MPD,COM,1.0,ruler
37289447.0,Human-Like Artificial Intelligent System for Predicting Invasion Depth of Esophageal Squamous Cell Carcinoma Using Magnifying Narrow-Band Imaging Endoscopy,FUL,1.0,statistical
37289563.0,Digital Health Divide,FUL,1.0,statistical
37289563.0,Characterizing Patient Portal Users and Nonusers in the U.S.,FUL,1.0,statistical
37289634.0,InToxSa</i,COM,1.0,statistical
37289634.0,i><u,COM,1.0,statistical
37289737.0,GaAs,COM,1.0,statistical
37289737.0,Photon Counting Toolkit,FUL,1.0,statistical
37289737.0,PcTK,COM,1.0,statistical
37289737.0,PCD,COM,1.0,ruler
37289737.0,LAMBDA,COM,1.0,statistical
37289750.0,Faculty of Health Sciences,FUL,1.0,statistical
37289750.0,HREC,COM,1.0,statistical
37289765.0,PATH,COM,1.0,statistical
37289767.0,FewRel,COM,1.0,statistical
37289799.0,MPD,COM,1.0,ruler
37289843.0,Mslar,COM,1.0,ruler
37289843.0,interaction database,FUL,1.0,ruler
37289843.0,Microbial Synthetic Lethal and Rescue Database,FUL,1.0,ruler
37290059.0,PLBD,COM,1.0,ruler
37290059.0,protein-ligand binding database of thermodynamic and kinetic intrinsic parameters,FUL,1.0,statistical
37290137.0,Derivation of Breast Cancer Patient Derived Human Induced Pluripotent Stem Cell Line,FUL,1.0,statistical
37290137.0,YBLi006,COM,1.0,statistical
37290137.0,FANCIgene,COM,1.0,statistical
37290137.0,c.257C,COM,1.0,statistical
37290356.0,SMGY-1XX,COM,1.0,statistical
37290356.0,SMGY-3XX,COM,1.0,statistical
37290356.0,SMGY-4XX,COM,1.0,statistical
37290356.0,SMGY-5XX,COM,1.0,statistical
37290356.0,SMGY-6XX,COM,1.0,statistical
37290356.0,SMGY-8XX,COM,1.0,statistical
37290906.0,Global Alliance for Living Evidence on aNxiety,FUL,1.0,statistical
37290960.0,EACR,COM,1.0,statistical
37291165.0,GAN,COM,1.0,statistical
37291174.0,HighAltitudeOmicsDB,COM,1.0,ruler
37291174.0,KEGG,COM,1.0,ruler
37291214.0,Human Lung Cell Atlas,FUL,1.0,statistical
37291214.0,Human Cell Atlas,FUL,1.0,statistical
37291365.0,Hmrbase2,COM,1.0,ruler
37291365.0,a comprehensive database of hormones and their receptors,FUL,1.0,ruler
37291365.0,Hmrbase,COM,1.0,statistical
37291365.0,HMDB,COM,1.0,ruler
37291365.0,UniProt,COM,1.0,ruler
37291365.0,PubChem,COM,1.0,ruler
37291492.0,TEMPROT,COM,1.0,statistical
37291492.0,TEMPROT+,COM,1.0,statistical
37291492.0,CAFA3,COM,1.0,statistical
37291492.0,AuPRC,COM,1.0,statistical
37291876.0,Automated Native Mass Spectrometry Analysis,FUL,1.0,statistical
37292205.0,Food and Drug Administration Adverse Event Reporting System,FUL,1.0,statistical
37293503.0,SEER,COM,1.0,statistical
37294786.0,RAM,COM,1.0,statistical
37294807.0,MASH Native,FUL,1.0,statistical
37294807.0,nTDP,COM,1.0,statistical
37294912.0,FOSPs,COM,1.0,statistical
37296021.0,CBD,COM,1.0,ruler
37296021.0,delta9,COM,1.0,statistical
37296100.0,DDAH,COM,1.0,statistical
37296383.0,3DVizSNP,COM,1.0,statistical
37296383.0,AlphaFold,COM,1.0,ruler
37296454.0,ProfhEX,COM,1.0,statistical
37296454.0,OECD,COM,1.0,statistical
37296599.0,Deep Brain Stimulation,FUL,1.0,statistical
37296599.0,DBS,COM,1.0,statistical
37296917.0,Pancreatic Cancer,FUL,1.0,statistical
37296917.0,PDAC,COM,1.0,statistical
37298890.0,Iconic Mexican Fungal Resource,FUL,1.0,statistical
37300008.0,Review on Human Action Recognition in Smart Living,FUL,1.0,statistical
37300315.0,CSPH,COM,1.0,statistical
37301705.0,NAI,COM,1.0,statistical
37301828.0,PMSI,COM,1.0,statistical
37301851.0,HPV-18,COM,1.0,statistical
37301898.0,GepLiver,COM,1.0,statistical
37301898.0,an integrative liver expression atlas spanning developmental stages and liver disease phases,FUL,1.0,statistical
37301898.0,Cumulative large-scale,FUL,1.0,statistical
37303742.0,SILVA,COM,1.0,ruler
37303742.0,GTDB,COM,1.0,ruler
37303742.0,MiDAS,COM,1.0,ruler
37304268.0,SeptiSearch,COM,1.0,statistical
37305293.0,Retention Database for Prediction,FUL,1.0,statistical
37305390.0,TCGA,COM,1.0,ruler
37305390.0,SKCM,COM,1.0,statistical
37305390.0,Gene Expression Omnibus,FUL,1.0,ruler
37305390.0,GEO,COM,1.0,ruler
37305390.0,GBP4,COM,1.0,statistical
37305790.0,MIND,COM,1.0,statistical
37305790.0,PROSPERO,COM,1.0,statistical
37305898.0,coefficient=-0.317,COM,1.0,statistical
37306791.0,Cambodia,COM,1.0,statistical
37306791.0,Indochina Movement Disorders Conference,FUL,1.0,statistical
37306951.0,Carbohydrate Structure Database,FUL,1.0,ruler
37306951.0,Immune Epitope Database,FUL,1.0,statistical
37307250.0,JADER,COM,1.0,statistical
37307250.0,Japanese Adverse Drug Event Report,FUL,1.0,statistical
37307250.0,SMQ,COM,1.0,statistical
37307303.0,SLIM-Orbitrap platform,FUL,1.0,statistical
37308855.0,VerifyModel,COM,1.0,statistical
37308855.0,TruthTable,COM,1.0,statistical
37308855.0,ScoreNet,COM,1.0,statistical
37308855.0,MIDAS,COM,1.0,statistical
37308883.0,HGMD,COM,1.0,ruler
37308883.0,Chinese genetic variation database of IEMs,FUL,1.0,statistical
37308906.0,African American Breast Cancer Epidemiology and Risk,FUL,1.0,statistical
37308906.0,ALDH2,COM,1.0,statistical
37308914.0,PVTT.<h4,COM,1.0,statistical
37308914.0,PVTT,COM,1.0,statistical
37309816.0,GOLD,COM,1.0,ruler
37309816.0,GOLD.<h4,COM,1.0,statistical
37309816.0,RCTs).<h4,COM,1.0,statistical
37309816.0,RCT,COM,1.0,statistical
37310205.0,Platform for Activable Photoacoustic Imaging and Synergistic Photothermal/Chemodynamic Cancer Therapy,FUL,1.0,statistical
37310261.0,GERDH,COM,1.0,ruler
37310261.0,CmEIN3,COM,1.0,statistical
37310786.0,https://github.com/klebgenomics/Kaptive,COM,1.0,statistical
37310786.0,Kaptive-</i,COM,1.0,statistical
37310789.0,Materials Cloud 2D Database,FUL,1.0,statistical
37310789.0,COD,COM,1.0,ruler
37311148.0,GeniePool,COM,1.0,ruler
37311148.0,gnomAD,COM,1.0,ruler
37311148.0,Sequence Read Archive,FUL,1.0,ruler
37311148.0,SRA,COM,1.0,ruler
37311148.0,SRAtoolkit,COM,1.0,statistical
37311149.0,Neodb,COM,1.0,ruler
37311149.0,a comprehensive neoantigen database and discovery platform for cancer immunotherapy,FUL,1.0,ruler
37311698.0,Cost-Effectiveness Analysis,FUL,1.0,statistical
37311698.0,$,COM,1.0,statistical
37311698.0,ANTECEDENTES,COM,1.0,statistical
37311698.0,DISEÑO,COM,1.0,statistical
37311698.0,CONCLUSIÓN,COM,1.0,statistical
37311698.0,http://links.lww.com/DCR/C199,COM,1.0,statistical
37311698.0,Traducción-Dr. Fidel,COM,1.0,statistical
37311775.0,HerpSexDet,COM,1.0,statistical
37311775.0,the herpetological database of sex determination and sex reversal,FUL,1.0,statistical
37311900.0,CB,COM,1.0,ruler
37312031.0,SBMLKinetics,COM,1.0,statistical
37312031.0,BioModels,COM,1.0,ruler
37312418.0,Microfluidic Immuno-Serolomic Assay Reveals Systems Level Association with COVID-19 Pathology and Vaccine Protection,FUL,1.0,statistical
37313017.0,WheatQTLdb,COM,1.0,statistical
37313406.0,PROSPERO,COM,1.0,statistical
37313406.0,AKI,COM,1.0,statistical
37314102.0,PFOS,COM,1.0,statistical
37314235.0,Population Health Management Approach to Depression Symptom Monitoring in Primary Care,FUL,1.0,statistical
37314859.0,Enzyme-Triggered Intestine-Specific Targeting Adhesive Platform for Universal Oral Drug Delivery,FUL,1.0,statistical
37315007.0,..,COM,1.0,statistical
37315707.0,European Union - Chemicals,FUL,1.0,statistical
37315767.0,Sociedad Española de Oncología Médica,FUL,1.0,statistical
37315789.0,nanoCLAMPs,COM,1.0,statistical
37315789.0,nano Clostridial Antibody Mimetic Proteins,FUL,1.0,statistical
37315789.0,SUMO,COM,1.0,statistical
37315789.0,pH.,COM,1.0,statistical
37315789.0,nanoCLAMP,COM,1.0,statistical
37316638.0,EISeg,COM,1.0,statistical
37316638.0,Efficient Interactive Segmentation,FUL,1.0,statistical
37316673.0,MdrDB,COM,1.0,statistical
37316673.0,a large-scale,FUL,1.0,ruler
37316673.0,PDB,COM,1.0,ruler
37316761.0,GIST,COM,1.0,statistical
37316761.0,GISTs,COM,1.0,statistical
37317043.0,SBVS,COM,1.0,statistical
37317043.0,ToCoDDB,COM,1.0,ruler
37317598.0,Digital Transformation in Cancer Drug Therapy-Building,FUL,1.0,statistical
37317598.0,CyberOncology,COM,1.0,statistical
37317598.0,Kyoto University Hospital RWD Project,FUL,1.0,statistical
37318459.0,GEO,COM,1.0,ruler
37318459.0,KEGG,COM,1.0,ruler
37318459.0,Kyoto Encyclopedia of Genes and Genomes,FUL,1.0,ruler
37318459.0,GAG,COM,1.0,ruler
37318459.0,IL7R,COM,1.0,statistical
37319212.0,Aging Fly Cell Atlas,FUL,1.0,statistical
37322033.0,CPS,COM,1.0,statistical
37322034.0,Brain Computer Interfaces,FUL,1.0,statistical
37322080.0,SMR,COM,1.0,ruler
37322090.0,GeoTIFF,COM,1.0,statistical
37322090.0,NetCDF,COM,1.0,statistical
37322316.0,Online Analysis Platform of Literature Metrology and Microsoft Excel 2019 to perform bibliometricanalysis and visualization.<h4,FUL,1.0,statistical
37322316.0,INTERNATIONAL,COM,1.0,statistical
37322495.0,ReporTree,COM,1.0,statistical
37322495.0,a surveillance-oriented tool to strengthen the linkage between pathogen genetic clusters and epidemiological data,FUL,1.0,statistical
37322495.0,wgMLST,COM,1.0,ruler
37323471.0,CNN,COM,1.0,statistical
37323558.0,STRING,COM,1.0,ruler
37323558.0,CytoHubba,COM,1.0,statistical
37323896.0,GenBank,COM,1.0,ruler
37323896.0,OXA-66,COM,1.0,statistical
37323896.0,ST,COM,1.0,statistical
37323912.0,Introduction</h4><i,COM,1.0,statistical
37323912.0,kB,FUL,1.0,statistical
37323912.0,kB.,COM,1.0,statistical
37323912.0,STRUCTURE,COM,1.0,statistical
37323936.0,HTL,COM,1.0,statistical
37323936.0,ProSA,COM,1.0,statistical
37323936.0,ABCpred,COM,1.0,statistical
37323936.0,IFN-<i,COM,1.0,statistical
37324587.0,Introduction</h4><i,COM,1.0,statistical
37324587.0,CRD,COM,1.0,statistical
37324662.0,GenBank,COM,1.0,ruler
37324900.0,70%-80,COM,1.0,statistical
37325259.0,EFSA,COM,1.0,statistical
37326024.0,poly(ADP,COM,1.0,statistical
37326027.0,dbBact,COM,1.0,statistical
37326709.0,Proximity Extension Assay,FUL,1.0,statistical
37326709.0,PEA,COM,1.0,statistical
37327271.0,SEER,COM,1.0,statistical
37327271.0,PORT,COM,1.0,statistical
37327666.0,SRCHA,COM,1.0,statistical
37328648.0,PPARα,COM,1.0,statistical
37328648.0,PPAR,COM,1.0,statistical
37328648.0,MFN1,COM,1.0,statistical
37328648.0,△,COM,1.0,statistical
37328705.0,GB(PB)SA,COM,1.0,statistical
37328705.0,PDBBind-2011,COM,1.0,statistical
37328705.0,AutoDock,COM,1.0,statistical
37329195.0,T3SS,COM,1.0,statistical
37329364.0,MetaSepsisBase,COM,1.0,statistical
37329364.0,a biomarker database for systems biological analysis and personalized diagnosis of heterogeneous human sepsis,FUL,1.0,statistical
37329484.0,DSP,COM,1.0,ruler
37329484.0,database of disease susceptibility genes in plants,FUL,1.0,ruler
37330315.0,PVT,COM,1.0,statistical
37330315.0,NAFLD,COM,1.0,statistical
37331279.0,websites,FUL,1.0,statistical
37331497.0,SITVIT,COM,1.0,statistical
37331497.0,reconciledTB,COM,1.0,statistical
37331810.0,PLWH,COM,1.0,statistical
37331810.0,JADER,COM,1.0,statistical
37332502.0,MinION,COM,1.0,statistical
37332535.0,Bats of Georgia - an occurrence dataset from 1835 through 2022,FUL,1.0,statistical
37332535.0,GBIF,COM,1.0,ruler
37332681.0,DigiMOF,COM,1.0,statistical
37332681.0,Database of Metal-Organic Framework Synthesis Information Generated via Text Mining,FUL,1.0,statistical
37332681.0,MOF,COM,1.0,statistical
37332681.0,ChemDataExtractor,COM,1.0,statistical
37332681.0,Cambridge Structural Database,FUL,1.0,statistical
37332681.0,CSD,COM,1.0,statistical
37332681.0,Tokyo Chemical Industry UK,FUL,1.0,statistical
37333841.0,NanoMine,COM,1.0,statistical
37333841.0,MaterialsMine,COM,1.0,statistical
37333862.0,https://github.com/AC-PHD/Seurat_PFA_pipeline,COM,1.0,statistical
37335381.0,SRNS,COM,1.0,statistical
37335693.0,VOSviewer,COM,1.0,statistical
37335693.0,Leiden University,FUL,1.0,statistical
37335828.0,Defining Strategies of Modulation of Antiplatelet Therapy in Patients With Coronary Artery Disease,FUL,1.0,statistical
37336362.0,https://neomeditec.com/VOCdatabase/.,COM,1.0,statistical
37336714.0,autoHCT,COM,1.0,statistical
37337116.0,Science Review on Metal Biomarkers,FUL,1.0,statistical
37337120.0,Cancer Atlas of Metabolic Profiles of metabolomic and transcriptomic data from 988 tumour and control specimens spanning 11 cancer types in published and newly generated datasets,FUL,1.0,statistical
37337216.0,review of social media platform policies that address cannabis promotion,FUL,1.0,statistical
37337216.0,YouTube,COM,1.0,statistical
37337218.0,The Bovine Pangenome Consortium,COM,1.0,ruler
37337236.0,Cameroon Health Research and Evidence Database,FUL,1.0,ruler
37337236.0,CAMHRED,COM,1.0,ruler
37337639.0,K+,COM,1.0,statistical
37337639.0,IHCC,COM,1.0,statistical
37337639.0,The Children's Hospital of Philadelphia,FUL,1.0,statistical
37337639.0,GIANT,COM,1.0,statistical
37337639.0,PRS,COM,1.0,statistical
37337836.0,PloiDB,COM,1.0,statistical
37338260.0,ACURET,COM,1.0,statistical
37338978.0,a large-scale,FUL,1.0,ruler
37339338.0,Plasmonic Functional Assay Platform Determines the Therapeutic Profile of Cancer Cells,FUL,1.0,statistical
37339842.0,National Disease Registration Service,FUL,1.0,statistical
37339842.0,NDRS,COM,1.0,statistical
37339842.0,HES,COM,1.0,statistical
37339979.0,GVAX+nivolumab+urelumab,COM,1.0,statistical
37339979.0,GVAX+Nivolumab,COM,1.0,statistical
37340239.0,DataPipe,COM,1.0,statistical
37340239.0,Born-open data collection for online experiments,FUL,1.0,statistical
37340399.0,GRW,COM,1.0,statistical
37340457.0,BeEM,COM,1.0,statistical
37340457.0,PDB,COM,1.0,ruler
37340487.0,Remote,COM,1.0,statistical
37340506.0,RDB,COM,1.0,statistical
37340506.0,neXtProt,COM,1.0,ruler
37340842.0,Functional Annotation and Gene Set Analysis of Gastric Cancer Risk Loci,FUL,1.0,statistical
37340842.0,FUMA,COM,1.0,statistical
37340842.0,MAGMA,COM,1.0,statistical
37340842.0,rs2303771,COM,1.0,statistical
37340842.0,KLDHC4,COM,1.0,statistical
37340940.0,MEMOR,COM,1.0,statistical
37341036.0,Multiple Mouse Automated Treatment Environment,FUL,1.0,statistical
37341036.0,CBCT,COM,1.0,statistical
37341036.0,automated platform minimizes human operation and achieves high setup reproducibility and image-guided dose delivery accuracy,FUL,1.0,statistical
37341540.0,Mesoporous Polydopamine-Encapsulated Fluorescent Nanodiamonds,FUL,1.0,statistical
37341540.0,mPDA,COM,1.0,statistical
37341540.0,TMB,COM,1.0,ruler
37341540.0,PEGylated,COM,1.0,statistical
37341672.0,Adverse Events and Complications Associated With Vagal Nerve Stimulation,FUL,1.0,statistical
37341672.0,Manufacturer And User Facility Device Experience Database,FUL,1.0,statistical
37341672.0,DRE,COM,1.0,statistical
37341672.0,CYBERONICS,COM,1.0,statistical
37341672.0,SenTiva,COM,1.0,statistical
37341816.0,TGD,COM,1.0,ruler
37342006.0,MACE,COM,1.0,ruler
37342759.0,ICARUS,COM,1.0,ruler
37342759.0,Integrated Chamber Atmospheric data Repository for,FUL,1.0,ruler
37342759.0,PubChem,COM,1.0,ruler
37343038.0,Structural Equation Modelling,FUL,1.0,statistical
37343324.0,Gastric Cancer Multiplex Immunohistochemistry Atlas,FUL,1.0,statistical
37343324.0,GMAP,COM,1.0,statistical
37343324.0,0.001,COM,1.0,statistical
37343397.0,CBT,COM,1.0,statistical
37343508.0,MDR,COM,1.0,ruler
37344244.0,Reliability of Vocal Self-assessment Tools in Individuals With Vocal Complaints Applied Using a Digital Platform,FUL,1.0,statistical
37344244.0,Voice Symptoms Scale,FUL,1.0,statistical
37344244.0,VoiSS,COM,1.0,statistical
37344244.0,Voice Handicap Index - 10,FUL,1.0,statistical
37344326.0,SEER,COM,1.0,statistical
37344326.0,Kaplan-Meier,FUL,1.0,statistical
37344326.0,0.0078,COM,1.0,statistical
37344326.0,KM,COM,1.0,statistical
37344517.0,Invariant Natural Killer T,FUL,1.0,statistical
37344517.0,iNKT,COM,1.0,statistical
37344699.0,Brain Data Initiatives in Universiti Sains Malaysia,FUL,1.0,statistical
37344699.0,MyneuroDB,COM,1.0,statistical
37344699.0,Brain Data Initiative and,FUL,1.0,statistical
37345698.0,Hypothesis/Gap Statement.</b,FUL,1.0,statistical
37346315.0,AI-SPedia,COM,1.0,statistical
37346315.0,SPedia,COM,1.0,statistical
37346615.0,Code4ML,COM,1.0,statistical
37346615.0,a large-scale,FUL,1.0,ruler
37347341.0,NCD,COM,1.0,statistical
37347341.0,SMR,COM,1.0,ruler
37347526.0,TRC,COM,1.0,statistical
37347526.0,PsycINFO,COM,1.0,statistical
37347534.0,Comparison of Exergames Versus Conventional Exercises on the Health Benefits of Older Adults: Systematic Review With Meta-Analysis of Randomized Controlled Trials,FUL,1.0,statistical
37347534.0,PsycINFO,COM,1.0,statistical
37347534.0,Cochrane Handbook of Systematic Reviews of Interventions,FUL,1.0,statistical
37347534.0,sup>2</sup><sub>3</sub>=3.1,COM,1.0,statistical
37347534.0,PROSPERO,COM,1.0,statistical
37347557.0,Rat Genome Database,FUL,1.0,ruler
37347557.0,RGD,COM,1.0,ruler
37348935.0,M&E,COM,1.0,statistical
37349340.0,Database of Snow on Sea Ice,FUL,1.0,statistical
37349340.0,MOSAiC,COM,1.0,statistical
37349345.0,CryoPPP,COM,1.0,statistical
37349345.0,Electron Microscopy Public Image Archive,FUL,1.0,ruler
37349345.0,EMPIAR,COM,1.0,ruler
37349377.0,GAG,COM,1.0,ruler
37349377.0,IdoA,COM,1.0,statistical
37349483.0,eCoaching,COM,1.0,statistical
37349483.0,eCoach,COM,1.0,statistical
37349483.0,OntoeCoach,COM,1.0,statistical
37349483.0,MiniRocket,COM,1.0,statistical
37349483.0,PMData,COM,1.0,statistical
37349605.0,MELD,COM,1.0,statistical
37349605.0,APRI,COM,1.0,statistical
37349822.0,LMIC,COM,1.0,statistical
37349822.0,"CINAHL, CENTRAL",COM,1.0,statistical
37349822.0,PROSPERO,COM,1.0,statistical
37349905.0,PVTT,COM,1.0,statistical
37350639.0,RefSeq,COM,1.0,ruler
37350785.0,NMDS,COM,1.0,statistical
37350907.0,H4H,COM,1.0,statistical
37350907.0,A Comprehensive Repository of Housing Resources for Homelessness,FUL,1.0,statistical
37351774.0,Canis MitoSNP,COM,1.0,statistical
37351774.0,ConSurf,COM,1.0,ruler
37351774.0,Canis mitoSNP,COM,1.0,statistical
37351774.0,GenBank,COM,1.0,ruler
37352010.0,Gene Expression Omnibus,FUL,1.0,ruler
37352082.0,SEER,COM,1.0,statistical
37352149.0,$,COM,1.0,statistical
37352170.0,HWR,COM,1.0,statistical
37352252.0,MODI,COM,1.0,statistical
37352252.0,CMNPD,COM,1.0,ruler
37352252.0,PBSA,COM,1.0,statistical
37353567.0,DOCU-CLIM,COM,1.0,statistical
37353737.0,HRS,COM,1.0,statistical
37354224.0,SEER,COM,1.0,statistical
37354865.0,Pediatric Stroke Neuroimaging Platform,FUL,1.0,statistical
37354865.0,Brain Canada Platform Support Grant,FUL,1.0,statistical
37354865.0,International Pediatric Stroke Study,FUL,1.0,statistical
37355337.0,tRF-55:74,COM,1.0,statistical
37355337.0,tRF-56:75,COM,1.0,statistical
37355716.0,HANDdata,COM,1.0,statistical
37355750.0,HeiPorSPECTRAL,COM,1.0,statistical
37355750.0,HyperSPECTRAL,COM,1.0,statistical
37355750.0,HSI,COM,1.0,statistical
37355750.0,Measurement(s,COM,1.0,statistical
37355750.0,Type(s,COM,1.0,statistical
37355750.0,Hyperspectral Imaging Sample Characteristic - Organism Sus scrofa,FUL,1.0,statistical
37356495.0,Rheumatic and Autoimmune Diseases,FUL,1.0,statistical
37356495.0,PubPular,COM,1.0,statistical
37356802.0,European Epidemiology of Pleural Mesothelioma-Real-Life Data From a Joint Analysis of the Mesoscape Database of the European Thoracic Oncology Platform,FUL,1.0,statistical
37356802.0,European Thoracic Oncology Platform Mesoscape,FUL,1.0,statistical
37356802.0,European Thoracic Oncology Platform/,FUL,1.0,statistical
37356897.0,EFI-EST,COM,1.0,statistical
37356897.0,Enzyme Function Initiative,FUL,1.0,statistical
37356897.0,UniProt,COM,1.0,ruler
37356897.0,European Nucleotide Archive,FUL,1.0,ruler
37356897.0,ENA,COM,1.0,ruler
37356898.0,https://github.com/SPKlab/Operon-Finder,COM,1.0,statistical
37356899.0,RiboGalaxy,COM,1.0,statistical
37356899.0,A Galaxy-based Web Platform for Ribosome Profiling Data Processing - 2023 Update,FUL,1.0,statistical
37356903.0,"CavPharmer, CorrSite",COM,1.0,statistical
37356903.0,CorrSite2.0,COM,1.0,statistical
37356903.0,CavityPlus,COM,1.0,statistical
37356904.0,GutBug,COM,1.0,statistical
37356905.0,Missense3D-PPI,COM,1.0,statistical
37356905.0,Missense3D,COM,1.0,statistical
37356905.0,mCSM-PPI2,COM,1.0,statistical
37356907.0,nASAP,COM,1.0,statistical
37356913.0,Anti-Biofilm,COM,1.0,statistical
37356913.0,anti-Biofilm,FUL,1.0,statistical
37356913.0,aBiofilm,COM,1.0,ruler
37357231.0,AMBIA,COM,1.0,statistical
37357231.0,Allen Brain Atlas,COM,1.0,statistical
37358287.0,CCMP,COM,1.0,statistical
37360262.0,Blackfoot Words,FUL,1.0,statistical
37360543.0,Intergovernmental Policy Output Dataset,FUL,1.0,statistical
37360543.0,IPOD,COM,1.0,statistical
37361153.0,IRIDA,COM,1.0,statistical
37361153.0,ARIES,COM,1.0,statistical
37362570.0,EduNER,COM,1.0,statistical
37363086.0,Social Life Cycle Assessment,FUL,1.0,statistical
37363086.0,S-LCA,COM,1.0,statistical
37363274.0,INTUITION,COM,1.0,statistical
37365055.0,National Cancer Database,FUL,1.0,statistical
37365055.0,NCDB,COM,1.0,statistical
37365203.0,MilkOligoDB,COM,1.0,statistical
37366992.0,BSP,COM,1.0,statistical
37367491.0,Global Impact of COVID-19 Vaccines,FUL,1.0,statistical
37368501.0,Genome Sequence Resource of,FUL,1.0,statistical
37368656.0,MicotoXilico,COM,1.0,statistical
37368656.0,OECD,COM,1.0,statistical
