url,pmid,primary_entity_long,primary_entity_short,domain,source_file,sample_priority,title,db_keyword_found,very_high_conf,article_count
http://ffas.godziklab.org,21715387,,ffas,ffas.godziklab.org,linguistic_high_conf_dedup_full,high_conf_full,FFAS server: novel features and applications.,True,False,1
http://amp.pharm.mssm.edu/Harmonizome,27374120,harmonizome,,amp.pharm.mssm.edu,linguistic_high_conf_dedup_full,high_conf_full,The harmonizome: a collection of processed datasets gathered to serve and mine knowledge about genes and proteins.,True,True,1
http://metalweb.cerm.unifi.it/tools/metals3/,24699831,metals(3,,metalweb.cerm.unifi.it,linguistic_high_conf_dedup_full,high_conf_full,"MetalS(3), a database-mining tool for the identification of structurally similar metal sites.",True,False,1
https://discover.nci.nih.gov/cellminercdb/,31113817,,nci-60,discover.nci.nih.gov,linguistic_high_conf_dedup_full,high_conf_full,RNA Sequencing of the NCI-60: Integration into CellMiner and CellMiner CDB.,True,False,1
http://nep.whu.edu.cn/,33927717,,nepdb,nep.whu.edu.cn,linguistic_high_conf_dedup_full,high_conf_full,NEPdb: A Database of T-Cell Experimentally-Validated Neoantigens and Pan-Cancer Predicted Neoepitopes for Cancer Immunotherapy.,True,True,1
http://tesla.pcbi.upenn.edu/savor,22492627,,savor,tesla.pcbi.upenn.edu,linguistic_high_conf_dedup_full,high_conf_full,SAVoR: a server for sequencing annotation and visualization of RNA structures.,True,True,1
http://www.rna-society.org/ncrdeathdb,26431463,ncrdeathdb,,www.rna-society.org,linguistic_high_conf_dedup_full,high_conf_full,ncRDeathDB: A comprehensive bioinformatics resource for deciphering network organization of the ncRNA-mediated cell death system.,True,True,1
http://irndb.org,31414702,,irndb,irndb.org,linguistic_high_conf_dedup_full,high_conf_full,IRNdb: the database of immunologically relevant non-coding RNAs.,True,True,1
http://health.tsinghua.edu.cn/openannotate/,33999180,openannotate,,health.tsinghua.edu.cn,linguistic_high_conf_dedup_full,high_conf_full,OpenAnnotate: a web server to annotate the chromatin accessibility of genomic regions.,True,True,1
http://www.tartaglialab.com/bacfitbase,31665505,bacfitbase,,www.tartaglialab.com,linguistic_high_conf_dedup_full,high_conf_full,BacFITBase: a database to assess the relevance of bacterial genes during host infection.,True,True,1
http://www.idruglab.com/drd/index.php,31433187,,ek-drd,www.idruglab.com,linguistic_high_conf_dedup_full,high_conf_full,EK-DRD: A Comprehensive Database for Drug Repositioning Inspired by Experimental Knowledge.,True,True,1
https://oncovar.org/,33179738,oncovar,,oncovar.org,linguistic_high_conf_dedup_full,high_conf_full,OncoVar: an integrated database and analysis platform for oncogenic driver variants in cancers.,True,True,1
http://www.oncomir.org,29028907,oncomir,,www.oncomir.org,linguistic_high_conf_dedup_full,high_conf_full,OncomiR: an online resource for exploring pan-cancer microRNA dysregulation.,True,True,1
http://www.biosino.org/CMTTdb,31930068,,cmttdb,www.biosino.org,linguistic_high_conf_dedup_full,high_conf_full,CMTTdb: the cancer molecular targeted therapy database.,True,True,1
http://www.bioprofiling.de/drugsurv,24503543,,drugsurv,www.bioprofiling.de,linguistic_high_conf_dedup_full,high_conf_full,DRUGSURV: a resource for repositioning of approved and experimental drugs in oncology based on patient survival information.,True,True,1
http://www.pemtb-amu.org,28914198,,pemtb,www.pemtb-amu.org,linguistic_high_conf_dedup_full,high_conf_full,PeMtb: A Database of MHC Antigenic Peptide of Mycobacterium tuberculosis.,True,True,1
https://pk-db.com,33151297,,pk-db,pk-db.com,linguistic_high_conf_dedup_full,high_conf_full,PK-DB: pharmacokinetics database for individualized and stratified computational modeling.,True,True,1
http://www.bio-bigdata.net/miRSponge,26424084,mirsponge,,www.bio-bigdata.net,linguistic_high_conf_dedup_full,high_conf_full,miRSponge: a manually curated database for experimentally supported miRNA sponges and ceRNAs.,True,True,1
http://gmql.eu/episurf/,34585726,episurf,,gmql.eu,linguistic_high_conf_dedup_full,high_conf_full,EpiSurf: metadata-driven search server for analyzing amino acid changes within epitopes of SARS-CoV-2 and other viral species.,True,True,1
http://cello.life.nctu.edu.tw/cello2go/,24911789,,cello2go,cello.life.nctu.edu.tw,linguistic_high_conf_dedup_full,high_conf_full,CELLO2GO: a web server for protein subCELlular LOcalization prediction with functional gene ontology annotation.,True,True,1
http://structure.bioc.cam.ac.uk/xsult/,28510698,,xsult,structure.bioc.cam.ac.uk,linguistic_high_conf_dedup_full,high_conf_full,XSuLT: a web server for structural annotation and representation of sequence-structure alignments.,True,True,1
http://www.dsimb.inserm.fr/KNOTTIN/,29136213,,knottin,www.dsimb.inserm.fr,linguistic_high_conf_dedup_full,high_conf_full,"KNOTTIN: the database of inhibitor cystine knot scaffold after 10 years, toward a systematic structure modeling.",True,True,1
http://vizport.io/vizgvar,29091996,vizgvar,,vizport.io,linguistic_high_conf_dedup_full,high_conf_full,"Visualization portal for genetic variation (VizGVar): a tool for interactive visualization of SNPs and somatic mutations in exons, genes and protein domains.",True,False,1
https://WoPPER.ba.itb.cnr.it,28460063,,wopper,WoPPER.ba.itb.cnr.it,linguistic_high_conf_dedup_full,high_conf_full,WoPPER: Web server for Position Related data analysis of gene Expression in Prokaryotes.,True,True,1
http://synapses.clm.utexas.edu/synapticdb/,21181305,synapticdb,,synapses.clm.utexas.edu,linguistic_high_conf_dedup_full,high_conf_full,"SynapticDB, effective web-based management and sharing of data from serial section electron microscopy.",True,False,1
http://mlg.hit.edu.cn/lncrna2function,25707511,lncrna2function,,mlg.hit.edu.cn,linguistic_high_conf_dedup_full,high_conf_full,LncRNA2Function: a comprehensive resource for functional investigation of human lncRNAs based on RNA-seq data.,True,True,1
http://www.iroothair.org,23129204,iroothair,,www.iroothair.org,linguistic_high_conf_dedup_full,high_conf_full,iRootHair: a comprehensive root hair genomics database.,True,True,1
http://pfindr.net,23989082,phendisco,,pfindr.net,linguistic_high_conf_dedup_full,high_conf_full,PhenDisco: phenotype discovery system for the database of genotypes and phenotypes.,True,True,1
http://hdacidb.bioinfo.au-kbc.org.in/hdacidb/website,25945037,hdacidb,,hdacidb.bioinfo.au-kbc.org.in,linguistic_high_conf_dedup_full,high_conf_full,HDACiDB: a database for histone deacetylase inhibitors.,True,True,1
https://webs.iiitd.edu.in/raghava/cancerliver,32147717,cancerliver,,webs.iiitd.edu.in,linguistic_high_conf_dedup_full,high_conf_full,CancerLivER: a database of liver cancer gene expression resources and biomarkers.,True,True,1
http://mcg.ustc.edu.cn/bsc/isopir/index.html,29961820,isopirbank,,mcg.ustc.edu.cn,linguistic_high_conf_dedup_full,high_conf_full,IsopiRBank: a research resource for tracking piRNA isoforms.,True,True,1
http://www.synergyage.info,33106474,synergyage,,www.synergyage.info,linguistic_high_conf_dedup_full,high_conf_full,"SynergyAge, a curated database for synergistic and antagonistic interactions of longevity-associated genes.",True,False,1
http://genedenovoweb.ticp.net:81/rsia/index.php,27022158,,rsiadb,genedenovoweb.ticp.net:81,linguistic_high_conf_dedup_full,high_conf_full,"RSIADB, a collective resource for genome and transcriptome analyses in Rhizoctonia solani AG1 IA.",True,False,1
https://orthovenn2.bioinfotoolkits.net,31053848,orthovenn2,,orthovenn2.bioinfotoolkits.net,linguistic_high_conf_dedup_full,high_conf_full,OrthoVenn2: a web server for whole-genome comparison and annotation of orthologous clusters across multiple species.,True,True,1
http://p4d-info.nig.ac.jp/vapros/,28012137,,vapros,p4d-info.nig.ac.jp,linguistic_high_conf_dedup_full,high_conf_full,VaProS: a database-integration approach for protein/genome information retrieval.,True,True,1
http://platoloco.aei.polsl.pl/,32421769,platoloco,,platoloco.aei.polsl.pl,linguistic_high_conf_dedup_full,high_conf_full,PlaToLoCo: the first web meta-server for visualization and annotation of low complexity regions in proteins.,True,True,1
http://bioserv.rpbs.univ-paris-diderot.fr/services/Proteo3Dnet/,33963857,proteo3dnet,,bioserv.rpbs.univ-paris-diderot.fr,linguistic_high_conf_dedup_full,high_conf_full,Proteo3Dnet: a web server for the integration of structural information with interactomics data.,True,True,1
http://www.zhounan.org/rnadt,31669269,,rnadt,www.zhounan.org,linguistic_high_conf_dedup_full,high_conf_full,RNAdt: An online tutorial and data portal for the RNA structurome era.,True,True,1
http://bioinformatics.unavarra.es:1000/FUNGALOXPHOS_CSS/main.html,23628689,,fungaloxphos,bioinformatics.unavarra.es:1000,linguistic_high_conf_dedup_full,high_conf_full,FUNGALOXPHOS: an integrated database for oxidative phosphorylation in fungi.,True,True,1
https://epigraphdb.org/,33165574,epigraphdb,,epigraphdb.org,linguistic_high_conf_dedup_full,high_conf_full,EpiGraphDB: a database and data mining platform for health data science.,True,True,1
http://www.lcqb.upmc.fr/myclade,34023906,myclade,,www.lcqb.upmc.fr,linguistic_high_conf_dedup_full,high_conf_full,MyCLADE: a multi-source domain annotation server for sequence functional exploration.,True,True,1
http://phymycodb.genouest.org/,23028445,,phymyco-db,phymycodb.genouest.org,linguistic_high_conf_dedup_full,high_conf_full,PHYMYCO-DB: a curated database for analyses of fungal diversity and evolution.,True,True,1
http://www.ngs-qc.org/logiqa,27185059,,logiqa,www.ngs-qc.org,linguistic_high_conf_dedup_full,high_conf_full,LOGIQA: a database dedicated to long-range genome interactions quality assessment.,True,True,1
https://compgen.bio.ub.edu/PlanNET/planexp,31647529,planexp,,compgen.bio.ub.edu,linguistic_high_conf_dedup_full,high_conf_full,PlanExp: intuitive integration of complex RNA-seq datasets with planarian omics resources.,True,True,1
http://gepia2.cancer-pku.cn/,31114875,,gepia2,gepia2.cancer-pku.cn,linguistic_high_conf_dedup_full,high_conf_full,GEPIA2: an enhanced web server for large-scale expression profiling and interactive analysis.,True,True,1
http://finaledb.research.cchmc.org/,33258919,finaledb,,finaledb.research.cchmc.org,linguistic_high_conf_dedup_full,high_conf_full,FinaleDB: a browser and database of cell-free DNA fragmentation patterns.,True,True,1
http://www.wolf2pack.com,23452048,wolf2pack,,www.wolf2pack.com,linguistic_high_conf_dedup_full,high_conf_full,Wolf2Pack--portal based atomistic force-field development.,True,False,1
http://prodata.swmed.edu/seq2ref,23356573,seq2ref,,prodata.swmed.edu,linguistic_high_conf_dedup_full,high_conf_full,Seq2Ref: a web server to facilitate functional interpretation.,True,True,1
http://intside.irbbarcelona.org/,25380960,intside,,intside.irbbarcelona.org,linguistic_high_conf_dedup_full,high_conf_full,IntSide: a web server for the chemical and biological examination of drug side effects.,True,True,1
http://zoro.ee.ncku.edu.tw/prasa/,23276706,,prasa,zoro.ee.ncku.edu.tw,linguistic_high_conf_dedup_full,high_conf_full,PRASA: an integrated web server that analyzes protein interaction types.,True,True,1
http://wheat.cau.edu.cn/Wheat_SnpHub_Portal/,32501478,,snphub,wheat.cau.edu.cn,linguistic_high_conf_dedup_full,high_conf_full,SnpHub: an easy-to-set-up web server framework for exploring large-scale genomic variation data in the post-genomic era with applications in wheat.,True,True,1
http://www.ecodrug.org,29140522,ecodrug,,www.ecodrug.org,linguistic_high_conf_dedup_full,high_conf_full,ECOdrug: a database connecting drugs and conservation of their targets across species.,True,True,1
http://gass.unifei.edu.br/,28459991,,gass-web,gass.unifei.edu.br,linguistic_high_conf_dedup_full,high_conf_full,GASS-WEB: a web server for identifying enzyme active sites based on genetic algorithms.,True,True,1
https://cubap.byu.edu,33045750,,cubap,cubap.byu.edu,linguistic_high_conf_dedup_full,high_conf_full,CUBAP: an interactive web portal for analyzing codon usage biases across populations.,True,True,1
http://crdd.osdd.net/servers/virsirnadb,22139916,virsirnadb,,crdd.osdd.net,linguistic_high_conf_dedup_full,high_conf_full,VIRsiRNAdb: a curated database of experimentally validated viral siRNA/shRNA.,True,True,1
http://mcm.h-its.org/ligdig,25433696,,ligdig,mcm.h-its.org,linguistic_high_conf_dedup_full,high_conf_full,LigDig: a web server for querying ligand-protein interactions.,True,True,1
http://structure.bioc.cam.ac.uk/csm_lig,27151202,csm-lig,,structure.bioc.cam.ac.uk,linguistic_high_conf_dedup_full,high_conf_full,CSM-lig: a web server for assessing and comparing protein-small molecule affinities.,True,True,1
https://www.musite.net,32324217,musitedeep,,www.musite.net,linguistic_high_conf_dedup_full,high_conf_full,MusiteDeep: a deep-learning based webserver for protein post-translational modification site prediction and visualization.,True,True,1
http://eugi.bi.up.ac.za,29724163,,eugi,eugi.bi.up.ac.za,linguistic_high_conf_dedup_full,high_conf_full,EuGI: a novel resource for studying genomic islands to facilitate horizontal gene transfer detection in eukaryotes.,True,True,1
http://bioinfo.na.iac.cnr.it/ALE-HSA21,24573881,,ale-hsa21,bioinfo.na.iac.cnr.it,linguistic_high_conf_dedup_full,high_conf_full,"AnaLysis of Expression on human chromosome 21, ALE-HSA21: a pilot integrated web resource.",True,False,1
http://aspiredb.chibi.ubc.ca,27158917,aspiredb,,aspiredb.chibi.ubc.ca,linguistic_high_conf_dedup_full,high_conf_full,"Interactive Exploration, Analysis, and Visualization of Complex Phenome-Genome Datasets with ASPIREdb.",True,False,1
https://searchbreast.org,27083180,searchbreast,,searchbreast.org,linguistic_high_conf_dedup_full,high_conf_full,SEARCHBreast: a new resource to locate and share surplus archival material from breast cancer animal models to help address the 3Rs.,True,True,1
http://www-bioinf.uni-regensburg.de/downl/Key2Ann.zip,21372341,key2ann,,www-bioinf.uni-regensburg.de,linguistic_high_conf_dedup_full,high_conf_full,Key2Ann: a tool to process sequence sets by replacing database identifiers with a human-readable annotation.,True,True,1
http://cerevisiae.oridb.org/,22121216,,oridb,cerevisiae.oridb.org,linguistic_high_conf_dedup_full,high_conf_full,"OriDB, the DNA replication origin database updated and extended.",True,False,1
http://hmmer.janelia.org,21593126,,hmmer,hmmer.janelia.org,linguistic_high_conf_dedup_full,high_conf_full,HMMER web server: interactive sequence similarity searching.,True,False,1
http://rohslab.cmb.usc.edu/GBshape/,25326329,gbshape,,rohslab.cmb.usc.edu,linguistic_high_conf_dedup_full,high_conf_full,GBshape: a genome browser database for DNA shape annotations.,True,True,1
http://www.circbank.cn,31023147,circbank,,www.circbank.cn,linguistic_high_conf_dedup_full,high_conf_full,Circbank: a comprehensive database for circRNA with standard nomenclature.,True,True,1
http://net-ge.biocomp.unibo.it/enrich,27485441,,net-ge,net-ge.biocomp.unibo.it,linguistic_high_conf_dedup_full,high_conf_full,NET-GE: a web-server for NETwork-based human gene enrichment.,True,True,1
http://bioconductor.org/packages/PGA/,27316337,,pga,bioconductor.org,linguistic_high_conf_dedup_full,high_conf_full,PGA: an R/Bioconductor package for identification of novel peptides using a customized database derived from RNA-Seq.,True,True,1
http://bioserv.rpbs.univ-paris-diderot.fr/PEP-FOLD,22581768,,pep-fold,bioserv.rpbs.univ-paris-diderot.fr,linguistic_high_conf_dedup_full,high_conf_full,PEP-FOLD: an updated de novo structure prediction server for both linear and disulfide bonded cyclic peptides.,True,True,1
http://www.housekeeping.unicamp.br,32663312,hrt atlas,,www.housekeeping.unicamp.br,linguistic_high_conf_dedup_full,high_conf_full,HRT Atlas v1.0 database: redefining human and mouse housekeeping genes and candidate reference transcripts by mining massive RNA-seq datasets.,True,False,1
http://sbi.imim.es/GUILDify.php,24532728,guildify,,sbi.imim.es,linguistic_high_conf_dedup_full,high_conf_full,GUILDify: a web server for phenotypic characterization of genes through biological data integration and network-based prioritization algorithms.,True,True,1
http://sbi.imim.es/BIPS.php,22689642,,bips,sbi.imim.es,linguistic_high_conf_dedup_full,high_conf_full,BIPS: BIANA Interolog Prediction Server. A tool for protein-protein interaction inference.,True,True,1
http://cbdm.mdc-berlin.de/~pdbpaint,21757464,pdbpaint,,cbdm.mdc-berlin.de,linguistic_high_conf_dedup_full,high_conf_full,"PDBpaint, a visualization webservice to tag protein structures with sequence annotations.",True,False,1
http://www.BioProfiling.de/gene_list,21609949,bioprofiling.de,,www.BioProfiling.de,linguistic_high_conf_dedup_full,high_conf_full,BioProfiling.de: analytical web portal for high-throughput cell biology.,True,True,1
https://dynasti.vital-it.ch,31052310,dynasti,,dynasti.vital-it.ch,linguistic_high_conf_dedup_full,high_conf_full,DynaStI: A Dynamic Retention Time Database for Steroidomics.,True,True,1
http://www.inetbio.org/soynet,27492285,,soynet,www.inetbio.org,linguistic_high_conf_dedup_full,high_conf_full,SoyNet: a database of co-functional networks for soybean Glycine max.,True,True,1
https://arageno.gmi.oeaw.ac.at,29257129,snpmatch,,arageno.gmi.oeaw.ac.at,linguistic_high_conf_dedup_full,high_conf_full,"Verification of Arabidopsis stock collections using SNPmatch, a tool for genotyping high-plexed samples.",True,False,1
http://ligq.qb.fcen.uba.ar/,28700230,,ligq,ligq.qb.fcen.uba.ar,linguistic_high_conf_dedup_full,high_conf_full,LigQ: A Webserver to Select and Prepare Ligands for Virtual Screening.,True,True,1
http://bioinfor.imu.edu.cn/raacbook,31802128,raacbook,,bioinfor.imu.edu.cn,linguistic_high_conf_dedup_full,high_conf_full,RAACBook: a web server of reduced amino acid alphabet for sequence-dependent inference by using Chou's five-step rule.,True,True,1
https://compath.scai.fraunhofer.de/,30564458,compath,,compath.scai.fraunhofer.de,linguistic_high_conf_dedup_full,high_conf_full,"ComPath: an ecosystem for exploring, analyzing, and curating mappings across pathway databases.",True,True,1
http://zincpharmer.csb.pitt.edu,22553363,zincpharmer,,zincpharmer.csb.pitt.edu,linguistic_high_conf_dedup_full,high_conf_full,ZINCPharmer: pharmacophore search of the ZINC database.,True,True,1
http://www.environmentalevidence.org/ceeder,32922207,,ceeder,www.environmentalevidence.org,linguistic_high_conf_dedup_full,high_conf_full,The CEEDER database of evidence reviews: An open-access evidence service for researchers and decision-makers.,True,False,1
https://www.gucal.hu,31829415,,gucal,www.gucal.hu,linguistic_high_conf_dedup_full,high_conf_full,Expanding the capillary electrophoresis-based glucose unit database of the GUcal app.,True,False,1
http://bagel4.molgenrug.nl,29788290,,bagel4,bagel4.molgenrug.nl,linguistic_high_conf_dedup_full,high_conf_full,BAGEL4: a user-friendly web server to thoroughly mine RiPPs and bacteriocins.,True,True,1
https://mgedb.comp-sysbio.org,33074335,,mmge,mgedb.comp-sysbio.org,linguistic_high_conf_dedup_full,high_conf_full,mMGE: a database for human metagenomic extrachromosomal mobile genetic elements.,True,True,1
http://progenomes.embl.de,28053165,progenomes,,progenomes.embl.de,linguistic_high_conf_dedup_full,high_conf_full,proGenomes: a resource for consistent functional and taxonomic annotations of prokaryotic genomes.,True,True,1
http://bioinfo.usu.edu/PredHPI/,33027504,predhpi,,bioinfo.usu.edu,linguistic_high_conf_dedup_full,high_conf_full,PredHPI: an integrated web server platform for the detection and visualization of host-pathogen interactions using sequence-based methods.,True,True,1
http://www.oncomir.umn.edu/omcd/,30522456,,omcd,www.oncomir.umn.edu,linguistic_high_conf_dedup_full,high_conf_full,OMCD: OncomiR Cancer Database.,True,True,1
http://pathwAX.sbc.su.se/,27151197,pathwax,,pathwAX.sbc.su.se,linguistic_high_conf_dedup_full,high_conf_full,PathwAX: a web server for network crosstalk based pathway annotation.,True,True,1
http://spirpepapp.sbi.kmutt.ac.th,29678128,spirpep,,spirpepapp.sbi.kmutt.ac.th,linguistic_high_conf_dedup_full,high_conf_full,SpirPep: an in silico digestion-based platform to assist bioactive peptides discovery from a genome-wide database.,True,True,1
http://www.lrrsearch.com/,25150822,lrrsearch,,www.lrrsearch.com,linguistic_high_conf_dedup_full,high_conf_full,LRRsearch: An asynchronous server-based application for the prediction of leucine-rich repeat motifs and an integrative database of NOD-like receptors.,True,True,1
http://www.paintomics.org,29800320,paintomics 3,,www.paintomics.org,linguistic_high_conf_dedup_full,high_conf_full,PaintOmics 3: a web resource for the pathway analysis and visualization of multi-omics data.,True,False,1
http://pepper.molgenrug.nl,22747501,,pepper,pepper.molgenrug.nl,linguistic_high_conf_dedup_full,high_conf_full,PePPER: a webserver for prediction of prokaryote promoter elements and regulons.,True,True,1
http://metres.udl.cat/,21975133,biblio-metres,,metres.udl.cat,linguistic_high_conf_dedup_full,high_conf_full,Biblio-MetReS: a bibliometric network reconstruction application and server.,True,True,1
http://probis.nih.gov,28212856,,probis,probis.nih.gov,linguistic_high_conf_dedup_full,high_conf_full,"ProBiS tools (algorithm, database, and web servers) for predicting and modeling of biologically interesting proteins.",True,False,1
http://bench.cs.vt.edu/MetaStorm/,27632579,metastorm,,bench.cs.vt.edu,linguistic_high_conf_dedup_full,high_conf_full,MetaStorm: A Public Resource for Customizable Metagenomics Annotation.,True,True,1
http://discovery.informatics.uab.edu/beere/,31114876,,beere,discovery.informatics.uab.edu,linguistic_high_conf_dedup_full,high_conf_full,"BEERE: a web server for biomedical entity expansion, ranking and explorations.",True,True,1
http://arenaidb.ba.itb.cnr.it,30367585,arena-idb,,arenaidb.ba.itb.cnr.it,linguistic_high_conf_dedup_full,high_conf_full,Arena-Idb: a platform to build human non-coding RNA interaction networks.,True,True,1
http://proteins.plus,28472372,proteinsplus,,proteins.plus,linguistic_high_conf_dedup_full,high_conf_full,ProteinsPlus: a web portal for structure analysis of macromolecules.,True,True,1
http://tox.charite.de/tox,24838562,,protox,tox.charite.de,linguistic_high_conf_dedup_full,high_conf_full,ProTox: a web server for the in silico prediction of rodent oral toxicity.,True,True,1
http://cord-db.org,24599084,,cord,cord-db.org,linguistic_high_conf_dedup_full,high_conf_full,The CO-Regulation Database (CORD): a tool to identify coordinately expressed genes.,True,False,1
http://www.labkey.org,21385461,labkey server,,www.labkey.org,linguistic_high_conf_dedup_full,high_conf_full,"LabKey Server: an open source platform for scientific data integration, analysis and collaboration.",True,True,1
http://cosbi.ku.edu.tr/prism,24829450,,prism,cosbi.ku.edu.tr,linguistic_high_conf_dedup_full,high_conf_full,PRISM: a web server and repository for prediction of protein-protein interactions and modeling their 3D complexes.,True,True,1
http://netbio.bgu.ac.il/motifnet,28165111,motifnet,,netbio.bgu.ac.il,linguistic_high_conf_dedup_full,high_conf_full,MotifNet: a web-server for network motif analysis.,True,True,1
http://sfold.wadsworth.org/starmirDB.php,27144897,starmirdb,,sfold.wadsworth.org,linguistic_high_conf_dedup_full,high_conf_full,STarMirDB: A database of microRNA binding sites.,True,True,1
http://www.rgenome.net/cas-database/,27153724,cas-database,,www.rgenome.net,linguistic_high_conf_dedup_full,high_conf_full,Cas-Database: web-based genome-wide guide RNA library design for gene knockout screens using CRISPR-Cas9.,True,True,1
http://archaea.u-psud.fr/SyntTax,23323735,synttax,,archaea.u-psud.fr,linguistic_high_conf_dedup_full,high_conf_full,SyntTax: a web server linking synteny to prokaryotic taxonomy.,True,True,1
http://elaspic.kimlab.org,26801957,,elaspic,elaspic.kimlab.org,linguistic_high_conf_dedup_full,high_conf_full,ELASPIC web-server: proteome-wide structure-based prediction of mutation effects on protein stability and binding affinity.,True,False,1
http://bdg.hfut.edu.cn/ptir/index.html,27121261,,ptir,bdg.hfut.edu.cn,linguistic_high_conf_dedup_full,high_conf_full,PTIR: Predicted Tomato Interactome Resource.,True,True,1
https://gitlab.ebi.ac.uk/uniprot-public/unifire,32399560,unirule,,gitlab.ebi.ac.uk,linguistic_high_conf_dedup_full,high_conf_full,UniRule: a unified rule resource for automatic annotation in the UniProt Knowledgebase.,True,True,1
http://bioinfo.icb.ufmg.br/yvis/,31106372,,yvis,bioinfo.icb.ufmg.br,linguistic_high_conf_dedup_full,high_conf_full,Yvis: antibody high-density alignment visualization and analysis platform with an integrated database.,True,True,1
http://rna.sysu.edu.cn/exomiRDB/,28203233,exo-mirexplorer,,rna.sysu.edu.cn,linguistic_high_conf_dedup_full,high_conf_full,Exo-miRExplorer: A Comprehensive Resource for Exploring and Comparatively Analyzing Exogenous MicroRNAs.,True,True,1
http://www.webtoolkit.eu,23729469,,pele,www.webtoolkit.eu,linguistic_high_conf_dedup_full,high_conf_full,PELE web server: atomistic study of biomolecular systems at your fingertips.,True,False,1
http://bcil.github.io/VOE/,27153572,,voe,bcil.github.io,linguistic_high_conf_dedup_full,high_conf_full,Visual Omics Explorer (VOE): a cross-platform portal for interactive data visualization.,True,False,1
http://www.phenol-explorer.eu,22879444,phenol-explorer,,www.phenol-explorer.eu,linguistic_high_conf_dedup_full,high_conf_full,Phenol-Explorer 2.0: a major update of the Phenol-Explorer database integrating data on polyphenol metabolism and pharmacokinetics in humans and experimental animals.,True,True,1
http://PAcomplex.life.nctu.edu.tw,21666259,pacomplex,,PAcomplex.life.nctu.edu.tw,linguistic_high_conf_dedup_full,high_conf_full,PAComplex: a web server to infer peptide antigen families and binding models from TCR-pMHC complexes.,True,True,1
http://interferome.its.monash.edu.au/interferome/,23203888,interferome,,interferome.its.monash.edu.au,linguistic_high_conf_dedup_full,high_conf_full,Interferome v2.0: an updated database of annotated interferon-regulated genes.,True,True,1
https://breedbase.org/,33175872,breedbase,,breedbase.org,linguistic_high_conf_dedup_full,high_conf_full,High density genotype storage for plant breeding in the Chado schema of Breedbase.,True,False,1
https://alona.panglaodb.se,32324845,,alona,alona.panglaodb.se,linguistic_high_conf_dedup_full,high_conf_full,alona: a web server for single-cell RNA-seq analysis.,True,True,1
http://rth.dk/resources/rnasnp/,23630321,,rnasnp,rth.dk,linguistic_high_conf_dedup_full,high_conf_full,The RNAsnp web server: predicting SNP effects on local RNA secondary structure.,True,False,1
http://projects.insilico.us.com/ColoWeb,25887597,coloweb,,projects.insilico.us.com,linguistic_high_conf_dedup_full,high_conf_full,ColoWeb: a resource for analysis of colocalization of genomic features.,True,True,1
http://ohalloranlab.net/STITCHER.html,26054769,,stitcher,ohalloranlab.net,linguistic_high_conf_dedup_full,high_conf_full,STITCHER: A web resource for high-throughput design of primers for overlapping PCR applications.,True,True,1
http://bioserv.rpbs.univ-paris-diderot.fr/services/InterEvDock3/,33978743,interevdock3,,bioserv.rpbs.univ-paris-diderot.fr,linguistic_high_conf_dedup_full,high_conf_full,InterEvDock3: a combined template-based and free docking server with increased performance through explicit modeling of complex homologs and integration of covariation-based contact maps.,True,True,1
http://www.actrec.gov.in/histome2/,32746900,histome2,,www.actrec.gov.in,linguistic_high_conf_dedup_full,high_conf_full,"HISTome2: a database of histone proteins, modifiers for multiple organisms and epidrugs.",True,True,1
https://bigd.big.ac.cn/aging/index,33119753,aging atlas,,bigd.big.ac.cn,linguistic_high_conf_dedup_full,high_conf_full,Aging Atlas: a multi-omics database for aging biology.,True,True,1
http://hallam.microbiology.ubc.ca/MetaPathways,23800136,metapathways,,hallam.microbiology.ubc.ca,linguistic_high_conf_dedup_full,high_conf_full,MetaPathways: a modular pipeline for constructing pathway/genome databases from environmental sequence information.,True,True,1
http://structrnafinder.integrativebioinformatics.me,29454313,structrnafinder,,structrnafinder.integrativebioinformatics.me,linguistic_high_conf_dedup_full,high_conf_full,StructRNAfinder: an automated pipeline and web server for RNA families prediction.,True,True,1
http://bioserv.rpbs.univ-paris-diderot.fr/services/PatchSearch,31131411,patchsearch,,bioserv.rpbs.univ-paris-diderot.fr,linguistic_high_conf_dedup_full,high_conf_full,PatchSearch: a web server for off-target protein identification.,True,True,1
http://hymenopteragenome.org,29761469,hymenopteramine,,hymenopteragenome.org,linguistic_high_conf_dedup_full,high_conf_full,Hymenoptera Genome Database: Using HymenopteraMine to Enhance Genomic Studies of Hymenopteran Insects.,True,False,1
http://raptorx.uchicago.edu,24573471,raptorx,,raptorx.uchicago.edu,linguistic_high_conf_dedup_full,high_conf_full,RaptorX server: a resource for template-based protein structure modeling.,True,False,1
http://pypi.python.org/pypi/airpg,34418956,,airpg,pypi.python.org,linguistic_high_conf_dedup_full,high_conf_full,airpg: automatically accessing the inverted repeats of archived plastid genomes.,True,True,1
http://loc-express.cbi.pku.edu.cn,28155723,locexpress,,loc-express.cbi.pku.edu.cn,linguistic_high_conf_dedup_full,high_conf_full,LocExpress: a web server for efficiently estimating expression of novel transcripts.,True,True,1
http://wallace.uab.es/multitaskII,29136215,multitaskprotdb-ii,,wallace.uab.es,linguistic_high_conf_dedup_full,high_conf_full,MultitaskProtDB-II: an update of a database of multitasking/moonlighting proteins.,True,True,1
