url,pmid,primary_entity_long,primary_entity_short,is_gcbr,publication_id,title,domain,source_file
http://mahshaaban.shinyapps.io/LINPSAPP,34415996,,LINPS,0,1579,LINPS: a database for cancer-cell-specific perturbations of biological networks.,mahshaaban.shinyapps.io,gbc_publication_analysis
http://lncexplore.bmi.nycu.edu.tw,34464437,,lncExplore,0,1581,lncExplore: a database of pan-cancer analysis and systematic functional annotation for lncRNAs from RNA-sequencing data.,lncexplore.bmi.nycu.edu.tw,gbc_publication_analysis
"http://www.ncbi.nlm.nih.gov/geo/, http://www.ufrgs.br/mpsbase",34147352,,MPSBase,0,1829,MPSBase: Comprehensive repository of differentially expressed genes for mucopolysaccharidoses.,www.ncbi.nlm.nih.gov,gbc_publication_analysis
http://ncrnaome.osumc.edu/miredibase,34349127,,MiREDiBase,0,1835,"MiREDiBase, a manually curated database of validated and putative editing events in microRNAs.",ncrnaome.osumc.edu,gbc_publication_analysis
http://mik.bicnirrh.res.in,34363073,Male Infertility Knowledgebase,MIK,0,1836,Male Infertility Knowledgebase: decoding the genetic and disease landscape.,mik.bicnirrh.res.in,gbc_publication_analysis
http://oglcnac.org,33442735,,O-GlcNAcAtlas,0,2074,O-GlcNAcAtlas: A database of experimentally identified O-GlcNAc sites and proteins.,oglcnac.org,gbc_publication_analysis
"http://www.oglyp.org/, http://www.oglyp.org/download.php",33581334,,OGP,0,2076,OGP: A Repository of Experimentally Characterized O-glycoproteins to Facilitate Studies on O-glycosylation.,www.oglyp.org,gbc_publication_analysis
http://nabe.denglab.org,34389843,,Nabe,0,2085,Nabe: an energetic database of amino acid mutations in protein-nucleic acid binding interfaces.,nabe.denglab.org,gbc_publication_analysis
http://biodb.sdau.edu.cn/PID/index.php,34111777,Plant Intron Database,PID,0,2332,PID: An integrative and comprehensive platform of plant intron.,biodb.sdau.edu.cn,gbc_publication_analysis
http://probis-dock-database.insilab.org,34319727,,ProBiS-Dock,0,2334,ProBiS-Dock Database: A Web Server and Interactive Web Repository of Small Ligand-Protein Binding Sites for Drug Design.,probis-dock-database.insilab.org,gbc_publication_analysis
http://reva.gao-lab.org,34224878,,REVA,0,2586,REVA as A Well-curated Database for Human Expression-modulating Variants.,reva.gao-lab.org,gbc_publication_analysis
http://switches.ncbs.res.in,33459764,for topologies of,SWITCHES,0,2823,SWITCHES: Searchable Web Interface for Topologies of CHEmical Switches.,switches.ncbs.res.in,gbc_publication_analysis
http://dibresources.jcbose.ac.in/zhumur/lncrbase2,33112702,,LncRBase,0,3647,LncRBase V.2: an updated resource for multispecies lncRNAs and ClinicLSNP hosting genetic variants in lncRNAs for cancer patients.,dibresources.jcbose.ac.in,gbc_publication_analysis
http://lmmd.ecust.edu.cn/metaadedb,33306787,,MetaADEDB,0,3688,MetaADEDB 2.0: a comprehensive database on adverse drug events.,lmmd.ecust.edu.cn,gbc_publication_analysis
http://ngdc.cncb.ac.cn/sorgsd,34344425,Sorghum Genome SNP Database,SorGSD,0,3713,SorGSD: updating and expanding the sorghum genome science database with new contents and tools.,ngdc.cncb.ac.cn,gbc_publication_analysis
http://www.medicinalplantbd.com,34362451,Medicinal plant database of Bangladesh,MPDB,0,3726,MPDB 2.0: a large scale and integrated medicinal plant database of Bangladesh.,www.medicinalplantbd.com,gbc_publication_analysis
http://orchidbase.itps.ncku.edu.tw,34384382,,OrchidBase,0,3729,OrchidBase 4.0: a database for orchid genomics and molecular biology.,orchidbase.itps.ncku.edu.tw,gbc_publication_analysis
http://www.pharmgkb.org,34387941,Pharmacogenomics Knowledgebase,PharmGKB,1,3731,"PharmGKB, an Integrated Resource of Pharmacogenomic Knowledge.",www.pharmgkb.org,gbc_publication_analysis
http://bigdata.ibp.ac.cn/SmProt,34536568,small proteins database,SmProt,0,3733,SmProt: A Reliable Repository with Comprehensive Annotation of Small Proteins Identified from Ribosome Profiling.,bigdata.ibp.ac.cn,gbc_publication_analysis
http://tcm.zju.edu.cn/celltalkdb,33147626,,CellTalkDB,0,359,CellTalkDB: a manually curated database of ligand-receptor interactions in humans and mice.,tcm.zju.edu.cn,gbc_publication_analysis
"http://soft.bioinfo-minzhao.org/circexp, http://soft.bioinfominzhao.org/circexp",34296749,,circExp,0,415,circExp database: an online transcriptome platform for human circRNA expressions in cancers.,soft.bioinfo-minzhao.org,gbc_publication_analysis
http://cnvintegrate.cgm.ntu.edu.tw,34259866,,CNVIntegrate,0,459,CNVIntegrate: the first multi-ethnic database for identifying copy number variations associated with cancer.,cnvintegrate.cgm.ntu.edu.tw,gbc_publication_analysis
http://rna.sysu.edu.cn/colorcells,33313674,,ColorCells,0,476,"ColorCells: a database of expression, classification and functions of lncRNAs in single cells.",rna.sysu.edu.cn,gbc_publication_analysis
http://ciceklab.cs.bilkent.edu.tr/dorman,31581093,Database of Reconstructed Metabolic Networks,DORMAN,0,761,DORMAN: Database of Reconstructed MetAbolic Networks.,ciceklab.cs.bilkent.edu.tr,gbc_publication_analysis
http://www.csbg-jlu.info/CyanoPATH,33320930,,CyanoPATH,0,794,CyanoPATH: a knowledgebase of genome-scale functional repertoire for toxic cyanobacterial blooms.,www.csbg-jlu.info,gbc_publication_analysis
http://ebola.bicpu.edu.in,34015403,,Ebolabase,0,802,Ebolabase: Zaire ebolavirus-human protein interaction database for drug-repurposing.,ebola.bicpu.edu.in,gbc_publication_analysis
http://reprod.njmu.edu.cn/hisphossite,33984507,,HisPhosSite,0,1315,HisPhosSite: A comprehensive database of histidine phosphorylated proteins and sites.,reprod.njmu.edu.cn,gbc_publication_analysis
http://arken.nmbu.no,34330336,,HumGut,0,1319,HumGut: a comprehensive human gut prokaryotic genomes collection filtered by metagenome data.,arken.nmbu.no,gbc_publication_analysis
http://knindex.pufengdu.org,33147622,,KNIndex,0,1562,KNIndex: a comprehensive database of physicochemical properties for k-tuple nucleotides.,knindex.pufengdu.org,gbc_publication_analysis
http://www.lbgi.fr/AnnotSV,34023905,,knotAnnotSV,0,1575,"AnnotSV and knotAnnotSV: a web server for human structural variations annotations, ranking and analysis.",www.lbgi.fr,gbc_publication_analysis
http://mlodis.phasep.pro,33126250,,MloDisDB,0,1812,MloDisDB: a manually curated database of the relations between membraneless organelles and diseases.,mlodis.phasep.pro,gbc_publication_analysis
http://www.physio.wzw.tum.de/mirev,34052284,,miREV,0,1828,miREV: An Online Database and Tool to Uncover Potential Reference RNAs and Biomarkers in Small-RNA Sequencing Data Sets from Extracellular Vesicles Enriched Samples.,www.physio.wzw.tum.de,gbc_publication_analysis
http://www.mitotox.org,34266386,toxicity database,MitoTox,0,1834,MitoTox: a comprehensive mitochondrial toxicity database.,www.mitotox.org,gbc_publication_analysis
http://clinicaltrials.gov/ct2/show/record/NCT04675918?cond=pediatric+cardiac+arrest&draw=2&rank=10,34332522,Pediatric In-Hospital Cardiac Arrest International Registry,PACHIN,0,2084,Pediatric In-Hospital Cardiac Arrest International Registry (PACHIN): protocol for a prospective international multicenter register of cardiac arrest in children.,clinicaltrials.gov,gbc_publication_analysis
http://qsidb.lbci.net,33003203,quorum sensing interference molecules,QSIdb,0,2315,QSIdb: quorum sensing interference molecules.,qsidb.lbci.net,gbc_publication_analysis
http://www.ieom-tm.com/tidb,34244719,Trained Immunity DataBase,TIDB,0,2833,TIDB: a comprehensive database of trained immunity.,www.ieom-tm.com,gbc_publication_analysis
http://viroblast.pungentdb.org.cn/TCM-Blast/viroblast.php,34273956,traditional Chinese Medicine Basic,TCM-Blast,0,2834,TCM-Blast for traditional Chinese medicine genome alignment with integrated resources.,viroblast.pungentdb.org.cn,gbc_publication_analysis
http://www.allelefrequencies.net,33755549,Allele Frequency Net Database,AFND,0,2995,A snapshot of human leukocyte antigen (HLA) diversity using data from the Allele Frequency Net Database.,www.allelefrequencies.net,gbc_publication_analysis
http://vptmdb.com:8787/VPTMdb,33094321,viral posttranslational modification database,VPTMdb,0,3129,VPTMdb: a viral posttranslational modification database.,vptmdb.com:8787,gbc_publication_analysis
http://bike-bee.snu.ac.kr,34081565,Biomedical Entity Explorer,BEE,0,198,Biomedical Entity Explorer: A Web Server for Biomedical Entity Exploration.,bike-bee.snu.ac.kr,gbc_publication_analysis
"http://physics.carleton.ca/clrp/eye_plaque_v2, http://doi.org/10.22215/clrp/EPv2",33735471,,CLRP,0,440,Update of the CLRP eye plaque brachytherapy database for photon-emitting sources.,physics.carleton.ca,gbc_publication_analysis
http://coronacentral.ai,34016708,,CoronaCentral,0,492,Analyzing the vast coronavirus literature with CoronaCentral.,coronacentral.ai,gbc_publication_analysis
http://159.226.67.243:8080/fawmine,33511767,Fall Armyworm Genome Database,FAWMine,0,1056,FAWMine: An integrated database and analysis platform for fall armyworm genomics.,159.226.67.243:8080,gbc_publication_analysis
http://eyediseases.bio-data.cn,34085038,,EyeDiseases,0,1065,"EyeDiseases: an integrated resource for dedicating to genetic variants, gene expression and epigenetic factors of human eye diseases.",eyediseases.bio-data.cn,gbc_publication_analysis
http://dx.deepcarbon.net/11121/6200-6954-6634-8243-CC,34158935,Global Earth Mineral Inventory,GEMI,0,1066,Global earth mineral inventory: A data legacy.,dx.deepcarbon.net,gbc_publication_analysis
http://lcbb.swjtu.edu.cn/EnhFFL,35694152,,EnhFFL,0,1081,EnhFFL: A database of enhancer mediated feed-forward loops for human and mouse.,lcbb.swjtu.edu.cn,gbc_publication_analysis
http://metamorf.hb.univ-amu.fr,34156446,,MetamORF,0,1830,MetamORF: a repository of unique short open reading frames identified by both experimental and computational approaches for gene and metagene analyses.,metamorf.hb.univ-amu.fr,gbc_publication_analysis
http://bis.zju.edu.cn/mppi,34156447,,mPPI,0,1831,mPPI: a database extension to visualize structural interactome in a one-to-many manner.,bis.zju.edu.cn,gbc_publication_analysis
http://peptherdia.herokuapp.com,33647438,,PepTherDia,0,2077,PepTherDia: database and structural composition analysis of approved peptide therapeutics and diagnostics.,peptherdia.herokuapp.com,gbc_publication_analysis
http://p450.biodesign.ac.cn,33997360,Plant cytochrome P450 database,PCPD,0,2080,PCPD: Plant cytochrome P450 database and web-based tools for structural construction and ligand docking.,p450.biodesign.ac.cn,gbc_publication_analysis
http://compbio-zhanglab.org/NUCOME,34120586,,NUCOME,0,2082,NUCOME: A comprehensive database of nucleosome organization referenced landscapes in mammalian genomes.,compbio-zhanglab.org,gbc_publication_analysis
http://www.pssrd.info,34059664,SSR database,PSSRD,0,2330,Comprehensive analysis of SSRs and database construction using all complete gene-coding sequences in major horticultural and representative plants.,www.pssrd.info,gbc_publication_analysis
http://pinir.ncl.res.in,34107869,Pin-II type PIs Information Resource,PINIR,0,2331,PINIR: a comprehensive information resource for Pin-II type protease inhibitors.,pinir.ncl.res.in,gbc_publication_analysis
http://webs.iiitd.edu.in/raghava/sapdb,33892308,,SAPdb,0,2581,SAPdb: A database of short peptides and the corresponding nanostructures formed by self-assembly.,webs.iiitd.edu.in,gbc_publication_analysis
http://sistematx.ufpb.br,34014674,,SistematX,0,2583,The SistematX Web Portal of Natural Products: An Update.,sistematx.ufpb.br,gbc_publication_analysis
http://telemedicine.cimt.dk,34000890,telemedicine TELEMED,TELEMED,0,2828,The hospital telemedicine TELEMED database: Providing information on evidence-based telemedicine services to hospital managers and healthcare professionals.,telemedicine.cimt.dk,gbc_publication_analysis
http://www.teaas.cn/index.php,34154536,Tea Alternative Splicing,TeaAS,0,2831,TeaAS: a comprehensive database for alternative splicing in tea plants (Camellia sinensis).,www.teaas.cn,gbc_publication_analysis
http://tehub.org,34154643,,TE Hub,0,2832,"TE Hub: A community-oriented space for sharing and connecting tools, data, resources, and methods for transposable element annotation.",tehub.org,gbc_publication_analysis
http://csdb.glycoscience.ru/gt.html,33242091,Carbohydrate Structure Glycosyltransferase Database,CSDB_GT,0,3443,"CSDB_GT, a curated glycosyltransferase database with close-to-full coverage on three most studied nonanimal species.",csdb.glycoscience.ru,gbc_publication_analysis
http://reactome.org,32486891,,Reactome,1,3605,Using Reactome to build an autophagy mechanism knowledgebase.,reactome.org,gbc_publication_analysis
http://soft.bioinfo-minzhao.org/bcgene,34144671,brain cancer gene database,BCGene,0,3708,Online database for brain cancer-implicated genes: exploring the subtype-specific mechanisms of brain cancer.,soft.bioinfo-minzhao.org,gbc_publication_analysis
http://cannusedb.csic.es,33942873,,CANNUSE,0,303,"CANNUSE, a database of traditional Cannabis uses-an opportunity for new research.",cannusedb.csic.es,gbc_publication_analysis
http://convida.inf.um.es,33798715,,COnVIDa,0,487,COnVIDa: COVID-19 multidisciplinary data collection and dashboard.,convida.inf.um.es,gbc_publication_analysis
http://webs.iiitd.edu.in/raghava/denvind,32510549,,DenvInD,0,774,DenvInD: dengue virus inhibitors database for clinical and molecular research.,webs.iiitd.edu.in,gbc_publication_analysis
http://vafaeelab.com/drugSimDB.html,32597467,,DrugSimDB,0,776,A comprehensive integrated drug similarity resource for in-silico drug repositioning and beyond.,vafaeelab.com,gbc_publication_analysis
http://www.d3pharma.com/D3DistalMutation/index.php,33938221,,D3DistalMutation,0,800,D3DistalMutation: a Database to Explore the Effect of Distal Mutations on Enzyme Activity.,www.d3pharma.com,gbc_publication_analysis
http://exobcd.liumwei.org,32591816,,ExoBCD,0,1047,ExoBCD: a comprehensive database for exosomal biomarker discovery in breast cancer.,exobcd.liumwei.org,gbc_publication_analysis
http://echinobase.org,34010390,,Echinobase,0,1063,Integration of 1:1 orthology maps and updated datasets into Echinobase.,echinobase.org,gbc_publication_analysis
http://research.bioinformatics.udel.edu/emirit,34048547,extracting miRNA Information from Text,emiRIT,0,1064,emiRIT: a text-mining-based resource for microRNA information.,research.bioinformatics.udel.edu,gbc_publication_analysis
http://gutmega.omicsbio.info,32496513,gut MEtaGenome Atlas,gutMEGA,0,1283,gutMEGA: a database of the human gut MEtaGenome Atlas.,gutmega.omicsbio.info,gbc_publication_analysis
http://humap2.proteincomplexes.org,33973408,,hu.MAP,0,1314,"hu.MAP 2.0: integration of over 15,000 proteomic experiments builds a global compendium of human multiprotein assemblies.",humap2.proteincomplexes.org,gbc_publication_analysis
http://lncR2metasta.wchoda.com,32766766,,lncR2metasta,0,1555,LncR2metasta: a manually curated database for experimentally supported lncRNAs during various cancer metastatic events.,lncR2metasta.wchoda.com,gbc_publication_analysis
http://lncrna2as.cd120.com,32820322,,LncAS2Cancer,0,1556,LncAS2Cancer: a comprehensive database for alternative splicing of lncRNAs across human cancers.,lncrna2as.cd120.com,gbc_publication_analysis
http://limonada.univ-reims.fr,33709443,,LIMONADA,0,1571,LIMONADA: A database dedicated to the simulation of biological membranes.,limonada.univ-reims.fr,gbc_publication_analysis
http://bioinfo.vanderbilt.edu/database/Immu-Mela,34127402,,Immu-Mela,0,1576,Immu-Mela: An open resource for exploring immunotherapy-related multidimensional genomic profiles in melanoma.,bioinfo.vanderbilt.edu,gbc_publication_analysis
http://ccsm.uth.edu/miRactDB,32436932,,miRactDB,0,1803,miRactDB characterizes miRNA-gene relation switch between normal and cancer tissues across pan-cancer.,ccsm.uth.edu,gbc_publication_analysis
http://missense3d.bc.ic.ac.uk,33502607,,Missense3D-DB,0,1820,Missense3D-DB web catalogue: an atom-based analysis and repository of 4M human protein-coding genetic variants.,missense3d.bc.ic.ac.uk,gbc_publication_analysis
http://www.liwzlab.cn/ncrnavar,33275967,,ncRNAVar,0,2067,ncRNAVar: A Manually Curated Database for Identification of Noncoding RNA Variants Associated with Human Diseases.,www.liwzlab.cn,gbc_publication_analysis
http://oscar.as.uky.edu,34241085,Organic Crystals in Electronic and,OCELOT,0,2083,OCELOT: An infrastructure for data-driven research to discover and design crystalline organic semiconductors.,oscar.as.uky.edu,gbc_publication_analysis
http://polarprotdb.enzim.hu,33186585,,PolarProtDb,0,2319,PolarProtDb: A Database of Transmembrane and Secreted Proteins showing Apical-Basal Polarity.,polarprotdb.enzim.hu,gbc_publication_analysis
http://lin-group.cn/database/ppd,33539888,Prokaryotic Promoter Database,Prokaryotic Promoter Database,0,2327,PPD: A Manually Curated Database for Experimentally Verified Prokaryotic Promoters.,lin-group.cn,gbc_publication_analysis
http://sancdb.rubi.ru.ac.za,33952332,South African Natural Compounds Database,SANCDB,0,2452,SANCDB: an update on South African natural compounds and their readily available analogs.,sancdb.rubi.ru.ac.za,gbc_publication_analysis
http://taolab.nwafu.edu.cn/rsvdb,32382747,,RSVdb,0,2560,RSVdb: a comprehensive database of transcriptome RNA structure.,taolab.nwafu.edu.cn,gbc_publication_analysis
http://bioinfor.kib.ac.cn/RPGD,34022814,Rhododendron Plant Genome Database,Rhododendron Plant Genome Database,0,2584,The Rhododendron Plant Genome Database (RPGD): a comprehensive online omics database for Rhododendron.,bioinfor.kib.ac.cn,gbc_publication_analysis
http://remedy.mssm.edu,34042771,,ReMeDy,0,2585,Introducing a Platform for Integrating and Sharing Stem Cell Research Data.,remedy.mssm.edu,gbc_publication_analysis
http://www.biosequencing.cn/TarDB,33985427,,TarDB,0,2827,TarDB: an online database for plant miRNA targets and miRNA-triggered phased siRNAs.,www.biosequencing.cn,gbc_publication_analysis
http://m6a2target.canceromics.org,32392583,WER target gene database,WER target gene database,0,3116,"M6A2Target: a comprehensive database for targets of m6A writers, erasers and readers.",m6a2target.canceromics.org,gbc_publication_analysis
http://funcoup.sbc.su.se,33539890,,FunCoup,0,3495,"FunCoup 5: Functional Association Networks in All Domains of Life, Supporting Directed Links and Tissue-Specificity.",funcoup.sbc.su.se,gbc_publication_analysis
http://webs.iiitd.edu.in/raghava/cppsite,33186582,,CPPsite,0,3653,Cppsite 2.0: An Available Database of Experimentally Validated Cell-Penetrating Peptides Predicting their Secondary and Tertiary Structures.,webs.iiitd.edu.in,gbc_publication_analysis
http://asdb.jungleran.com,33588073,Anopheles sinensis omics database,ASDB,0,3694,ASDB: A comprehensive omics database for Anopheles sinensis.,asdb.jungleran.com,gbc_publication_analysis
http://www.dqweilab-sjtu.com/index.php,33882119,Breast Cancer Transcription Factors database,BC-TFdb,0,191,BC-TFdb: a database of transcription factor drivers in breast cancer.,www.dqweilab-sjtu.com,gbc_publication_analysis
http://yamasati.nig.ac.jp/dbcns,33196844,,dbCNS,0,791,dbCNS: A New Database for Conserved Noncoding Sequences.,yamasati.nig.ac.jp,gbc_publication_analysis
http://webs.iiitd.edu.in/raghava/fermfoodb,33898816,,FermFooDb,0,1060,FermFooDb: A database of bioactive peptides derived from fermented foods.,webs.iiitd.edu.in,gbc_publication_analysis
http://humandiseasegenes.info,33439542,Human Disease Genes website series,HDG,0,1307,"Human disease genes website series: An international, open and dynamic library for up-to-date clinical information.",humandiseasegenes.info,gbc_publication_analysis
http://icscb.stemcellinformatics.org,33740463,Integrated Collection of Stem Cell Bank data,ICSCB,0,1310,"Integrated Collection of Stem Cell Bank Data, a Data Portal for Standardized Stem Cell Information.",icscb.stemcellinformatics.org,gbc_publication_analysis
http://www.cbrc.kaust.edu.sa/ibd,33929018,IBD database,IBDDB,0,1312,IBDDB: a manually curated and text-mining-enhanced database of genes involved in inflammatory bowel disease.,www.cbrc.kaust.edu.sa,gbc_publication_analysis
http://intermetaldb.biotech.uni.wroc.pl,33502860,,InterMetalDB,0,1568,InterMetalDB: A Database and Browser of Intermolecular Metal Binding Sites in Macromolecules with Structural Information.,intermetaldb.biotech.uni.wroc.pl,gbc_publication_analysis
http://stablab.uniroma2.it/MAP,33903708,microRNA Analysis Portal,MAP,0,1573,The microRNA analysis portal is a next-generation tool for exploring and analyzing miRNA-focused data in the literature.,stablab.uniroma2.it,gbc_publication_analysis
http://brb.nci.nih.gov/splicing,33600011,,MutSpliceDB,0,1822,MutSpliceDB: A database of splice sites variants with RNA-seq based evidence on effects on splicing.,brb.nci.nih.gov,gbc_publication_analysis
http://mrmassaydb.proteincentre.com,33683131,,MRMAssayDB,0,1823,An Update on MRMAssayDB: A Comprehensive Resource for Targeted Proteomics Assays in the Community.,mrmassaydb.proteincentre.com,gbc_publication_analysis
http://www.moreiralab.com/resources/mensadb,33822911,MEmbrane protein dimer Novel Structure Analyser database,MENSAdb,0,1826,MENSAdb: a thorough structural analysis of membrane protein dimers.,www.moreiralab.com,gbc_publication_analysis
http://artemis.cyverse.org/soykb_dev/SoyTD,33231322,Soybean transporter database,SoyTD,0,2574,Soybean transporter database: A comprehensive database for identification and exploration of natural variants in soybean transporter genes.,artemis.cyverse.org,gbc_publication_analysis
http://www.rheference.org,33994075,,RHeference,0,2582,A Review of the Literature Organized Into a New Database: RHeference.,www.rheference.org,gbc_publication_analysis
http://www.rxnfinder.org/toxindb,33360695,,ToxinDB,0,2822,A data-driven integrative platform for computational prediction of toxin biotransformation with a case study.,www.rxnfinder.org,gbc_publication_analysis
http://metabolites.in/tomato-fruits,33969254,,TOMATOMET,0,2826,TOMATOMET: A metabolome database consists of 7118 accurate mass values detected in mature fruits of 25 tomato cultivars.,metabolites.in,gbc_publication_analysis
http://virxicon.cs.put.poznan.pl,33367605,,Virxicon,0,3140,Virxicon: a lexicon of viral sequences.,virxicon.cs.put.poznan.pl,gbc_publication_analysis
http://macpepdb.mpc.rub.de,33724838,,MaCPepDB,0,3700,MaCPepDB: A Database to Quickly Access All Tryptic Peptides of the UniProtKB.,macpepdb.mpc.rub.de,gbc_publication_analysis
http://projects.met-hilab.org/tadb,33849445,,TANTIGEN,0,3706,TANTIGEN 2.0: a knowledge base of tumor T cell antigens and epitopes.,projects.met-hilab.org,gbc_publication_analysis
http://www.sysbio.org.cn/CMBD,33693668,,CMBD,0,444,CMBD: a manually curated cancer metabolic biomarker knowledge database.,www.sysbio.org.cn,gbc_publication_analysis
http://crmarker.hnnu.edu.cn,33529633,,CRMarker,0,535,CRMarker: A manually curated comprehensive resource of cancer RNA markers.,crmarker.hnnu.edu.cn,gbc_publication_analysis
http://www.dataman.co.nz,33331653,,DATAMAN,0,795,DATAMAN: A global database of nitrous oxide and ammonia emission factors for excreta deposited by livestock and land-applied manure.,www.dataman.co.nz,gbc_publication_analysis
http://maayanlab.cloud/drugmonizome,33787872,,Drugmonizome,0,799,Drugmonizome and Drugmonizome-ML: integration and abstraction of small molecule attributes for drug enrichment analysis and machine learning.,maayanlab.cloud,gbc_publication_analysis
http://zzdlab.com/hvidb,33515030,Human-Virus Interaction DataBase,HVIDB,0,1308,HVIDB: a comprehensive database for human-virus protein-protein interactions.,zzdlab.com,gbc_publication_analysis
http://human.biomedtzc.cn,33677507,,HIR,0,1309,HIR V2: a human interactome resource for the biological interpretation of differentially expressed genes via gene set linkage analysis.,human.biomedtzc.cn,gbc_publication_analysis
http://animal.nwsuaf.edu.cn/GoatVar,33965348,goat genome variation database,GGVD,0,1313,GGVD: A goat genome variation database for tracking the dynamic evolutionary process of selective signatures and ancient introgressions.,animal.nwsuaf.edu.cn,gbc_publication_analysis
http://www.iitm.ac.in/bioinfo/mptherm,32337573,,MPTherm,0,1802,MPTherm: database for membrane protein thermodynamics for understanding folding and stability.,www.iitm.ac.in,gbc_publication_analysis
"http://webs2.kazusa.or.jp/massbase/, http://webs2.kazusa.or.jp/km2",34177338,,MassBase,0,1832,MassBase: A large-scaled depository of mass spectrometry datasets for metabolome analysis.,webs2.kazusa.or.jp,gbc_publication_analysis
http://nbigv.org,33359127,,NBIGV,0,2071,NBIGV-DB: A dedicated database of non-B cell derived immunoglobulin variable region.,nbigv.org,gbc_publication_analysis
http://msrdb.org,33653882,Mycobacterial Systems Resource,Mycobacterial Systems Resource,0,2078,A Mycobacterial Systems Resource for the Research Community.,msrdb.org,gbc_publication_analysis
http://omnipathdb.org,33749993,,OmniPath,0,2079,Integrated intra- and intercellular signaling knowledge for multicellular omics analysis.,omnipathdb.org,gbc_publication_analysis
http://sars3d.com,33416848,,SARS CoV-2,0,2577,SARS-CoV-2 3D database: understanding the coronavirus proteome and evaluating possible drug targets.,sars3d.com,gbc_publication_analysis
http://www.ribocirc.com,33685493,,riboCIRC,0,2580,riboCIRC: a comprehensive database of translatable circRNAs.,www.ribocirc.com,gbc_publication_analysis
http://bio.licpathway.net/TRlnc,32047897,for human regulatory information of lncRNAs,TRlnc,0,2794,TRlnc: a comprehensive database for human transcriptional regulatory information of lncRNAs.,bio.licpathway.net,gbc_publication_analysis
http://lmc.uab.es/tmsnp,33655207,,TMSNP,0,2824,TMSNP: a web server to predict pathogenesis of missense mutations in the transmembrane region of membrane proteins.,lmc.uab.es,gbc_publication_analysis
http://www.computationalbiology.cn/ViruscircBase/home.html,32349124,,VirusCircBase,0,3113,VirusCircBase: a database of virus circular RNAs.,www.computationalbiology.cn,gbc_publication_analysis
http://www.iedb.org,33772585,Immune Epitope Database and Analysis Resource,IEDB,0,3258,An immunologically friendly classification of non-peptidic ligands.,www.iedb.org,gbc_publication_analysis
"http://viewer.shigen.info/oryzagenome21detail/index.xhtml, http://shigen.nig.ac.jp/rice/oryzabase",33661371,,OryzaGenome,0,3696,OryzaGenome2.1: Database of Diverse Genotypes in Wild Oryza Species.,viewer.shigen.info,gbc_publication_analysis
http://awi.cuhk.edu.cn,33693667,,UbiNet,0,3698,"UbiNet 2.0: a verified, classified, annotated and updated database of E3 ubiquitin ligase-substrate interactions.",awi.cuhk.edu.cn,gbc_publication_analysis
http://bcgenex.ico.unicancer.fr,33599248,Breast cancer gene-expression miner,bc-GenExMiner,0,190,bc-GenExMiner 4.5: new mining module computes breast cancer differential gene expression analyses.,bcgenex.ico.unicancer.fr,gbc_publication_analysis
http://rth.dk/resources/bsgatlas,33539279,,BSGatlas,0,265,BSGatlas: a unified <i>Bacillus subtilis</i> genome and transcriptome annotation atlas with enhanced information access.,rth.dk,gbc_publication_analysis
http://www.cgga.org.cn,33662628,Chinese Glioma Genome Atlas,Chinese Glioma Genome Atlas,0,389,Chinese Glioma Genome Atlas (CGGA): A Comprehensive Resource with Functional Genomic Data from Chinese Glioma Patients.,www.cgga.org.cn,gbc_publication_analysis
http://covp.immt.res.in,33276297,,DBCOVP,0,793,DBCOVP: A database of coronavirus virulent glycoproteins.,covp.immt.res.in,gbc_publication_analysis
http://exed.biocatnet.de,32862462,Expansin Engineering Database,ExED,0,1050,Expansin Engineering Database: A navigation and classification tool for expansins and homologues.,exed.biocatnet.de,gbc_publication_analysis
http://drugdesign.riken.jp/FMODB,33511845,FMO Database,FMODB,0,1057,FMODB: The World's First Database of Quantum Mechanical Calculations for Biomacromolecules Based on the Fragment Molecular Orbital Method.,drugdesign.riken.jp,gbc_publication_analysis
http://gemma.msl.ubc.ca/home.html,33599246,,Gemma,0,1058,Curation of over 10 000 transcriptomic studies to enable data reuse.,gemma.msl.ubc.ca,gbc_publication_analysis
http://kaikobase.dna.affrc.go.jp,33645624,silkworm genome,KAIKObase,0,1570,"An update of KAIKObase, the silkworm genome database.",kaikobase.dna.affrc.go.jp,gbc_publication_analysis
http://octad.org,33361798,Open Cancer TherApeutic Discovery,Open Cancer TherApeutic Discovery,0,2072,OCTAD: an open workspace for virtually screening therapeutics targeting precise cancer patient groups using gene expression features.,octad.org,gbc_publication_analysis
http://www.machado.cnptia.embrapa.br/plantannot,33546584,Plant Co-expression Annotation Resource,Plantannot,0,2328,Plant Co-expression Annotation Resource: a web server for identifying targets for genetically modified crop breeding pipelines.,www.machado.cnptia.embrapa.br,gbc_publication_analysis
http://sarscovidb.org,33553941,infection database,SARSCOVIDB,0,2579,SARSCOVIDB-A New Platform for the Analysis of the Molecular Impact of SARS-CoV-2 Viral Infection.,sarscovidb.org,gbc_publication_analysis
http://apeswiki.eva.mpg.de,33169878,,A.P.E.S,0,21,Open-access platform to synthesize knowledge of ape conservation across sites.,apeswiki.eva.mpg.de,gbc_publication_analysis
http://bcb.unl.edu/AcrDB,33068435,,AcrDB,0,28,AcrDB: a database of anti-CRISPR operons in prokaryotes and viruses.,bcb.unl.edu,gbc_publication_analysis
