url,pmid,primary_entity_long,primary_entity_short,domain,source_file,sample_priority,title,db_keyword_found,very_high_conf,article_count,is_live,status_code,total_score,base_score,title_bonus,likelihood,indicators_found,response_time_ms,error_message,meta_redirects,final_url
http://cvc.dfci.harvard.edu/hpv/,24705205,,hpvdb,cvc.dfci.harvard.edu,linguistic_high_conf_dedup_full,high_conf_full,HPVdb: a data mining system for knowledge discovery in human papillomavirus with applications in T cell immunology and vaccinology.,True,True,1,False,,0,0,0,VERY LOW,,,"Error: ('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))",0,http://cvc.dfci.harvard.edu/hpv/
http://www.yeastgenome.org/variant-viewer,26578556,saccharomyces genome database,,www.yeastgenome.org,linguistic_high_conf_dedup_full,high_conf_full,The Saccharomyces Genome Database Variant Viewer.,True,False,1,True,200.0,59,59,0,CRITICAL,Content: NCBI; Content: EBI; Content: NIH; Content: UniProt; Content: genome; Content: gene; Content: sequence; Content: biological; Title: variant; Content: expression; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; Content: database,1107.72,,0,https://www.yeastgenome.org:443/variant-viewer
https://pcrdrive.com/lab#/assay-database,30466398,pcrdrive,,pcrdrive.com,linguistic_high_conf_dedup_full,high_conf_full,PCRdrive: the largest qPCR assay archive to date and endless potential for lab workflow revitalization.,True,True,1,False,,0,0,0,VERY LOW,,,"Error: HTTPSConnectionPool(host='pcrdrive.com', port=443): Max retries exceeded with url: /lab (Caused by N",0,https://pcrdrive.com/lab#/assay-database
http://www.aspgd.org,24194595,aspergillus genome database,,www.aspgd.org,linguistic_high_conf_dedup_full,high_conf_full,The Aspergillus Genome Database: multispecies curation and incorporation of RNA-Seq data to improve structural gene annotations.,True,True,1,False,,0,0,0,VERY LOW,,,Timeout (20s),0,http://www.aspgd.org
http://csbio.njust.edu.cn/bioinf/targetdbp/,30668479,targetdbp,,csbio.njust.edu.cn,linguistic_high_conf_dedup_full,high_conf_full,TargetDBP: Accurate DNA-Binding Protein Prediction Via Sequence-Based Multi-View Feature Learning.,True,True,1,True,200.0,5,5,0,MEDIUM,Content: bioinformatics; Content: query,587.3,,0,http://csbio.njust.edu.cn/bioinf/targetdbp/
https://osf.io/2rqad/,29364985,,smid,osf.io,linguistic_high_conf_dedup_full,high_conf_full,"The Socio-Moral Image Database (SMID): A novel stimulus set for the study of social, moral and affective processes.",True,False,1,True,200.0,4,4,0,LOW,Content: tool; Content: data,211.83,,0,https://osf.io/2rqad/
http://epd.vital-it.ch,27899657,eukaryotic promoter database,,epd.vital-it.ch,linguistic_high_conf_dedup_full,high_conf_full,The eukaryotic promoter database in its 30th year: focus on non-vertebrate organisms.,True,False,1,True,200.0,54,49,5,CRITICAL,Content: NCBI; Content: NIH; Content: genomics; Content: bioinformatics; Content: genome; Content: gene; Content: sequence; Content: biological; Content: collection; Content: resource; Content: tool; Content: search; Content: query; Content: download; Content: submit; Content: curated; Content: annotation; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,458.98,,0,https://epd.expasy.org/epd/
http://biocc.hrbmu.edu.cn/TIP/,30154154,,tip,biocc.hrbmu.edu.cn,linguistic_high_conf_dedup_full,high_conf_full,TIP: A Web Server for Resolving Tumor Immunophenotype Profiling.,True,True,1,True,200.0,17,17,0,CRITICAL,Content: bioinformatics; Content: gene; Content: search; Content: query; Content: download; Content: annotation; Content: data; Content: server,1297.37,,0,http://biocc.hrbmu.edu.cn/TIP/
http://www.cathdb.info/search/by_funfhmmer,25964299,funfhmmer,,www.cathdb.info,linguistic_high_conf_dedup_full,high_conf_full,CATH FunFHMMer web server: protein functional annotations using functional family assignments.,True,False,1,False,503.0,0,0,0,VERY LOW,,69.42,HTTP 503,0,http://www.cathdb.info/search/by_funfhmmer
http://pauling.mbu.iisc.ac.in/NOD/NOD/,34188160,,nod,pauling.mbu.iisc.ac.in,linguistic_high_conf_dedup_full,high_conf_full,NOD: a web server to predict New use of Old Drugs to facilitate drug repurposing.,True,True,1,False,,0,0,0,VERY LOW,,,Timeout (20s),0,http://pauling.mbu.iisc.ac.in/NOD/NOD/
http://unres-server.chem.ug.edu.pl,29718313,,unres,unres-server.chem.ug.edu.pl,linguistic_high_conf_dedup_full,high_conf_full,"UNRES server for physics-based coarse-grained simulations and prediction of protein structure, dynamics and thermodynamics.",True,False,1,True,200.0,15,10,5,CRITICAL,Content: protein; Content: query; Content: submit; Content: data; Title: server; ★ TITLE BONUS: 'server' in page title,329.6,,0,http://unres-server.chem.ug.edu.pl/login/?next=/
http://microgreen-23sdatabase.ea.inra.fr,32246067,µgreen-db,,microgreen-23sdatabase.ea.inra.fr,linguistic_high_conf_dedup_full,high_conf_full,µgreen-db: a reference database for the 23S rRNA gene of eukaryotic plastids and cyanobacteria.,True,True,1,True,200.0,34,29,5,CRITICAL,Content: NCBI; Title: gene; Content: sequence; Content: molecular; Content: tool; Content: platform; Content: search; Content: query; Content: download; Content: submit; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,149.23,,0,http://microgreen-23sdatabase.ea.inra.fr/
http://www.epistemonikos.org,23920602,epistemonikos,,www.epistemonikos.org,linguistic_high_conf_dedup_full,high_conf_full,"Epistemonikos: a free, relational, collaborative, multilingual database of health evidence.",True,True,1,True,200.0,40,35,5,CRITICAL,Content: NCBI; Content: NIH; Content: gene; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: curated; Title: data; Title: database; Content: portal; ★ TITLE BONUS: 'database' in page title,878.05,,0,https://www.epistemonikos.org/
http://sunlab.cpy.cuhk.edu.hk/NAMS/,33080021,,nams,sunlab.cpy.cuhk.edu.hk,linguistic_high_conf_dedup_full,high_conf_full,NAMS webserver: coding potential assessment and functional annotation of plant transcripts.,True,False,1,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='sunlab.cpy.cuhk.edu.hk', port=80): Max retries exceeded with url: /NAMS/ (C",0,http://sunlab.cpy.cuhk.edu.hk/NAMS/
http://www.agbase.msstate.edu/,23160411,,agbase,www.agbase.msstate.edu,linguistic_high_conf_dedup_full,high_conf_full,"Developing a biocuration workflow for AgBase, a non-model organism database.",True,False,1,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='www.agbase.msstate.edu', port=80): Max retries exceeded with url: / (Caused",0,http://www.agbase.msstate.edu/
http://www.sanger.ac.uk/htgt/wge,25979474,,wge,www.sanger.ac.uk,linguistic_high_conf_dedup_full,high_conf_full,WGE: a CRISPR database for genome engineering.,True,True,1,True,200.0,28,28,0,CRITICAL,Content: Ensembl; Content: bioinformatics; Title: genome; Content: gene; Content: sequence; Content: tool; Content: search; Content: query; Content: browse; Content: data; Content: database,575.54,,0,https://wge.stemcell.sanger.ac.uk/
http://vm1-hmmerthread.age.mpg.de,21423752,hmmerthread,,vm1-hmmerthread.age.mpg.de,linguistic_high_conf_dedup_full,high_conf_full,"HMMerThread: detecting remote, functional conserved domains in entire genomes by combining relaxed sequence-database searches with fold recognition.",True,True,1,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='vm1-hmmerthread.age.mpg.de', port=80): Max retries exceeded with url: / (Ca",0,http://vm1-hmmerthread.age.mpg.de
https://www.ncbi.nlm.nih.gov/Structure/cdd/cdd.shtml,31851420,conserved domain database,,www.ncbi.nlm.nih.gov,linguistic_high_conf_dedup_full,high_conf_full,NCBI's Conserved Domain Database and Tools for Protein Domain Analysis.,True,False,1,True,200.0,58,53,5,CRITICAL,Content: NCBI; Content: NIH; Content: search database; Content: gene; Content: protein; Content: sequence; Content: molecular; Content: variant; Content: archive; Content: collection; Title: resource; Content: tool; Content: search; Content: query; Content: download; Content: submit; Content: curated; Content: annotation; Title: data; Title: database; Content: server; ★ TITLE BONUS: 'database' in page title,538.38,,0,https://www.ncbi.nlm.nih.gov/Structure/cdd/cdd.shtml
https://cran.r-project.org/web/packages/TCIApathfinder/index.html,29871933,tciapathfinder,,cran.r-project.org,linguistic_high_conf_dedup_full,high_conf_full,TCIApathfinder: An R Client for the Cancer Imaging Archive REST API.,True,True,1,True,200.0,10,10,0,HIGH,Content: programmatic access; Content: archive; Content: download; Content: data,282.53,,0,https://cran.r-project.org/web/packages/TCIApathfinder/index.html
http://www.compbio.iupui.edu/proggene,25518851,proggenev2,,www.compbio.iupui.edu,linguistic_high_conf_dedup_full,high_conf_full,PROGgeneV2: enhancements on the existing database.,True,True,1,True,200.0,29,24,5,CRITICAL,Content: EBI; Content: bioinformatics; Title: gene; Content: expression; Content: search; Content: query; Content: curated; Title: data; Title: database; Content: portal; ★ TITLE BONUS: 'database' in page title,1332.44,,0,https://proggene.ccbb.indianapolis.iu.edu/
http://www.emouseatlas.org/emage/,24265223,,emage,www.emouseatlas.org,linguistic_high_conf_dedup_full,high_conf_full,EMAGE mouse embryo spatial gene expression database: 2014 update.,True,False,1,False,,0,0,0,VERY LOW,,,"Error: HTTPSConnectionPool(host='www.emouseatlas.org', port=443): Read timed out.",0,http://www.emouseatlas.org/emage/
http://chibba.agtec.uga.edu/duplication/,27987177,plant genome duplication database,,chibba.agtec.uga.edu,linguistic_high_conf_dedup_full,high_conf_full,Plant Genome Duplication Database.,True,False,1,False,,0,0,0,VERY LOW,,,Timeout (20s),0,http://chibba.agtec.uga.edu/duplication/
http://iScreen.cmu.edu.tw/,21647737,iscreen,,iScreen.cmu.edu.tw,linguistic_high_conf_dedup_full,high_conf_full,iScreen: world's first cloud-computing web server for virtual screening and de novo drug design based on TCM database@Taiwan.,True,True,1,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='iscreen.cmu.edu.tw', port=80): Max retries exceeded with url: / (Caused by ",0,http://iScreen.cmu.edu.tw/
http://www.informatics.jax.org,23110975,mouse genome informatics,,www.informatics.jax.org,linguistic_high_conf_dedup_full,high_conf_full,Manual Gene Ontology annotation workflow at the Mouse Genome Informatics Database.,True,False,1,True,200.0,66,61,5,CRITICAL,Content: NCBI; Content: NIH; Content: Ensembl; Content: genomics; Title: genome; Content: gene; Content: protein; Content: sequence; Content: biological; Content: mutation; Content: expression; Content: collection; Title: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Title: data; Title: database; Content: portal; ★ TITLE BONUS: 'database' in page title,768.0,,0,https://www.informatics.jax.org/
http://www.rosaceae.org/breeders_toolbox,24247530,genome database for rosaceae,,www.rosaceae.org,linguistic_high_conf_dedup_full,high_conf_full,Addition of a breeding database in the Genome Database for Rosaceae.,True,False,1,False,403.0,0,0,0,VERY LOW,,1728.76,HTTP 403,0,https://www.rosaceae.org/bims
http://pingu.unige.ch:8080/Toxicat,23221176,comparative toxicogenomics database,,pingu.unige.ch:8080,linguistic_high_conf_dedup_full,high_conf_full,Using binary classification to prioritize and curate articles for the Comparative Toxicogenomics Database.,True,False,1,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='pingu.unige.ch', port=8080): Max retries exceeded with url: /Toxicat (Cause",0,http://pingu.unige.ch:8080/Toxicat
https://crocodile.ncbr.muni.cz/Apps/NAChRDB/,34549102,nachrdb,,crocodile.ncbr.muni.cz,linguistic_high_conf_dedup_full,high_conf_full,NAChRDB: A Web Resource of Structure-Function Annotations to Unravel the Allostery of Nicotinic Acetylcholine Receptors.,True,True,1,True,200.0,40,35,5,CRITICAL,Content: UniProt; Content: genome; Content: gene; Content: sequence; Content: molecular; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: submit; Title: annotation; Title: data; Title: database; Content: server; ★ TITLE BONUS: 'database' in page title,316.69,,0,https://crocodile.ncbr.muni.cz/Apps/NAChRDB/
http://www.RJunBase.org,33179749,rjunbase,,www.RJunBase.org,linguistic_high_conf_dedup_full,high_conf_full,RJunBase: a database of RNA splice junctions in human normal and cancerous tissues.,True,True,1,True,200.0,17,17,0,CRITICAL,Content: gene; Content: expression; Content: search; Content: query; Content: browse; Content: download; Content: data; Content: database,464.75,,0,http://www.rjunbase.org/
http://203.199.182.73/gnsmmg/databases/aidb/aidb.html,21255607,aromatic-aromatic interactions database,,203.199.182.73,linguistic_high_conf_dedup_full,high_conf_full,"Aromatic-Aromatic Interactions Database, A(2)ID: an analysis of aromatic π-networks in proteins.",True,False,1,False,,0,0,0,VERY LOW,,,Timeout (20s),0,http://203.199.182.73/gnsmmg/databases/aidb/aidb.html
http://bioinformatica.mty.itesm.mx:8080/compadre,22923303,compadre,,bioinformatica.mty.itesm.mx:8080,linguistic_high_conf_dedup_full,high_conf_full,COMPADRE: an R and web resource for pathway activity analysis by component decompositions.,True,True,1,False,,0,0,0,VERY LOW,,,Timeout (20s),0,http://bioinformatica.mty.itesm.mx:8080/compadre
https://www.maizegdb.org/breeders_toolbox,30903182,pedigreenet,,www.maizegdb.org,linguistic_high_conf_dedup_full,high_conf_full,PedigreeNet: a web-based pedigree viewer for biological databases.,True,True,1,True,200.0,59,59,0,CRITICAL,Content: EBI; Content: bioinformatics; Content: genome; Content: gene; Content: protein; Content: sequence; Content: molecular; Content: biological; Content: variant; Content: expression; Content: archive; Content: collection; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: curated; Content: annotation; Content: data; Content: database,1389.92,,0,https://www.maizegdb.org/breeders_toolbox
http://www.ncbi.nlm.nih.gov/geo/,27008011,gene expression omnibus,,www.ncbi.nlm.nih.gov,linguistic_high_conf_dedup_full,high_conf_full,The Gene Expression Omnibus Database.,True,False,1,True,200.0,73,73,0,CRITICAL,Title: NCBI; Content: NIH; Content: download data; Content: programmatic access; Content: genomics; Content: bioinformatics; Content: genome; Content: gene; Content: protein; Content: sequence; Content: molecular; Content: biological; Content: expression; Content: repository; Content: archive; Content: collection; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: curated; Content: data; Content: database; Content: portal,1332.5,,0,https://www.ncbi.nlm.nih.gov/geo/
http://dropnet.isima.fr,22641854,dropnet,,dropnet.isima.fr,linguistic_high_conf_dedup_full,high_conf_full,DroPNet: a web portal for integrated analysis of Drosophila protein-protein interaction networks.,True,True,1,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='dropnet.isima.fr', port=80): Max retries exceeded with url: / (Caused by Na",0,http://dropnet.isima.fr
http://www.goad.education,25808223,,goad,www.goad.education,linguistic_high_conf_dedup_full,high_conf_full,Glia Open Access Database (GOAD): A comprehensive gene expression encyclopedia of glia cells in health and disease.,True,False,1,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='www.goad.education', port=80): Max retries exceeded with url: / (Caused by ",0,http://www.goad.education
https://www.cbligand.org/g/virus-ckb,32715315,virus-ckb,,www.cbligand.org,linguistic_high_conf_dedup_full,high_conf_full,Virus-CKB: an integrated bioinformatics platform and analysis resource for COVID-19 research.,True,True,1,False,,0,0,0,VERY LOW,,,"Error: HTTPSConnectionPool(host='www.cbligand.org', port=443): Max retries exceeded with url: /g/virus-ckb ",0,https://www.cbligand.org/g/virus-ckb
http://www.esat.kuleuven.be/pinta/,21602267,,pinta,www.esat.kuleuven.be,linguistic_high_conf_dedup_full,high_conf_full,PINTA: a web server for network-based gene prioritization from expression data.,True,True,1,False,404.0,0,0,0,VERY LOW,,266.55,HTTP 404,0,https://www.esat.kuleuven.be/pinta/
https://interactome.ku.edu.tr/hmi,32061934,,hmi-pred,interactome.ku.edu.tr,linguistic_high_conf_dedup_full,high_conf_full,HMI-PRED: A Web Server for Structural Prediction of Host-Microbe Interactions Based on Interface Mimicry.,True,True,1,False,,0,0,0,VERY LOW,,,"Error: ('Connection aborted.', OSError(22, 'Invalid argument'))",0,https://interactome.ku.edu.tr/hmi
http://www.precocity.bicnirrh.res.in,33602974,precocitydb,,www.precocity.bicnirrh.res.in,linguistic_high_conf_dedup_full,high_conf_full,Enrichment analyses of diseases and pathways associated with precocious puberty using PrecocityDB.,True,False,1,False,,0,0,0,VERY LOW,,,"Error: HTTPSConnectionPool(host='www.precocity.bicnirrh.res.in', port=443): Max retries exceeded with url: ",0,http://www.precocity.bicnirrh.res.in
http://www.chemdp.com,26343150,,chemdp,www.chemdp.com,linguistic_high_conf_dedup_full,high_conf_full,"Exploring Natural Products from the Biodiversity of Pakistan for Computational Drug Discovery Studies: Collection, Optimization, Design and Development of A Chemical Database (ChemDP).",True,False,1,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='www.chemdp.com', port=80): Max retries exceeded with url: / (Caused by Name",0,http://www.chemdp.com
http://bioinfo.mc.vanderbilt.edu/CNVannotator/,24244640,cnvannotator,,bioinfo.mc.vanderbilt.edu,linguistic_high_conf_dedup_full,high_conf_full,CNVannotator: a comprehensive annotation server for copy number variation in the human genome.,True,True,1,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='bioinfo.mc.vanderbilt.edu', port=80): Max retries exceeded with url: /CNVan",0,http://bioinfo.mc.vanderbilt.edu/CNVannotator/
http://stopgapwebapp.com,28472345,,stopgap,stopgapwebapp.com,linguistic_high_conf_dedup_full,high_conf_full,STOPGAP: a database for systematic target opportunity assessment by genetic association predictions.,True,True,1,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='stopgapwebapp.com', port=80): Max retries exceeded with url: / (Caused by N",0,http://stopgapwebapp.com
http://omics.informatics.indiana.edu/myDGR,31049585,,mydgr,omics.informatics.indiana.edu,linguistic_high_conf_dedup_full,high_conf_full,MyDGR: a server for identification and characterization of diversity-generating retroelements.,True,True,1,True,200.0,28,28,0,CRITICAL,Content: NIH; Content: genome; Content: gene; Content: sequence; Content: mutation; Content: collection; Content: search; Content: submit; Content: annotation; Content: data; Content: server,930.03,,0,https://omics.informatics.indiana.edu/myDGR/
http://www.ebiomed.org/ncFANs/,21715382,,ncfans,www.ebiomed.org,linguistic_high_conf_dedup_full,high_conf_full,ncFANs: a web server for functional annotation of long non-coding RNAs.,True,True,1,True,200.0,17,17,0,CRITICAL,Content: EBI; Content: gene; Content: search; Content: query; Content: download; Content: data; Content: server,10025.18,,0,https://ebiomed.org
http://www.hmuhrrd.com/HRRD,33177631,,hrrd,www.hmuhrrd.com,linguistic_high_conf_dedup_full,high_conf_full,HRRD: a manually-curated database about the regulatory relationship between HPV and host RNA.,True,True,1,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='www.hmuhrrd.com', port=80): Max retries exceeded with url: /HRRD (Caused by",0,http://www.hmuhrrd.com/HRRD
http://www.cancerRxgene.org,23180760,,gdsc,www.cancerRxgene.org,linguistic_high_conf_dedup_full,high_conf_full,Genomics of Drug Sensitivity in Cancer (GDSC): a resource for therapeutic biomarker discovery in cancer cells.,True,False,1,True,200.0,25,25,0,CRITICAL,Title: genomics; Content: genome; Title: gene; Content: molecular; Content: resource; Content: search; Content: query; Content: browse; Content: download; Content: data; Content: database,225.32,,0,https://www.cancerrxgene.org/
http://www.geneontology.org/,23185044,oikobase,,www.geneontology.org,linguistic_high_conf_dedup_full,high_conf_full,OikoBase: a genomics and developmental transcriptomics resource for the urochordate Oikopleura dioica.,True,True,1,True,200.0,53,48,5,CRITICAL,Content: NIH; Content: UniProt; Content: bioinformatics; Content: genome; Title: gene; Content: protein; Content: molecular; Content: biological; Content: archive; Title: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; ★ TITLE BONUS: 'resource' in page title,803.43,,0,https://geneontology.org/
https://phencards.org,34034817,phencards,,phencards.org,linguistic_high_conf_dedup_full,high_conf_full,PhenCards: a data resource linking human phenotype information to biomedical knowledge.,True,True,1,True,200.0,35,30,5,CRITICAL,Content: NCBI; Content: NIH; Content: genomics; Content: genome; Content: gene; Content: resource; Content: search; Content: query; Content: submit; Content: data; Title: server; ★ TITLE BONUS: 'server' in page title,627.48,,0,https://phencards.org/
http://www.phylobot.com,27472806,phylobot,,www.phylobot.com,linguistic_high_conf_dedup_full,high_conf_full,"PhyloBot: A Web Portal for Automated Phylogenetics, Ancestral Sequence Reconstruction, and Exploration of Mutational Trajectories.",True,True,1,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='www.phylobot.com', port=80): Max retries exceeded with url: / (Caused by Na",0,http://www.phylobot.com
http://www.nipgr.ac.in/PlantPepDB/,32042035,plantpepdb,,www.nipgr.ac.in,linguistic_high_conf_dedup_full,high_conf_full,PlantPepDB: A manually curated plant peptide database.,True,True,1,True,200.0,34,29,5,CRITICAL,Content: NCBI; Content: NIH; Content: genome; Content: sequence; Content: tool; Content: search; Content: query; Content: browse; Content: curated; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,2573.76,,0,http://14.139.61.8/PlantPepDB/index.php
http://www-novo.cs.uwaterloo.ca:8080/GlycoMasterDB,25113421,glycomaster db,,www-novo.cs.uwaterloo.ca:8080,linguistic_high_conf_dedup_full,high_conf_full,GlycoMaster DB: software to assist the automated identification of N-linked glycopeptides by tandem mass spectrometry.,True,True,1,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='www-novo.cs.uwaterloo.ca', port=8080): Max retries exceeded with url: /Glyc",0,http://www-novo.cs.uwaterloo.ca:8080/GlycoMasterDB
http://www.cpndb.ca,30820575,,cpndb,www.cpndb.ca,linguistic_high_conf_dedup_full,high_conf_full,Update on cpnDB: a reference database of chaperonin sequences.,True,False,1,True,200.0,18,18,0,CRITICAL,Content: repository; Content: archive; Content: collection; Content: resource; Content: tool; Content: search; Content: submit; Content: data; Content: database; Content: portal,1902.43,,0,https://library.usask.ca/errors/404.php
http://piano.rnamd.com,32226440,,piano,piano.rnamd.com,linguistic_high_conf_dedup_full,high_conf_full,PIANO: A Web Server for Pseudouridine-Site (Ψ) Identification and Functional Annotation.,True,True,1,True,200.0,23,23,0,CRITICAL,Content: gene; Content: sequence; Content: variant; Content: collection; Content: tool; Content: search; Content: query; Content: annotation; Content: data; Content: database; Content: server,1117.03,,0,http://180.208.58.19/%ce%a8-WHISTLE/index.html
labiocin.net,31374334,labiocin,,,linguistic_high_conf_dedup_full,high_conf_full,LABiocin database: A new database designed specifically for Lactic Acid Bacteria bacteriocins.,True,False,1,False,,0,0,0,VERY LOW,,,Error: Invalid URL 'labiocin.net': No scheme supplied. Perhaps you meant https://labiocin.net?,0,labiocin.net
http://www.dsimb.inserm.fr/ORION/,27319297,,orion,www.dsimb.inserm.fr,linguistic_high_conf_dedup_full,high_conf_full,ORION: a web server for protein fold recognition and structure prediction using evolutionary hybrid profiles.,True,True,1,True,200.0,0,0,0,VERY LOW,,324.51,,0,https://www.dsimb.inserm.fr/maintenance.html
http://bioinfo.life.hust.edu.cn/FFLtool/,31830251,ffltool,,bioinfo.life.hust.edu.cn,linguistic_high_conf_dedup_full,high_conf_full,FFLtool: a web server for transcription factor and miRNA feed forward loop analysis in human.,True,True,1,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='bioinfo.life.hust.edu.cn', port=80): Max retries exceeded with url: /FFLtoo",0,http://bioinfo.life.hust.edu.cn/FFLtool/
http://tanglab.engineering.wustl.edu/static/MicrobesFlux.html,22857267,microbesflux,,tanglab.engineering.wustl.edu,linguistic_high_conf_dedup_full,high_conf_full,MicrobesFlux: a web platform for drafting metabolic models from the KEGG database.,True,True,1,False,,0,0,0,VERY LOW,,,"Error: HTTPSConnectionPool(host='tanglab.engineering.wustl.edu', port=443): Max retries exceeded with url: ",0,http://tanglab.engineering.wustl.edu/static/MicrobesFlux.html
http://www.sbg.bio.ic.ac.uk/phyrestorm/,26517951,phyrestorm,,www.sbg.bio.ic.ac.uk,linguistic_high_conf_dedup_full,high_conf_full,PhyreStorm: A Web Server for Fast Structural Searches Against the PDB.,True,True,1,True,200.0,18,18,0,CRITICAL,Content: protein; Content: molecular; Content: tool; Content: search; Content: query; Content: submit; Content: data; Content: database; Content: server,240.56,,0,https://www.sbg.bio.ic.ac.uk/~phyrestorm/phyrestorm/
http://www.mitoage.org,26590258,mitoage,,www.mitoage.org,linguistic_high_conf_dedup_full,high_conf_full,"MitoAge: a database for comparative analysis of mitochondrial DNA, with a special focus on animal longevity.",True,True,1,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='www.mitoage.org', port=80): Max retries exceeded with url: / (Caused by Nam",0,http://www.mitoage.org
http://togotable.dbcls.jp/,24829452,togotable,,togotable.dbcls.jp,linguistic_high_conf_dedup_full,high_conf_full,TogoTable: cross-database annotation system using the Resource Description Framework (RDF) data model.,True,True,1,True,200.0,13,13,0,HIGH,Content: gene; Content: search; Content: submit; Content: annotation; Content: data; Content: database; Content: portal,1711.2,,0,https://dbcls.rois.ac.jp/en/2025/09/30/post1.html
http://www.xjtlu.edu.cn/biologicalsciences/rmd,33010174,rmdisease,,www.xjtlu.edu.cn,linguistic_high_conf_dedup_full,high_conf_full,"RMDisease: a database of genetic variants that affect RNA modifications, with implications for epitranscriptome pathogenesis.",True,True,1,True,200.0,24,24,0,CRITICAL,Content: gene; Content: variant; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: database; Content: server,3523.06,,0,http://www.rnamd.org/rmdisease2/
http://www.sbg.bio.ic.ac.uk/phyre2,25950237,,phyre2,www.sbg.bio.ic.ac.uk,linguistic_high_conf_dedup_full,high_conf_full,"The Phyre2 web portal for protein modeling, prediction and analysis.",True,False,1,True,200.0,58,53,5,CRITICAL,Content: UniProt; Content: genomics; Content: bioinformatics; Content: genome; Content: gene; Title: protein; Content: sequence; Content: molecular; Content: variant; Content: mutation; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: database; Title: server; Content: portal; ★ TITLE BONUS: 'server' in page title,284.35,,0,https://www.sbg.bio.ic.ac.uk/~phyre2/html/page.cgi?id=index
https://wan-bioinfo.shinyapps.io/GESS/,33045727,,gess,wan-bioinfo.shinyapps.io,linguistic_high_conf_dedup_full,high_conf_full,GESS: a database of global evaluation of SARS-CoV-2/hCoV-19 sequences.,True,True,1,True,202.0,4,4,0,LOW,Content: query; Content: data,2016.56,,0,https://wan-bioinfo.shinyapps.io/GESS/
https://www.evolgenius.info/evolview/,31114888,evolview,,www.evolgenius.info,linguistic_high_conf_dedup_full,high_conf_full,"Evolview v3: a webserver for visualization, annotation, and management of phylogenetic trees.",True,True,1,False,,0,0,0,VERY LOW,,,"Error: HTTPSConnectionPool(host='www.evolgenius.info', port=443): Max retries exceeded with url: /evolview/",0,https://www.evolgenius.info/evolview/
http://www.foldatlas.com,27663500,foldatlas,,www.foldatlas.com,linguistic_high_conf_dedup_full,high_conf_full,FoldAtlas: a repository for genome-wide RNA structure probing data.,True,True,1,True,200.0,45,40,5,CRITICAL,Content: EBI; Content: bioinformatics; Title: genome; Content: variant; Title: repository; Content: archive; Content: collection; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Title: data; Content: database; Content: server; ★ TITLE BONUS: 'repository' in page title,1153.05,,0,https://github.com/JIC-CSB/foldatlas
http://chemotheca.unicz.it,29725591,chemotheca,,chemotheca.unicz.it,linguistic_high_conf_dedup_full,high_conf_full,The Mu.Ta.Lig. Chemotheca: A Community-Populated Molecular Database for Multi-Target Ligands Identification and Compound-Repurposing.,True,False,1,False,500.0,0,0,0,VERY LOW,,236.35,HTTP 500,0,http://chemotheca.unicz.it/
