url,pmid,primary_entity_long,primary_entity_short,is_gcbr,publication_id,title,domain,source_file,is_live,status_code,total_score,base_score,title_bonus,likelihood,indicators_found,response_time_ms,error_message,meta_redirects,final_url
http://lncexplore.bmi.nycu.edu.tw,34464437,,lncExplore,0,1581,lncExplore: a database of pan-cancer analysis and systematic functional annotation for lncRNAs from RNA-sequencing data.,lncexplore.bmi.nycu.edu.tw,gbc_publication_analysis,False,,0,0,0,VERY LOW,,,Timeout (20s),0,http://lncexplore.bmi.nycu.edu.tw
http://159.226.67.243:8080/fawmine,33511767,Fall Armyworm Genome Database,FAWMine,0,1056,FAWMine: An integrated database and analysis platform for fall armyworm genomics.,159.226.67.243:8080,gbc_publication_analysis,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='159.226.67.243', port=8080): Max retries exceeded with url: /fawmine (Cause",0,http://159.226.67.243:8080/fawmine
http://coronacentral.ai,34016708,,CoronaCentral,0,492,Analyzing the vast coronavirus literature with CoronaCentral.,coronacentral.ai,gbc_publication_analysis,True,200.0,15,15,0,CRITICAL,Content: gene; Content: search; Content: query; Content: browse; Content: submit; Content: data; Content: server; Content: portal,2851.08,,0,https://www.coronacentral.ai
http://eyediseases.bio-data.cn,34085038,,EyeDiseases,0,1065,"EyeDiseases: an integrated resource for dedicating to genetic variants, gene expression and epigenetic factors of human eye diseases.",eyediseases.bio-data.cn,gbc_publication_analysis,True,200.0,16,16,0,CRITICAL,Content: genomics; Content: gene; Content: variant; Content: expression; Content: browse; Content: download,1648.28,,0,https://eyediseases.bio-data.cn/
http://orchidbase.itps.ncku.edu.tw,34384382,,OrchidBase,0,3729,OrchidBase 4.0: a database for orchid genomics and molecular biology.,orchidbase.itps.ncku.edu.tw,gbc_publication_analysis,False,,0,0,0,VERY LOW,,,Timeout (20s),0,http://orchidbase.itps.ncku.edu.tw
http://lcbb.swjtu.edu.cn/EnhFFL,35694152,,EnhFFL,0,1081,EnhFFL: A database of enhancer mediated feed-forward loops for human and mouse.,lcbb.swjtu.edu.cn,gbc_publication_analysis,True,200.0,21,21,0,CRITICAL,Content: gene; Content: protein; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: data; Content: database,1944.18,,0,https://lcbb.swjtu.edu.cn/EnhFFL/
http://metamorf.hb.univ-amu.fr,34156446,,MetamORF,0,1830,MetamORF: a repository of unique short open reading frames identified by both experimental and computational approaches for gene and metagene analyses.,metamorf.hb.univ-amu.fr,gbc_publication_analysis,True,200.0,19,19,0,CRITICAL,Content: genome; Content: gene; Content: repository; Content: search; Content: query; Content: browse; Content: download; Content: data; Content: database,513.63,,0,https://metamorf.hb.univ-amu.fr/
http://tcm.zju.edu.cn/celltalkdb,33147626,,CellTalkDB,0,359,CellTalkDB: a manually curated database of ligand-receptor interactions in humans and mice.,tcm.zju.edu.cn,gbc_publication_analysis,False,,0,0,0,VERY LOW,,,Timeout (20s),0,http://tcm.zju.edu.cn/celltalkdb
http://p450.biodesign.ac.cn,33997360,Plant cytochrome P450 database,PCPD,0,2080,PCPD: Plant cytochrome P450 database and web-based tools for structural construction and ligand docking.,p450.biodesign.ac.cn,gbc_publication_analysis,True,200.0,8,3,5,MEDIUM,Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,890.21,,0,https://p450.biodesign.ac.cn/
http://bis.zju.edu.cn/mppi,34156447,,mPPI,0,1831,mPPI: a database extension to visualize structural interactome in a one-to-many manner.,bis.zju.edu.cn,gbc_publication_analysis,True,200.0,18,13,5,CRITICAL,Content: gene; Content: protein; Content: query; Content: download; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,2585.72,,0,https://bis.zju.edu.cn/mppi/
http://compbio-zhanglab.org/NUCOME,34120586,,NUCOME,0,2082,NUCOME: A comprehensive database of nucleosome organization referenced landscapes in mammalian genomes.,compbio-zhanglab.org,gbc_publication_analysis,True,200.0,19,19,0,CRITICAL,Content: genome; Content: resource; Content: search; Content: query; Content: browse; Content: download; Content: annotation; Content: data; Content: database; Content: server,1878.5,,0,https://compbio-zhanglab.org/NUCOME/
http://pinir.ncl.res.in,34107869,Pin-II type PIs Information Resource,PINIR,0,2331,PINIR: a comprehensive information resource for Pin-II type protease inhibitors.,pinir.ncl.res.in,gbc_publication_analysis,True,200.0,6,1,5,MEDIUM,Title: server; ★ TITLE BONUS: 'server' in page title,684.66,,0,http://pinir.ncl.res.in/
http://reprod.njmu.edu.cn/hisphossite,33984507,,HisPhosSite,0,1315,HisPhosSite: A comprehensive database of histidine phosphorylated proteins and sites.,reprod.njmu.edu.cn,gbc_publication_analysis,False,,0,0,0,VERY LOW,,,Timeout (20s),0,http://reprod.njmu.edu.cn/hisphossite
http://webs.iiitd.edu.in/raghava/sapdb,33892308,,SAPdb,0,2581,SAPdb: A database of short peptides and the corresponding nanostructures formed by self-assembly.,webs.iiitd.edu.in,gbc_publication_analysis,True,200.0,29,24,5,CRITICAL,Content: gene; Content: protein; Content: sequence; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,1582.58,,0,https://webs.iiitd.edu.in/raghava/sapdb/
http://telemedicine.cimt.dk,34000890,telemedicine TELEMED,TELEMED,0,2828,The hospital telemedicine TELEMED database: Providing information on evidence-based telemedicine services to hospital managers and healthcare professionals.,telemedicine.cimt.dk,gbc_publication_analysis,True,200.0,30,30,0,CRITICAL,Content: NCBI; Content: NIH; Content: gene; Content: archive; Content: collection; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: database,515.65,,0,https://telemedicine.cimt.dk/
http://peptherdia.herokuapp.com,33647438,,PepTherDia,0,2077,PepTherDia: database and structural composition analysis of approved peptide therapeutics and diagnostics.,peptherdia.herokuapp.com,gbc_publication_analysis,True,200.0,42,42,0,CRITICAL,Content: NCBI; Content: EBI; Content: NIH; Content: gene; Content: protein; Content: sequence; Content: molecular; Content: resource; Content: search; Content: query; Content: browse; Content: download; Content: curated; Content: data; Content: database,6466.67,,0,http://peptherdia.herokuapp.com/
http://www.teaas.cn/index.php,34154536,Tea Alternative Splicing,TeaAS,0,2831,TeaAS: a comprehensive database for alternative splicing in tea plants (Camellia sinensis).,www.teaas.cn,gbc_publication_analysis,False,404.0,0,0,0,VERY LOW,,1020.63,HTTP 404,0,http://www.teaas.cn/index.php
http://tehub.org,34154643,,TE Hub,0,2832,"TE Hub: A community-oriented space for sharing and connecting tools, data, resources, and methods for transposable element annotation.",tehub.org,gbc_publication_analysis,True,200.0,18,18,0,CRITICAL,Content: gene; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: annotation; Content: data; Content: database,728.39,,0,https://tehub.org/
http://csdb.glycoscience.ru/gt.html,33242091,Carbohydrate Structure Glycosyltransferase Database,CSDB_GT,0,3443,"CSDB_GT, a curated glycosyltransferase database with close-to-full coverage on three most studied nonanimal species.",csdb.glycoscience.ru,gbc_publication_analysis,True,200.0,10,5,5,HIGH,Content: search; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,269.9,,0,http://csdb.glycoscience.ru/gt.html
http://sistematx.ufpb.br,34014674,,SistematX,0,2583,The SistematX Web Portal of Natural Products: An Update.,sistematx.ufpb.br,gbc_publication_analysis,True,200.0,30,25,5,CRITICAL,Content: EBI; Content: NIH; Content: gene; Content: biological; Content: platform; Content: search; Content: query; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,2628.48,,0,https://sistematx.ufpb.br/
http://cannusedb.csic.es,33942873,,CANNUSE,0,303,"CANNUSE, a database of traditional Cannabis uses-an opportunity for new research.",cannusedb.csic.es,gbc_publication_analysis,True,200.0,20,15,5,CRITICAL,Content: gene; Content: expression; Content: tool; Content: search; Content: query; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,632.52,,0,https://cannusedb.csic.es/
http://reactome.org,32486891,,Reactome,1,3605,Using Reactome to build an autophagy mechanism knowledgebase.,reactome.org,gbc_publication_analysis,True,200.0,58,53,5,CRITICAL,Content: EBI; Content: data access; Content: bioinformatics; Content: genome; Content: gene; Content: protein; Content: molecular; Content: biological; Content: expression; Content: repository; Content: archive; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: curated; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,1031.03,,0,https://reactome.org/
http://convida.inf.um.es,33798715,,COnVIDa,0,487,COnVIDa: COVID-19 multidisciplinary data collection and dashboard.,convida.inf.um.es,gbc_publication_analysis,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='convida.inf.um.es', port=80): Max retries exceeded with url: / (Caused by N",0,http://convida.inf.um.es
http://vafaeelab.com/drugSimDB.html,32597467,,DrugSimDB,0,776,A comprehensive integrated drug similarity resource for in-silico drug repositioning and beyond.,vafaeelab.com,gbc_publication_analysis,False,404.0,0,0,0,VERY LOW,,66.17,HTTP 404,0,http://vafaeelab.com/drugSimDB.html
http://soft.bioinfo-minzhao.org/bcgene,34144671,brain cancer gene database,BCGene,0,3708,Online database for brain cancer-implicated genes: exploring the subtype-specific mechanisms of brain cancer.,soft.bioinfo-minzhao.org,gbc_publication_analysis,True,200.0,36,36,0,CRITICAL,Content: genomics; Title: gene; Content: molecular; Content: biological; Title: expression; Content: collection; Content: resource; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: curated; Content: annotation; Content: data; Content: database,1200.3,,0,https://soft.bioinfo-minzhao.org/bcgene/
http://www.d3pharma.com/D3DistalMutation/index.php,33938221,,D3DistalMutation,0,800,D3DistalMutation: a Database to Explore the Effect of Distal Mutations on Enzyme Activity.,www.d3pharma.com,gbc_publication_analysis,False,,0,0,0,VERY LOW,,,"Error: HTTPSConnectionPool(host='www.d3pharma.com', port=443): Max retries exceeded with url: /D3DistalMuta",0,http://www.d3pharma.com/D3DistalMutation/index.php
http://webs.iiitd.edu.in/raghava/denvind,32510549,,DenvInD,0,774,DenvInD: dengue virus inhibitors database for clinical and molecular research.,webs.iiitd.edu.in,gbc_publication_analysis,True,200.0,51,46,5,CRITICAL,Content: genomics; Content: proteomics; Content: bioinformatics; Content: genome; Content: gene; Content: protein; Content: molecular; Content: biological; Content: variant; Content: expression; Content: repository; Content: search; Content: query; Content: browse; Content: download; Content: submit; Title: data; Title: database; Content: server; ★ TITLE BONUS: 'database' in page title,1883.18,,0,https://webs.iiitd.edu.in/raghava/denvind/
http://covdb.popgenetics.net,33009914,coronavirus database,CoVdb,0,507,A database resource and online analysis tools for coronaviruses on a historical and global scale.,covdb.popgenetics.net,gbc_publication_analysis,True,200.0,15,10,5,CRITICAL,Content: gene; Content: query; Content: browse; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,35298.55,,0,http://covdb.popgenetics.net/v3/
http://research.bioinformatics.udel.edu/emirit,34048547,extracting miRNA Information from Text,emiRIT,0,1064,emiRIT: a text-mining-based resource for microRNA information.,research.bioinformatics.udel.edu,gbc_publication_analysis,True,200.0,19,19,0,CRITICAL,Content: gene; Content: biological; Content: resource; Content: search; Content: query; Content: download; Content: submit; Content: data; Content: portal,1226.38,,0,https://research.bioinformatics.udel.edu/emirit/
http://echinobase.org,34010390,,Echinobase,0,1063,Integration of 1:1 orthology maps and updated datasets into Echinobase.,echinobase.org,gbc_publication_analysis,True,200.0,71,71,0,CRITICAL,Content: NCBI; Content: EBI; Content: NIH; Content: Ensembl; Content: UniProt; Content: genomics; Content: genome; Content: gene; Content: protein; Content: sequence; Content: biological; Content: expression; Content: repository; Content: archive; Content: collection; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; Content: database,1588.41,,0,https://www.xenbase.org/xenbase/
http://gutmega.omicsbio.info,32496513,gut MEtaGenome Atlas,gutMEGA,0,1283,gutMEGA: a database of the human gut MEtaGenome Atlas.,gutmega.omicsbio.info,gbc_publication_analysis,True,200.0,36,36,0,CRITICAL,Content: genomics; Content: genome; Content: gene; Content: protein; Content: sequence; Content: variant; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: curated; Content: data; Content: database; Content: server,1175.53,,0,http://gutmega.omicsbio.info/
http://lncrna2as.cd120.com,32820322,,LncAS2Cancer,0,1556,LncAS2Cancer: a comprehensive database for alternative splicing of lncRNAs across human cancers.,lncrna2as.cd120.com,gbc_publication_analysis,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='lncrna2as.cd120.com', port=80): Max retries exceeded with url: / (Caused by",0,http://lncrna2as.cd120.com
http://lncR2metasta.wchoda.com,32766766,,lncR2metasta,0,1555,LncR2metasta: a manually curated database for experimentally supported lncRNAs during various cancer metastatic events.,lncR2metasta.wchoda.com,gbc_publication_analysis,True,200.0,24,19,5,CRITICAL,Content: resource; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Title: curated; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,722.39,,0,http://lncr2metasta.wchoda.com/
http://humap2.proteincomplexes.org,33973408,,hu.MAP,0,1314,"hu.MAP 2.0: integration of over 15,000 proteomic experiments builds a global compendium of human multiprotein assemblies.",humap2.proteincomplexes.org,gbc_publication_analysis,True,200.0,21,21,0,CRITICAL,Content: UniProt; Content: gene; Content: protein; Content: search; Content: query; Content: download; Content: submit; Content: data,858.44,,0,https://humap2.proteincomplexes.org:443/
http://bioinfo.vanderbilt.edu/database/Immu-Mela,34127402,,Immu-Mela,0,1576,Immu-Mela: An open resource for exploring immunotherapy-related multidimensional genomic profiles in melanoma.,bioinfo.vanderbilt.edu,gbc_publication_analysis,False,404.0,0,0,0,VERY LOW,,230.19,HTTP 404,0,http://bioinfo.vanderbilt.edu/database/Immu-Mela
http://missense3d.bc.ic.ac.uk,33502607,,Missense3D-DB,0,1820,Missense3D-DB web catalogue: an atom-based analysis and repository of 4M human protein-coding genetic variants.,missense3d.bc.ic.ac.uk,gbc_publication_analysis,True,200.0,34,34,0,CRITICAL,Content: UniProt; Title: bioinformatics; Content: gene; Content: protein; Content: sequence; Content: variant; Content: mutation; Content: collection; Content: resource; Content: search; Content: data; Content: database; Content: server; Content: portal,409.17,,0,https://missense3d.bc.ic.ac.uk/
http://limonada.univ-reims.fr,33709443,,LIMONADA,0,1571,LIMONADA: A database dedicated to the simulation of biological membranes.,limonada.univ-reims.fr,gbc_publication_analysis,False,414.0,0,0,0,VERY LOW,,935.94,HTTP 414,0,http://limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/limonada.univ-reims.fr/
