ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations,affiliation_countries,best_name_original,name_modification_flags,url_validation
36271888,ev-add,0.8982838,ev-add,0.8982838,,0.8982838,1,http://www.evdnadatabase.com,200,,,,,,,,,,,ev-add,,ok
34751395,lncrnawiki 2,0.89827645,,0.89827645,lncrnawiki 2,0.89827645,1,https://ngdc.cncb.ac.cn/lncrnawiki,200,,,,,,,,,,,lncrnawiki 2,,ok
39806295,SOLU,0.8967837,solu,0.8967837,,0.8967837,1,https://platform.solugenomics.com,200,,,,,,,,,,,solu,CAPITALIZED,ok
37291365,mrbase2,0.8955931,,0.8955931,mrbase2,0.8955931,1,https://webs.iiitd.edu.in/raghava/hmrbase2,200,,,,,,,,,,,mrbase2,,ok
40996703,microbe directory,0.89496976,,0.89496976,microbe directory,0.89496976,1,http://www.themicrobedirectory.com/,200,,,,,,,,,,,microbe directory,,ok
35882976,gene updater,0.8949547,,0.8949547,gene updater,0.8949547,1,https://share.streamlit.io/kuanrongchan/date-to-gene-converter/main/date_gene_tool.py,200,,,,,,,,,,,gene updater,,ok
34751405,data bank of japan,0.89469856,,0.89469856,data bank of japan,0.89469856,1,https://www.ddbj.nig.ac.jp,200,,,,,,,,,,,data bank of japan,,ok
37897359,circrnadisease,0.89258915,,0.89258915,circrnadisease,0.89258915,1,http://cgga.org.cn/circRNADisease/,200,,,,,,,,,,,circrnadisease,,ok
37791884,microbial signal transduction,0.8893572,,0.8893572,microbial signal transduction,0.8893572,1,https://mistdb.com,200,,,,,,,,,,,microbial signal transduction,,ok
37140053,pae viewer,0.88916665,,0.88916665,pae viewer,0.88916665,1,http://www.subtiwiki.uni-goettingen.de/v4/paeViewerDemo,200,,,,,,,,,,,pae viewer,,ok
39773409,fast_qc,0.8879758,fast_qc,0.8879758,,0.8879758,1,https://dfast.ddbj.nig.ac.jp/dqc/submit/,200,,,,,,,,,,,fast_qc,,ok
35015132,orghumbase,0.8878426,,0.8878426,orghumbase,0.8878426,1,https://www.sorghumbase.org,200,,,,,,,,,,,orghumbase,,ok
34954787,ignorapp,0.88698184,,0.88698184,ignorapp,0.88698184,1,https://apps.cytoscape.org/apps/signorapp,200,,,,,,,,,,,ignorapp,,ok
38601265,OER,0.8869409,oer,0.8869409,,0.8869409,1,https://www.inchi-trust.org/oer/,200,,,,,,,,,,,oer,CAPITALIZED,ok
38443821,RIGON,0.8866247,rigon,0.8866247,,0.8866247,1,https://cran.r-project.org/web/packages/tRigon,200,,,,,,,,,,,rigon,CAPITALIZED,ok
37681739,soybean,0.8847507,,0.8847507,soybean,0.8847507,1,https://soyatlas.venanciogroup.uenf.br/,200,,,,,,,,,,,soybean,,ok
36525367,CPATH,0.8838884,cpath,0.8838884,,0.8838884,1,http://ncpath.pianlab.cn/,200,,,,,,,,,,,cpath,CAPITALIZED,ok
37855663,ribocentre-switch,0.88159496,,0.88159496,ribocentre-switch,0.88159496,1,https://riboswitch.ribocentre.org,200,,,,,,,,,,,ribocentre-switch,,ok
39826711,microbial genome database for comparative,0.8815013,,0.8815013,microbial genome database for comparative,0.8815013,1,https://mbgd.nibb.ac.jp/,200,,,,,,,,,,,microbial genome database for comparative,,ok
35859338,codon statistics,0.88077784,,0.88077784,codon statistics,0.88077784,1,http://codonstatsdb.unr.edu,200,,,,,,,,,,,codon statistics,,ok
34751399,riority index,0.8793257,,0.8793257,riority index,0.8793257,1,http://pi.well.ox.ac.uk,200,,,,,,,,,,,riority index,,ok
35385099,breedbase,0.8793213,,0.8793213,breedbase,0.8793213,1,https://breedbase.org/,200,,,,,,,,,,,breedbase,,ok
40253701,gas-j,0.8785647,gas-j,0.8785647,,0.8785647,1,http://gasj.ncgm.go.jp,200,,,,,,,,,,,gas-j,,ok
36196656,lantrna,0.87786466,,0.87786466,lantrna,0.87786466,1,http://plantrna.ibmp.cnrs.fr/,200,,,,,,,,,,,lantrna,,ok
39392404,ARKG,0.87492174,arkg,0.87492174,,0.87492174,1,https://tarkg.ddtmlab.org,200,,,,,,,,,,,arkg,CAPITALIZED,ok
37070190,haplogrep,0.8745681,,0.8745681,haplogrep,0.8745681,1,https://haplogrep.i-med.ac.at,200,,,,,,,,,,,haplogrep,,ok
37106367,LAASDB,0.8734492,laasdb,0.8734492,,0.8734492,1,http://zzdlab.com/PlaASDB/ASDB/index.html,200,,,,,,,,,,,laasdb,CAPITALIZED,ok
38468111,pbrowse,0.8730799,,0.8730799,pbrowse,0.8730799,1,http://browser.proteo.cloud/,200,,,,,,,,,,,pbrowse,,ok
36539202,syntenet,0.87142754,,0.87142754,syntenet,0.87142754,1,https://bioconductor.org/packages/syntenet,200,,,,,,,,,,,syntenet,,ok
34850118,prgdb 4.0,0.8704098,,0.8704098,prgdb 4.0,0.8704098,1,http://prgdb.org/prgdb4/,200,,,,,,,,,,,prgdb 4.0,,ok
40293718,icrust2,0.8696034,,0.8696034,icrust2,0.8696034,1,https://anaconda.org/bioconda/picrust2,200,,,,,,,,,,,icrust2,,ok
35799352,ariboss,0.86488885,ariboss,0.86488885,,0.86488885,1,http://hariboss.pasteur.cloud,200,,,,,,,,,,,ariboss,,ok
39924294,ATSUBP,0.8646032,atsubp,0.8646032,,0.8646032,1,https://kaabil.net/AtSubP2/,200,,,,,,,,,,,atsubp,CAPITALIZED,ok
38532297,YCOM,0.8634037,ycom,0.8634037,,0.8634037,1,https://pycom.brunel.ac.uk,200,,,,,,,,,,,ycom,CAPITALIZED,ok
39237879,cortexa,0.8604782,,0.8604782,cortexa,0.8604782,1,https://cortexa-rna.com/,200,,,,,,,,,,,cortexa,,ok
40504102,pra-ge-atlas,0.85791,,0.85791,pra-ge-atlas,0.85791,1,http://pra-ge-atlas.valmei.es,200,,,,,,,,,,,pra-ge-atlas,,ok
36146935,rna aptamer 3d-structural modeling,0.8573872,,0.8573872,rna aptamer 3d-structural modeling,0.8573872,1,https://rnaapt3d.medals.jp,200,,,,,,,,,,,rna aptamer 3d-structural modeling,,ok
37665017,open genes,0.85732245,,0.85732245,open genes,0.85732245,1,https://open-genes.org/,200,,,,,,,,,,,open genes,,ok
36961332,oldcomp,0.85537297,,0.85537297,oldcomp,0.85537297,1,https://foldcomp.foldseek.com,200,,,,,,,,,,,oldcomp,,ok
38835776,ONET,0.8547754,onet,0.8547754,,0.8547754,1,https://monet.mdanderson.org/,200,,,,,,,,,,,onet,CAPITALIZED,ok
38661218,damietta server,0.8542417,,0.8542417,damietta server,0.8542417,1,https://damietta.de/,200,,,,,,,,,,,damietta server,,ok
40133792,heligeom,0.8532693,,0.8532693,heligeom,0.8532693,1,https://heligeom.galaxy.ibpc.fr,200,,,,,,,,,,,heligeom,,ok
39259175,enchstab,0.8531404,,0.8531404,enchstab,0.8531404,1,https://loschmidt.chemi.muni.cz/benchstab,200,,,,,,,,,,,enchstab,,ok
37811890,trftarget 2.0,0.8502243,,0.8502243,trftarget 2.0,0.8502243,1,http://trftarget.net/,200,,,,,,,,,,,trftarget 2.0,,ok
35524573,ymptom annotation made simple,0.8496413,,0.8496413,ymptom annotation made simple,0.8496413,1,https://www.genecascade.org/SAMS/,200,,,,,,,,,,,ymptom annotation made simple,,ok
41171287,rosbase1,0.8490183,rosbase1,0.8490183,,0.8490183,1,https://rosbase.bits-hyderabad.ac.in/,200,,,,,,,,,,,rosbase1,,ok
35274687,variomes,0.8488683,,0.8488683,variomes,0.8488683,1,https://candy.hesge.ch/Variomes,200,,,,,,,,,,,variomes,,ok
36707995,gmwi-w,0.84729475,gmwi-w,0.84729475,,0.84729475,1,https://gmwi-webtool.github.io/,200,,,,,,,,,,,gmwi-w,,review
39283925,pathlinkr,0.841241,,0.841241,pathlinkr,0.841241,1,https://bioconductor.org/packages/pathlinkR/,200,,,,,,,,,,,pathlinkr,,ok
40236778,database,0.8392124,,0.8392124,database,0.8392124,1,https://idrblab.org/mdipid/,200,,,,,,,,,,,database,,ok
38646468,ENALOS,0.83882654,enalos,0.83882654,,0.83882654,1,http://www.enaloscloud.novamechanics.com/sabydoma/safenanoscope/,200,,,,,,,,,,,enalos,CAPITALIZED,ok
35481632,membranome 3.0,0.8382141,,0.8382141,membranome 3.0,0.8382141,1,https://membranome.org,200,,,,,,,,,,,membranome 3.0,,ok
38806182,eactomegsa,0.83581215,,0.83581215,eactomegsa,0.83581215,1,https://www.reactome.org/gsa,200,,,,,,,,,,,eactomegsa,,ok
39441075,bio-analytic resource for,0.8356328,,0.8356328,bio-analytic resource for,0.8356328,1,https://bar.utoronto.ca,200,,,,,,,,,,,bio-analytic resource for,,ok
37624923,APEX,0.83319896,apex,0.83319896,,0.83319896,1,https://archaea.i2bc.paris-saclay.fr/vapex/,200,,,,,,,,,,,apex,CAPITALIZED,ok
36864613,UTR,0.8324485,utr,0.8324485,,0.8324485,1,https://pypi.org/project/peaks2utr,200,,,,,,,,,,,utr,CAPITALIZED,ok
39253058,cpepmatch webserver,0.8323073,,0.8323073,cpepmatch webserver,0.8323073,1,https://t38webservices.nat.tum.de/cpepmatch/,200,,,,,,,,,,,cpepmatch webserver,,ok
37246642,CAID,0.8321458,caid,0.8321458,,0.8321458,1,https://caid.idpcentral.org,200,,,,,,,,,,,caid,CAPITALIZED,ok
36441743,shimming toolbox,0.8311398,,0.8311398,shimming toolbox,0.8311398,1,https://shimming-toolbox.org,200,,,,,,,,,,,shimming toolbox,,ok
38914571,project2-dngisws9d7xkygjcvnue8u,0.8305048,a,0.8305048,,0.8305048,1,https://project2-dngisws9d7xkygjcvnue8u.streamlit.app/,200,,,,,,,,,,,a,SHORT_NAME_REPLACED,ok
39470715,PANEL,0.8297691,panel,0.8297691,,0.8297691,1,https://www.evomicslab.org/db/ScRAPdb/,200,,,,,,,,,,,panel,CAPITALIZED,ok
34999748,imosa2,0.8285729,imosa2,0.8285729,,0.8285729,1,http://elbo-spice.cs.tau.ac.il/shiny/MIMOSA2shiny/,200,,,,,,,,,,,imosa2,,ok
37870448,023,0.8248588,023,0.8248588,,0.8248588,1,http://mdl.shsmu.edu.cn/ASD,200,,,,,,,,,,,023,,ok
36688700,cistrome explorer,0.8229243,,0.8229243,cistrome explorer,0.8229243,1,http://cisvis.gehlenborglab.org/,200,,,,,,,,,,,cistrome explorer,,ok
38109500,desiccation,0.8223852,d,0.8223852,,0.8223852,1,http://desiccation.novogene.com,200,,,,,,,,,,,d,SHORT_NAME_REPLACED,ok
37510385,anchsatdb,0.82213485,,0.82213485,anchsatdb,0.82213485,1,https://bioinfo.usu.edu/ranchSATdb/,200,,,,,,,,,,,anchsatdb,,ok
35238331,ultibac,0.82195556,,0.82195556,ultibac,0.82195556,1,https://www.bioconductor.org/packages/release/bioc/html/MultiBaC.html,200,,,,,,,,,,,ultibac,,ok
35762265,METAPR,0.8203146,metapr,0.8203146,,0.8203146,1,https://shiny.metapr2.org,200,,,,,,,,,,,metapr,CAPITALIZED,ok
34591960,regeneration roadmap,0.81821424,,0.81821424,regeneration roadmap,0.81821424,1,https://ngdc.cncb.ac.cn/regeneration/index,200,,,,,,,,,,,regeneration roadmap,,ok
37889037,BASE (slkb),0.81574017,base,0.81574017,,0.81574017,1,https://slkb.osubmi.org,200,,,,,,,,,,,base,"CAPITALIZED,DISAMBIGUATED",ok
39101783,enomespy,0.81547374,,0.81547374,enomespy,0.81547374,1,https://genomespy.app/,200,,,,,,,,,,,enomespy,,ok
39827990,xergenedb,0.81484467,,0.81484467,xergenedb,0.81484467,1,https://exergenedb.com,200,,,,,,,,,,,xergenedb,,ok
38725076,RGNET,0.8126918,rgnet,0.8126918,,0.8126918,1,https://ARGNet.hku.hk,200,,,,,,,,,,,rgnet,CAPITALIZED,ok
39395186,atlas of e3,0.8077688,,0.8077688,atlas of e3,0.8077688,1,https://eliahdb.org,200,,,,,,,,,,,atlas of e3,,ok
40494643,TRADIS,0.8071871,tradis,0.8071871,,0.8071871,1,https://diana.cpg.org.au/,200,,,,,,,,,,,tradis,CAPITALIZED,ok
39198917,IPDB,0.80551934,ipdb,0.80551934,,0.80551934,1,https://genomeinterpretation.org/vipdb,200,,,,,,,,,,,ipdb,CAPITALIZED,ok
39073878,tidycoverage,0.8010018,,0.8010018,tidycoverage,0.8010018,1,https://www.bioconductor.org/packages/tidyCoverage,200,,,,,,,,,,,tidycoverage,,ok
39963994,deconer,0.8004432,,0.8004432,deconer,0.8004432,1,https://ngdc.cncb.ac.cn/biocode/tool/7577,200,,,,,,,,,,,deconer,,ok
36882183,HAGAA,0.79944056,hagaa,0.79944056,,0.79944056,1,http://phage.xialab.info/,200,,,,,,,,,,,hagaa,CAPITALIZED,ok
38738618,a4d,0.7982256,d,0.7982256,,0.7982256,1,https://biocomp.chem.uw.edu.pl/a4d/,200,,,,,,,,,,,d,SHORT_NAME_REPLACED,ok
37484460,gene space database,0.794467,,0.794467,gene space database,0.794467,1,https://viscumalbum.pflanzenproteomik.de/,200,,,,,,,,,,,gene space database,,ok
35552640,food-derived bioactive peptides,0.7944541,,0.7944541,food-derived bioactive peptides,0.7944541,1,http://www.cqudfbp.net/,200,,,,,,,,,,,food-derived bioactive peptides,,ok
36699350,DEBASE,0.7920786,debase,0.7920786,,0.7920786,1,https://odebase.org,200,,,,,,,,,,,debase,CAPITALIZED,ok
37216609,AGES,0.7920509,ages,0.7920509,,0.7920509,1,https://archeogenomics.eu/,200,,,,,,,,,,,ages,CAPITALIZED,ok
37828369,ampprimerbank,0.79098356,,0.79098356,ampprimerbank,0.79098356,1,https://lampprimerbank.mathematik.uni-marburg.de,200,,,,,,,,,,,ampprimerbank,,ok
37317043,conformation-based decoys database,0.7848528,,0.7848528,conformation-based decoys database,0.7848528,1,http://cadd.zju.edu.cn/tocodecoy/,200,,,,,,,,,,,conformation-based decoys database,,ok
36264141,AGSCOT,0.7832726,agscot,0.7832726,,0.7832726,1,https://hub.docker.com/repository/docker/ikmb/magscot,200,,,,,,,,,,,agscot,CAPITALIZED,ok
38709879,PGS,0.782748,pgs,0.782748,,0.782748,1,https://imputationserver.sph.umich.edu,200,,,,,,,,,,,pgs,CAPITALIZED,ok
36993970,sequence,0.7805559,,0.7805559,sequence,0.7805559,1,http://uctcrdb.cn/,200,,,,,,,,,,,sequence,,ok
37399102,naenrich,0.7804042,,0.7804042,naenrich,0.7804042,1,https://idrblab.org/rnaenr/,200,,,,,,,,,,,naenrich,,ok
39345285,eventer,0.7773472,,0.7773472,eventer,0.7773472,1,https://eventerneuro.netlify.app/,200,,,,,,,,,,,eventer,,ok
39558187,rice genome annotation project,0.7746558,,0.7746558,rice genome annotation project,0.7746558,1,https://rice.uga.edu,200,,,,,,,,,,,rice genome annotation project,,ok
35771624,b-cov,0.7745284,b-cov,0.7745284,,0.7745284,1,https://web.iitm.ac.in/bioinfo2/ab-cov/home,200,,,,,,,,,,,b-cov,,ok
36083565,marpolbase expression,0.77373886,,0.77373886,marpolbase expression,0.77373886,1,https://marchantia.info/mbex/,200,,,,,,,,,,,marpolbase expression,,ok
35560008,disorders of sex development atlas,0.773591,,0.773591,disorders of sex development atlas,0.773591,1,http://dsd.geneworks.cn,200,,,,,,,,,,,disorders of sex development atlas,,ok
38886186,HCC,0.7723284,hcc,0.7723284,,0.7723284,1,http://lifeome.net/database/hccdb2,200,,,,,,,,,,,hcc,CAPITALIZED,ok
39657135,rodentgpomics,0.7722482,,0.7722482,rodentgpomics,0.7722482,1,http://RodentGPOmics.njau.edu.cn:8888/Rodent/index/homePage,200,,,,,,,,,,,rodentgpomics,,ok
37952226,lion localizer,0.7705925,,0.7705925,lion localizer,0.7705925,1,https://lionlocalizer.org,200,,,,,,,,,,,lion localizer,,ok
38597878,data bank,0.76990795,,0.76990795,data bank,0.76990795,1,https://www.rcsb.org/,200,,,,,,,,,,,data bank,,ok
38843230,bioinformatics,0.7696011,,0.7696011,bioinformatics,0.7696011,1,https://dentalbioinformatics.com/,200,,,,,,,,,,,bioinformatics,,ok
39171722,automcs navigator,0.76853955,,0.76853955,automcs navigator,0.76853955,1,https://cellknowledge.com.cn/mcsdb/autophagy.html,200,,,,,,,,,,,automcs navigator,,ok
38757367,GO,0.76621664,go,0.76621664,,0.76621664,1,https://huggingface.co/spaces/HUBioDataLab/Domain2GO,200,,,,,,,,,,,go,"SHORT_NAME_FLAGGED,CAPITALIZED",ok
35616100,simple standard for sharing,0.7656061,,0.7656061,simple standard for sharing,0.7656061,1,http://w3id.org/sssom/spec,200,,,,,,,,,,,simple standard for sharing,,ok
35197510,survival genie,0.7647927,,0.7647927,survival genie,0.7647927,1,https://bbisr.shinyapps.winship.emory.edu/SurvivalGenie/,200,,,,,,,,,,,survival genie,,ok
35179562,CIG,0.7620288,cig,0.7620288,,0.7620288,1,https://pcig.vhio.net,200,,,,,,,,,,,cig,CAPITALIZED,ok
36857575,KBASE (narrative),0.7615151,kbase,0.7615151,,0.7615151,1,https://narrative.kbase.us/narrative/129480,200,,,,,,,,,,,kbase,"CAPITALIZED,DISAMBIGUATED",ok
38549946,ERITS,0.7613045,erits,0.7613045,,0.7613045,1,http://merits.unimelb-biotools.cloud.edu.au/,200,,,,,,,,,,,erits,CAPITALIZED,ok
37943830,SRPLOT,0.7591234,srplot,0.7591234,,0.7591234,1,http://www.bioinformatics.com.cn/SRplot,200,,,,,,,,,,,srplot,CAPITALIZED,ok
38776380,TPCN,0.7532603,t,0.7532603,,0.7532603,1,http://www.tpcn.pro/,200,,,,,,,,,,,t,"SHORT_NAME_REPLACED,CAPITALIZED",ok
36464767,MM,0.7509415,mm,0.7509415,,0.7509415,1,https://cmm.minorlab.org,200,,,,,,,,,,,mm,"SHORT_NAME_FLAGGED,CAPITALIZED",ok
39999010,PM,0.7505836,pm,0.7505836,,0.7505836,1,https://bigomics.ch/omics-playground,200,,,,,,,,,,,pm,"SHORT_NAME_FLAGGED,CAPITALIZED",ok
35639952,metapone,0.7503315,,0.7503315,metapone,0.7503315,1,https://bioconductor.org/packages/devel/bioc/html/metapone.html,200,,,,,,,,,,,metapone,,ok
34571541,rossmann-toolbox,0.7491558,,0.7491558,rossmann-toolbox,0.7491558,1,https://lbs.cent.uw.edu.pl/rossmann-toolbox,200,,,,,,,,,,,rossmann-toolbox,,ok
37605971,disturbances,0.74806195,,0.74806195,disturbances,0.74806195,1,https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/FOREST/DISTURBANCES/DEFID2/,200,,,,,,,,,,,disturbances,,ok
40080702,ipidfun,0.74614394,,0.74614394,ipidfun,0.74614394,1,https://lipidfun.bioinfomics.org/,200,,,,,,,,,,,ipidfun,,ok
39288310,AG,0.74611765,ag,0.74611765,,0.74611765,1,https://spoke.rbvi.ucsf.edu/neighborhood.html,200,,,,,,,,,,,ag,"SHORT_NAME_FLAGGED,CAPITALIZED",ok
39101502,diffprotacs,0.74204236,,0.74204236,diffprotacs,0.74204236,1,https://bailab.siais.shanghaitech.edu.cn/service/DiffPROTACs-generated.tgz,200,,,,,,,,,,,diffprotacs,,ok
35687095,OCEAN,0.74081177,ocean,0.74081177,,0.74081177,1,https://tara-oceans.mio.osupytheas.fr/ocean-gene-atlas/,200,,,,,,,,,,,ocean,CAPITALIZED,ok
39820318,phenotyping and regional analysis of histology,0.7402153,,0.7402153,phenotyping and regional analysis of histology,0.7402153,1,https://www.pathologyreports.ai/,200,,,,,,,,,,,phenotyping and regional analysis of histology,,ok
36448715,INER,0.7369875,iner,0.7369875,,0.7369875,1,https://bailab.siais.shanghaitech.edu.cn/services/ppi-miner,200,,,,,,,,,,,iner,CAPITALIZED,ok
39348154,of genes related to repeat,0.7345372,,0.7345372,of genes related to repeat,0.7345372,1,http://omicslab.genetics.ac.cn/dred,200,,,,,,,,,,,of genes related to repeat,,ok
35039090,clingen variant curation interface,0.7336335,,0.7336335,clingen variant curation interface,0.7336335,1,https://curation.clinicalgenome.org,200,,,,,,,,,,,clingen variant curation interface,,ok
35748708,practical haplotype graph,0.7326072,,0.7326072,practical haplotype graph,0.7326072,1,https://de.cyverse.org/de/,200,,,,,,,,,,,practical haplotype graph,,ok
35701407,neurophysiology,0.73211074,,0.73211074,neurophysiology,0.73211074,1,http://www.synapse.org/TDBRAIN,200,,,,,,,,,,,neurophysiology,,ok
36394265,REAT,0.7318086,reat,0.7318086,,0.7318086,1,https://bioconductor.org/packages/rGREAT/,200,,,,,,,,,,,reat,CAPITALIZED,ok
34983060,edtator,0.7315787,,0.7315787,edtator,0.7315787,1,https://ohnlp.github.io/MedTator,200,,,,,,,,,,,edtator,,review
36596370,PAPRED,0.72532076,papred,0.72532076,,0.72532076,1,https://procarb.org/gpapred/,200,,,,,,,,,,,papred,CAPITALIZED,ok
37526283,JGI,0.7206341,jgi,0.7206341,,0.7206341,1,https://plantgeneatlas.jgi.doe.gov,200,,,,,,,,,,,jgi,CAPITALIZED,ok
37356898,operon finder,0.7162218,,0.7162218,operon finder,0.7162218,1,https://www.iitg.ac.in/spkanaujia/operonfinder.html,200,,,,,,,,,,,operon finder,,ok
35980167,reference implementation,0.71213704,,0.71213704,reference implementation,0.71213704,1,https://b2ri-documentation.readthedocs.io,200,,,,,,,,,,,reference implementation,,ok
35037201,LEGUME,0.7065933,legume,0.7065933,,0.7065933,1,https://legumeinfo.org,200,,,,,,,,,,,legume,CAPITALIZED,ok
36852842,world archives of species,0.70487607,,0.70487607,world archives of species,0.70487607,1,http://wasp-project.net/,200,,,,,,,,,,,world archives of species,,ok
37566336,EX,0.70425534,ex,0.70425534,,0.70425534,1,https://tinyurl.com/4este73c,200,,,,,,,,,,,ex,"SHORT_NAME_FLAGGED,CAPITALIZED",ok
39959838,catalog (tianzelab),0.70319784,,0.70319784,catalog,0.70319784,1,https://tianzelab.github.io/pandaspgs/,200,,,,,,,,,,,catalog,DISAMBIGUATED,review
40102678,metavision3d,0.70252156,a,0.70252156,,0.70252156,1,https://metavision3d.rc.ufl.edu,200,,,,,,,,,,,a,SHORT_NAME_REPLACED,ok
35111182,gene reference,0.69723177,,0.69723177,gene reference,0.69723177,1,https://integrape.eu/resources/genes-genomes/,200,,,,,,,,,,,gene reference,,ok
36648443,symbol nomenclature,0.69357383,,0.69357383,symbol nomenclature,0.69357383,1,https://www.ncbi.nlm.nih.gov/glycans/sialic.html,200,,,,,,,,,,,symbol nomenclature,,ok
37930837,metabolic roadmap,0.69299257,,0.69299257,metabolic roadmap,0.69299257,1,http://idrblab.org/intede/,200,,,,,,,,,,,metabolic roadmap,,ok
39401061,virusseq,0.6880766,,0.6880766,virusseq,0.6880766,1,https://virusseq-dataportal.ca/,200,,,,,,,,,,,virusseq,,ok
39520544,indcompare,0.68690896,,0.68690896,indcompare,0.68690896,1,https://pypi.org/project/bindcompare/,200,,,,,,,,,,,indcompare,,ok
35809063,naloops,0.685988,,0.685988,naloops,0.685988,1,https://rnaloops.cs.put.poznan.pl,200,,,,,,,,,,,naloops,,ok
35839778,ancer proteomic map,0.6859143,,0.6859143,ancer proteomic map,0.6859143,1,https://cellmodelpassports.sanger.ac.uk,200,,,,,,,,,,,ancer proteomic map,,ok
36309134,MPAD,0.6838334,m,0.6838334,,0.6838334,1,https://web.iitm.ac.in/bioinfo2/mpad,200,,,,,,,,,,,m,"SHORT_NAME_REPLACED,CAPITALIZED",ok
39240327,bio2byte,0.6837252,,0.6837252,bio2byte,0.6837252,1,https://bio2byte.be/b2btools/,200,,,,,,,,,,,bio2byte,,ok
37131131,comparative gene cluster analysis toolbox,0.6777363,,0.6777363,comparative gene cluster analysis toolbox,0.6777363,1,https://cagecat.bioinformatics.nl,200,,,,,,,,,,,comparative gene cluster analysis toolbox,,ok
36318251,ulfatlas,0.677113,,0.677113,ulfatlas,0.677113,1,https://sulfatlas.sb-roscoff.fr/,200,,,,,,,,,,,ulfatlas,,ok
37933855,NCBI,0.67708087,ncbi,0.67708087,,0.67708087,1,https://www.ncbi.nlm.nih.gov/geo/,200,,,,,,,,,,,ncbi,CAPITALIZED,ok
37285317,nanoflow repository,0.67625225,,0.67625225,nanoflow repository,0.67625225,1,https://ldh.clinicalgenome.org/ldh/ui/about,200,,,,,,,,,,,nanoflow repository,,ok
40133783,phyre2,0.6689121,phyre2,0.6689121,,0.6689121,1,https://www.sbg.bio.ic.ac.uk/phyre2/,200,,,,,,,,,,,phyre2,,ok
38801081,toolbox (mtb),0.6688775,,0.6688775,toolbox,0.6688775,1,https://mtb.bioinf.med.uni-goettingen.de/SeqCAT/,200,,,,,,,,,,,toolbox,DISAMBIGUATED,ok
36732606,xplorer,0.668182,,0.668182,xplorer,0.668182,1,http://exposome-explorer.iarc.fr/,200,,,,,,,,,,,xplorer,,ok
38914788,SEMA,0.666579,sema,0.666579,,0.666579,1,http://www.SEMA3.com,200,,,,,,,,,,,sema,CAPITALIZED,ok
38385146,directory of,0.6628398,,0.6628398,directory of,0.6628398,1,https://aw.iimas.unam.mx/cdbprom/,200,,,,,,,,,,,directory of,,ok
38872612,rnacmap3,0.662152,,0.662152,rnacmap3,0.662152,1,https://ngdc.cncb.ac.cn/omix/release/OMIX003037,200,,,,,,,,,,,rnacmap3,,ok
35501320,nucleome,0.6583295,,0.6583295,nucleome,0.6583295,1,https://data.4dnucleome.org/,200,,,,,,,,,,,nucleome,,ok
38395961,dompekeys,0.65803605,d,0.65803605,,0.65803605,1,https://dompekeys.exscalate.eu,200,,,,,,,,,,,d,SHORT_NAME_REPLACED,ok
38837557,biofacquim,0.65470004,biofacquim,0.65470004,,0.65470004,1,http://www.biomx-db.com,200,,,,,,,,,,,biofacquim,,ok
37647638,iseasegps,0.65366155,,0.65366155,iseasegps,0.65366155,1,https://diseasegps.sjtu.edu.cn,200,,,,,,,,,,,iseasegps,,ok
35147037,ppi-hotspot,0.65333396,,0.65333396,ppi-hotspot,0.65333396,1,https://ppihotspot.limlab.dnsalias.org,200,,,,,,,,,,,ppi-hotspot,,ok
36399499,targets,0.65202034,,0.65202034,targets,0.65202034,1,https://platform.opentargets.org/,200,,,,,,,,,,,targets,,ok
36736440,ncr2metasta,0.651428,,0.651428,ncr2metasta,0.651428,1,http://ncr2met.wchoda.com,200,,,,,,,,,,,ncr2metasta,,ok
35275211,database (csdb),0.6487917,,0.6487917,database,0.6487917,1,http://csdb.glycoscience.ru/database/core/search_conf.html,200,,,,,,,,,,,database,DISAMBIGUATED,ok
37140058,DEPICTER2,0.6477342,d,0.6477342,,0.6477342,1,http://biomine.cs.vcu.edu/servers/DEPICTER2/,200,,,,,,,,,,,d,SHORT_NAME_REPLACED,ok
34747477,swiss portal,0.64624584,,0.64624584,swiss portal,0.64624584,1,https://spica.unil.ch,200,,,,,,,,,,,swiss portal,,ok
37387129,coriolis,0.6447331,,0.6447331,coriolis,0.6447331,1,http://score-group.org/?id=smarten,200,,,,,,,,,,,coriolis,,ok
35806459,tritikbdb,0.63862395,i,0.63862395,,0.63862395,1,http://bioinfo.usu.edu/tritikbdb/,200,,,,,,,,,,,i,SHORT_NAME_REPLACED,ok
35150127,feature database,0.63608944,,0.63608944,feature database,0.63608944,1,http://www.oncoimmunobank.cn/index.php,200,,,,,,,,,,,feature database,,ok
39874126,database (202),0.6346039,,0.6346039,database,0.6346039,1,http://202.203.179.115:3838/oarsnpdb,200,,,,,,,,,,,database,DISAMBIGUATED,ok
35900159,PLCO (episphere),0.6335528,plco,0.6335528,,0.6335528,1,https://episphere.github.io/plco,200,,,,,,,,,,,plco,"CAPITALIZED,DISAMBIGUATED",review
40677986,CA,0.63026655,ca,0.63026655,,0.63026655,1,http://www.cirrhosiscare.ca,200,,,,,,,,,,,ca,"SHORT_NAME_FLAGGED,CAPITALIZED",ok
