ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations,affiliation_countries,best_name_original,name_modification_flags,url_validation
37650649,HMDD,0.0,hmdd,0.0,,0.0,1,http://www.cuilab.cn/hmdd,"HTTPConnectionPool(host='www.cuilab.cn', port=80): Max retries exceeded with url: /hmdd (Caused by R",,,,,,,,,,,hmdd,CAPITALIZED,ok
35487995,imitatedb,0.0,,0.0,imitatedb,0.0,1,http://imitatedb.sblab-nsit.net,"HTTPConnectionPool(host='imitatedb.sblab-nsit.net', port=80): Max retries exceeded with url: / (Caus",,,,,,,,,,,imitatedb,,ok
36913438,dbaqp-snp,0.0,,0.0,dbaqp-snp,0.0,1,http://bioinfo.iitk.ac.in/dbAQP-SNP,"HTTPConnectionPool(host='bioinfo.iitk.ac.in', port=80): Max retries exceeded with url: /dbAQP-SNP (C",,,,,,,,,,,dbaqp-snp,,ok
35799364,pcn-miner,0.0,,0.0,pcn-miner,0.0,1,,no_url,,,,,,,,,,,pcn-miner,,ok
37159241,mantaid,0.0,,0.0,mantaid,0.0,1,,no_url,,,,,,,,,,,mantaid,,ok
37454191,glioma-biodp,0.0,,0.0,glioma-biodp,0.0,1,,no_url,,,,,,,,,,,glioma-biodp,,ok
35668357,gridscore,0.0,,0.0,gridscore,0.0,1,,no_url,,,,,,,,,,,gridscore,,ok
40354181,hiv pharmacology data repository,0.0,,0.0,hiv pharmacology data repository,0.0,1,,no_url,,,,,,,,,,,hiv pharmacology data repository,,ok
34554255,covid19db (hpcc),0.0,,0.0,covid19db,0.0,1,http://hpcc.siat.ac.cn/covid19db,404,,,,,,,,,,,covid19db,DISAMBIGUATED,ok
37208471,IOBPDB,0.0,iobpdb,0.0,,0.0,1,,no_url,,,,,,,,,,,iobpdb,CAPITALIZED,ok
38617561,scmoresdb,0.0,,0.0,scmoresdb,0.0,1,,no_url,,,,,,,,,,,scmoresdb,,ok
38748636,PMBC,0.0,pmbc,0.0,,0.0,1,http://www.pmbreastcancer.com/,"HTTPConnectionPool(host='www.pmbreastcancer.com', port=80): Max retries exceeded with url: / (Caused",,,,,,,,,,,pmbc,CAPITALIZED,ok
37831137,mhapbrowser,0.0,,0.0,mhapbrowser,0.0,1,http://mhap.sibcb.ac.cn/,403,,,,,,,,,,,mhapbrowser,,ok
38273507,coastal carbon library and atlas,0.0,,0.0,coastal carbon library and atlas,0.0,1,,no_url,,,,,,,,,,,coastal carbon library and atlas,,ok
37863915,NCEI,0.0,ncei,0.0,,0.0,1,https://www.ncei.noaa.gov/products/microplastics,"HTTPSConnectionPool(host='www.ncei.noaa.gov', port=443): Max retries exceeded with url: /products/mi",,,,,,,,,,,ncei,CAPITALIZED,ok
36159991,antivirmir,0.0,,0.0,antivirmir,0.0,1,https://bioinfo.imtech.res.in/manojk/antivirmir,"HTTPSConnectionPool(host='bioinfo.imtech.res.in', port=443): Max retries exceeded with url: /manojk/",,,,,,,,,,,antivirmir,,ok
37208611,circprime,0.0,,0.0,circprime,0.0,1,http://circprime.elgene.net/,"HTTPSConnectionPool(host='circprime.elgene.net', port=443): Max retries exceeded with url: / (Caused",,,,,,,,,,,circprime,,ok
39043627,PANGEN,0.0,pangen,0.0,,0.0,1,https://c-gc.shinyapps.io/PANGEN/,405,,,,,,,,,,,pangen,CAPITALIZED,ok
38371933,mlflhmda,0.0,mlflhmda,0.0,,0.0,1,,no_url,,,,,,,,,,,mlflhmda,,ok
39436899,slugatlas,0.0,,0.0,slugatlas,0.0,1,,no_url,,,,,,,,,,,slugatlas,,ok
35701420,PRIDE,0.0,pride,0.0,expression atlas,0.0,1,,no_url,,,,,,,,,,,pride,CAPITALIZED,ok
37520074,pkad-2,0.0,pkad-2 | pkad,0.0,,0.0,1,,no_url,,,,,,,,,,,pkad-2 | pkad,PIPE_CLEANED,ok
39289562,cellchat,0.0,,0.0,cellchat,0.0,1,,no_url,,,,,,,,,,,cellchat,,ok
38552327,shinyexprportal,0.0,,0.0,shinyexprportal,0.0,1,,no_url,,,,,,,,,,,shinyexprportal,,ok
40190740,FACDB,0.0,facdb,0.0,,0.0,1,,no_url,,,,,,,,,,,facdb,CAPITALIZED,ok
38011720,LNCPCD,0.0,lncpcd | pcd,0.0,,0.0,1,http://spare4.hospital.studio:9000/lncPCD/Home.jsp,"HTTPConnectionPool(host='spare4.hospital.studio', port=9000): Max retries exceeded with url: /lncPCD",,,,,,,,,,,lncpcd | pcd,"PIPE_CLEANED,CAPITALIZED",ok
36995916,phyto4health,0.0,,0.0,phyto4health,0.0,1,http://www.way2drug.com/p4h/,"HTTPConnectionPool(host='www.way2drug.com', port=80): Max retries exceeded with url: /p4h/ (Caused b",,,,,,,,,,,phyto4health,,ok
38994794,drugrepobank,0.0,,0.0,drugrepobank,0.0,1,https://awi.cuhk.edu.cn/DrugRepoBank,"HTTPSConnectionPool(host='awi.cuhk.edu.cn', port=443): Max retries exceeded with url: /DrugRepoBank ",,,,,,,,,,,drugrepobank,,ok
39961523,CAZY (pro),0.0,cazy,0.0,cazyme3d,0.0,1,https://pro.unl.edu/CAZyme3D/,"HTTPSConnectionPool(host='pro.unl.edu', port=443): Max retries exceeded with url: /CAZyme3D/ (Caused",,,,,,,,,,,cazy,"CAPITALIZED,DISAMBIGUATED",ok
35881922,COMPAS,0.0,compas,0.0,,0.0,1,,no_url,,,,,,,,,,,compas,CAPITALIZED,ok
37929927,TRENDI,0.0,trendi,0.0,c-trendi,0.0,1,,no_url,,,,,,,,,,,trendi,CAPITALIZED,ok
34718712,PCMDB,0.0,pcmdb,0.0,,0.0,1,http://www.tobaccodb.org/pcmdb/,403,,,,,,,,,,,pcmdb,CAPITALIZED,ok
34718713,mbodymap,0.0,,0.0,mbodymap,0.0,1,https://mbodymap.microbiome.cloud,"HTTPSConnectionPool(host='mbodymap.microbiome.cloud', port=443): Max retries exceeded with url: / (C",,,,,,,,,,,mbodymap,,ok
35980286,sc2sepsis,0.0,,0.0,sc2sepsis,0.0,1,http://www.rjh-sc2sepsis.com/,400,,,,,,,,,,,sc2sepsis,,ok
34718747,TCOF,0.0,tcof,0.0,tcofbase,0.0,1,http://tcof.liclab.net/TcoFbase,468,,,,,,,,,,,tcof,CAPITALIZED,ok
37930022,COMO,0.0,como,0.0,,0.0,1,,no_url,,,,,,,,,,,como,CAPITALIZED,ok
34718760,phylomedb,0.0,,0.0,phylomedb,0.0,1,http://www.phylomedb.org,"HTTPSConnectionPool(host='www.phylomedb.org', port=443): Max retries exceeded with url: / (Caused by",,,,,,,,,,,phylomedb,,ok
38143020,neuropep,0.0,,0.0,neuropep,0.0,1,https://isyslab.info/NeuroPepV2/,"HTTPSConnectionPool(host='isyslab.info', port=443): Max retries exceeded with url: /NeuroPepV2/ (Cau",,,,,,,,,,,neuropep,,ok
37717042,drugmechdb,0.0,,0.0,drugmechdb,0.0,1,,no_url,,,,,,,,,,,drugmechdb,,ok
39781514,psauron,0.0,psauron,0.0,,0.0,1,,no_url,,,,,,,,,,,psauron,,ok
37291174,highaltitudeomicsdb,0.0,,0.0,highaltitudeomicsdb,0.0,1,http://www.altitudeomicsdb.in,"HTTPConnectionPool(host='www.altitudeomicsdb.in', port=80): Max retries exceeded with url: / (Caused",,,,,,,,,,,highaltitudeomicsdb,,ok
39240878,isobank,0.0,,0.0,isobank,0.0,1,http://www.isobank.org,405,,,,,,,,,,,isobank,,ok
41092271,zoonosis,0.0,,0.0,zoonosis,0.0,1,http://zoonosis.cn/zoonosis/,403,,,,,,,,,,,zoonosis,,ok
36095221,ICB (bioinfo),0.0,icb,0.0,icbatlas,0.0,1,http://bioinfo.life.hust.edu.cn/ICBatlas/,"HTTPConnectionPool(host='bioinfo.life.hust.edu.cn', port=80): Max retries exceeded with url: /ICBatl",,,,,,,,,,,icb,"CAPITALIZED,DISAMBIGUATED",ok
35325185,DAVID,0.0,david,0.0,,0.0,1,,no_url,,,,,,,,,,,david,CAPITALIZED,ok
36799778,rmechdb,0.0,,0.0,rmechdb,0.0,1,,no_url,,,,,,,,,,,rmechdb,,ok
38847800,GROND,0.0,grond,0.0,,0.0,1,,no_url,,,,,,,,,,,grond,CAPITALIZED,ok
39404857,DEORI,0.0,deori,0.0,,0.0,1,http://tubic.tju.edu.cn/deori/,Exceeded 30 redirects.,,,,,,,,,,,deori,CAPITALIZED,ok
34850130,tissuenexus,0.0,,0.0,tissuenexus,0.0,1,https://www.diseaselinks.com/TissueNexus/,"HTTPSConnectionPool(host='www.diseaselinks.com', port=443): Max retries exceeded with url: /TissueNe",,,,,,,,,,,tissuenexus,,ok
34850139,circnet,0.0,,0.0,circnet,0.0,1,https://awi.cuhk.edu.cn/∼CircNet,"HTTPSConnectionPool(host='awi.cuhk.edu.cn', port=443): Max retries exceeded with url: /%E2%88%BCCirc",,,,,,,,,,,circnet,,ok
37389723,g4bank,0.0,g4bank,0.0,,0.0,1,http://tubic.tju.edu.cn/g4bank/,Exceeded 30 redirects.,,,,,,,,,,,g4bank,,ok
39257527,RCDDB,0.0,rcddb,0.0,,0.0,1,,no_url,,,,,,,,,,,rcddb,CAPITALIZED,ok
35669450,HPMPDB,0.0,hpmpdb,0.0,,0.0,1,hpmp.esat.kuleuven.be,Invalid URL 'hpmp.esat.kuleuven.be': No scheme supplied. Perhaps you meant https://hpmp.esat.kuleuve,,,,,,,,,,,hpmpdb,CAPITALIZED,ok
36029977,renoteweb,0.0,,0.0,renoteweb,0.0,1,http://biod.ufpa.br/renoteweb/,"HTTPConnectionPool(host='biod.ufpa.br', port=80): Max retries exceeded with url: /renoteweb/ (Caused",,,,,,,,,,,renoteweb,,ok
38995535,PTMVIZ,0.0,ptmviz,0.0,,0.0,1,,no_url,,,,,,,,,,,ptmviz,CAPITALIZED,ok
38422108,prestocell,0.0,,0.0,prestocell,0.0,1,,no_url,,,,,,,,,,,prestocell,,ok
39470702,STSNV,0.0,stsnv,0.0,,0.0,1,http://bio-bigdata.hrbmu.edu.cn/stSNV/index.jsp,"HTTPConnectionPool(host='bio-bigdata.hrbmu.edu.cn', port=80): Max retries exceeded with url: /stSNV/",,,,,,,,,,,stsnv,CAPITALIZED,ok
39192205,herpesdrg,0.0,,0.0,herpesdrg,0.0,1,,no_url,,,,,,,,,,,herpesdrg,,ok
37258914,EPIPOX,0.0,epipox,0.0,,0.0,1,http://bio.med.ucm.es/epipox/,"HTTPConnectionPool(host='bio.med.ucm.es', port=80): Max retries exceeded with url: /epipox/ (Caused ",,,,,,,,,,,epipox,CAPITALIZED,ok
40601258,CNN,0.0,cnn,0.0,cnn-meth,0.0,1,,no_url,,,,,,,,,,,cnn,CAPITALIZED,ok
37258923,vaxi-dl,0.0,,0.0,vaxi-dl,0.0,1,https://vac.kamalrawal.in/vaxidl/,"HTTPSConnectionPool(host='vac.kamalrawal.in', port=443): Max retries exceeded with url: /vaxidl/ (Ca",,,,,,,,,,,vaxi-dl,,ok
40355512,SESAME,0.0,sesame,0.0,human-earth atlas,0.0,1,,no_url,,,,,,,,,,,sesame,CAPITALIZED,ok
36587232,TCMSID,0.0,tcmsid,0.0,,0.0,1,https://tcm.scbdd.com,"HTTPSConnectionPool(host='tcm.scbdd.com', port=443): Max retries exceeded with url: / (Caused by Con",,,,,,,,,,,tcmsid,CAPITALIZED,ok
38995706,mother-db,0.0,mother-db | mother,0.0,,0.0,1,,no_url,,,,,,,,,,,mother-db | mother,PIPE_CLEANED,ok
35931981,dagbagm,0.0,,0.0,dagbagm,0.0,1,,no_url,,,,,,,,,,,dagbagm,,ok
38111059,nuclear magnetic resonance,0.0,,0.0,nuclear magnetic resonance,0.0,1,,no_url,,,,,,,,,,,nuclear magnetic resonance,,ok
37930838,RVDB,0.0,rvdb,0.0,,0.0,1,http://rvdb.mgc.ac.cn,"HTTPConnectionPool(host='rvdb.mgc.ac.cn', port=80): Max retries exceeded with url: / (Caused by Conn",,,,,,,,,,,rvdb,CAPITALIZED,ok
39913362,espclust,0.0,,0.0,espclust,0.0,1,,no_url,,,,,,,,,,,espclust,,ok
38537198,BIOKC,0.0,biokc,0.0,,0.0,1,,no_url,,,,,,,,,,,biokc,CAPITALIZED,ok
37259264,scliverdb,0.0,,0.0,scliverdb,0.0,1,,no_url,,,,,,,,,,,scliverdb,,ok
40175669,voc-ado,0.0,voc-ado,0.0,,0.0,1,,no_url,,,,,,,,,,,voc-ado,,ok
38783035,CHEMFH,0.0,chemfh,0.0,,0.0,1,https://chemfh.scbdd.com/,"HTTPSConnectionPool(host='chemfh.scbdd.com', port=443): Max retries exceeded with url: / (Caused by ",,,,,,,,,,,chemfh,CAPITALIZED,ok
35932227,timetree,0.0,,0.0,timetree,0.0,1,timetree.org,Invalid URL 'timetree.org': No scheme supplied. Perhaps you meant https://timetree.org?,,,,,,,,,,,timetree,,ok
36259946,atligator,0.0,atligator,0.0,,0.0,1,,no_url,,,,,,,,,,,atligator,,ok
38406264,DBCRAF,0.0,dbcraf,0.0,,0.0,1,http://dbCRAF.xialab.info/,502,,,,,,,,,,,dbcraf,CAPITALIZED,ok
40044690,VITAP,0.0,vitap,0.0,,0.0,1,,no_url,,,,,,,,,,,vitap,CAPITALIZED,ok
40323323,BRAD,0.0,brad,0.0,,0.0,1,,no_url,,,,,,,,,,,brad,CAPITALIZED,ok
38062357,singlescan,0.0,,0.0,singlescan,0.0,1,http://cailab.labshare.cn/SingleScan,"HTTPConnectionPool(host='cailab.labshare.cn', port=7003): Max retries exceeded with url: / (Caused b",,,,,,,,,,,singlescan,,ok
39799107,north american repository for archaeological isotopes,0.0,,0.0,north american repository for archaeological isotopes,0.0,1,,no_url,,,,,,,,,,,north american repository for archaeological isotopes,,ok
40700252,chronobioticsdb,0.0,,0.0,chronobioticsdb,0.0,1,,no_url,,,,,,,,,,,chronobioticsdb,,ok
36522346,china plant trait database,0.0,,0.0,china plant trait database,0.0,1,,no_url,,,,,,,,,,,china plant trait database,,ok
40225143,LOVD,0.0,lovd,0.0,,0.0,1,,no_url,,,,,,,,,,,lovd,CAPITALIZED,ok
38242684,dapredict,0.0,,0.0,dapredict,0.0,1,http://bio-bigdata.hrbmu.edu.cn/DAPredict,"HTTPConnectionPool(host='bio-bigdata.hrbmu.edu.cn', port=80): Max retries exceeded with url: /DAPred",,,,,,,,,,,dapredict,,ok
40225173,btkbase,0.0,,0.0,btkbase,0.0,1,,no_url,,,,,,,,,,,btkbase,,ok
39586215,RIDIMS,0.0,ridims | dims,0.0,,0.0,1,,no_url,,,,,,,,,,,ridims | dims,"PIPE_CLEANED,CAPITALIZED",ok
37587443,ARCA,0.0,arca,0.0,,0.0,1,,no_url,,,,,,,,,,,arca,CAPITALIZED,ok
35883523,cavityspace,0.0,,0.0,cavityspace,0.0,1,,no_url,,,,,,,,,,,cavityspace,,ok
36243976,celltracer,0.0,,0.0,celltracer,0.0,1,http://bio-bigdata.hrbmu.edu.cn/CellTracer,"HTTPConnectionPool(host='bio-bigdata.hrbmu.edu.cn', port=80): Max retries exceeded with url: /CellTr",,,,,,,,,,,celltracer,,ok
36243989,pgg.sv,0.0,pgg.sv,0.0,,0.0,1,https://www.biosino.org/pggsv,403,,,,,,,,,,,pgg.sv,,ok
38717988,PESSA,0.0,pessa,0.0,,0.0,1,https://smuonco.shinyapps.io/PESSA/,405,,,,,,,,,,,pessa,CAPITALIZED,ok
40536622,c-cat,0.0,c-cat,0.0,,0.0,1,https://mortality-within-90days-cgp.shinyapps.io/mortality_treatment_20250130/,405,,,,,,,,,,,c-cat,,ok
39504480,STAVER,0.0,staver,0.0,,0.0,1,,no_url,,,,,,,,,,,staver,CAPITALIZED,ok
40028774,neofrugivory,0.0,,0.0,neofrugivory,0.0,1,,no_url,,,,,,,,,,,neofrugivory,,ok
38193774,covprot,0.0,,0.0,covprot,0.0,1,,no_url,,,,,,,,,,,covprot,,ok
38816410,promenda,0.0,,0.0,promenda,0.0,1,https://menda.cqmu.edu.cn,"HTTPSConnectionPool(host='menda.cqmu.edu.cn', port=443): Max retries exceeded with url: / (Caused by",,,,,,,,,,,promenda,,ok
38963888,MIMOSA,0.0,mimosa,0.0,,0.0,1,,no_url,,,,,,,,,,,mimosa,CAPITALIZED,ok
36604610,ASV,0.0,asv,0.0,living atlas,0.0,1,,no_url,,,,,,,,,,,asv,CAPITALIZED,ok
35277513,vib5,0.0,vib5,0.0,,0.0,1,,no_url,,,,,,,,,,,vib5,,ok
38800073,nanoehs,0.0,,0.0,nanoehs | naknowbase,0.0,1,,no_url,,,,,,,,,,,nanoehs | naknowbase,PIPE_CLEANED,ok
35015377,orthoskim,0.0,orthoskim,0.0,,0.0,1,,no_url,,,,,,,,,,,orthoskim,,ok
36703003,ORCA,0.0,orca,0.0,,0.0,1,,no_url,,,,,,,,,,,orca,CAPITALIZED,ok
37489459,DOXODB,0.0,doxodb,0.0,,0.0,1,,no_url,,,,,,,,,,,doxodb,CAPITALIZED,ok
35801909,DEMOS,0.0,demos,0.0,,0.0,1,http://heal.erc.monash.edu.au,"HTTPConnectionPool(host='heal.erc.monash.edu.au', port=80): Max retries exceeded with url: / (Caused",,,,,,,,,,,demos,CAPITALIZED,ok
35801940,genbank,0.0,,0.0,genbank,0.0,1,,no_url,,,,,,,,,,,genbank,,ok
38128543,splicinglore,0.0,,0.0,splicinglore,0.0,1,https://splicinglore.ens-lyon.fr/,"HTTPSConnectionPool(host='splicinglore.ens-lyon.fr', port=443): Max retries exceeded with url: / (Ca",,,,,,,,,,,splicinglore,,ok
39209908,xenturion,0.0,xenturion,0.0,,0.0,1,,no_url,,,,,,,,,,,xenturion,,ok
39242712,glnnmda,0.0,glnnmda,0.0,,0.0,1,,no_url,,,,,,,,,,,glnnmda,,ok
36047841,metaboannotator,0.0,,0.0,metaboannotator,0.0,1,,no_url,,,,,,,,,,,metaboannotator,,ok
38095856,ICB (bioinfo),0.0,icb,0.0,icbcomb,0.0,1,http://bioinfo.life.hust.edu.cn/ICBcomb/,"HTTPConnectionPool(host='bioinfo.life.hust.edu.cn', port=80): Max retries exceeded with url: /ICBcom",,,,,,,,,,,icb,"CAPITALIZED,DISAMBIGUATED",ok
37981176,FAD,0.0,fad,0.0,,0.0,1,,no_url,,,,,,,,,,,fad,CAPITALIZED,ok
37227514,bclncrdb,0.0,,0.0,bclncrdb,0.0,1,http://sls.uohyd.ac.in/new/bclncrdb_v1,404,,,,,,,,,,,bclncrdb,,ok
38030339,bitacora,0.0,bitacora,0.0,,0.0,1,,no_url,,,,,,,,,,,bitacora,,ok
40045573,superdecode,0.0,,0.0,superdecode,0.0,1,,no_url,,,,,,,,,,,superdecode,,ok
37620744,e-babylab,0.0,,0.0,e-babylab | an open,0.0,1,,no_url,,,,,,,,,,,e-babylab | an open,PIPE_CLEANED,ok
36473868,phansst,0.0,,0.0,phansst,0.0,1,,no_url,,,,,,,,,,,phansst,,ok
36064320,subatomic,0.0,subatomic,0.0,,0.0,1,,no_url,,,,,,,,,,,subatomic,,ok
36949095,MAFLD,0.0,mafld,0.0,,0.0,1,,no_url,,,,,,,,,,,mafld,CAPITALIZED,ok
39062661,crossmp,0.0,,0.0,crossmp,0.0,1,,no_url,,,,,,,,,,,crossmp,,ok
35277958,fibroad,0.0,,0.0,fibroad,0.0,1,https://www.fibroad.org,"HTTPSConnectionPool(host='www.fibroad.org', port=443): Max retries exceeded with url: / (Caused by N",,,,,,,,,,,fibroad,,ok
37112988,virclust,0.0,,0.0,virclust,0.0,1,,no_url,,,,,,,,,,,virclust,,ok
36850877,nits-iqa,0.0,nits-iqa,0.0,,0.0,1,,no_url,,,,,,,,,,,nits-iqa,,ok
37735613,soydbean,0.0,,0.0,soydbean,0.0,1,http://soydbean.plantprofile.net/,"HTTPConnectionPool(host='soydbean.plantprofile.net', port=80): Max retries exceeded with url: / (Cau",,,,,,,,,,,soydbean,,ok
39898310,mosaec-db,0.0,mosaec-db | mosaec,0.0,,0.0,1,,no_url,,,,,,,,,,,mosaec-db | mosaec,PIPE_CLEANED,ok
39095595,brain cell atlas,0.0,,0.0,brain cell atlas,0.0,1,,no_url,,,,,,,,,,,brain cell atlas,,ok
38243693,srnafrag,0.0,,0.0,srnafrag,0.0,1,,no_url,,,,,,,,,,,srnafrag,,ok
39030186,VOICE,0.0,voice,0.0,,0.0,1,,no_url,,,,,,,,,,,voice,CAPITALIZED,ok
34999761,SCNAME,0.0,scname,0.0,,0.0,1,,no_url,,,,,,,,,,,scname,CAPITALIZED,ok
37981656,fourth chromosome resource project,0.0,,0.0,fourth chromosome resource project,0.0,1,,no_url,,,,,,,,,,,fourth chromosome resource project,,ok
36572655,bloodnet,0.0,,0.0,bloodnet,0.0,1,,no_url,,,,,,,,,,,bloodnet,,ok
36965899,non-16/18,0.0,,0.0,non-16/18,0.0,1,,no_url,,,,,,,,,,,non-16/18,,ok
40635974,TCMKD,0.0,tcmkd,0.0,,0.0,1,https://cbcb.cdutcm.edu.cn/TCMKD/,"HTTPSConnectionPool(host='cbcb.cdutcm.edu.cn', port=443): Max retries exceeded with url: /TCMKD/ (Ca",,,,,,,,,,,tcmkd,CAPITALIZED,ok
36884076,peptraq,0.0,,0.0,peptraq,0.0,1,https://peptraq.greyc.fr,421,,,,,,,,,,,peptraq,,ok
39276157,neoapred,0.0,,0.0,neoapred,0.0,1,,no_url,,,,,,,,,,,neoapred,,ok
35475145,PDXNET,0.0,pdxnet,0.0,,0.0,1,https://portal.pdxnetwork.org/,"HTTPSConnectionPool(host='portal.pdxnetwork.org', port=443): Max retries exceeded with url: / (Cause",,,,,,,,,,,pdxnet,CAPITALIZED,ok
34672337,gpsmatch,0.0,,0.0,gpsmatch,0.0,1,,no_url,,,,,,,,,,,gpsmatch,,ok
40341230,curated cancer cell atlas,0.0,,0.0,curated cancer cell atlas,0.0,1,,no_url,,,,,,,,,,,curated cancer cell atlas,,ok
37162753,CAVIDB,0.0,cavidb,0.0,,0.0,1,https://www.cavidb.org,"HTTPSConnectionPool(host='www.cavidb.org', port=443): Max retries exceeded with url: / (Caused by Na",,,,,,,,,,,cavidb,CAPITALIZED,ok
35163948,drugdevcovid19,0.0,,0.0,drugdevcovid19,0.0,1,,no_url,,,,,,,,,,,drugdevcovid19,,ok
37310261,GERDH,0.0,gerdh,0.0,,0.0,1,https://dphdatabase.com,"HTTPSConnectionPool(host='dphdatabase.com', port=443): Max retries exceeded with url: / (Caused by S",,,,,,,,,,,gerdh,CAPITALIZED,ok
38555474,d3egfr,0.0,d3egfr,0.0,,0.0,1,https://www.d3pharma.com/D3EGFR/index.php,"HTTPSConnectionPool(host='www.d3pharma.com', port=443): Max retries exceeded with url: /D3EGFR/index",,,,,,,,,,,d3egfr,,ok
37130083,crustome,0.0,,0.0,crustome,0.0,1,,no_url,,,,,,,,,,,crustome,,ok
40996707,MRDB,0.0,mrdb,0.0,,0.0,1,,no_url,,,,,,,,,,,mrdb,CAPITALIZED,ok
37867380,gascanbase,0.0,,0.0,gascanbase,0.0,1,https://www.gascanbase.com/,"HTTPSConnectionPool(host='www.gascanbase.com', port=443): Max retries exceeded with url: / (Caused b",,,,,,,,,,,gascanbase,,ok
38489989,NCRS,0.0,ncrs,0.0,,0.0,1,http://www.ncrdb.cn,"HTTPSConnectionPool(host='www.ncrdb.cn', port=443): Max retries exceeded with url: / (Caused by SSLE",,,,,,,,,,,ncrs,CAPITALIZED,ok
36081550,gliomarker,0.0,,0.0,gliomarker,0.0,1,http://gliomarker.prophetdb.org/,"HTTPConnectionPool(host='gliomarker.prophetdb.org', port=80): Max retries exceeded with url: / (Caus",,,,,,,,,,,gliomarker,,ok
40538029,MORE,0.0,more,0.0,,0.0,1,,no_url,,,,,,,,,,,more,CAPITALIZED,ok
37195696,scbrainmap,0.0,,0.0,scbrainmap,0.0,1,https://scbrainmap.sysneuro.net/,"HTTPSConnectionPool(host='scbrainmap.sysneuro.net', port=443): Max retries exceeded with url: / (Cau",,,,,,,,,,,scbrainmap,,ok
35229639,VIRION,0.0,virion,0.0,global virome in one network,0.0,1,,no_url,,,,,,,,,,,virion,CAPITALIZED,ok
35524557,ifeatureomega,0.0,,0.0,ifeatureomega,0.0,1,http://ifeatureomega.erc.monash.edu,"HTTPSConnectionPool(host='ifeatureomega.erc.monash.edu', port=443): Max retries exceeded with url: /",,,,,,,,,,,ifeatureomega,,ok
35524568,SCIMC,0.0,scimc,0.0,,0.0,1,https://server.wei-group.net/scIMC/,404,,,,,,,,,,,scimc,CAPITALIZED,ok
35295213,aop-db,0.0,aop-db,0.0,,0.0,1,https://aopwiki.org/,"HTTPSConnectionPool(host='aopwiki.org', port=443): Max retries exceeded with url: / (Caused by SSLEr",,,,,,,,,,,aop-db,,ok
36851706,hucopia,0.0,,0.0,hucopia,0.0,1,,no_url,,,,,,,,,,,hucopia,,ok
39342076,ANAGDB,0.0,anagdb,0.0,,0.0,1,https://anagenome.cn/,"HTTPSConnectionPool(host='anagenome.cn', port=443): Max retries exceeded with url: / (Caused by SSLE",,,,,,,,,,,anagdb,CAPITALIZED,ok
38752292,cardiohotspots,0.0,,0.0,cardiohotspots,0.0,1,https://genomics-hub.pros.dsic.upv.es:3099/,"HTTPSConnectionPool(host='genomics-hub.pros.dsic.upv.es', port=3099): Max retries exceeded with url:",,,,,,,,,,,cardiohotspots,,ok
39800874,cellmsg,0.0,,0.0,cellmsg,0.0,1,,no_url,,,,,,,,,,,cellmsg,,ok
39702608,SNED,0.0,sned,0.0,salford nature environments database,0.0,1,,no_url,,,,,,,,,,,sned,CAPITALIZED,ok
39932005,immunotar,0.0,,0.0,immunotar,0.0,1,,no_url,,,,,,,,,,,immunotar,,ok
39014503,CREDB,0.0,credb,0.0,,0.0,1,,no_url,,,,,,,,,,,credb,CAPITALIZED,ok
38588573,epicarousel,0.0,,0.0,epicarousel,0.0,1,,no_url,,,,,,,,,,,epicarousel,,ok
40046760,isofoodtrack,0.0,,0.0,isofoodtrack,0.0,1,,no_url,,,,,,,,,,,isofoodtrack,,ok
36933822,PREPPI,0.0,preppi,0.0,,0.0,1,https://honiglab.c2b2.columbia.edu/PrePPI,"HTTPSConnectionPool(host='honiglab.c2b2.columbia.edu', port=443): Max retries exceeded with url: /Pr",,,,,,,,,,,preppi,CAPITALIZED,ok
35213533,IQCELL,0.0,iqcell,0.0,,0.0,1,,no_url,,,,,,,,,,,iqcell,CAPITALIZED,ok
36704562,LDMD,0.0,ldmd,0.0,,0.0,1,,no_url,,,,,,,,,,,ldmd,CAPITALIZED,ok
39473492,smarter-database,0.0,,0.0,smarter-database,0.0,1,,no_url,,,,,,,,,,,smarter-database,,ok
35443040,d3ai-cov,0.0,,0.0,d3ai-cov,0.0,1,http://www.d3pharma.com/D3Targets-2019-nCoV/D3AI-CoV/index.php,"HTTPSConnectionPool(host='www.d3pharma.com', port=443): Max retries exceeded with url: /D3Targets-20",,,,,,,,,,,d3ai-cov,,ok
36639093,tbibank,0.0,,0.0,tbibank,0.0,1,,no_url,,,,,,,,,,,tbibank,,ok
38113679,GWASWA,0.0,gwaswa,0.0,,0.0,1,,no_url,,,,,,,,,,,gwaswa,CAPITALIZED,ok
37982688,laboratory automation protocol,0.0,,0.0,laboratory automation protocol,0.0,1,,no_url,,,,,,,,,,,laboratory automation protocol,,ok
39817732,multitax,0.0,,0.0,multitax | multitax-human,0.0,1,,no_url,,,,,,,,,,,multitax | multitax-human,PIPE_CLEANED,ok
35787295,PCYCDB,0.0,pcycdb,0.0,phosphorus,0.0,1,,no_url,,,,,,,,,,,pcycdb,CAPITALIZED,ok
35082835,imrelnc,0.0,,0.0,imrelnc,0.0,1,,no_url,,,,,,,,,,,imrelnc,,ok
