ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations,affiliation_countries,best_name_original,name_modification_flags
35385099,breedbase,0.8793213,,0.8793213,breedbase,0.8793213,1,https://breedbase.org/,,,,,,,,,,,,breedbase,
38816689,FPINC,0.8787146,fpinc,0.8787146,,0.8787146,1,,,,,,,,,,,,,fpinc,CAPITALIZED
35512708,vroa36,0.87857145,vroa36,0.87857145,,0.87857145,1,,,,,,,,,,,,,vroa36,
40253701,gas-j,0.8785647,gas-j,0.8785647,,0.8785647,1,http://gasj.ncgm.go.jp,,,,,,,,,,,,gas-j,
36196656,lantrna,0.87786466,,0.87786466,lantrna,0.87786466,1,http://plantrna.ibmp.cnrs.fr/,,,,,,,,,,,,lantrna,
35737246,fluidigm c1,0.87715125,,0.87715125,fluidigm c1,0.87715125,1,,,,,,,,,,,,,fluidigm c1,
40710990,photochem,0.8757465,,0.8757465,photochem,0.8757465,1,,,,,,,,,,,,,photochem,
35524174,pinnaker,0.87531567,pinnaker,0.87531567,,0.87531567,1,,,,,,,,,,,,,pinnaker,
39392404,ARKG,0.87492174,arkg,0.87492174,,0.87492174,1,https://tarkg.ddtmlab.org,,,,,,,,,,,,arkg,CAPITALIZED
34914170,soysnp618k,0.8748581,,0.8748581,soysnp618k,0.8748581,1,,,,,,,,,,,,,soysnp618k,
35145087,OMICS,0.87460345,omics,0.87460345,,0.87460345,1,,,,,,,,,,,,,omics,CAPITALIZED
37070190,haplogrep,0.8745681,,0.8745681,haplogrep,0.8745681,1,https://haplogrep.i-med.ac.at,,,,,,,,,,,,haplogrep,
38398771,SOPHIA,0.8745074,sophia,0.8745074,,0.8745074,1,,,,,,,,,,,,,sophia,CAPITALIZED
37106367,LAASDB,0.8734492,laasdb,0.8734492,,0.8734492,1,http://zzdlab.com/PlaASDB/ASDB/index.html,,,,,,,,,,,,laasdb,CAPITALIZED
38312338,MOBIOS,0.8734312,mobios,0.8734312,,0.8734312,1,,,,,,,,,,,,,mobios,CAPITALIZED
38468111,pbrowse,0.8730799,,0.8730799,pbrowse,0.8730799,1,http://browser.proteo.cloud/,,,,,,,,,,,,pbrowse,
36792601,ws22,0.87293375,ws22,0.87293375,,0.87293375,1,,,,,,,,,,,,,ws22,
39814778,octocoral,0.8729156,,0.8729156,octocoral,0.8729156,1,,,,,,,,,,,,,octocoral,
35138128,combat-tb workbench,0.8722903,,0.8722903,combat-tb workbench,0.8722903,1,,,,,,,,,,,,,combat-tb workbench,
36499269,anddigest,0.87159604,,0.87159604,anddigest,0.87159604,1,,,,,,,,,,,,,anddigest,
36539202,syntenet,0.87142754,,0.87142754,syntenet,0.87142754,1,https://bioconductor.org/packages/syntenet,,,,,,,,,,,,syntenet,
38431179,MIFFI,0.8705625,miffi,0.8705625,,0.8705625,1,,,,,,,,,,,,,miffi,CAPITALIZED
37878810,gnorm2,0.8705508,gnorm2,0.8705508,,0.8705508,1,,,,,,,,,,,,,gnorm2,
37387134,plasbin-flow,0.8704142,,0.8704142,plasbin-flow,0.8704142,1,,,,,,,,,,,,,plasbin-flow,
34850118,prgdb 4.0,0.8704098,,0.8704098,prgdb 4.0,0.8704098,1,http://prgdb.org/prgdb4/,,,,,,,,,,,,prgdb 4.0,
40293718,icrust2,0.8696034,,0.8696034,icrust2,0.8696034,1,https://anaconda.org/bioconda/picrust2,,,,,,,,,,,,icrust2,
39894387,rcsb-api,0.8692009,,0.8692009,rcsb-api,0.8692009,1,,,,,,,,,,,,,rcsb-api,
35703577,TALLO,0.8687971,tallo,0.8687971,,0.8687971,1,,,,,,,,,,,,,tallo,CAPITALIZED
39231169,foodprint,0.86740494,,0.86740494,foodprint,0.86740494,1,,,,,,,,,,,,,foodprint,
37258539,chimera,0.8659178,,0.8659178,chimera,0.8659178,1,,,,,,,,,,,,,chimera,
35804309,ETHOS,0.8650119,ethos,0.8650119,,0.8650119,1,https://methos.cebitec.uni-bielefeld.de/,,,,,,,,,,,,ethos,CAPITALIZED
35799352,ariboss,0.86488885,ariboss,0.86488885,,0.86488885,1,http://hariboss.pasteur.cloud,,,,,,,,,,,,ariboss,
35672769,python-based informatics kit for analysing,0.86476403,,0.86476403,python-based informatics kit for analysing,0.86476403,1,,,,,,,,,,,,,python-based informatics kit for analysing,
39924294,ATSUBP,0.8646032,atsubp,0.8646032,,0.8646032,1,https://kaabil.net/AtSubP2/,,,,,,,,,,,,atsubp,CAPITALIZED
37329484,disease susceptibility genes in plants,0.8643404,,0.8643404,disease susceptibility genes in plants,0.8643404,1,http://45.248.163.60/bic/sgenos/,,,,,,,,,,,,disease susceptibility genes in plants,
38532297,YCOM,0.8634037,ycom,0.8634037,,0.8634037,1,https://pycom.brunel.ac.uk,,,,,,,,,,,,ycom,CAPITALIZED
35544461,people's ventilator,0.8633588,,0.8633588,people's ventilator,0.8633588,1,,,,,,,,,,,,,people's ventilator,
37620754,GMMAD,0.86236805,h,0.86236805,,0.86236805,1,http://guolab.whu.edu.cn/GMMAD,,,,,,,,,,,,h,SHORT_NAME_REPLACED
40163700,ancertrialmatch,0.8621475,,0.8621475,ancertrialmatch,0.8621475,1,,,,,,,,,,,,,ancertrialmatch,
38698340,TR,0.8621299,tr,0.8621299,,0.8621299,1,,,,,,,,,,,,,tr,"SHORT_NAME_FLAGGED,CAPITALIZED"
39033506,humet repository,0.861955,,0.861955,humet repository,0.861955,1,,,,,,,,,,,,,humet repository,
39418180,henomultiomics,0.86184293,,0.86184293,henomultiomics,0.86184293,1,https://phenomultiomics.shinyapps.io/cancer/,,,,,,,,,,,,henomultiomics,
38218959,ginv2.0,0.8614292,,0.8614292,ginv2.0,0.8614292,1,,,,,,,,,,,,,ginv2.0,
39237879,cortexa,0.8604782,,0.8604782,cortexa,0.8604782,1,https://cortexa-rna.com/,,,,,,,,,,,,cortexa,
40467839,nibn japan microbiome database,0.86002994,,0.86002994,nibn japan microbiome database,0.86002994,1,https://jmd.nibn.go.jp/,,,,,,,,,,,,nibn japan microbiome database,
35289871,anprova,0.85933334,anprova,0.85933334,,0.85933334,1,,,,,,,,,,,,,anprova,
36274129,chinodb,0.8592423,,0.8592423,chinodb,0.8592423,1,https://echinodb.uncc.edu,,,,,,,,,,,,chinodb,
35459273,adaptive convolutional neural network,0.8590935,,0.8590935,adaptive convolutional neural network,0.8590935,1,,,,,,,,,,,,,adaptive convolutional neural network,
40504102,pra-ge-atlas,0.85791,,0.85791,pra-ge-atlas,0.85791,1,http://pra-ge-atlas.valmei.es,,,,,,,,,,,,pra-ge-atlas,
36146935,rna aptamer 3d-structural modeling,0.8573872,,0.8573872,rna aptamer 3d-structural modeling,0.8573872,1,https://rnaapt3d.medals.jp,,,,,,,,,,,,rna aptamer 3d-structural modeling,
37665017,open genes,0.85732245,,0.85732245,open genes,0.85732245,1,https://open-genes.org/,,,,,,,,,,,,open genes,
40549542,biosample,0.8562804,,0.8562804,biosample,0.8562804,1,,,,,,,,,,,,,biosample,
36961332,oldcomp,0.85537297,,0.85537297,oldcomp,0.85537297,1,https://foldcomp.foldseek.com,,,,,,,,,,,,oldcomp,
37458416,sheddomedb 2023,0.85511655,,0.85511655,sheddomedb 2023,0.85511655,1,,,,,,,,,,,,,sheddomedb 2023,
38507648,scalepopgen,0.8549528,,0.8549528,scalepopgen,0.8549528,1,,,,,,,,,,,,,scalepopgen,
35434225,CRWD,0.8548694,crwd,0.8548694,,0.8548694,1,,,,,,,,,,,,,crwd,CAPITALIZED
38835776,ONET,0.8547754,onet,0.8547754,,0.8547754,1,https://monet.mdanderson.org/,,,,,,,,,,,,onet,CAPITALIZED
36053857,ROCK,0.85459405,rock,0.85459405,,0.85459405,1,,,,,,,,,,,,,rock,CAPITALIZED
38661218,damietta server,0.8542417,,0.8542417,damietta server,0.8542417,1,https://damietta.de/,,,,,,,,,,,,damietta server,
38216281,temporal extracellular transcriptome atlas,0.8534029,,0.8534029,temporal extracellular transcriptome atlas,0.8534029,1,,,,,,,,,,,,,temporal extracellular transcriptome atlas,
40133792,heligeom,0.8532693,,0.8532693,heligeom,0.8532693,1,https://heligeom.galaxy.ibpc.fr,,,,,,,,,,,,heligeom,
39030190,genomic reference resource for african cattle,0.8532116,,0.8532116,genomic reference resource for african cattle,0.8532116,1,,,,,,,,,,,,,genomic reference resource for african cattle,
39259175,enchstab,0.8531404,,0.8531404,enchstab,0.8531404,1,https://loschmidt.chemi.muni.cz/benchstab,,,,,,,,,,,,enchstab,
37142970,andasgwas,0.85289824,,0.85289824,andasgwas,0.85289824,1,,,,,,,,,,,,,andasgwas,
37649967,fp-map,0.85177207,fp-map,0.85177207,,0.85177207,1,,,,,,,,,,,,,fp-map,
38872097,DYPORT,0.8503656,dyport,0.8503656,,0.8503656,1,,,,,,,,,,,,,dyport,CAPITALIZED
37811890,trftarget 2.0,0.8502243,,0.8502243,trftarget 2.0,0.8502243,1,http://trftarget.net/,,,,,,,,,,,,trftarget 2.0,
35524573,ymptom annotation made simple,0.8496413,,0.8496413,ymptom annotation made simple,0.8496413,1,https://www.genecascade.org/SAMS/,,,,,,,,,,,,ymptom annotation made simple,
37279783,autoqii2,0.84923685,,0.84923685,autoqii2,0.84923685,1,https://ham.ihbt.res.in/ihmdb,,,,,,,,,,,,autoqii2,
41171287,rosbase1,0.8490183,rosbase1,0.8490183,,0.8490183,1,https://rosbase.bits-hyderabad.ac.in/,,,,,,,,,,,,rosbase1,
35274687,variomes,0.8488683,,0.8488683,variomes,0.8488683,1,https://candy.hesge.ch/Variomes,,,,,,,,,,,,variomes,
40472336,SPARK,0.84788114,spark,0.84788114,,0.84788114,1,,,,,,,,,,,,,spark,CAPITALIZED
36707995,gmwi-w,0.84729475,gmwi-w,0.84729475,,0.84729475,1,https://gmwi-webtool.github.io/,,,,,,,,,,,,gmwi-w,
35186498,ei2go,0.847167,ei2go,0.847167,,0.847167,1,,,,,,,,,,,,,ei2go,
37078622,YEAST,0.8464085,yeast,0.8464085,,0.8464085,1,,,,,,,,,,,,,yeast,CAPITALIZED
34837217,phenotypic plasticity platform,0.84529334,,0.84529334,phenotypic plasticity platform,0.84529334,1,,,,,,,,,,,,,phenotypic plasticity platform,
40251829,diffusion map and heterogeneous graph attention network,0.8450283,,0.8450283,diffusion map and heterogeneous graph attention network,0.8450283,1,,,,,,,,,,,,,diffusion map and heterogeneous graph attention network,
36830638,rtk-pred,0.84480876,rtk-pred,0.84480876,,0.84480876,1,,,,,,,,,,,,,rtk-pred,
39302686,hunflair2,0.8442257,,0.8442257,hunflair2,0.8442257,1,,,,,,,,,,,,,hunflair2,
35161327,INRAE,0.8439528,inrae,0.8439528,,0.8439528,1,,,,,,,,,,,,,inrae,CAPITALIZED
39753599,qm9,0.84391147,qm9,0.84391147,,0.84391147,1,,,,,,,,,,,,,qm9,
38006335,YBKIT,0.8431364,ybkit,0.8431364,,0.8431364,1,,,,,,,,,,,,,ybkit,CAPITALIZED
40718923,radx-up,0.843134,,0.843134,radx-up,0.843134,1,,,,,,,,,,,,,radx-up,
39003916,FPPI,0.8428277,fppi,0.8428277,,0.8428277,1,,,,,,,,,,,,,fppi,CAPITALIZED
39814068,heterogeneous entity representation for medicinal,0.8427284,,0.8427284,heterogeneous entity representation for medicinal,0.8427284,1,,,,,,,,,,,,,heterogeneous entity representation for medicinal,
36779038,malmo breast imaging,0.8424925,,0.8424925,malmö breast imaging,0.8424925,1,,,,,,,,,,,,,malmö breast imaging,CHARS_SANITIZED
38868518,database of essential genes,0.8414839,,0.8414839,database of essential genes,0.8414839,1,,,,,,,,,,,,,database of essential genes,
40359222,DS,0.8412464,ds,0.8412464,,0.8412464,1,,,,,,,,,,,,,ds,"SHORT_NAME_FLAGGED,CAPITALIZED"
39283925,pathlinkr,0.841241,,0.841241,pathlinkr,0.841241,1,https://bioconductor.org/packages/pathlinkR/,,,,,,,,,,,,pathlinkr,
38924085,fair-fish,0.84083456,,0.84083456,fair-fish,0.84083456,1,,,,,,,,,,,,,fair-fish,
35242914,lobalinto,0.83992296,lobalinto,0.83992296,,0.83992296,1,,,,,,,,,,,,,lobalinto,
37651445,ecenttree,0.83982736,,0.83982736,ecenttree,0.83982736,1,,,,,,,,,,,,,ecenttree,
40236778,database,0.8392124,,0.8392124,database,0.8392124,1,https://idrblab.org/mdipid/,,,,,,,,,,,,database,
38929869,swissgenvar,0.8390028,,0.8390028,swissgenvar</i,0.8390028,1,,,,,,,,,,,,,swissgenvar</i,HTML_REMOVED
36413377,lungmap,0.83886606,,0.83886606,lungmap,0.83886606,1,,,,,,,,,,,,,lungmap,
38646468,ENALOS,0.83882654,enalos,0.83882654,,0.83882654,1,http://www.enaloscloud.novamechanics.com/sabydoma/safenanoscope/,,,,,,,,,,,,enalos,CAPITALIZED
37449883,odingdiv,0.8385121,,0.8385121,odingdiv,0.8385121,1,,,,,,,,,,,,,odingdiv,
36847398,sequence alignment to predict,0.83847857,,0.83847857,sequence alignment to predict,0.83847857,1,,,,,,,,,,,,,sequence alignment to predict,
35481632,membranome 3.0,0.8382141,,0.8382141,membranome 3.0,0.8382141,1,https://membranome.org,,,,,,,,,,,,membranome 3.0,
35386279,systematic,0.8379142,,0.8379142,systematic,0.8379142,1,,,,,,,,,,,,,systematic,
38806182,eactomegsa,0.83581215,,0.83581215,eactomegsa,0.83581215,1,https://www.reactome.org/gsa,,,,,,,,,,,,eactomegsa,
39441075,bio-analytic resource for,0.8356328,,0.8356328,bio-analytic resource for,0.8356328,1,https://bar.utoronto.ca,,,,,,,,,,,,bio-analytic resource for,
35064124,ROSIE,0.8351221,rosie,0.8351221,,0.8351221,1,,,,,,,,,,,,,rosie,CAPITALIZED
40169663,slf-yolo,0.83409995,slf-yolo,0.83409995,,0.83409995,1,,,,,,,,,,,,,slf-yolo,
37889076,dna methylation biomarker database,0.8340728,,0.8340728,dna methylation biomarker database,0.8340728,1,https://methmarkerdb.hzau.edu.cn/,,,,,,,,,,,,dna methylation biomarker database,
37168598,loodimg,0.83328724,,0.83328724,loodimg,0.83328724,1,,,,,,,,,,,,,loodimg,
37624923,APEX,0.83319896,apex,0.83319896,,0.83319896,1,https://archaea.i2bc.paris-saclay.fr/vapex/,,,,,,,,,,,,apex,CAPITALIZED
36864613,UTR,0.8324485,utr,0.8324485,,0.8324485,1,https://pypi.org/project/peaks2utr,,,,,,,,,,,,utr,CAPITALIZED
38700279,phylobook,0.83237994,,0.83237994,phylobook,0.83237994,1,,,,,,,,,,,,,phylobook,
39253058,cpepmatch webserver,0.8323073,,0.8323073,cpepmatch webserver,0.8323073,1,https://t38webservices.nat.tum.de/cpepmatch/,,,,,,,,,,,,cpepmatch webserver,
37246642,CAID,0.8321458,caid,0.8321458,,0.8321458,1,https://caid.idpcentral.org,,,,,,,,,,,,caid,CAPITALIZED
35495109,recognizer,0.8319442,,0.8319442,recognizer,0.8319442,1,,,,,,,,,,,,,recognizer,
35568950,ynbiostrainfinder,0.831415,,0.831415,ynbiostrainfinder,0.831415,1,http://design.rxnfinder.org/biosynstrain/,,,,,,,,,,,,ynbiostrainfinder,
36441743,shimming toolbox,0.8311398,,0.8311398,shimming toolbox,0.8311398,1,https://shimming-toolbox.org,,,,,,,,,,,,shimming toolbox,
36453861,harokka,0.83098346,,0.83098346,harokka,0.83098346,1,,,,,,,,,,,,,harokka,
38914571,project2-dngisws9d7xkygjcvnue8u,0.8305048,a,0.8305048,,0.8305048,1,https://project2-dngisws9d7xkygjcvnue8u.streamlit.app/,,,,,,,,,,,,a,SHORT_NAME_REPLACED
39470715,PANEL,0.8297691,panel,0.8297691,,0.8297691,1,https://www.evomicslab.org/db/ScRAPdb/,,,,,,,,,,,,panel,CAPITALIZED
39622813,african bat database,0.82926583,,0.82926583,african bat database,0.82926583,1,,,,,,,,,,,,,african bat database,
39434095,genomics-hub,0.8289682,h,0.8289682,,0.8289682,1,https://genomics-hub.pros.dsic.upv.es:3090,,,,,,,,,,,,h,SHORT_NAME_REPLACED
37602408,globally observed environmental ranges,0.82896775,,0.82896775,globally observed environmental ranges,0.82896775,1,,,,,,,,,,,,,globally observed environmental ranges,
38437151,tattoos in infrared,0.828749,,0.828749,tattoos in infrared,0.828749,1,,,,,,,,,,,,,tattoos in infrared,
34999748,imosa2,0.8285729,imosa2,0.8285729,,0.8285729,1,http://elbo-spice.cs.tau.ac.il/shiny/MIMOSA2shiny/,,,,,,,,,,,,imosa2,
39838386,yhseqy3000,0.8283611,,0.8283611,yhseqy3000,0.8283611,1,,,,,,,,,,,,,yhseqy3000,
38768239,whaledo,0.8282542,,0.8282542,whaledo,0.8282542,1,,,,,,,,,,,,,whaledo,
37624874,container profiler,0.8275359,,0.8275359,container profiler,0.8275359,1,,,,,,,,,,,,,container profiler,
38312948,ivseqdb,0.8265087,,0.8265087,ivseqdb,0.8265087,1,https://hivseqdb.org,,,,,,,,,,,,ivseqdb,
37013005,pipeline for characterizing alternative mechanisms,0.82627803,,0.82627803,pipeline for characterizing alternative mechanisms,0.82627803,1,,,,,,,,,,,,,pipeline for characterizing alternative mechanisms,
38846350,itrogen fixation database,0.8257723,,0.8257723,itrogen fixation database,0.8257723,1,,,,,,,,,,,,,itrogen fixation database,
37867598,extnettopics pro,0.825733,,0.825733,extnettopics pro,0.825733,1,,,,,,,,,,,,,extnettopics pro,
39171840,cdiffusion,0.82572824,,0.82572824,cdiffusion,0.82572824,1,,,,,,,,,,,,,cdiffusion,
37870448,023,0.8248588,023,0.8248588,,0.8248588,1,http://mdl.shsmu.edu.cn/ASD,,,,,,,,,,,,023,
34586393,UWU,0.8244038,uwu,0.8244038,,0.8244038,1,,,,,,,,,,,,,uwu,CAPITALIZED
35883018,dpsbind,0.8235011,,0.8235011,dpsbind,0.8235011,1,http://www.s-bioinformatics.cn/idpsbind/home/,,,,,,,,,,,,dpsbind,
36688700,cistrome explorer,0.8229243,,0.8229243,cistrome explorer,0.8229243,1,http://cisvis.gehlenborglab.org/,,,,,,,,,,,,cistrome explorer,
37623798,DZOME,0.822394,dzome,0.822394,,0.822394,1,,,,,,,,,,,,,dzome,CAPITALIZED
38109500,desiccation,0.8223852,d,0.8223852,,0.8223852,1,http://desiccation.novogene.com,,,,,,,,,,,,d,SHORT_NAME_REPLACED
37510385,anchsatdb,0.82213485,,0.82213485,anchsatdb,0.82213485,1,https://bioinfo.usu.edu/ranchSATdb/,,,,,,,,,,,,anchsatdb,
35238331,ultibac,0.82195556,,0.82195556,ultibac,0.82195556,1,https://www.bioconductor.org/packages/release/bioc/html/MultiBaC.html,,,,,,,,,,,,ultibac,
38936817,ipd-imgt,0.8212471,ipd-imgt,0.8212471,,0.8212471,1,,,,,,,,,,,,,ipd-imgt,
35762265,METAPR,0.8203146,metapr,0.8203146,,0.8203146,1,https://shiny.metapr2.org,,,,,,,,,,,,metapr,CAPITALIZED
34591960,regeneration roadmap,0.81821424,,0.81821424,regeneration roadmap,0.81821424,1,https://ngdc.cncb.ac.cn/regeneration/index,,,,,,,,,,,,regeneration roadmap,
40163742,eed2lp,0.81799114,eed2lp,0.81799114,,0.81799114,1,,,,,,,,,,,,,eed2lp,
36882092,entralized interactive phenomics resource,0.817095,,0.817095,entralized interactive phenomics resource,0.817095,1,,,,,,,,,,,,,entralized interactive phenomics resource,
38768124,logistics information traceability model,0.81694907,,0.81694907,logistics information traceability model,0.81694907,1,,,,,,,,,,,,,logistics information traceability model,
35193494,UROPDX,0.81687737,uropdx,0.81687737,,0.81687737,1,https://dataportal.europdx.eu/,,,,,,,,,,,,uropdx,CAPITALIZED
36926800,papertronics,0.81657493,,0.81657493,papertronics,0.81657493,1,,,,,,,,,,,,,papertronics,
37196000,ga4gh,0.8161106,ga4gh,0.8161106,,0.8161106,1,,,,,,,,,,,,,ga4gh,
37889037,BASE (slkb),0.81574017,base,0.81574017,,0.81574017,1,https://slkb.osubmi.org,,,,,,,,,,,,base,"CAPITALIZED,DISAMBIGUATED"
39101783,enomespy,0.81547374,,0.81547374,enomespy,0.81547374,1,https://genomespy.app/,,,,,,,,,,,,enomespy,
39450797,eulat ecollect,0.815139,,0.815139,eulat ecollect,0.815139,1,,,,,,,,,,,,,eulat ecollect,
36526638,dopv2,0.81486803,dopv2,0.81486803,,0.81486803,1,,,,,,,,,,,,,dopv2,
39827990,xergenedb,0.81484467,,0.81484467,xergenedb,0.81484467,1,https://exergenedb.com,,,,,,,,,,,,xergenedb,
38426351,etacerberus,0.8147005,,0.8147005,etacerberus,0.8147005,1,,,,,,,,,,,,,etacerberus,
37646933,research data repository,0.81430006,,0.81430006,research data repository,0.81430006,1,,,,,,,,,,,,,research data repository,
34888624,NGRAIN,0.81384706,ngrain,0.81384706,,0.81384706,1,,,,,,,,,,,,,ngrain,CAPITALIZED
38725076,RGNET,0.8126918,rgnet,0.8126918,,0.8126918,1,https://ARGNet.hku.hk,,,,,,,,,,,,rgnet,CAPITALIZED
39242618,orean medicine omics resource extension map,0.8118367,,0.8118367,orean medicine omics resource extension map,0.8118367,1,,,,,,,,,,,,,orean medicine omics resource extension map,
35672378,biraffe2,0.81040025,biraffe2,0.81040025,,0.81040025,1,,,,,,,,,,,,,biraffe2,
36602030,AGATA,0.80789304,agata,0.80789304,,0.80789304,1,,,,,,,,,,,,,agata,CAPITALIZED
39395186,atlas of e3,0.8077688,,0.8077688,atlas of e3,0.8077688,1,https://eliahdb.org,,,,,,,,,,,,atlas of e3,
40687097,ccess misophonia stimuli,0.80755377,,0.80755377,ccess misophonia stimuli,0.80755377,1,,,,,,,,,,,,,ccess misophonia stimuli,
40494643,TRADIS,0.8071871,tradis,0.8071871,,0.8071871,1,https://diana.cpg.org.au/,,,,,,,,,,,,tradis,CAPITALIZED
39198917,IPDB,0.80551934,ipdb,0.80551934,,0.80551934,1,https://genomeinterpretation.org/vipdb,,,,,,,,,,,,ipdb,CAPITALIZED
38724907,omd curation toolkit,0.8054122,,0.8054122,omd curation toolkit,0.8054122,1,,,,,,,,,,,,,omd curation toolkit,
39388213,NBC,0.80509806,nbc,0.80509806,,0.80509806,1,,,,,,,,,,,,,nbc,CAPITALIZED
36350676,functional annotation of variants,0.80442405,,0.80442405,functional annotation of variants,0.80442405,1,https://favor.genohub.org,,,,,,,,,,,,functional annotation of variants,
36737439,CHAKSU,0.804409,chákṣu,0.804409,,0.804409,1,,,,,,,,,,,,,chákṣu,"CHARS_SANITIZED,CAPITALIZED"
38442048,IT,0.8038535,it,0.8038535,,0.8038535,1,,,,,,,,,,,,,it,"SHORT_NAME_FLAGGED,CAPITALIZED"
39382066,ANVAR,0.8026541,anvar,0.8026541,,0.8026541,1,,,,,,,,,,,,,anvar,CAPITALIZED
39471150,olov9,0.80234253,olov9,0.80234253,,0.80234253,1,,,,,,,,,,,,,olov9,
39073878,tidycoverage,0.8010018,,0.8010018,tidycoverage,0.8010018,1,https://www.bioconductor.org/packages/tidyCoverage,,,,,,,,,,,,tidycoverage,
39963994,deconer,0.8004432,,0.8004432,deconer,0.8004432,1,https://ngdc.cncb.ac.cn/biocode/tool/7577,,,,,,,,,,,,deconer,
37436815,eaturecloud,0.80014324,,0.80014324,eaturecloud,0.80014324,1,,,,,,,,,,,,,eaturecloud,
35561293,FIRM,0.8001047,firm,0.8001047,,0.8001047,1,,,,,,,,,,,,,firm,CAPITALIZED
39622905,borrelia peptideatlas,0.799916,,0.799916,borrelia peptideatlas,0.799916,1,,,,,,,,,,,,,borrelia peptideatlas,
36882183,HAGAA,0.79944056,hagaa,0.79944056,,0.79944056,1,http://phage.xialab.info/,,,,,,,,,,,,hagaa,CAPITALIZED
35699774,eakforest,0.799362,,0.799362,eakforest,0.799362,1,,,,,,,,,,,,,eakforest,
40164800,tumor atlas network,0.7993254,,0.7993254,tumor atlas network,0.7993254,1,,,,,,,,,,,,,tumor atlas network,
38738618,a4d,0.7982256,d,0.7982256,,0.7982256,1,https://biocomp.chem.uw.edu.pl/a4d/,,,,,,,,,,,,d,SHORT_NAME_REPLACED
39204272,bacterial strains,0.797065,,0.797065,bacterial strains,0.797065,1,,,,,,,,,,,,,bacterial strains,
39945785,ematomap,0.7964603,,0.7964603,ematomap,0.7964603,1,,,,,,,,,,,,,ematomap,
38491529,ralexplorer,0.79598236,,0.79598236,ralexplorer,0.79598236,1,https://smuonco.shinyapps.io/OralExplorer/,,,,,,,,,,,,ralexplorer,
36927359,LBCONA,0.7950474,lbcona,0.7950474,,0.7950474,1,,,,,,,,,,,,,lbcona,CAPITALIZED
38337062,peciescan,0.79492474,,0.79492474,peciescan,0.79492474,1,,,,,,,,,,,,,peciescan,
37484460,gene space database,0.794467,,0.794467,gene space database,0.794467,1,https://viscumalbum.pflanzenproteomik.de/,,,,,,,,,,,,gene space database,
35552640,food-derived bioactive peptides,0.7944541,,0.7944541,food-derived bioactive peptides,0.7944541,1,http://www.cqudfbp.net/,,,,,,,,,,,,food-derived bioactive peptides,
37770956,YNDIFF,0.79270357,yndiff,0.79270357,,0.79270357,1,,,,,,,,,,,,,yndiff,CAPITALIZED
36835976,msds-aok plus,0.7926951,msds-aok plus,0.7926951,,0.7926951,1,,,,,,,,,,,,,msds-aok plus,
38078902,penapepose,0.7922932,,0.7922932,penapepose,0.7922932,1,,,,,,,,,,,,,penapepose,
39468089,multiparty space sharing and authentication,0.79218805,,0.79218805,multiparty space sharing and authentication,0.79218805,1,,,,,,,,,,,,,multiparty space sharing and authentication,
36699350,DEBASE,0.7920786,debase,0.7920786,,0.7920786,1,https://odebase.org,,,,,,,,,,,,debase,CAPITALIZED
37216609,AGES,0.7920509,ages,0.7920509,,0.7920509,1,https://archeogenomics.eu/,,,,,,,,,,,,ages,CAPITALIZED
37828369,ampprimerbank,0.79098356,,0.79098356,ampprimerbank,0.79098356,1,https://lampprimerbank.mathematik.uni-marburg.de,,,,,,,,,,,,ampprimerbank,
38348325,central asia,0.7901541,,0.7901541,central asia,0.7901541,1,,,,,,,,,,,,,central asia,
40193489,drainage basin morphology,0.78944266,,0.78944266,drainage basin morphology,0.78944266,1,,,,,,,,,,,,,drainage basin morphology,
38523647,aop-wiki,0.7890486,,0.7890486,aop-wiki,0.7890486,1,,,,,,,,,,,,,aop-wiki,
35042854,LANDDX,0.78727293,landdx,0.78727293,,0.78727293,1,,,,,,,,,,,,,landdx,CAPITALIZED
38698803,GLOBAL,0.78579015,global,0.78579015,,0.78579015,1,,,,,,,,,,,,,global,CAPITALIZED
38108505,cloud platform for,0.7857461,,0.7857461,cloud platform for,0.7857461,1,,,,,,,,,,,,,cloud platform for,
36070274,paediatric respiratory sound database,0.785458,,0.785458,paediatric respiratory sound database,0.785458,1,,,,,,,,,,,,,paediatric respiratory sound database,
35441674,deephos,0.78541803,,0.78541803,deephos,0.78541803,1,,,,,,,,,,,,,deephos,
38236818,virome data explorer,0.785359,,0.785359,virome data explorer,0.785359,1,,,,,,,,,,,,,virome data explorer,
35664339,ware phylogenetic trees,0.7851038,,0.7851038,ware phylogenetic trees,0.7851038,1,,,,,,,,,,,,,ware phylogenetic trees,
37317043,conformation-based decoys database,0.7848528,,0.7848528,conformation-based decoys database,0.7848528,1,http://cadd.zju.edu.cn/tocodecoy/,,,,,,,,,,,,conformation-based decoys database,
39351064,issue clearing protocol repository,0.7848339,,0.7848339,issue clearing protocol repository,0.7848339,1,https://doryworkspace.org/doryviz,,,,,,,,,,,,issue clearing protocol repository,
36402991,SAT,0.78478765,sat,0.78478765,,0.78478765,1,,,,,,,,,,,,,sat,CAPITALIZED
39719064,GRETL,0.7839725,gretl,0.7839725,,0.7839725,1,,,,,,,,,,,,,gretl,CAPITALIZED
