id,title,abstract,full_name,common_name,url,short_description,publication_date,hasDbCrossReferences,hasData,hasSuppl,isOpenAccess,inPMC,inEPMC,hasPDF,hasBook,citedByCount,pubYear,pubType,keywords,meshTerms,journalTitle,journalISSN,authorAffiliations,log_citations,years_since_pub,is_research_article,is_review_article,meshTerms_missing,mesh_tfidf_0,mesh_tfidf_1,mesh_tfidf_2,mesh_tfidf_3,mesh_tfidf_4,mesh_tfidf_5,mesh_tfidf_6,keywords_missing,keyword_tfidf_0,keyword_tfidf_1,keyword_tfidf_2,keyword_tfidf_3,keyword_tfidf_4
22102771,EuDBase: An online resource for automated EST analysis pipeline (ESTFrontier) and database for red seaweed Eucheuma denticulatum.,"Functional genomics has proven to be an efficient tool in identifying genes involved in various biological functions. However the availability of commercially important seaweed Eucheuma denticulatum functional resources is still limited. EuDBase is the first seaweed online repository that provides integrated access to ESTs of Eucheuma denticulatum generated from samples collected from Kudat and Semporna in Sabah, Malaysia. The database stored 10,031 ESTs that are clustered and assembled into 2,275 unique transcripts (UT) and 955 singletons. Raw data were automatically processed using ESTFrontier, an in-house automated EST analysis pipeline. Data was collected in MySQL database. Web interface is implemented using PHP and it allows browsing and querying EuDBase through search engine. Data is searchable via BLAST hit, domain search, Gene Ontology or KEGG Pathway. A user-friendly interface allows the identification of sequences either using a simple text query or similarity search. The development of EuDBase is initiated to store, manage and analyze the E. denticulatum ESTs and to provide accumulative digital resources for the use of global scientific community. EuDBase is freely available from http://www.inbiosis.ukm.my/eudbase/.",EuDBase,EuDBase,http://www.inbiosis.ukm.my/eudbase/,An online resource for automated EST analysis pipeline (ESTFrontier) and database for red seaweed Eucheuma denticulatum,2011-10-14,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2011.0,"[""research-article"", ""Journal Article""]",,,Bioinformation,0973-2063,,-1.424057088136894,1.6673610323263572,1.0,0.0,1.0,1.0,-1.4123888336703498e-13,-8.680221492141218e-12,2.201304181062875e-11,7.424303478208316e-12,4.4550730774376626e-12,-9.303276630942218e-11,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
22121220,The IntAct molecular interaction database in 2012.,"IntAct is an open-source, open data molecular interaction database populated by data either curated from the literature or from direct data depositions. Two levels of curation are now available within the database, with both IMEx-level annotation and less detailed MIMIx-compatible entries currently supported. As from September 2011, IntAct contains approximately 275,000 curated binary interaction evidences from over 5000 publications. The IntAct website has been improved to enhance the search process and in particular the graphical display of the results. New data download formats are also available, which will facilitate the inclusion of IntAct's data in the Semantic Web. IntAct is an active contributor to the IMEx consortium (http://www.imexconsortium.org). IntAct source code and data are freely available at http://www.ebi.ac.uk/intact.",IntAct,IntAct,http://www.ebi.ac.uk/intact,"an open-source, open data molecular interaction database populated by data either curated from the literature or from direct data depositions",2011-11-24,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,713.0,2012.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Journal Article""]",,"[""Sequence Analysis, Protein"", ""Protein Interaction Mapping"", ""Genes"", ""Computer Graphics"", ""Internet"", ""Software"", ""Databases, Protein"", ""Molecular Sequence Annotation""]",Nucleic acids research,0305-1048,,2.3608708896266988,1.356432320270171,1.0,0.0,0.0,4.012181984074551e-10,0.5168642651830758,0.4331357734744633,0.0088650499657051,-0.0502647603443574,0.0366645426230334,-0.1119796687894204,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
22135298,PhosphoSitePlus: a comprehensive resource for investigating the structure and function of experimentally determined post-translational modifications in man and mouse.,"PhosphoSitePlus (http://www.phosphosite.org) is an open, comprehensive, manually curated and interactive resource for studying experimentally observed post-translational modifications, primarily of human and mouse proteins. It encompasses 1,30,000 non-redundant modification sites, primarily phosphorylation, ubiquitinylation and acetylation. The interface is designed for clarity and ease of navigation. From the home page, users can launch simple or complex searches and browse high-throughput data sets by disease, tissue or cell line. Searches can be restricted by specific treatments, protein types, domains, cellular components, disease, cell types, cell lines, tissue and sequences or motifs. A few clicks of the mouse will take users to substrate pages or protein pages with sites, sequences, domain diagrams and molecular visualization of side-chains known to be modified; to site pages with information about how the modified site relates to the functions of specific proteins and cellular processes and to curated information pages summarizing the details from one record. PyMOL and Chimera scripts that colorize reactive groups on residues that are modified can be downloaded. Features designed to facilitate proteomic analyses include downloads of modification sites, kinase-substrate data sets, sequence logo generators, a Cytoscape plugin and BioPAX download to enable pathway visualization of the kinase-substrate interactions in PhosphoSitePlusÂ®.",PhosphoSitePlus,PhosphoSitePlus,http://www.phosphosite.org,"an open, comprehensive, manually curated and interactive resource for studying experimentally observed post-translational modifications, primarily of human and mouse proteins",2011-12-01,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1251.0,2012.0,"[""research-article"", ""Journal Article"", ""Research Support, N.I.H., Extramural""]",,"[""Animals"", ""Cattle"", ""Humans"", ""Mice"", ""Rats"", ""Proteins"", ""Protein Processing, Post-Translational"", ""Amino Acid Sequence"", ""Acetylation"", ""Phosphorylation"", ""Databases, Protein"", ""Ubiquitination""]",Nucleic acids research,0305-1048,,2.722518784455277,1.356432320270171,1.0,0.0,0.0,-1.1251890391543979e-09,0.3229191685237177,0.2986840392818364,-0.0763205998075264,-0.0327556079058445,0.0987026679445331,-0.1683430368141669,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
22135298,PhosphoSitePlus: a comprehensive resource for investigating the structure and function of experimentally determined post-translational modifications in man and mouse.,"PhosphoSitePlus (http://www.phosphosite.org) is an open, comprehensive, manually curated and interactive resource for studying experimentally observed post-translational modifications, primarily of human and mouse proteins. It encompasses 1,30,000 non-redundant modification sites, primarily phosphorylation, ubiquitinylation and acetylation. The interface is designed for clarity and ease of navigation. From the home page, users can launch simple or complex searches and browse high-throughput data sets by disease, tissue or cell line. Searches can be restricted by specific treatments, protein types, domains, cellular components, disease, cell types, cell lines, tissue and sequences or motifs. A few clicks of the mouse will take users to substrate pages or protein pages with sites, sequences, domain diagrams and molecular visualization of side-chains known to be modified; to site pages with information about how the modified site relates to the functions of specific proteins and cellular processes and to curated information pages summarizing the details from one record. PyMOL and Chimera scripts that colorize reactive groups on residues that are modified can be downloaded. Features designed to facilitate proteomic analyses include downloads of modification sites, kinase-substrate data sets, sequence logo generators, a Cytoscape plugin and BioPAX download to enable pathway visualization of the kinase-substrate interactions in PhosphoSitePlusÂ®.",PhosphoSitePlus,PhosphoSitePlus,http://www.phosphosite.org,a comprehensive resource for investigating the structure and function of experimentally determined post-translational modifications in man and mouse,2011-12-01,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1251.0,2012.0,"[""research-article"", ""Journal Article"", ""Research Support, N.I.H., Extramural""]",,"[""Animals"", ""Cattle"", ""Humans"", ""Mice"", ""Rats"", ""Proteins"", ""Protein Processing, Post-Translational"", ""Amino Acid Sequence"", ""Acetylation"", ""Phosphorylation"", ""Databases, Protein"", ""Ubiquitination""]",Nucleic acids research,0305-1048,,2.722518784455277,1.356432320270171,1.0,0.0,0.0,-1.1251890391543979e-09,0.3229191685237177,0.2986840392818364,-0.0763205998075264,-0.0327556079058445,0.0987026679445331,-0.1683430368141669,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
22139934,Cube-DB: detection of functional divergence in human protein families.,"Cube-DB is a database of pre-evaluated results for detection of functional divergence in human/vertebrate protein families. The analysis is organized around the nomenclature associated with the human proteins, but based on all currently available vertebrate genomes. Using full genomes enables us, through a mutual-best-hit strategy, to construct comparable taxonomical samples for all paralogues under consideration. Functional specialization is scored on the residue level according to two models of behavior after divergence: heterotachy and homotachy. In the first case, the positions on the protein sequence are scored highly if they are conserved in the reference group of orthologs, and overlap poorly with the residue type choice in the paralogs groups (such positions will also be termed functional determinants). The second model additionally requires conservation within each group of paralogs (functional discriminants). The scoring functions are phylogeny independent, but sensitive to the residue type similarity. The results are presented as a table of per-residue scores, and mapped onto related structure (when available) via browser-embedded visualization tool. They can also be downloaded as a spreadsheet table, and sessions for two additional molecular visualization tools. The database interface is available at http://epsf.bmad.bii.a-star.edu.sg/cube/db/html/home.html.",Cube-DB,Cube-DB, http://epsf.bmad.bii.a-star.edu.sg/cube/db/html/home.html,a database of pre-evaluated results for detection of functional divergence in human/vertebrate protein families,2011-12-01,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,2012.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Journal Article""]",,"[""Humans"", ""Proteins"", ""Receptors, Interferon"", ""Sequence Alignment"", ""Sequence Analysis, Protein"", ""Conserved Sequence"", ""Models, Molecular"", ""User-Computer Interface"", ""Databases, Protein"", ""Receptor, Interferon alpha-beta"", ""Interferon gamma Receptor""]",Nucleic acids research,0305-1048,,-0.9777096758319892,1.356432320270171,1.0,0.0,0.0,-4.759324257361526e-10,0.3734873904646946,0.2509883336520475,0.0208082531107598,-0.0961202725055906,0.0297564007876059,-0.086301122482658,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
22230935,Database for crude drugs and Kampo medicine.,"A wiki-based repository for crude drugs and Kampo medicine is introduced. It provides taxonomic and chemical information for 158 crude drugs and 348 prescriptions of the traditional Kampo medicine in Japan, which is a variation of ancient Chinese medicine. The system is built on MediaWiki with extensions for inline page search and for sending user-input elements to the server. These functions together realize implementation of word checks and data integration at the user-level. In this scheme, any user can participate in creating an integrated database with controlled vocabularies on the wiki system. Our implementation and data are accessible at http://metabolomics.jp/wiki/.",,,http://metabolomics.jp/wiki/,Database for crude drugs and Kampo medicine,2011-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2011.0,"[""Research Support, Non-U.S. Gov't"", ""Journal Article""]",,"[""Complex Mixtures"", ""Drugs, Chinese Herbal"", ""Drug Combinations"", ""Medicine, Kampo"", ""Software"", ""Databases, Pharmaceutical"", ""Dictionaries, Pharmaceutic as Topic""]",Genome informatics. International Conference on Genome Informatics,0919-9454,,-1.1629605896445998,1.6673610323263572,0.0,0.0,0.0,2.0930407211848824e-10,0.1474273681365168,0.0007648916860544,-0.1012163434196223,0.0363861637367082,-0.1023072876170312,0.0301512314771759,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
22276777,miRdSNP: a database of disease-associated SNPs and microRNA target sites on 3'UTRs of human genes.,"<h4>Background</h4>Single nucleotide polymorphisms (SNPs) can lead to the susceptibility and onset of diseases through their effects on gene expression at the posttranscriptional level. Recent findings indicate that SNPs could create, destroy, or modify the efficiency of miRNA binding to the 3'UTR of a gene, resulting in gene dysregulation. With the rapidly growing number of published disease-associated SNPs (dSNPs), there is a strong need for resources specifically recording dSNPs on the 3'UTRs and their nucleotide distance from miRNA target sites. We present here miRdSNP, a database incorporating three important areas of dSNPs, miRNA target sites, and diseases.<h4>Description</h4>miRdSNP provides a unique database of dSNPs on the 3'UTRs of human genes manually curated from PubMed. The current release includes 786 dSNP-disease associations for 630 unique dSNPs and 204 disease types. miRdSNP annotates genes with experimentally confirmed targeting by miRNAs and indexes miRNA target sites predicted by TargetScan and PicTar as well as potential miRNA target sites newly generated by dSNPs. A robust web interface and search tools are provided for studying the proximity of miRNA binding sites to dSNPs in relation to human diseases. Searches can be dynamically filtered by gene name, miRBase ID, target prediction algorithm, disease, and any nucleotide distance between dSNPs and miRNA target sites. Results can be viewed at the sequence level showing the annotated locations for miRNA target sites and dSNPs on the entire 3'UTR sequences. The integration of dSNPs with the UCSC Genome browser is also supported.<h4>Conclusion</h4>miRdSNP provides a comprehensive data source of dSNPs and robust tools for exploring their distance from miRNA target sites on the 3'UTRs of human genes. miRdSNP enables researchers to further explore the molecular mechanism of gene dysregulation for dSNPs at posttranscriptional level. miRdSNP is freely available on the web at http://mirdsnp.ccr.buffalo.edu.",miRdSNP,miRdSNP,http://mirdsnp.ccr.buffalo.edu,a comprehensive data source of dSNPs and robust tools for exploring their distance from miRNA target sites on the 3'UTRs of human genes,2012-01-25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,125.0,2012.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Journal Article"", ""Research Support, N.I.H., Extramural""]",,"[""Humans"", ""Disease"", ""MicroRNAs"", ""3' Untranslated Regions"", ""Polymorphism, Single Nucleotide"", ""Algorithms"", ""Internet"", ""Software"", ""Databases, Genetic""]",BMC genomics,1471-2164,,1.243886338339354,1.356432320270171,1.0,0.0,0.0,-3.2284805929206856e-10,0.3160742694344558,-0.1523673416703287,0.0049453489916302,0.0176740596983102,-0.1992092871979502,-0.0091946644050827,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
22276777,miRdSNP: a database of disease-associated SNPs and microRNA target sites on 3'UTRs of human genes.,"<h4>Background</h4>Single nucleotide polymorphisms (SNPs) can lead to the susceptibility and onset of diseases through their effects on gene expression at the posttranscriptional level. Recent findings indicate that SNPs could create, destroy, or modify the efficiency of miRNA binding to the 3'UTR of a gene, resulting in gene dysregulation. With the rapidly growing number of published disease-associated SNPs (dSNPs), there is a strong need for resources specifically recording dSNPs on the 3'UTRs and their nucleotide distance from miRNA target sites. We present here miRdSNP, a database incorporating three important areas of dSNPs, miRNA target sites, and diseases.<h4>Description</h4>miRdSNP provides a unique database of dSNPs on the 3'UTRs of human genes manually curated from PubMed. The current release includes 786 dSNP-disease associations for 630 unique dSNPs and 204 disease types. miRdSNP annotates genes with experimentally confirmed targeting by miRNAs and indexes miRNA target sites predicted by TargetScan and PicTar as well as potential miRNA target sites newly generated by dSNPs. A robust web interface and search tools are provided for studying the proximity of miRNA binding sites to dSNPs in relation to human diseases. Searches can be dynamically filtered by gene name, miRBase ID, target prediction algorithm, disease, and any nucleotide distance between dSNPs and miRNA target sites. Results can be viewed at the sequence level showing the annotated locations for miRNA target sites and dSNPs on the entire 3'UTR sequences. The integration of dSNPs with the UCSC Genome browser is also supported.<h4>Conclusion</h4>miRdSNP provides a comprehensive data source of dSNPs and robust tools for exploring their distance from miRNA target sites on the 3'UTRs of human genes. miRdSNP enables researchers to further explore the molecular mechanism of gene dysregulation for dSNPs at posttranscriptional level. miRdSNP is freely available on the web at http://mirdsnp.ccr.buffalo.edu.",miRdSNP,miRdSNP,http://mirdsnp.ccr.buffalo.edu,a database of disease-associated SNPs and microRNA target sites on 3'UTRs of human genes,2012-01-25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,125.0,2012.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Journal Article"", ""Research Support, N.I.H., Extramural""]",,"[""Humans"", ""Disease"", ""MicroRNAs"", ""3' Untranslated Regions"", ""Polymorphism, Single Nucleotide"", ""Algorithms"", ""Internet"", ""Software"", ""Databases, Genetic""]",BMC genomics,1471-2164,,1.243886338339354,1.356432320270171,1.0,0.0,0.0,-3.2284805929206856e-10,0.3160742694344558,-0.1523673416703287,0.0049453489916302,0.0176740596983102,-0.1992092871979502,-0.0091946644050827,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
22334387,The androgen receptor gene mutations database: 2012 update.,"The current version of the androgen receptor gene (AR) mutations database is described. A major change to the database is that the nomenclature and numbering scheme now conforms to all Human Genome Variation Society norms. The total number of reported mutations has risen from 605 to 1,029 since 2004. The database now contains a number of mutations that are associated with prostate cancer (CaP) treatment regimens, while the number of AR mutations found in CaP tissues has more than doubled from 76 to 159. In addition, in a number of androgen insensitivity syndrome (AIS) and CaP cases, multiple mutations have been found within the same tissue samples. For the first time, we report on a disconnect within the AIS phenotype-genotype relationship among our own patient database, in that over 40% of our patients with a classic complete AIS or partial AIS phenotypes did not appear to have a mutation in their AR gene. The implications of this phenomenon on future locus-specific mutation database (LSDB) development are discussed, together with the concept that mutations can be associated with both loss- and gain-of-function, and the effect of multiple AR mutations within individuals. The database is available on the internet (http://androgendb.mcgill.ca), and a web-based LSDB with the variants using the Leiden Open Variation Database platform is available at http://www.lovd.nl/AR.",androgen receptor gene mutations database,,http://androgendb.mcgill.ca,,2012-03-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,2012.0,"[""Research Support, Non-U.S. Gov't"", ""Journal Article""]",,"[""Animals"", ""Humans"", ""Prostatic Neoplasms"", ""Androgen-Insensitivity Syndrome"", ""Genetic Predisposition to Disease"", ""Adaptor Proteins, Signal Transducing"", ""Protein Isoforms"", ""Receptors, Androgen"", ""Risk Factors"", ""Protein Structure, Tertiary"", ""Protein Binding"", ""Mutation, Missense"", ""Databases, Genetic"", ""Female"", ""Male"", ""Terminology as Topic"", ""Bulbo-Spinal Atrophy, X-Linked"", ""Primary Ovarian Insufficiency""]",Human mutation,1059-7794,,1.823622211765828,1.356432320270171,0.0,0.0,0.0,-1.7902000402694848e-10,0.317629700912756,0.1314063237143906,-0.2756879878009217,-0.0029674576338916,0.0109589964927811,-0.16798359524676,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
22345505,ANAP: an integrated knowledge base for Arabidopsis protein interaction network analysis.,"Protein interactions are fundamental to the molecular processes occurring within an organism and can be utilized in network biology to help organize, simplify, and understand biological complexity. Currently, there are more than 10 publicly available Arabidopsis (Arabidopsis thaliana) protein interaction databases. However, there are limitations with these databases, including different types of interaction evidence, a lack of defined standards for protein identifiers, differing levels of information, and, critically, a lack of integration between them. In this paper, we present an interactive bioinformatics Web tool, ANAP (Arabidopsis Network Analysis Pipeline), which serves to effectively integrate the different data sets and maximize access to available data. ANAP has been developed for Arabidopsis protein interaction integration and network-based study to facilitate functional protein network analysis. ANAP integrates 11 Arabidopsis protein interaction databases, comprising 201,699 unique protein interaction pairs, 15,208 identifiers (including 11,931 The Arabidopsis Information Resource Arabidopsis Genome Initiative codes), 89 interaction detection methods, 73 species that interact with Arabidopsis, and 6,161 references. ANAP can be used as a knowledge base for constructing protein interaction networks based on user input and supports both direct and indirect interaction analysis. It has an intuitive graphical interface allowing easy network visualization and provides extensive detailed evidence for each interaction. In addition, ANAP displays the gene and protein annotation in the generated interactive network with links to The Arabidopsis Information Resource, the AtGenExpress Visualization Tool, the Arabidopsis 1,001 Genomes GBrowse, the Protein Knowledgebase, the Kyoto Encyclopedia of Genes and Genomes, and the Ensembl Genome Browser to significantly aid functional network analysis. The tool is available open access at http://gmdd.shgmo.org/Computational-Biology/ANAP.",Arabidopsis Network Analysis Pipeline,ANAP,http://gmdd.shgmo.org/Computational-Biology/ANAP,an integrated knowledge base for Arabidopsis protein interaction network analysis,2012-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2012.0,"[""Research Support, Non-U.S. Gov't"", ""Journal Article""]",,"[""Arabidopsis"", ""Arabidopsis Proteins"", ""Databases, Protein"", ""Knowledge Bases"", ""Protein Interaction Maps""]",Plant physiology,0032-0889,,0.2276246044456745,1.356432320270171,0.0,0.0,0.0,4.0793892162408413e-10,0.1923314293204197,0.28352129536642,-0.1125649858935713,0.0707523737675929,0.0571865453451739,-0.0713712439420506,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
22369658,DetoxiProt: an integrated database for detoxification proteins.,"<h4>Background</h4>Detoxification proteins are a class of proteins for degradation and/or elimination of endogenous and exogenous toxins or medicines, as well as reactive oxygen species (ROS) produced by these materials. Most of these proteins are generated as a response to the stimulation of toxins or medicines. They are essential for the clearance of harmful substances and for maintenance of physiological balance in organisms. Thus, it is important to collect and integrate information on detoxification proteins.<h4>Results</h4>To store, retrieve and analyze the information related to their features and functions, we developed the DetoxiProt, a comprehensive database for annotation of these proteins. This database provides detailed introductions about different classes of the detoxification proteins. Extensive annotations of these proteins, including sequences, structures, features, inducers, inhibitors, substrates, chromosomal location, functional domains as well as physiological-biochemical properties were generated. Furthermore, pre-computed BLAST results, multiple sequence alignments and evolutionary trees for detoxification proteins are also provided for evolutionary study of conserved function and pathways. The current version of DetoxiProt contains 5956 protein entries distributed in 628 organisms. An easy to use web interface was designed, so that annotations about each detoxification protein can be retrieved by browsing with a specific method or by searching with different criteria.<h4>Conclusions</h4>DetoxiProt provides an effective and efficient way of accessing the detoxification protein sequences and other high-quality information. This database would be a valuable source for toxicologists, pharmacologists and medicinal chemists. DetoxiProt database is freely available at http://lifecenter.sgst.cn/detoxiprot/.",DetoxiProt,DetoxiProt,http://lifecenter.sgst.cn/detoxiprot/,an integrated database for detoxification proteins,2011-11-30,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,2011.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Journal Article""]",,"[""Proteins"", ""Internet"", ""User-Computer Interface"", ""Information Storage and Retrieval"", ""Databases, Protein"", ""Inactivation, Metabolic""]",BMC genomics,1471-2164,,-0.3262961494172723,1.6673610323263572,1.0,0.0,0.0,2.9417986353223514e-10,0.2869285882299301,0.1870926481684402,-0.1904999615636921,0.1675407073368807,-0.2013718273911759,0.0114753187904955,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
22784567,SigCS base: an integrated genetic information resource for human cerebral stroke.,"<h4>Background</h4>To understand how stroke risk factors mechanistically contribute to stroke, the genetic components regulating each risk factor need to be integrated and evaluated with respect to biological function and through pathway-based algorithms. This resource will provide information to researchers studying the molecular and genetic causes of stroke in terms of genomic variants, genes, and pathways.<h4>Methods</h4>Reported genetic variants, gene structure, phenotypes, and literature information regarding stroke were collected and extracted from publicly available databases describing variants, genome, proteome, functional annotation, and disease subtypes. Stroke related candidate pathways and etiologic genes that participate significantly in risk were analyzed in terms of canonical pathways in public biological pathway databases. These efforts resulted in a relational database of genetic signals of cerebral stroke, SigCS base, which implements an effective web retrieval system.<h4>Results</h4>The current version of SigCS base documents 1943 non-redundant genes with 11472 genetic variants and 165 non-redundant pathways. The web retrieval system of SigCS base consists of two principal search flows, including: 1) a gene-based variant search using gene table browsing or a keyword search, and, 2) a pathway-based variant search using pathway table browsing. SigCS base is freely accessible at http://sysbio.kribb.re.kr/sigcs.<h4>Conclusions</h4>SigCS base is an effective tool that can assist researchers in the identification of the genetic factors associated with stroke by utilizing existing literature information, selecting candidate genes and variants for experimental studies, and examining the pathways that contribute to the pathophysiological mechanisms of stroke.",SigCS base,,http://sysbio.kribb.re.kr/sigcs,a relational database of genetic signals of cerebral stroke,2011-12-14,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,2011.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Journal Article""]",,"[""Humans"", ""Genomics"", ""Signal Transduction"", ""Phenotype"", ""Polymorphism, Single Nucleotide"", ""Genome, Human"", ""Algorithms"", ""Internet"", ""Information Storage and Retrieval"", ""Databases, Genetic"", ""Information Systems"", ""Stroke""]",BMC systems biology,1752-0509,,-0.834017903730767,1.6673610323263572,1.0,0.0,0.0,-1.865046585180409e-10,0.2811195211284465,-0.1516685133877904,-0.0363039925881481,0.0306583492396195,-0.279386621027304,-0.0278642372016533,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
22784567,SigCS base: an integrated genetic information resource for human cerebral stroke.,"<h4>Background</h4>To understand how stroke risk factors mechanistically contribute to stroke, the genetic components regulating each risk factor need to be integrated and evaluated with respect to biological function and through pathway-based algorithms. This resource will provide information to researchers studying the molecular and genetic causes of stroke in terms of genomic variants, genes, and pathways.<h4>Methods</h4>Reported genetic variants, gene structure, phenotypes, and literature information regarding stroke were collected and extracted from publicly available databases describing variants, genome, proteome, functional annotation, and disease subtypes. Stroke related candidate pathways and etiologic genes that participate significantly in risk were analyzed in terms of canonical pathways in public biological pathway databases. These efforts resulted in a relational database of genetic signals of cerebral stroke, SigCS base, which implements an effective web retrieval system.<h4>Results</h4>The current version of SigCS base documents 1943 non-redundant genes with 11472 genetic variants and 165 non-redundant pathways. The web retrieval system of SigCS base consists of two principal search flows, including: 1) a gene-based variant search using gene table browsing or a keyword search, and, 2) a pathway-based variant search using pathway table browsing. SigCS base is freely accessible at http://sysbio.kribb.re.kr/sigcs.<h4>Conclusions</h4>SigCS base is an effective tool that can assist researchers in the identification of the genetic factors associated with stroke by utilizing existing literature information, selecting candidate genes and variants for experimental studies, and examining the pathways that contribute to the pathophysiological mechanisms of stroke.",SigCS base,,http://sysbio.kribb.re.kr/sigcs,an integrated genetic information resource for human cerebral stroke,2011-12-14,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,2011.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Journal Article""]",,"[""Humans"", ""Genomics"", ""Signal Transduction"", ""Phenotype"", ""Polymorphism, Single Nucleotide"", ""Genome, Human"", ""Algorithms"", ""Internet"", ""Information Storage and Retrieval"", ""Databases, Genetic"", ""Information Systems"", ""Stroke""]",BMC systems biology,1752-0509,,-0.834017903730767,1.6673610323263572,1.0,0.0,0.0,-1.865046585180409e-10,0.2811195211284465,-0.1516685133877904,-0.0363039925881481,0.0306583492396195,-0.279386621027304,-0.0278642372016533,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
22836712,A comparative cellular and molecular biology of longevity database.,"Discovering key cellular and molecular traits that promote longevity is a major goal of aging and longevity research. One experimental strategy is to determine which traits have been selected during the evolution of longevity in naturally long-lived animal species. This comparative approach has been applied to lifespan research for nearly four decades, yielding hundreds of datasets describing aspects of cell and molecular biology hypothesized to relate to animal longevity. Here, we introduce a Comparative Cellular and Molecular Biology of Longevity Database, available at ( http://genomics.brocku.ca/ccmbl/ ), as a compendium of comparative cell and molecular data presented in the context of longevity. This open access database will facilitate the meta-analysis of amalgamated datasets using standardized maximum lifespan (MLSP) data (from AnAge). The first edition contains over 800 data records describing experimental measurements of cellular stress resistance, reactive oxygen species metabolism, membrane composition, protein homeostasis, and genome homeostasis as they relate to vertebrate species MLSP. The purpose of this review is to introduce the database and briefly demonstrate its use in the meta-analysis of combined datasets.",,,http://genomics.brocku.ca/ccmbl/,A comparative cellular and molecular biology of longevity database,2012-07-27,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,2013.0,"[""Comparative Study"", ""research-article"", ""Review"", ""Journal Article""]",,"[""Molecular Biology"", ""Longevity"", ""Homeostasis"", ""Databases, Factual"", ""Cell Biology""]","Age (Dordrecht, Netherlands)",0161-9152,,-0.5313622635270842,1.0455036082139844,1.0,1.0,0.0,-1.8826554215036247e-10,0.2774889736293667,0.0613901791161503,-0.0736654422963993,0.1429505701509062,-0.1029368600738964,0.139709920751133,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
