ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations,affiliation_countries,best_name_original,name_modification_flags
38907890,hla-hd-f,0.89412373,,0.89412373,hla-hd-f,0.89412373,1,https://github.com/ShuheiHori/HLA-HD,,,,,,,,,,,,hla-hd-f,
37142360,BFI,0.8906218,bfi,0.8906218,,0.8906218,1,https://www.bfi.org.uk/films-tv-people/,,,,,,,,,,,,bfi,CAPITALIZED
36137552,but pdb,0.87049556,but pdb,0.87049556,,0.87049556,1,http://www.rcsb.org/,,,,,,,,,,,,but pdb,
38273575,TRY,0.8688756,try,0.8688756,,0.8688756,1,https://www.try-db.org/TryWeb/Home.php,,,,,,,,,,,,try,CAPITALIZED
39611775,snpversity,0.8238702,,0.8238702,snpversity,0.8238702,1,https://www.maizegdb.org/snpversity,,,,,,,,,,,,snpversity,
35370187,JMDC,0.805243,jmdc,0.805243,,0.805243,1,https://www.jmdc.co.jp/en/index,,,,,,,,,,,,jmdc,CAPITALIZED
37524802,lakepulse,0.7600655,,0.7600655,lakepulse,0.7600655,1,https://lakepulse.ca/,,,,,,,,,,,,lakepulse,
40173841,MZUSP,0.757348,mzusp,0.757348,,0.757348,1,http://www.mz.usp.br/,,,,,,,,,,,,mzusp,CAPITALIZED
40511584,osteoevidence,0.74638486,,0.74638486,i>osteoevidence</i,0.74638486,1,https://www.osteoevidence.com/,,,,,,,,,,,,i>osteoevidence</i,HTML_REMOVED
37800393,ECN,0.688996,ecn,0.688996,,0.688996,1,https://www.ecn.ac.uk/data,,,,,,,,,,,,ecn,CAPITALIZED
39837330,smart-seq+5,0.6475649,,0.6475649,smart-seq+5,0.6475649,1,https://embryo.helmholtz-munich.de/shiny_embryo/,,,,,,,,,,,,smart-seq+5,
39279509,plantgenie,0.6444645,,0.6444645,plantgenie,0.6444645,1,http://plantgenie.org/,,,,,,,,,,,,plantgenie,
37602732,oregon biodiversity genome project,0.0,,0.0,oregon biodiversity genome project,0.0,1,https://obgp.org/,,,,,,,,,,,,oregon biodiversity genome project,
38063370,squeezemeta,0.0,,0.0,squeezemeta,0.0,1,https://github.com/jtamames/SqueezeMeta,,,,,,,,,,,,squeezemeta,
37769048,CINAHL,0.0,cinahl | rct,0.0,ptsd-repository | psycinfo,0.0,1,https://www.ebsco.com/products/research-databases/cinahl-database,,,,,,,,,,,,cinahl | rct,"PIPE_CLEANED,CAPITALIZED"
37261838,its2,0.0,its2 | gag,0.0,,0.0,1,http://its2.bioapps.biozentrum.uni-wuerzburg.de/,,,,,,,,,,,,its2 | gag,PIPE_CLEANED
36099978,STEMI,0.0,stemi | ncdr,0.0,,0.0,1,https://cvquality.acc.org/NCDR-Home/registries/hospital-registries/chest-pain-mi-registry,,,,,,,,,,,,stemi | ncdr,"PIPE_CLEANED,CAPITALIZED"
39558178,genelab,0.0,,0.0,genelab,0.0,1,https://genelab.nasa.gov/,,,,,,,,,,,,genelab,
40329811,GBIF,0.0,gbif,0.0,,0.0,1,https://www.gbif.org/,,,,,,,,,,,,gbif,CAPITALIZED
38134877,cellhint,0.0,,0.0,cellhint,0.0,1,https://github.com/Teichlab/CellHint,,,,,,,,,,,,cellhint,
34679174,cystic fibrosis foundation patient registry,0.0,,0.0,cystic fibrosis foundation patient registry,0.0,1,https://www.cff.org/research-clinical-trials/patient-registry,,,,,,,,,,,,cystic fibrosis foundation patient registry,
39332377,australian food composition database,0.0,,0.0,australian food composition database,0.0,1,https://www.foodstandards.gov.au/science-data/monitoring-nutrients/afcd,,,,,,,,,,,,australian food composition database,
40578340,flysta3d-v2,0.0,,0.0,flysta3d-v2,0.0,1,https://db.cngb.org/stomics/flysta3d-v2/,,,,,,,,,,,,flysta3d-v2,
36564505,TOPMED,0.0,topmed,0.0,metastaar | trans omics for precision medicine,0.0,1,https://topmed.nhlbi.nih.gov/,,,,,,,,,,,,topmed,CAPITALIZED
38923903,european food safety authority,0.0,,0.0,european food safety authority,0.0,1,https://www.efsa.europa.eu/en/data-knowledge/data-reports,,,,,,,,,,,,european food safety authority,
37269845,PBS,0.0,4·2,0.0,pharmaceutical benefits scheme,0.0,1,https://www.pbs.gov.au/pbs/home,,,,,,,,,,,,4·2,"CHARS_SANITIZED,NAME_RECOVERED_FROM_URL,CAPITALIZED"
35124290,mirbase,0.0,,0.0,mirbase,0.0,1,https://www.mirbase.org/,,,,,,,,,,,,mirbase,
40055894,SGMD,0.0,sgmd,0.0,sorghum genomics and mutation database,0.0,1,http://sorghum.genomics.cn/,,,,,,,,,,,,sgmd,CAPITALIZED
38042076,ARCGIS,0.0,arcgis,0.0,nature conservancy's northeast aquatic connectivity study which considered factors relating to river connectivity and watershed quality,0.0,1,https://www.arcgis.com/home/item.html?id=...,,,,,,,,,,,,arcgis,CAPITALIZED
35622342,ARREST,0.9738119,,0.9738119,arrest/interrogate,0.9738119,1,http://www.imgt.org/3Dstructure-DB/,,,,,,,,,,,,arrest/interrogate,"HTML_REMOVED,CAPITALIZED"
36085868,hierarchical time-indexed database,0.9711152,,0.9711152,hierarchical time-indexed database,0.9711152,1,https://doi.org/10.5061/dryad.1626q20,,,,,,,,,,,,hierarchical time-indexed database,
39288643,NCMD,0.9704553,ncmd,0.9704553,,0.9704553,1,https://peptidetracker.org,,,,,,,,,,,,ncmd,CAPITALIZED
38361019,tapioca,0.96758604,,0.96758604,tapioca,0.96758604,1,https://sandiegozoo.org/frozen-zoo,,,,,,,,,,,,tapioca,
35761793,international spinal cord injury biobank,0.9662458,,0.9662458,international spinal cord injury biobank,0.9662458,1,https://www.gardenofwales.org.uk/science/barcode-uk,,,,,,,,,,,,international spinal cord injury biobank,
40239308,titan-x,0.9658909,titan-x,0.9658909,,0.9658909,1,http://qphos.cancerbio.info/,,,,,,,,,,,,titan-x,
39208229,food disaggregation database,0.96453553,,0.96453553,food disaggregation database,0.96453553,1,https://cmnpd.org/,,,,,,,,,,,,food disaggregation database,
38421866,CENGEN,0.0,cengen,0.0,neuronal gene expression map and network,0.0,1,https://cengen.org/,,,,,,,,,,,,cengen,CAPITALIZED
37455222,CFDNA,0.0,cfdna,0.0,,0.0,1,http://finaledb.research.cchmc.org/,,,,,,,,,,,,cfdna,CAPITALIZED
38733216,its-1_5.8s_its-2,0.0,its-1_5.8s_its-2,0.0,its-2-rrna | primertc,0.0,1,http://its2.bioapps.biozentrum.uni-wuerzburg.de/,,,,,,,,,,,,its-1_5.8s_its-2,
34424339,PFAM,0.0,pfam | lbd,0.0,,0.0,1,http://pfam.xfam.org/,,,,,,,,,,,,pfam | lbd,"PIPE_CLEANED,CAPITALIZED"
36095527,EPO,0.0,epo,0.0,,0.0,1,https://www.epo.org/searching-for-patents.html,,,,,,,,,,,,epo,CAPITALIZED
37258857,SILVA,0.0,silva | rdp | gtdb,0.0,ribosomal database project | and genome taxonomy database,0.0,1,https://www.arb-silva.de/,,,,,,,,,,,,silva | rdp | gtdb,"PIPE_CLEANED,CAPITALIZED"
36996758,MIMIC,0.0,mimic | cms,0.0,,0.0,1,https://mimic.mit.edu/,,,,,,,,,,,,mimic | cms,"PIPE_CLEANED,CAPITALIZED"
38160287,PDB,0.0,pdb,0.0,alphafold | autodock,0.0,1,https://www.rcsb.org/,,,,,,,,,,,,pdb,CAPITALIZED
38733902,KEGG,0.0,kegg | omim,0.0,,0.0,1,https://www.genome.jp/kegg/,,,,,,,,,,,,kegg | omim,"PIPE_CLEANED,CAPITALIZED"
39602490,PADEL,0.0,padel,0.0,,0.0,1,http://www.yapcwsoft.com/dd/padeldescriptor/,,,,,,,,,,,,padel,CAPITALIZED
37898683,mrcmpsp,0.0,mrcmpsp | hqpso,0.0,,0.0,1,http://www.om-db.wi.tum.de/psplib/,,,,,,,,,,,,mrcmpsp | hqpso,PIPE_CLEANED
35049120,genome taxonomy database (gtdb),0.0,,0.0,genome taxonomy database,0.0,1,https://gtdb.ecogenomic.org/,,,,,,,,,,,,genome taxonomy database,DISAMBIGUATED
39227745,TCGA,0.0,tcga,0.0,the cancer genome atlas,0.0,1,https://portal.gdc.cancer.gov/,,,,,,,,,,,,tcga,CAPITALIZED
37540443,TCGA,0.0,tcga | cosmic | hpa | depmap,0.0,international cancer genome consortium | the cancer genome atlas | cbioportal | human protein atlas | gene expression profiling interactive analysis 2,0.0,1,https://depmap.org/portal/,,,,,,,,,,,,tcga | cosmic | hpa | depmap,"PIPE_CLEANED,CAPITALIZED"
35525549,kinview,0.0,,0.0,kinview | prokino,0.0,1,https://prokino.uga.edu/,,,,,,,,,,,,kinview | prokino,PIPE_CLEANED
37376953,IMFP,0.0,imfp,0.0,,0.0,1,https://www.nist.gov/srd/nist-standard-reference-database-71,,,,,,,,,,,,imfp,CAPITALIZED
39310279,PRRSV,0.0,prrsv,0.0,,0.0,1,http://prrsv.ahc.umn.edu/,,,,,,,,,,,,prrsv,CAPITALIZED
36755230,bc5cdr,0.0,bc5cdr,0.0,biobert,0.0,1,https://biocreative.bioinformatics.udel.edu/resources/corpora/biocreative-v-cdr-corpus/,,,,,,,,,,,,bc5cdr,
40393240,QSRR,0.0,qsrr,0.0,,0.0,1,https://qsardb.org/,,,,,,,,,,,,qsrr,CAPITALIZED
40360756,human cell atlas adipose bionetwork,0.0,,0.0,human cell atlas adipose bionetwork,0.0,1,https://www.humancellatlas.org/biological-networks/adipose-network/,,,,,,,,,,,,human cell atlas adipose bionetwork,
36002881,cell transcriptome atlas,0.0,,0.0,cell transcriptome atlas,0.0,1,https://www.humancellatlas.org/,,,,,,,,,,,,cell transcriptome atlas,
37117054,PNATDB (pronab),0.0,pnatdb | pronab,0.0,,0.0,1,http://pronab.ibab.ac.in/pronab/,,,,,,,,,,,,pnatdb | pronab,"PIPE_CLEANED,CAPITALIZED,DISAMBIGUATED"
39787917,snomed-ct,0.0,snomed-ct | hpo | lkb,0.0,electronic health records | linked knowledge base,0.0,1,https://www.snomed.org/,,,,,,,,,,,,snomed-ct | hpo | lkb,PIPE_CLEANED
38084013,thermomutdb,0.0,,0.0,thermomutdb | fireprotdb | prothermdb,0.0,1,http://biosig.unimelb.edu.au/thermomutdb/,,,,,,,,,,,,thermomutdb | fireprotdb | prothermdb,PIPE_CLEANED
38723072,topological phonon database,0.0,,0.0,topological phonon database,0.0,1,https://www.phonon.synl.ac.cn/,,,,,,,,,,,,topological phonon database,
39870154,global strategy for plant conservation,0.0,,0.0,global strategy for plant conservation | national cryogenebank facility at icar-nbpgr,0.0,1,http://www.nbpgr.ernet.in/,,,,,,,,,,,,global strategy for plant conservation | national cryogenebank facility at icar-nbpgr,PIPE_CLEANED
38477530,PFAS,0.0,pfas,0.0,,0.0,1,https://comptox.epa.gov/dashboard/chemical-lists/PFASMASTER,,,,,,,,,,,,pfas,CAPITALIZED
38413078,MDT,0.0,mdt,0.0,china gastrointestinal cancer surgery union | china gastrointestinal cancer surgery union platform,0.0,1,http://www.gcsu.org.cn/,,,,,,,,,,,,mdt,CAPITALIZED
37659415,brassitol,0.0,,0.0,brassitol,0.0,1,https://brassitol.vercel.app/,,,,,,,,,,,,brassitol,
38855791,ESA,0.0,esa,0.0,,0.0,1,https://www.esa.int/ESA_Multimedia/Sets/ESA_Earth_Observation_data_access,,,,,,,,,,,,esa,CAPITALIZED
39576796,MORU,0.0,moru | easa-,0.0,,0.0,1,https://www.tropmedres.ac/units/moru-bangkok/bioethics-engagement/data-sharing,,,,,,,,,,,,moru | easa-,"PIPE_CLEANED,CAPITALIZED"
35612145,MII,0.0,mii,0.0,german medical informatics initiative,0.0,1,https://www.medizininformatik-initiative.de/,,,,,,,,,,,,mii,CAPITALIZED
38594221,south american mycorrhizal database,0.0,,0.0,south american mycorrhizal database,0.0,1,https://southmycorrhizas.org/,,,,,,,,,,,,south american mycorrhizal database,
36529941,PRIDE,0.0,pride | jpost | iprox,0.0,proteomexchange | peptideatlas | panorama,0.0,1,https://www.ebi.ac.uk/pride/,,,,,,,,,,,,pride | jpost | iprox,"PIPE_CLEANED,CAPITALIZED"
40658718,RGC,0.0,rgc | mea,0.0,,0.0,1,https://jpostdb.org/,,,,,,,,,,,,rgc | mea,"PIPE_CLEANED,CAPITALIZED"
36628764,RCA,0.0,rca | tmb,0.0,,0.0,1,https://friendsofcancerresearch.org/tmb/,,,,,,,,,,,,rca | tmb,"PIPE_CLEANED,CAPITALIZED"
38758924,BIGG,0.0,bigg,0.0,structrecon | metanetx | pubchem,0.0,1,http://bigg.ucsd.edu/,,,,,,,,,,,,bigg,CAPITALIZED
39922392,scifinder,0.0,,0.0,scifinder | china knowledge resource integrated,0.0,1,https://scifinder.cas.org/,,,,,,,,,,,,scifinder | china knowledge resource integrated,PIPE_CLEANED
39316855,mirna-125a-5p,0.0,,0.0,mirna-125a-5p,0.0,1,https://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000443,,,,,,,,,,,,mirna-125a-5p,
36270040,metalpdb,0.0,,0.0,metalpdb,0.0,1,https://metalpdb.cerm.unifi.it/,,,,,,,,,,,,metalpdb,
40153158,AVPDB,0.0,avpdb | dbaasp,0.0,,0.0,1,https://dbaasp.org/,,,,,,,,,,,,avpdb | dbaasp,"PIPE_CLEANED,CAPITALIZED"
35385607,HMF,0.0,hmf,0.0,,0.0,1,https://www.hartwigmedicalfoundation.nl/en/data/,,,,,,,,,,,,hmf,CAPITALIZED
39186704,DMD,0.0,dmd,0.0,,0.0,1,http://www.dmd.nl/,,,,,,,,,,,,dmd,CAPITALIZED
37499306,hpv6,0.0,hpv6,0.0,,0.0,1,https://pave.niaid.nih.gov/,,,,,,,,,,,,hpv6,
37450164,INTACT,0.0,intact,0.0,,0.0,1,https://www.ebi.ac.uk/intact/,,,,,,,,,,,,intact,CAPITALIZED
37646947,floraweb,0.0,,0.0,floraweb,0.0,1,https://www.floraweb.de/,,,,,,,,,,,,floraweb,
37024526,swaveform,0.0,,0.0,swaveform | human genome diversity project,0.0,1,https://github.com/comp-bio/SWaveform,,,,,,,,,,,,swaveform | human genome diversity project,PIPE_CLEANED
36746023,NAT,0.0,nat | inaat,0.0,,0.0,1,http://nat.mbc.nctu.edu.tw/,,,,,,,,,,,,nat | inaat,"PIPE_CLEANED,CAPITALIZED"
39547804,national institutes of health,0.0,,0.0,national institutes of health,0.0,1,https://www.nih.gov/,,,,,,,,,,,,national institutes of health,
39646166,steinhardt museum of natural history in tel aviv university holds an interesting collection of orthopterans with a focus on local endemics,0.0,,0.0,steinhardt museum of natural history in tel aviv university holds an interesting collection of orthopterans with a focus on local endemics,0.0,1,https://smnh.tau.ac.il/en/,,,,,,,,,,,,steinhardt museum of natural history in tel aviv university holds an interesting collection of orthopterans with a focus on local endemics,
36910227,citespace (cluster),0.0,,0.0,citespace,0.0,1,http://cluster.cis.drexel.edu/~cchen/citespace/,,,,,,,,,,,,citespace,DISAMBIGUATED
40121539,genome aggregate database,0.0,,0.0,genome aggregate database,0.0,1,https://gnomad.broadinstitute.org/,,,,,,,,,,,,genome aggregate database,
35894475,MUTHTP,0.0,muthtp | tmsnp,0.0,,0.0,1,http://lmc.uab.es/tmsnp/,,,,,,,,,,,,muthtp | tmsnp,"PIPE_CLEANED,CAPITALIZED"
40597534,FASMID,0.0,fasmid,0.0,ccsbase,0.0,1,http://phasmida.speciesfile.org/,,,,,,,,,,,,fasmid,CAPITALIZED
37828771,HABCDE,0.0,habcde,0.0,bristol university docking engine,0.0,1,http://www.bris.ac.uk/biochemistry/bude,,,,,,,,,,,,habcde,CAPITALIZED
40417484,ACMG,0.0,acmg,0.0,mastermind,0.0,1,https://www.acmg.net/,,,,,,,,,,,,acmg,CAPITALIZED
38812215,global pharmacopoeia genome database(gpgd,0.0,,0.0,global pharmacopoeia genome database(gpgd,0.0,1,http://www.gpgenome.com,,,,,,,,,,,,global pharmacopoeia genome database(gpgd,
39631489,MPNET,0.0,mpnet | xlnet,0.0,electronic health records | biobert,0.0,1,https://github.com/microsoft/MPNet,,,,,,,,,,,,mpnet | xlnet,"PIPE_CLEANED,CAPITALIZED"
36879020,linkedin,0.0,,0.0,linkedin,0.0,1,https://www.linkedin.com/,,,,,,,,,,,,linkedin,
36272818,PNATDB (pronab),0.0,pnatdb,0.0,protein-nucleic acid thermodynamics database,0.0,1,http://pronab.ibab.ac.in/pnatdb/,,,,,,,,,,,,pnatdb,"CAPITALIZED,DISAMBIGUATED"
36224012,science citation index expanded,0.0,,0.0,science citation index expanded | citespace,0.0,1,https://clarivate.com/webofsciencegroup/solutions/web-of-science-core-collection/,,,,,,,,,,,,science citation index expanded | citespace,PIPE_CLEANED
37960750,citespace,0.0,,0.0,citespace | vosviewer,0.0,1,https://www.vosviewer.com/,,,,,,,,,,,,citespace | vosviewer,PIPE_CLEANED
38813150,COD,0.0,cod,0.0,,0.0,1,http://www.crystallography.net/cod/,,,,,,,,,,,,cod,CAPITALIZED
39812750,linkedomicskb,0.0,,0.0,linkedomicskb | human protein atlas,0.0,1,https://linkedomics.org/login.php,,,,,,,,,,,,linkedomicskb | human protein atlas,PIPE_CLEANED
36896468,t-dnas,0.0,t-dnas,0.0,,0.0,1,http://signal.salk.edu/cgi-bin/tdnaexpress,,,,,,,,,,,,t-dnas,
37289767,FEWREL,0.0,fewrel,0.0,,0.0,1,https://github.com/thunlp/FewRel,,,,,,,,,,,,fewrel,CAPITALIZED
37748671,ostreopsis and gambierdiscus,0.0,,0.0,ostreopsis and gambierdiscus,0.0,1,http://haedat.iode.org/,,,,,,,,,,,,ostreopsis and gambierdiscus,
37748672,endocrine-disrupting chemicals,0.0,,0.0,endocrine-disrupting chemicals,0.0,1,http://www.deduct.in/,,,,,,,,,,,,endocrine-disrupting chemicals,
