id,url,entity_long,entity_short,domain,is_live,status_code,total_score,base_score,title_bonus,likelihood,indicators_found,response_time_ms,error_message,meta_redirects,final_url,wayback_used,wayback_url,wayback_snapshot_date
40728623,http://www.moonlightingproteins.org,moonprot,,www.moonlightingproteins.org,True,200.0,44,39,5,CRITICAL,Content: NCBI; Content: NIH; Content: UniProt; Content: gene; Title: protein; Content: variant; Content: resource; Content: platform; Content: search; Content: query; Content: browse; Content: submit; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,532.85,,0,http://www.moonlightingproteins.org/,False,,
40779104,https://cedar.iedb.org/,cancer epitope database and analysis resource,cedar,cedar.iedb.org,True,200.0,21,16,5,CRITICAL,Content: gene; Title: resource; Content: search; Content: query; Content: browse; Content: submit; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,471.85,,0,https://cedar.iedb.org/,False,,
35680954,http://silkworm.genomics.org.cn/,silkworm,,silkworm.genomics.org.cn,True,403.0,24,24,0,CRITICAL,Content: EBI; Content: genomics; Content: gene; Content: sequence; Content: archive; Content: resource; Content: search; Content: download; Content: data,423.03,HTTP 403,0,http://silkworm.genomics.org.cn/,True,http://web.archive.org/web/20220501223011/http://silkworm.genomics.org.cn/,2022-05-01
40582613,https://cppsite.org/,cppsite3 | cppsite,,cppsite.org,False,,0,0,0,VERY LOW,,,"Error: HTTPSConnectionPool(host='cppsite.org', port=443): Max retries exceeded with url: / (Caused by NameR",0,https://cppsite.org/,False,,
38567644,http://lcdb.biocuckoo.org/,,lcdb,lcdb.biocuckoo.org,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='lcdb.biocuckoo.org', port=80): Max retries exceeded with url: / (Caused by ",0,http://lcdb.biocuckoo.org/,False,,
36567525,https://acinetobase.vib.be/,acinetobase,,acinetobase.vib.be,True,200.0,13,13,0,HIGH,Content: bioinformatics; Content: sequence; Content: collection; Content: download; Content: data; Content: database,272.96,,0,https://acinetobase.vib.be/,False,,
40828275,https://github.com/Gaius-Augustus/BRAKER,,braker | tsebra,github.com,True,200.0,74,74,0,CRITICAL,Content: NCBI; Content: EBI; Content: NIH; Content: genomics; Content: proteomics; Content: bioinformatics; Title: genome; Title: gene; Title: protein; Content: sequence; Content: molecular; Content: biological; Content: variant; Content: repository; Content: archive; Content: collection; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; Content: database; Content: server; Content: portal,746.76,,0,https://github.com/Gaius-Augustus/BRAKER,False,,
40129074,http://www.insectp450.net/,insect-ep450db,,www.insectp450.net,True,200.0,7,7,0,MEDIUM,Content: protein; Content: molecular; Content: server,1135.53,,0,http://www.insectp450.net/ui/,False,,
39460195,https://pharos.nih.gov/,i-phaos,,pharos.nih.gov,True,200.0,23,23,0,CRITICAL,Content: NIH; Title: genome; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: data; Content: server,725.23,,0,https://pharos.nih.gov/,False,,
37697153,https://bugsigdb.org/,bugsigdb,,bugsigdb.org,True,200.0,41,41,0,CRITICAL,Content: NCBI; Content: NIH; Content: bioinformatics; Content: gene; Content: sequence; Content: variant; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: submit; Content: annotation; Content: data; Content: database,1435.59,,0,https://bugsigdb.org/Main_Page,False,,
37337836,http://ccdb.tau.ac.il/,plant ploidy database,,ccdb.tau.ac.il,True,200.0,28,23,5,CRITICAL,Content: genomics; Content: bioinformatics; Content: gene; Content: resource; Content: search; Content: query; Content: browse; Content: submit; Content: data; Content: database; Title: server; ★ TITLE BONUS: 'server' in page title,808.72,,0,https://ccdb.tau.ac.il/,False,,
38050974,https://ngdc.cncb.ac.cn/targetgene/,argetgene,,ngdc.cncb.ac.cn,True,200.0,12,7,5,HIGH,Title: gene; Title: data; Title: database; Content: server; ★ TITLE BONUS: 'database' in page title,1488.41,,0,https://ngdc.cncb.ac.cn/targetgene/,False,,
35108094,https://www.northeastern.edu/ogl/,ocean genome legacy,,www.northeastern.edu,True,200.0,35,35,0,CRITICAL,Title: genome; Content: gene; Content: sequence; Content: biological; Content: expression; Content: repository; Content: collection; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: data; Content: database; Content: server,592.08,,0,https://ogl.northeastern.edu/,False,,
36725728,http://sexchrom.csic.es/,sex-chrom,,sexchrom.csic.es,True,200.0,19,14,5,CRITICAL,Content: genome; Content: resource; Content: search; Content: query; Content: browse; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,754.76,,0,https://sexchrom.csic.es/,False,,
37646946,http://www.chileanpcd.com/,chilean plants cytogenetic database,,www.chileanpcd.com,True,200.0,22,22,0,CRITICAL,Content: genome; Content: gene; Content: sequence; Content: molecular; Content: biological; Content: search; Content: submit; Content: data; Content: database,4458.51,,0,https://chileanpcd.com/,False,,
35931779,https://seq2fun.dcmb.med.umich.edu/I-TASSER-MTD/,,i-tasser-mtd,seq2fun.dcmb.med.umich.edu,True,,33,28,5,CRITICAL,Content: bioinformatics; Title: protein; Content: sequence; Content: archive; Content: resource; Content: tool; Content: platform; Content: search; Content: browse; Content: download; Content: submit; Content: data; Title: server; ★ TITLE BONUS: 'server' in page title,,Timeout (20s),0,https://seq2fun.dcmb.med.umich.edu/I-TASSER-MTD/,True,http://web.archive.org/web/20250615193851/https://seq2fun.dcmb.med.umich.edu/I-TASSER-MTD/,2025-06-15
39216000,http://opig.stats.ox.ac.uk/webapps/ots/,observed t cell receptor space,,opig.stats.ox.ac.uk,True,200.0,16,16,0,CRITICAL,Content: sequence; Content: resource; Content: search; Content: query; Content: download; Content: curated; Content: data; Content: database,337.64,,0,https://opig.stats.ox.ac.uk/webapps/ots/,False,,
39780493,http://oatomics.com/,oatomics,,oatomics.com,True,,8,8,0,MEDIUM,Content: archive; Content: resource; Content: download; Content: data,,"Error: HTTPConnectionPool(host='oatomics.com', port=80): Max retries exceeded with url: / (Caused by NameRe",0,http://oatomics.com/,True,http://web.archive.org/web/20250429225804/http://www.oatomics.com/,2025-04-29
38450904,http://www.salivaomics.org/,saliva omics database,,www.salivaomics.org,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='www.salivaomics.org', port=80): Max retries exceeded with url: / (Caused by",0,http://www.salivaomics.org/,False,,
37105065,https://mof.tech.northwestern.edu/,,mof,mof.tech.northwestern.edu,False,500.0,0,0,0,VERY LOW,,4507.05,HTTP 500,0,https://mof.tech.northwestern.edu/,False,,
37932399,https://metlin.scripps.edu/landing_page.php?pgcontent=mainPage,,metlin-ccs,metlin.scripps.edu,True,404.0,16,16,0,CRITICAL,Content: archive; Content: resource; Title: search; Content: query; Content: browse; Content: download; Content: submit; Content: data,639.99,HTTP 404,0,https://metlin.scripps.edu/landing_page.php?pgcontent=mainPage,True,http://web.archive.org/web/20250430100737/https://metlin.scripps.edu/landing_page.php?pgcontent=mainPage,2025-04-30
37646939,https://github.com/R-0-0/BIFloraExplorer,bifloraexplorer,,github.com,False,404.0,0,0,0,VERY LOW,,2184.56,HTTP 404,0,https://github.com/R-0-0/BIFloraExplorer,False,,
36640942,https://cesium.com/platform/cesium-ion/,,cesium,cesium.com,True,200.0,35,35,0,CRITICAL,Content: EBI; Content: gene; Content: archive; Content: collection; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: download; Content: submit; Content: curated; Content: annotation; Content: data; Content: database; Content: server; Content: portal,610.66,,0,https://cesium.com/platform/cesium-ion/,False,,
37480566,http://flybase.org/,drosophila resource,,flybase.org,True,200.0,70,70,0,CRITICAL,Content: EBI; Content: NIH; Content: programmatic access; Content: genomics; Content: genome; Content: gene; Content: protein; Content: sequence; Content: molecular; Content: biological; Content: variant; Content: expression; Content: archive; Content: collection; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: curated; Content: annotation; Content: data; Content: database; Content: server; Content: portal,2674.0,,0,http://flybase.org/,False,,
36063461,https://wildsoydb.org/,wildsoydb datahub,,wildsoydb.org,True,,18,18,0,CRITICAL,Content: EBI; Content: archive; Content: resource; Content: tool; Content: browse; Content: download; Content: data; Content: server,,"Error: HTTPSConnectionPool(host='wildsoydb.org', port=443): Max retries exceeded with url: / (Caused by New",0,https://wildsoydb.org/,True,http://web.archive.org/web/20241016034710/http://wildsoydb.org/,2024-10-16
37383745,https://www.kaggle.com/datasets/niharika41298/yoga-poses-dataset,yoga dataset,,www.kaggle.com,True,200.0,12,12,0,HIGH,Content: NIH; Content: browse; Content: download; Title: data; Content: database,226.5,,0,https://www.kaggle.com/datasets/niharika41298/yoga-poses-dataset,False,,
38453963,https://openneuro.org/datasets/ds004796/versions/1.0.2,pearl-neuro,,openneuro.org,True,200.0,0,0,0,VERY LOW,,258.24,,0,https://openneuro.org/datasets/ds004796/versions/1.0.2,False,,
36307625,https://osf.io/35tbw/,crowd-5e | a croatian psycholinguistic database of affective norms for five discrete emotions,,osf.io,True,200.0,4,4,0,LOW,Content: tool; Content: data,273.38,,0,https://osf.io/35tbw/,False,,
39983713,https://adiposetissue.org/,adiposetissue.org,,adiposetissue.org,True,200.0,8,3,5,MEDIUM,Content: data; Title: portal; ★ TITLE BONUS: 'portal' in page title,273.22,,0,https://adiposetissue.org/,False,,
39240227,https://unclineberger.org/unccsc/,university of north carolina cancer survivorship cohort,,unclineberger.org,False,403.0,0,0,0,VERY LOW,,187.86,HTTP 403,0,https://unclineberger.org/unccsc/,False,,
35359334,https://www.ncbi.nlm.nih.gov/geo/,gene expression database,,www.ncbi.nlm.nih.gov,True,200.0,73,73,0,CRITICAL,Title: NCBI; Content: NIH; Content: download data; Content: programmatic access; Content: genomics; Content: bioinformatics; Content: genome; Content: gene; Content: protein; Content: sequence; Content: molecular; Content: biological; Content: expression; Content: repository; Content: archive; Content: collection; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: curated; Content: data; Content: database; Content: portal,920.73,,0,https://www.ncbi.nlm.nih.gov/geo/,False,,
38825257,https://qdr.syr.edu/,lessons learned establishing the palliative care research cooperative's qualitative data repository,,qdr.syr.edu,True,200.0,24,19,5,CRITICAL,Content: gene; Title: repository; Content: resource; Content: search; Content: query; Content: browse; Content: download; Content: annotation; Title: data; ★ TITLE BONUS: 'repository' in page title,759.68,,0,https://qdr.syr.edu/,False,,
40214971,http://dinosource.org/,dinosource | a comprehensive database of dinoflagellate genomic resources,,dinosource.org,True,,8,8,0,MEDIUM,Content: archive; Content: resource; Content: download; Content: data,,"Error: HTTPConnectionPool(host='dinosource.org', port=80): Max retries exceeded with url: / (Caused by Name",0,http://dinosource.org/,True,http://web.archive.org/web/20171118191240/http://dinosource.org:80/,2017-11-18
38419327,http://bamboo.bamboogdb.org/,bamboobase | a comprehensive database of bamboo omics and systematics,,bamboo.bamboogdb.org,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='bamboo.bamboogdb.org', port=80): Max retries exceeded with url: / (Caused b",0,http://bamboo.bamboogdb.org/,False,,
37367491,https://ourworldindata.org/covid-vaccinations,global impact of covid-19 vaccines,,ourworldindata.org,True,200.0,26,26,0,CRITICAL,Content: gene; Content: variant; Content: repository; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: curated; Title: data,756.09,,0,https://ourworldindata.org/covid-vaccinations,False,,
36609142,http://www.pugtdb.org/,,pugtdb,www.pugtdb.org,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='www.pugtdb.org', port=80): Max retries exceeded with url: / (Caused by Name",0,http://www.pugtdb.org/,False,,
40154847,https://mlcommons.org/en/,standard for artificial intelligence benchmarking,,mlcommons.org,True,200.0,21,21,0,CRITICAL,Content: gene; Content: mutation; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: submit; Content: data; Content: server,1098.51,,0,https://mlcommons.org/,False,,
39075025,http://crdd.osdd.net/raghava/npact/,naturally occurring plant-based anticancerous candidates as potential erk2 inhibitors,,crdd.osdd.net,True,200.0,38,38,0,CRITICAL,Content: NCBI; Content: NIH; Content: genomics; Content: bioinformatics; Content: gene; Content: protein; Content: molecular; Content: tool; Content: search; Content: browse; Content: submit; Content: curated; Content: data; Content: database,565.01,,0,http://crdd.osdd.net/raghava/npact/,False,,
39927895,http://dbaasp.org,deep learning for antimicrobial peptides,,dbaasp.org,True,200.0,29,24,5,CRITICAL,Content: UniProt; Content: gene; Content: sequence; Content: resource; Content: tool; Content: search; Content: query; Content: curated; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,830.55,,0,https://dbaasp.org/home,False,,
38863005,http://quandb.org,,quandb,quandb.org,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='quandb.org', port=80): Max retries exceeded with url: / (Caused by NameReso",0,http://quandb.org,False,,
35796973,https://laulab.bu.edu/msrg/,mosquito small rna genomics,,laulab.bu.edu,True,,22,17,5,CRITICAL,Title: genomics; Content: genome; Content: archive; Title: resource; Content: search; Content: download; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,,"Error: HTTPSConnectionPool(host='laulab.bu.edu', port=443): Max retries exceeded with url: /msrg/ (Caused b",0,https://laulab.bu.edu/msrg/,True,http://web.archive.org/web/20231202150542/https://laulab.bu.edu/msrg/,2023-12-02
39600198,https://hpidb.igbb.msstate.edu/,host-pathogen interaction databases,,hpidb.igbb.msstate.edu,True,,28,28,0,CRITICAL,Content: search database; Content: gene; Content: protein; Content: sequence; Content: archive; Content: resource; Content: search; Content: query; Content: download; Content: curated; Content: data; Content: database,,"Error: HTTPSConnectionPool(host='hpidb.igbb.msstate.edu', port=443): Max retries exceeded with url: / (Caus",0,https://hpidb.igbb.msstate.edu/,True,http://web.archive.org/web/20241013215113/https://hpidb.igbb.msstate.edu/,2024-10-13
37864541,http://douro.univ-lyon1.fr/asellidae/,world asellidae database,,douro.univ-lyon1.fr,False,,0,0,0,VERY LOW,,,Timeout (20s),0,http://douro.univ-lyon1.fr/asellidae/,False,,
36537834,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA841014,first genome sequence resource of | causal agent of foxtail millet stinking smut disease,,www.ncbi.nlm.nih.gov,True,200.0,49,49,0,CRITICAL,Title: NCBI; Content: NIH; Content: search database; Content: genome; Content: gene; Content: protein; Content: sequence; Content: biological; Content: archive; Content: collection; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: submit; Content: data; Content: database; Content: portal,979.33,,0,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA841014,False,,
35915959,https://fungalroot.life.illinois.edu/,fungalroot,,fungalroot.life.illinois.edu,False,,0,0,0,VERY LOW,,,"Error: HTTPSConnectionPool(host='fungalroot.life.illinois.edu', port=443): Max retries exceeded with url: /",0,https://fungalroot.life.illinois.edu/,False,,
35315058,https://doi.org/10.5281/zenodo.5801806,madagascar terrestrial camera survey database,,doi.org,True,200.0,28,23,5,CRITICAL,Content: gene; Content: sequence; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,4303.99,,0,https://zenodo.org/records/5801806,False,,
36587236,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA763768,genome sequence resource of | causative agent of apple replant disease,,www.ncbi.nlm.nih.gov,True,200.0,50,50,0,CRITICAL,Title: NCBI; Content: NIH; Content: search database; Content: genome; Content: gene; Content: protein; Content: sequence; Content: biological; Content: expression; Content: archive; Content: collection; Content: tool; Content: search; Content: query; Content: browse; Content: submit; Content: data; Content: database; Content: portal,946.61,,0,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA763768,False,,
37031828,http://jmc-primates-brain.com/,japan monkey centre primates brain imaging repository of high-resolution postmortem magnetic resonance imaging,,jmc-primates-brain.com,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='jmc-primates-brain.com', port=80): Max retries exceeded with url: / (Caused",0,http://jmc-primates-brain.com/,False,,
35507259,https://www.rcsb.org/,three-dimensional structure databases of biological macromolecules,,www.rcsb.org,True,200.0,65,65,0,CRITICAL,Content: NCBI; Content: EBI; Content: NIH; Content: UniProt; Content: genome; Content: gene; Content: protein; Content: sequence; Content: molecular; Content: biological; Content: mutation; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; Content: database; Content: server; Content: portal; Content: web service,1669.72,,0,https://www.rcsb.org/,False,,
35612174,https://codex.netzwerk-universitaetsmedizin.de/,covid-19 data exchange platform of the german university medicine,,codex.netzwerk-universitaetsmedizin.de,False,,0,0,0,VERY LOW,,,"Error: HTTPSConnectionPool(host='codex.netzwerk-universitaetsmedizin.de', port=443): Max retries exceeded w",0,https://codex.netzwerk-universitaetsmedizin.de/,False,,
36971993,http://fishsct.ihb.ac.cn/,fishsct,,fishsct.ihb.ac.cn,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='fishsct.ihb.ac.cn', port=80): Max retries exceeded with url: / (Caused by N",0,http://fishsct.ihb.ac.cn/,False,,
35867230,https://cell-innovation.nig.ac.jp/maser/,sequencing data analysis on the maser platform,,cell-innovation.nig.ac.jp,True,,27,27,0,CRITICAL,Content: genome; Content: gene; Content: sequence; Content: archive; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: download; Content: annotation; Content: data,,"Error: HTTPSConnectionPool(host='cell-innovation.nig.ac.jp', port=443): Max retries exceeded with url: /mas",0,https://cell-innovation.nig.ac.jp/maser/,True,http://web.archive.org/web/20241010084437/https://cell-innovation.nig.ac.jp/maser/,2024-10-10
37394145,https://alleninstitute.org/brain-atlases/mouse-brain-atlas/,allen brain atlas,,alleninstitute.org,False,404.0,0,0,0,VERY LOW,,837.8,HTTP 404,0,https://alleninstitute.org/brain-atlases/mouse-brain-atlas/,False,,
36966359,https://riceome.hzau.edu.cn/,rice gene index,,riceome.hzau.edu.cn,True,200.0,40,35,5,CRITICAL,Title: genomics; Title: genome; Title: gene; Content: sequence; Content: molecular; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Title: data; Title: database; Content: server; ★ TITLE BONUS: 'database' in page title,1646.66,,0,https://riceome.hzau.edu.cn/,False,,
39888724,https://www.disgenet.org/,expression of concern | disgenet | interaction database,,www.disgenet.org,True,200.0,26,21,5,CRITICAL,Content: genomics; Content: bioinformatics; Title: gene; Content: variant; Content: platform; Content: search; Content: query; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,677.36,,0,https://disgenet.com:443/,False,,
37284942,https://data.mendeley.com/datasets/8f5t6t72p3/1,guinea pig preimplantation embryos,,data.mendeley.com,True,200.0,23,23,0,CRITICAL,Content: gene; Content: mutation; Content: repository; Content: archive; Content: resource; Content: search; Content: query; Content: browse; Content: submit; Content: data; Content: server,600.56,,0,https://data.mendeley.com/datasets/8f5t6t72p3/1,False,,
36311883,https://www.nccih.nih.gov/,,nccih,www.nccih.nih.gov,True,200.0,27,27,0,CRITICAL,Content: EBI; Content: NIH; Content: gene; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: submit; Content: data,1567.14,,0,https://www.nccih.nih.gov/,False,,
34762316,https://www.ecotoxxplorer.ca/,ecotoxxplorer,,www.ecotoxxplorer.ca,True,200.0,38,38,0,CRITICAL,Content: NCBI; Content: NIH; Content: genomics; Content: bioinformatics; Content: genome; Content: gene; Content: expression; Content: resource; Content: tool; Content: platform; Content: query; Content: annotation; Content: data; Content: server,654.75,,0,https://www.ecotoxxplorer.ca/,False,,
39102880,https://seer.cancer.gov/data/,,seer,seer.cancer.gov,True,200.0,31,31,0,CRITICAL,Content: NIH; Content: data access; Content: gene; Content: repository; Content: collection; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: submit; Title: data; Content: database,851.67,,0,https://seer.cancer.gov/data/,False,,
38384129,http://rlkdb.public.pombase.org,,rlkdb,rlkdb.public.pombase.org,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='rlkdb.public.pombase.org', port=80): Max retries exceeded with url: / (Caus",0,http://rlkdb.public.pombase.org,False,,
37777465,http://www.ilabdb.com/,,ilabdb,www.ilabdb.com,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='www.ilabdb.com', port=80): Max retries exceeded with url: / (Caused by Name",0,http://www.ilabdb.com/,False,,
36809643,https://ebrains.eu/service/mouse-brain-atlas,multimodal 3d mouse brain atlas,,ebrains.eu,True,404.0,28,28,0,CRITICAL,Content: NCBI; Content: NIH; Content: archive; Content: resource; Content: tool; Content: platform; Content: search; Content: download; Content: submit; Content: data; Content: server; Content: portal,850.46,HTTP 404,0,https://ebrains.eu/service/mouse-brain-atlas,True,http://web.archive.org/web/20230209033712/https://ebrains.eu/service/mouse-brain-atlas/,2023-02-09
40070311,http://regnetworkweb.org/,regulatory network,,regnetworkweb.org,True,503.0,30,25,5,CRITICAL,Content: bioinformatics; Title: gene; Title: repository; Content: archive; Content: resource; Content: platform; Content: search; Content: query; Content: download; Content: curated; Content: data; Content: database; ★ TITLE BONUS: 'repository' in page title,984.94,HTTP 503,0,https://regnetworkweb.org/,True,http://web.archive.org/web/20250711182513/https://regnetworkweb.org/,2025-07-11
37417838,https://camp.thekrumsieklab.com/,atlas of tumor metabolism uncovers gene-metabolite interactions,,camp.thekrumsieklab.com,False,,0,0,0,VERY LOW,,,"Error: HTTPSConnectionPool(host='camp.thekrumsieklab.com', port=443): Max retries exceeded with url: / (Cau",0,https://camp.thekrumsieklab.com/,False,,
39352375,https://pubs.acs.org/doi/10.1021/acs.jcim.0c01053,melting point database for organometallic compounds,,pubs.acs.org,False,403.0,0,0,0,VERY LOW,,481.11,HTTP 403,0,https://pubs.acs.org/doi/10.1021/acs.jcim.0c01053,False,,
36535428,http://regnetworkweb.org/,regulatory network | structure-function analysis,,regnetworkweb.org,True,503.0,30,25,5,CRITICAL,Content: bioinformatics; Title: gene; Title: repository; Content: archive; Content: resource; Content: platform; Content: search; Content: query; Content: download; Content: curated; Content: data; Content: database; ★ TITLE BONUS: 'repository' in page title,425.08,HTTP 503,0,https://regnetworkweb.org/,True,http://web.archive.org/web/20250711182513/https://regnetworkweb.org/,2025-07-11
38505885,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA999358,genome assembly and annotation of the dark-branded bushbrown butterfly mycalesis mineus,,www.ncbi.nlm.nih.gov,True,200.0,52,52,0,CRITICAL,Title: NCBI; Content: NIH; Content: search database; Content: genome; Content: gene; Content: protein; Content: sequence; Content: biological; Content: expression; Content: archive; Content: collection; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: submit; Content: data; Content: database; Content: portal,5122.36,,0,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA999358,False,,
38714759,https://www.ebi.ac.uk/biostudies/MicrobioRaman,microbioraman | an open-access web repository for microbiological raman spectroscopy data,,www.ebi.ac.uk,True,200.0,26,26,0,CRITICAL,Title: EBI; Title: bioinformatics; Content: gene; Content: collection; Content: platform; Content: search; Content: query; Content: browse; Content: submit; Content: data; Content: database,556.51,,0,https://www.ebi.ac.uk/biostudies/MicrobioRaman/studies,False,,
40285727,https://doi.org/10.6084/m9.figshare.24156378,inkjet-printed graphene multielectrode arrays | lt;i&gt;in,,doi.org,True,200.0,35,35,0,CRITICAL,Content: NCBI; Content: NIH; Content: variant; Content: mutation; Content: collection; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: portal,1683.78,,0,https://figshare.com/articles/dataset/flair_nii_gz/24156378,False,,
36695636,https://mitelmandatabase.isb-cgc.org/,mitelman db,,mitelmandatabase.isb-cgc.org,True,200.0,32,27,5,CRITICAL,Content: NIH; Content: genome; Title: gene; Content: sequence; Content: resource; Content: platform; Content: search; Content: query; Content: browse; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,360.31,,0,https://mitelmandatabase.isb-cgc.org/,False,,
39042485,https://doi.org/10.1021/acs.jcim.0c01053,dielectric ceramics database automatically constructed by data mining in the literature,,doi.org,False,404.0,0,0,0,VERY LOW,,199.68,HTTP 404,0,https://doi.org/10.1021/acs.jcim.0c01053,False,,
40728618,https://github.com/faezrah/PROBE,benchmarking platform for assessing protein language models on function-related prediction tasks,,github.com,False,404.0,0,0,0,VERY LOW,,1878.15,HTTP 404,0,https://github.com/faezrah/PROBE,False,,
35633312,http://www.ivenomdb.org/,ivenomdb,,www.ivenomdb.org,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='www.ivenomdb.org', port=80): Max retries exceeded with url: / (Caused by Na",0,http://www.ivenomdb.org/,False,,
36787439,https://www.healthtalk.org/,,dipex,www.healthtalk.org,True,200.0,24,24,0,CRITICAL,Content: gene; Content: mutation; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: submit; Content: data; Content: database; Content: server,443.42,,0,https://healthtalk.org/,False,,
35129172,https://www.expasy.org/resources/search/keywords:glyco,glyco@expasy,,www.expasy.org,False,404.0,0,0,0,VERY LOW,,542.41,HTTP 404,0,https://www.expasy.org/resources/search/keywords:glyco,False,,
36433993,https://figshare.com/,figshare,,figshare.com,True,200.0,23,23,0,CRITICAL,Content: gene; Content: biological; Content: repository; Content: collection; Content: tool; Title: search; Content: query; Content: browse; Content: submit; Content: data; Content: portal,314.24,,0,https://figshare.com/,False,,
38937480,https://doi.org/10.1038/s41597-020-00726-7,mopredascentury,,doi.org,False,404.0,0,0,0,VERY LOW,,189.2,HTTP 404,0,https://doi.org/10.1038/s41597-020-00726-7,False,,
35816925,https://goedomega3.com/clinical-study-database,goed clinical study database,,goedomega3.com,False,404.0,0,0,0,VERY LOW,,983.62,HTTP 404,0,https://goedomega3.com/clinical-study-database,False,,
38907890,https://github.com/ShuheiHori/HLA-HD,hla-hd-f,,github.com,False,404.0,0,0,0,VERY LOW,,923.31,HTTP 404,0,https://github.com/ShuheiHori/HLA-HD,False,,
39368085,https://nbatlas.org/,nbatlas,,nbatlas.org,False,,0,0,0,VERY LOW,,,"Error: HTTPSConnectionPool(host='nbatlas.org', port=443): Max retries exceeded with url: / (Caused by NameR",0,https://nbatlas.org/,False,,
37142360,https://www.bfi.org.uk/films-tv-people/,,bfi,www.bfi.org.uk,True,200.0,28,28,0,CRITICAL,Content: NIH; Content: gene; Content: archive; Content: collection; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data,1976.1,,0,https://www.bfi.org.uk/,False,,
39611775,https://www.maizegdb.org/snpversity,snpversity,,www.maizegdb.org,True,200.0,50,50,0,CRITICAL,Content: EBI; Content: genome; Content: gene; Content: protein; Content: sequence; Content: molecular; Content: variant; Content: expression; Content: archive; Content: collection; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: curated; Content: annotation; Content: data,1555.62,,0,https://www.maizegdb.org/snpversity,False,,
40511584,https://www.osteoevidence.com/,i>osteoevidence</i,,www.osteoevidence.com,True,200.0,22,22,0,CRITICAL,Content: gene; Content: sequence; Content: archive; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: database; Content: server,1149.17,,0,https://osteoevidence.com/,False,,
37800393,https://www.ecn.ac.uk/data,,ecn,www.ecn.ac.uk,True,200.0,23,23,0,CRITICAL,Content: gene; Content: biological; Content: archive; Content: resource; Content: platform; Content: search; Content: browse; Content: download; Content: submit; Title: data; Content: database,314.68,,0,https://ecn.ac.uk/data,False,,
