"pmid","title","has_url","is_false_positive","confidence","reason","database_name","long_database_name","chunk","already_seen","in_baseline"
"21779320","COLOMBOS: access port for cross-platform bacterial expression compendia.","True","N","high","Database keyword in title","COLOMBOS","COLOMBOS","4","Y","N"
"28090394","GExplore 1.4: An expanded web interface for queries on <i>Caenorhabditis elegans</i> protein and gene function.","True","N","high","Database keyword in title","GExplore","GExplore","4","Y","N"
"31347432","ANDB: Development of a Database Based on a Global Survey of Literature on Areca Nut and Associated Health Effects.","True","N","high","Database keyword in title","ANDB","ANDB","4","Y","N"
"25243597","Improved locus-specific database for OPA1 mutations allows inclusion of advanced clinical data.","True","N","high","Database keyword in title","OPA1","OPA1","4","Y","N"
"22135301","BacMap: an up-to-date electronic atlas of annotated bacterial genomes.","True","N","high","Map suffix + atlas keyword","BacMap","BacMap","4","Y","N"
"22730453","""MuteinDB: the mutein database linking substrates, products and enzymatic reactions directly with genetic variants of enzymes.""","True","N","high","DB suffix + database keyword","MuteinDB","MuteinDB","4","Y","N"
"26553809","The Degradome database: expanding roles of mammalian proteases in life and disease.","True","N","high","Database keyword in title","Degradome","Degradome","4","Y","N"
"22786849","""Transcriptomine, a web resource for nuclear receptor signaling transcriptomes.""","True","N","high","Database keyword in title","Transcriptomine","Transcriptomine","4","Y","N"
"34642750","HBFP: a new repository for human body fluid proteome.","True","N","high","Repository keyword in title","HBFP","HBFP","4","Y","N"
"24137012","The Global Genome Biodiversity Network (GGBN) Data Portal.","True","N","high","Database keyword in title","GGBN","Global Genome Biodiversity Network","4","Y","N"
"27087309","Kalium: a database of potassium channel toxins from scorpion venom.","True","N","high","Database keyword in title","Kalium","Kalium","4","Y","N"
"32705130","CNSA: a data repository for archiving omics data.","True","N","high","Repository keyword in title","CNSA","CNSA","4","Y","N"
"23325619","miRCancer: a microRNA-cancer association database constructed by text mining on literature.","True","N","high","Database keyword in title","miRCancer","miRCancer","4","Y","N"
"25378326","Genomicus update 2015: KaryoView and MatrixView provide a genome-wide perspective to multispecies comparative genomics.","True","N","high","Database keyword in title","Genomicus","Genomicus","4","Y","N"
"25971743","GLASS: a comprehensive database for experimentally validated GPCR-ligand associations.","True","N","high","Database keyword in title","GLASS","GLASS","4","Y","N"
"23071747","TRIP database 2.0: a manually curated information hub for accessing TRP channel interaction network.","True","N","high","Database keyword in title","TRIP","TRIP","4","Y","N"
"25355510","AraNet v2: an improved database of co-functional gene networks for the study of Arabidopsis thaliana and 27 other nonmodel plant species.","True","N","high","Database keyword in title","AraNet","AraNet","4","Y","N"
"24225318","Selectome update: quality control and computational improvements to a database of positive selection.","True","N","high","Database keyword in title","Selectome","Selectome","4","Y","N"
"23175614","LncRNADisease: a database for long-non-coding RNA-associated diseases.","True","N","high","Database keyword in title","LncRNADisease","LncRNADisease","4","Y","N"
"""23143107"," 25414346"",""ChiTaRS: a database of human, mouse and fruit fly chimeric transcripts and RNA-sequencing data.""","True","N","high","Database keyword in title","ChiTaRS","ChiTaRS","4","N","N"
"31343654","Eye in a Disk: eyeIntegration Human Pan-Eye and Body Transcriptome Database Version 1.0.","True","N","high","Database keyword in title","eyeIntegration","eyeIntegration","4","Y","N"
"34844637","recount3: summaries and queries for large-scale RNA-seq expression and splicing.","True","N","high","Database keyword in title","recount3","recount3","4","Y","N"
"""29805321"," 31444973"",""The Cellosaurus, a Cell-Line Knowledge Resource.""","True","N","high","KB suffix + knowledge resource","Cellosaurus","Cellosaurus","4","N","N"
"""29145643"," 32920969"",""The MEROPS database of proteolytic enzymes, their substrates and inhibitors in 2017 and a comparison with peptidases in the PANTHER database.""","True","N","high","Database keyword in title","MEROPS","MEROPS","4","N","N"
"""27131791"," 30715274"",APID interactomes: providing proteome-based interactomes with controlled quality for multiple species and derived networks.","True","N","high","Database keyword in title","APID","APID","4","N","N"
"29168245","Homology-based hydrogen bond information improves crystallographic structures in the PDB.","True","N","high","Database keyword in title","PDB","PDB","4","Y","N"
"26476456","""BiGG Models: A platform for integrating, standardizing and sharing genome-scale models.""","True","N","high","Database keyword in title","BiGG","BiGG","4","Y","N"
"24779372","Applying genome-wide gene-based expression quantitative trait locus mapping to study population ancestry and pharmacogenetics.","True","N","medium","Database keyword in title","eQTL","eQTL","4","Y","N"
"26112452","PlantOrDB: a genome-wide ortholog database for land plants and green algae.","True","N","high","DB suffix + database keyword","PlantOrDB","PlantOrDB","4","Y","N"
"24217911","AgeFactDB--the JenAge Ageing Factor Database--towards data integration in ageing research.","True","N","high","DB suffix + database keyword","AgeFactDB","AgeFactDB","4","Y","N"
"30624648","AtFusionDB: a database of fusion transcripts in Arabidopsis thaliana.","True","N","high","DB suffix + database keyword","AtFusionDB","AtFusionDB","4","Y","N"
"23476021","PLncDB: plant long non-coding RNA database.","True","N","high","DB suffix + database keyword","PLncDB","PLncDB","4","Y","N"
"29106588","NLSdb-major update for database of nuclear localization signals and nuclear export signals.","True","N","high","DB suffix + database keyword","NLSdb","NLSdb","4","Y","N"
"30357370","liqDB: a small-RNAseq knowledge discovery database for liquid biopsy studies.","True","N","high","DB suffix + database keyword","liqDB","liqDB","4","Y","N"
"24428888","OncomiRdbB: a comprehensive database of microRNAs and their targets in breast cancer.","True","N","high","DB suffix + database keyword","OncomiRdbB","OncomiRdbB","4","Y","N"
"26787663","lnCaNet: pan-cancer co-expression network for human lncRNA and cancer genes.","True","N","high","Database keyword in title","lnCaNet","lnCaNet","4","Y","N"
"23180786","WormQTL--public archive and analysis web portal for natural variation data in Caenorhabditis spp.","True","N","high","Archive keyword in title","WormQTL","WormQTL","4","Y","N"
"28968841","AtCircDB: a tissue-specific database for Arabidopsis circular RNAs.","True","N","high","DB suffix + database keyword","AtCircDB","AtCircDB","4","Y","N"
"33359127","NBIGV-DB: A dedicated database of non-B cell derived immunoglobulin variable region.","True","N","high","DB suffix + database keyword","NBIGV-DB","NBIGV-DB","4","Y","N"
"21965461","The new ISSMIC database on in vivo micronucleus and its role in assessing genotoxicity testing strategies.","True","N","high","Database keyword in title","ISSMIC","ISSMIC","4","Y","N"
"""27924024"," 30445619"",GTRD: a database of transcription factor binding sites identified by ChIP-seq experiments.","True","N","high","Database keyword in title","GTRD","GTRD","4","N","N"
"24904731","GenderMedDB: an interactive database of sex and gender-specific medical literature.","True","N","high","DB suffix + database keyword","GenderMedDB","GenderMedDB","4","Y","N"
"30546860","YaTCM: Yet another Traditional Chinese Medicine Database for Drug Discovery.","True","N","high","Database keyword in title","YaTCM","YaTCM","4","Y","N"
"27605101","LncVar: a database of genetic variation associated with long non-coding genes.","True","N","high","Database keyword in title","LncVar","LncVar","4","Y","N"
"28365718","VerSeDa: vertebrate secretome database.","True","N","high","Database keyword in title","VerSeDa","VerSeDa","4","Y","N"
"23864220","MisPred: a resource for identification of erroneous protein sequences in public databases.","True","N","high","Database keyword in title","MisPred","MisPred","4","Y","N"
"29206899","MOSAIC: a chemical-genetic interaction data repository and web resource for exploring chemical modes of action.","True","N","high","Repository keyword in title","MOSAIC","MOSAIC","4","Y","N"
"31512145","ZIKAVID-Zika virus infection database: a new platform to analyze the molecular impact of Zika virus infection.","True","N","high","Database keyword in title","ZIKAVID","ZIKAVID","4","Y","N"
"25604238","ocsESTdb: a database of oil crop seed EST sequences for comparative analysis and investigation of a global metabolic network and oil accumulation metabolism.","True","N","high","DB suffix + database keyword","ocsESTdb","ocsESTdb","4","Y","N"
"26527719","CEGA--a catalog of conserved elements from genomic alignments.","True","N","high","Database keyword in title","CEGA","CEGA","4","Y","N"
"24997126","piRNAQuest: searching the piRNAome for silencers.","True","N","high","Database keyword in title","piRNAQuest","piRNAQuest","4","Y","N"
"29897419","MARDy: Mycology Antifungal Resistance Database.","True","N","high","Database keyword in title","MARDy","MARDy","4","Y","N"
"28438161","REFOLDdb: a new and sustainable gateway to experimental protocols for protein refolding.","True","N","high","DB suffix + database keyword","REFOLDdb","REFOLDdb","4","Y","N"
"24580755","""CDSbank: taxonomy-aware extraction, selection, renaming and formatting of protein-coding DNA or amino acid sequences.""","True","N","high","Bank suffix + database keyword","CDSbank","CDSbank","4","Y","N"
"""23193258"," 26581413, 30307528"",NCBI GEO: archive for functional genomics data sets--update.","True","N","high","Archive keyword in title","GEO","GEO","4","N","N"
"28187703","iHMS: a database integrating human histone modification data across developmental stages and tissues.","True","N","high","Database keyword in title","iHMS","iHMS","4","Y","N"
"24150937","LoQAtE--Localization and Quantitation ATlas of the yeast proteomE. A new tool for multiparametric dissection of single-protein behavior in response to biological perturbations in yeast.","True","N","high","Atlas suffix + database keyword","LoQAtE","LoQAtE","4","Y","N"
"25853886","ALDB: a domestic-animal long noncoding RNA database.","True","N","high","DB suffix + database keyword","ALDB","ALDB","4","Y","N"
"22080550","BYKdb: the Bacterial protein tYrosine Kinase database.","True","N","high","DB suffix + database keyword","BYKdb","BYKdb","4","Y","N"
"25435547","MPIC: a mitochondrial protein import components database for plant and non-plant species.","True","N","high","Database keyword in title","MPIC","MPIC","4","Y","N"
"23251048","CellLineMiner: a knowledge portal for human cell lines.","True","N","high","Database keyword in title","CellLineMiner","CellLineMiner","4","Y","N"
"""23650175"," 27789705"",The comprehensive antibiotic resistance database.","True","N","high","Database keyword in title","CARD","CARD","4","N","N"
"32646415","""ECCParaCorp: a cross-lingual parallel corpus towards cancer education, dissemination and application.""","True","N","high","Database keyword in title","ECCParaCorp","ECCParaCorp","4","Y","N"
"23055621","SALMONELLABASE - An online database of druggable targets of Salmonella species.","True","N","high","Base suffix + database keyword","SALMONELLABASE","SALMONELLABASE","4","Y","N"
"27234245","OGRO: The Overview of functionally characterized Genes in Rice online database.","True","N","high","Database keyword in title","OGRO","OGRO","4","Y","N"
"28203705","Pln24NT: a web resource for plant 24-nt siRNA producing loci.","True","N","high","Database keyword in title","Pln24NT","Pln24NT","4","Y","N"
"21546393","Molecular signatures database (MSigDB) 3.0.","True","N","high","Database keyword in title","MSigDB","MSigDB","4","Y","N"
"26744602","SorGSD: a sorghum genome SNP database.","True","N","high","Database keyword in title","SorGSD","SorGSD","4","Y","N"
"22876890","AtlasT4SS: a curated database for type IV secretion systems.","True","N","high","Database keyword + Atlas suffix","AtlasT4SS","AtlasT4SS","4","Y","N"
"26272709","GenomewidePDB 2.0: A Newly Upgraded Versatile Proteogenomic Database for the Chromosome-Centric Human Proteome Project.","True","N","high","DB suffix + database keyword","GenomewidePDB","GenomewidePDB","4","Y","N"
"25650278","EcoliNet: a database of cofunctional gene network for Escherichia coli.","True","N","high","Database keyword in title","EcoliNet","EcoliNet","4","Y","N"
"30874795","mirtronDB: a mirtron knowledge base.","True","N","high","DB suffix + knowledge base keyword","mirtronDB","mirtronDB","4","Y","N"
"26026167","RPdb: a database of experimentally verified cellular reprogramming records.","True","N","high","DB suffix + database keyword","RPdb","RPdb","4","Y","N"
"25204646","'Isotopo' a database application for facile analysis and management of mass isotopomer data.","True","N","high","Database keyword in title","Isotopo","Isotopo","4","Y","N"
"26061870","Human Chromosome Y and Haplogroups; introducing YDHS Database.","True","N","high","Database keyword in title","YDHS","YDHS","4","Y","N"
"23418540","canEvolve: a web portal for integrative oncogenomics.","True","N","high","Database keyword in title","canEvolve","canEvolve","4","Y","N"
"30276831","LncRNAnet: a comprehensive Sus scrofa lncRNA database.","True","N","high","Database keyword in title","LncRNAnet","LncRNAnet","4","Y","N"
"25527833","mirPub: a database for searching microRNA publications.","True","N","high","Database keyword in title","mirPub","mirPub","4","Y","N"
"29776332","TelNet - a database for human and yeast genes involved in telomere maintenance.","True","N","high","Database keyword in title","TelNet","TelNet","4","Y","N"
"31096089","""DrugR+: A comprehensive relational database for drug repurposing, combination therapy, and replacement therapy.""","True","N","high","Database keyword in title","DrugR+","DrugR+","4","Y","N"
"23055619","PRD: A protein-RNA interaction database.","True","N","high","Database keyword in title","PRD","PRD","4","Y","N"
"""22135305"," 26827237"",DOMMINO: a database of macromolecular interactions.","True","N","high","Database keyword in title","DOMMINO","DOMMINO","4","N","N"
"22140112","HIstome--a relational knowledgebase of human histone proteins and histone modifying enzymes.","True","N","high","KB suffix + knowledge base keyword","HIstome","HIstome","4","Y","N"
"22096233","MINAS--a database of Metal Ions in Nucleic AcidS.","True","N","high","Database keyword in title","MINAS","MINAS","4","Y","N"
"22165817","HOMER: a human organ-specific molecular electronic repository.","True","N","high","Repository keyword in title","HOMER","HOMER","4","Y","N"
"25332401","Proteome TopFIND 3.0 with TopFINDer and PathFINDer: database and analysis tools for the association of protein termini to pre- and post-translational events.","True","N","high","Database keyword in title","TopFIND","TopFIND","4","Y","N"
"23219992","MENT: methylation and expression database of normal and tumor tissues.","True","N","high","Database keyword in title","MENT","MENT","4","Y","N"
"24663501","DrugPath: a database for academic investigators to match oncology molecular targets with drugs in development.","True","N","high","Database keyword in title","DrugPath","DrugPath","4","Y","N"
"30053264","""Updates to the RNA mapping database (RMDB), version 2.""","True","N","high","Database keyword in title","RMDB","RMDB","4","Y","N"
"28667017","FlyExpress 7: An Integrated Discovery Platform To Study Coexpressed Genes Using <i>in Situ</i> Hybridization Images in <i>Drosophila</i>.","True","N","high","Database keyword in title","FlyExpress","FlyExpress","4","Y","N"
"24912499","REGNET: mining context-specific human transcription networks using composite genomic information.","True","N","high","Database keyword in title","REGNET","REGNET","4","Y","N"
"29069336","""ArachnoServer 3.0: an online resource for automated discovery, analysis and annotation of spider toxins.""","True","N","high","Database keyword in title","ArachnoServer","ArachnoServer","4","Y","N"
"33186582","Cppsite 2.0: An Available Database of Experimentally Validated Cell-Penetrating Peptides Predicting their Secondary and Tertiary Structures.","True","N","high","Database keyword in title","Cppsite","Cppsite","4","Y","N"
"32895427","""PCOSKB<sub>R2</sub>: a database of genes, diseases, pathways, and networks associated with polycystic ovary syndrome.""","True","N","high","Database keyword + KB suffix","PCOSKB","PCOSKB","4","Y","N"
"22419780","SEQanswers: an open access community for collaboratively decoding genomes.","True","N","high","Database keyword in title","SEQanswers","SEQanswers","4","Y","N"
"24174536","""GeneProf data: a resource of curated, integrated and reusable high-throughput genomics experiments.""","True","N","high","Database keyword in title","GeneProf","GeneProf","4","Y","N"
"33306787","MetaADEDB 2.0: a comprehensive database on adverse drug events.","True","N","high","DB suffix + database keyword","MetaADEDB","MetaADEDB","4","Y","N"
"24333540","EcoliOverExpressionDB: a database of recombinant protein overexpression in E. coli.","True","N","high","DB suffix + database keyword","EcoliOverExpressionDB","EcoliOverExpressionDB","4","Y","N"
"""25428365"," 33167031"",Expanded microbial genome coverage and improved protein family annotation in the COG database.","True","N","high","Database keyword in title","COG","COG","4","N","N"
"30202870","SequencEnG: an interactive knowledge base of sequencing techniques.","True","N","high","KB suffix + knowledge base keyword","SequencEnG","SequencEnG","4","Y","N"
"25115331","KiMoSys: a web-based repository of experimental data for KInetic MOdels of biological SYStems.","True","N","high","Repository keyword in title","KiMoSys","KiMoSys","4","Y","N"
"34496744","RPocket: an intuitive database of RNA pocket topology information with RNA-ligand data resources.","True","N","high","Database keyword in title","RPocket","RPocket","4","Y","N"
"33175131","deepBase v3.0: expression atlas and interactive analysis of ncRNAs from thousands of deep-sequencing data.","True","N","high","Base suffix + atlas keyword","deepBase","deepBase","4","Y","N"
"27336457","Using the Semantic Web for Rapid Integration of WikiPathways with Other Biological Online Data Resources.","True","N","high","Database keyword in title","WikiPathways","WikiPathways","4","Y","N"
"26039571","Gene Perturbation Atlas (GPA): a single-gene perturbation repository for characterizing functional mechanisms of coding and non-coding genes.","True","N","high","Atlas suffix + repository keyword","GPA","Gene Perturbation Atlas","4","Y","N"
"21554668","PHENOPSIS DB: an information system for Arabidopsis thaliana phenotypic data in an environmental context.","True","N","high","DB suffix + database keyword","PHENOPSIS","PHENOPSIS","4","Y","N"
"""26139634"," 27899584, 30398663"",Functional classification of CATH superfamilies: a domain-based approach for protein function annotation.","True","N","high","Database keyword in title","CATH","CATH","4","N","N"
"26441671","Databases for multilevel biophysiology research available at Physiome.jp.","True","N","high","Database keyword in title","Physiome","Physiome","4","Y","N"
"26989150","Sustainable funding for biocuration: The Arabidopsis Information Resource (TAIR) as a case study of a subscription-based funding model.","True","N","high","Database keyword in title","TAIR","TAIR","4","Y","N"
"23736533","EcoGene-RefSeq: EcoGene tools applied to the RefSeq prokaryotic genomes.","True","N","high","Database keyword in title","EcoGene","EcoGene","4","Y","N"
"23193272","ArrayExpress update--trends in database growth and links to data analysis tools.","True","N","high","Database keyword in title","ArrayExpress","ArrayExpress","4","Y","N"
"29069479","""FlyAtlas 2: a new version of the Drosophila melanogaster expression atlas with RNA-Seq, miRNA-Seq and sex-specific data.""","True","N","high","Atlas suffix + database keyword","FlyAtlas","FlyAtlas","4","Y","N"
"24501396","A comprehensive aligned nifH gene database: a multipurpose tool for studies of nitrogen-fixing bacteria.","True","N","high","Database keyword in title","nifH","nifH","4","Y","N"
"24504151","""Southern African Treatment Resistance Network (SATuRN) RegaDB HIV drug resistance and clinical management database: supporting patient management, surveillance and research in southern Africa.""","True","N","high","Database keyword in title","RegaDB","RegaDB","4","Y","N"
"30239681","PalmXplore: oil palm gene database.","True","N","high","Database keyword in title","PalmXplore","PalmXplore","4","Y","N"
"""23331499"," 23715991"",SignaLink 2 - a signaling pathway resource with multi-layered regulatory networks.","True","N","high","Database keyword in title","SignaLink","SignaLink","4","N","N"
"""22123792"," 23292603"",KNApSAcK family databases: integrated metabolite-plant species databases for multifaceted plant research.","True","N","high","Database keyword in title","KNApSAcK","KNApSAcK","4","N","N"
"32076423","FHLdb: A Comprehensive Database on the Molecular Basis of Familial Hemophagocytic Lymphohistiocytosis.","True","N","high","DB suffix + database keyword","FHLdb","FHLdb","4","Y","N"
"23696878","PEpiD: a prostate epigenetic database in mammals.","True","N","high","Database keyword in title","PEpiD","PEpiD","4","Y","N"
"26656949","An updated version of NPIDB includes new classifications of DNA-protein complexes and their families.","True","N","high","DB suffix + database keyword","NPIDB","NPIDB","4","Y","N"
"24122041","DGIdb: mining the druggable genome.","True","N","high","DB suffix + database keyword","DGIdb","DGIdb","4","Y","N"
"28759605","THPdb: Database of FDA-approved peptide and protein therapeutics.","True","N","high","DB suffix + database keyword","THPdb","THPdb","4","Y","N"
"28502574","DINeR: Database for Insect Neuropeptide Research.","True","N","high","Database keyword in title","DINeR","DINeR","4","Y","N"
"32360910","CancerEnD: A database of cancer associated enhancers.","True","N","high","Database keyword in title","CancerEnD","CancerEnD","4","Y","N"
"23185043","DoBISCUIT: a database of secondary metabolite biosynthetic gene clusters.","True","N","high","Database keyword in title","DoBISCUIT","DoBISCUIT","4","Y","N"
"""23826631"," 26249811"",Unlocking the potential of survival data for model organisms through a new database and online analysis platform: SurvCurv.","True","N","high","Database keyword in title","SurvCurv","SurvCurv","4","N","N"
"28365739","GrTEdb: the first web-based database of transposable elements in cotton (Gossypium raimondii).","True","N","high","DB suffix + database keyword","GrTEdb","GrTEdb","4","Y","N"
"32986829","CMNPD: a comprehensive marine natural products database towards facilitating drug discovery from the ocean.","True","N","high","Database keyword in title","CMNPD","CMNPD","4","Y","N"
"26503248","dbMAE: the database of autosomal monoallelic expression.","True","N","high","Database keyword in title","dbMAE","dbMAE","4","Y","N"
"29069510","Lnc2Meth: a manually curated database of regulatory relationships between long non-coding RNAs and DNA methylation associated with human disease.","True","N","high","Database keyword in title","Lnc2Meth","Lnc2Meth","4","Y","N"
"30247677","AmtDB: a database of ancient human mitochondrial genomes.","True","N","high","DB suffix + database keyword","AmtDB","AmtDB","4","Y","N"
"29069459","OverGeneDB: a database of 5' end protein coding overlapping genes in human and mouse genomes.","True","N","high","DB suffix + database keyword","OverGeneDB","OverGeneDB","4","Y","N"
"31611909","SCDevDB: A Database for Insights Into Single-Cell Gene Expression Profiles During Human Developmental Processes.","True","N","high","DB suffix + database keyword","SCDevDB","SCDevDB","4","Y","N"
"27899579","SNP2TFBS - a database of regulatory SNPs affecting predicted transcription factor binding site affinity.","True","N","high","Database keyword in title","SNP2TFBS","SNP2TFBS","4","Y","N"
"30010730","RabGTD: a comprehensive database of rabbit genome and transcriptome.","True","N","high","Database keyword in title","RabGTD","RabGTD","4","Y","N"
"26055100","dbHiMo: a web-based epigenomics platform for histone-modifying enzymes.","True","N","high","Database keyword in title","dbHiMo","dbHiMo","4","Y","N"
"32422927","HDVdb: A Comprehensive Hepatitis D Virus Database.","True","N","high","DB suffix + database keyword","HDVdb","HDVdb","4","Y","N"
"30357356","CMAUP: a database of collective molecular activities of useful plants.","True","N","high","Database keyword in title","CMAUP","CMAUP","4","Y","N"
"27242036","CoopTFD: a repository for predicted yeast cooperative transcription factor pairs.","True","N","high","Repository keyword in title","CoopTFD","CoopTFD","4","Y","N"
"23203982","SINEBase: a database and tool for SINE analysis.","True","N","high","Base suffix + database keyword","SINEBase","SINEBase","4","Y","N"
"28641017","NANPDB: A Resource for Natural Products from Northern African Sources.","True","N","high","DB suffix + database keyword","NANPDB","NANPDB","4","Y","N"
"31665454","ChlamDB: a comparative genomics database of the phylum Chlamydiae and other members of the Planctomycetes-Verrucomicrobiae-Chlamydiae superphylum.","True","N","high","DB suffix + database keyword","ChlamDB","ChlamDB","4","Y","N"
"31949184","PulmonDB: a curated lung disease gene expression database.","True","N","high","DB suffix + database keyword","PulmonDB","PulmonDB","4","Y","N"
"24526713","The 3DGD: a database of genome 3D structure.","True","N","high","Database keyword in title","3DGD","3DGD","4","Y","N"
"32351388","TCMIO: A Comprehensive Database of Traditional Chinese Medicine on Immuno-Oncology.","True","N","high","Database keyword in title","TCMIO","TCMIO","4","Y","N"
"32727974","TEMPURA: Database of Growth TEMPeratures of Usual and RAre Prokaryotes.","True","N","high","Database keyword in title","TEMPURA","TEMPURA","4","Y","N"
"26527728","SATPdb: a database of structurally annotated therapeutic peptides.","True","N","high","DB suffix + database keyword","SATPdb","SATPdb","4","Y","N"
"26433228","RPFdb: a database for genome wide information of translated mRNA generated from ribosome profiling.","True","N","high","DB suffix + database keyword","RPFdb","RPFdb","4","Y","N"
"32055857","""An update on the Symbiotic Genomes Database (SymGenDB): a collection of metadata, genomic, genetic and protein sequences, orthologs and metabolic networks of symbiotic organisms.""","True","N","high","Database keyword in title","SymGenDB","SymGenDB","4","Y","N"
"23650583","""GeneSetDB: A comprehensive meta-database, statistical and visualisation framework for gene set analysis.""","True","N","high","DB suffix + database keyword","GeneSetDB","GeneSetDB","4","Y","N"
"26376976","KGCAK: a K-mer based database for genome-wide phylogeny and complexity evaluation.","True","N","high","Database keyword in title","KGCAK","KGCAK","4","Y","N"
"31642488","ExonSkipDB: functional annotation of exon skipping event in human.","True","N","high","DB suffix + database keyword","ExonSkipDB","ExonSkipDB","4","Y","N"
"26322066","ReprOlive: a database with linked data for the olive tree (Olea europaea L.) reproductive transcriptome.","True","N","high","Database keyword in title","ReprOlive","ReprOlive","4","Y","N"
"23284086","TreeTFDB: an integrative database of the transcription factors from six economically important tree crops for functional predictions and comparative and functional genomics.","True","N","high","DB suffix + database keyword","TreeTFDB","TreeTFDB","4","Y","N"
"24194591","LenVarDB: database of length-variant protein domains.","True","N","high","DB suffix + database keyword","LenVarDB","LenVarDB","4","Y","N"
"26516187","SynLethDB: synthetic lethality database toward discovery of selective and sensitive anticancer drug targets.","True","N","high","DB suffix + database keyword","SynLethDB","SynLethDB","4","Y","N"
"22809392","CIDeR: multifactorial interaction networks in human diseases.","True","N","high","Database keyword in title","CIDeR","CIDeR","4","Y","N"
"33196814","""RBP2GO: a comprehensive pan-species database on RNA-binding proteins, their interactions and functions.""","True","N","high","Database keyword in title","RBP2GO","RBP2GO","4","Y","N"
"29087479","STCRDab: the structural T-cell receptor database.","True","N","high","DB suffix + database keyword","STCRDab","STCRDab","4","Y","N"
"28968812","MetSigDis: a manually curated resource for the metabolic signatures of diseases.","True","N","high","Database keyword in title","MetSigDis","MetSigDis","4","Y","N"
"22139933","IGDB.NSCLC: integrated genomic database of non-small cell lung cancer.","True","N","high","Database keyword in title","IGDB","IGDB","4","Y","N"
"25489177","RiceQTLPro: an integrated database for quantitative trait loci marker mapping in rice plant.","True","N","high","Database keyword in title","RiceQTLPro","RiceQTLPro","4","Y","N"
"25392410","RaftProt: mammalian lipid raft proteome database.","True","N","high","Database keyword in title","RaftProt","RaftProt","4","Y","N"
"23161692","SchistoDB: an updated genome resource for the three key schistosomes of humans.","True","N","high","DB suffix + database keyword","SchistoDB","SchistoDB","4","Y","N"
"22080560","MIPModDB: a central resource for the superfamily of major intrinsic proteins.","True","N","high","DB suffix + database keyword","MIPModDB","MIPModDB","4","Y","N"
"31725858","PlantCircNet: a database for plant circRNA-miRNA-mRNA regulatory networks.","True","N","high","Database keyword in title","PlantCircNet","PlantCircNet","4","Y","N"
"23125365","HBVdb: a knowledge database for Hepatitis B Virus.","True","N","high","DB suffix + knowledge database","HBVdb","HBVdb","4","Y","N"
"27192119","dbCPG: A web resource for cancer predisposition genes.","True","N","high","Database keyword in title","dbCPG","dbCPG","4","Y","N"
"33186585","PolarProtDb: A Database of Transmembrane and Secreted Proteins showing Apical-Basal Polarity.","True","N","high","DB suffix + database keyword","PolarProtDb","PolarProtDb","4","Y","N"
"25157689","STATdb: a specialised resource for the STATome.","True","N","high","DB suffix + database keyword","STATdb","STATdb","4","Y","N"
"27742821","HieranoiDB: a database of orthologs inferred by Hieranoid.","True","N","high","DB suffix + database keyword","HieranoiDB","HieranoiDB","4","Y","N"
"32120139","""FRCD: A comprehensive food risk component database with molecular scaffold, chemical diversity, toxicity, and biodegradability analysis.""","True","N","high","Database keyword in title","FRCD","FRCD","4","Y","N"
"26980519","PhyloPro2.0: a database for the dynamic exploration of phylogenetically conserved proteins and their domain architectures across the Eukarya.","True","N","high","Database keyword in title","PhyloPro","PhyloPro","4","Y","N"
"27081555","iJGVD: an integrative Japanese genome variation database based on whole-genome sequencing.","True","N","high","Database keyword in title","iJGVD","iJGVD","4","Y","N"
"24302579","DPRP: a database of phenotype-specific regulatory programs derived from transcription factor binding data.","True","N","high","Database keyword in title","DPRP","DPRP","4","Y","N"
"26363021","LncReg: a reference resource for lncRNA-associated regulatory networks.","True","N","high","Database keyword in title","LncReg","LncReg","4","Y","N"
"22563442","MycoRRdb: a database of computationally identified regulatory regions within intergenic sequences in mycobacterial genomes.","True","N","high","DB suffix + database keyword","MycoRRdb","MycoRRdb","4","Y","N"
"27242836","VESPUCCI: Exploring Patterns of Gene Expression in Grapevine.","True","N","high","Database keyword in title","VESPUCCI","VESPUCCI","4","Y","N"
"25269378","Streptococcus pneumoniae Genome Database (SPGDB): a database for strain specific comparative analysis of Streptococcus pneumoniae genes and proteins.","True","N","high","Database keyword in title","SPGDB","SPGDB","4","Y","N"
"34907423","iCAV: an integrative database of cancer-associated viruses.","True","N","high","Database keyword in title","iCAV","iCAV","4","Y","N"
"32349124","VirusCircBase: a database of virus circular RNAs.","True","N","high","Base suffix + database keyword","VirusCircBase","VirusCircBase","4","Y","N"
"29036590","TissGDB: tissue-specific gene database in cancer.","True","N","high","DB suffix + database keyword","TissGDB","TissGDB","4","Y","N"
"21541042","""FurinDB: A database of 20-residue furin cleavage site motifs, substrates and their associated drugs.""","True","N","high","DB suffix + database keyword","FurinDB","FurinDB","4","Y","N"
"25652745","CLIPdb: a CLIP-seq database for protein-RNA interactions.","True","N","high","DB suffix + database keyword","CLIPdb","CLIPdb","4","Y","N"
"24271386","OnTheFly: a database of Drosophila melanogaster transcription factors and their binding sites.","True","N","high","Database keyword in title","OnTheFly","OnTheFly","4","Y","N"
"31691819","CAUSALdb: a database for disease/trait causal variants identified using summary statistics of genome-wide association studies.","True","N","high","DB suffix + database keyword","CAUSALdb","CAUSALdb","4","Y","N"
"26582925","Start2Fold: a database of hydrogen/deuterium exchange data on protein folding and stability.","True","N","high","Database keyword in title","Start2Fold","Start2Fold","4","Y","N"
