pmid,title,has_url,is_false_positive,confidence,reason,database_name,long_database_name,chunk,already_seen,in_baseline,resource_url,url_source
29659710,SnapperDB: a database solution for routine sequencing analysis of bacterial isolates.,False,N,high,DB suffix + database keyword,SnapperDB,sequencing analysis database,10,N,N,,
23451388,GMOMETHODS: the European Union database of reference methods for GMO analysis.,False,N,high,Database keyword,GMOMETHODS,European Union database of reference methods for GMO analysis,10,N,N,,
25577391,ASPicDB: a database web tool for alternative splicing analysis.,False,N,high,DB suffix + database keyword,ASPicDB,alternative splicing database,10,N,N,,
29454060,AOP-DB: A database resource for the exploration of Adverse Outcome Pathways through integrated association networks.,False,N,high,DB suffix + database keyword,AOP-DB,Adverse Outcome Pathways database,10,N,N,,
33502982,VIS30K: A Collection of Figures and Tables From IEEE Visualization Conference Publications.,False,N,medium,Collection of figures/tables; likely database but no URL,VIS30K,collection of IEEE Visualization figures and tables,10,N,N,,
23920715,Diavideos: a diabetes health video portal.,False,N,medium,Portal suggests database but no resource URL,Diavideos,diabetes health video portal,10,N,N,,
32248122,RSwitch: A Novel Bioinformatics Database on Riboswitches as Antibacterial Drug Targets.,False,N,high,Database keyword,RSwitch,Riboswitches database,10,N,N,,
33627669,"""OutFin, a multi-device and multi-modal dataset for outdoor localization based on the fingerprinting approach.""",False,N,medium,Dataset suggests database but no URL,OutFin,outdoor localization dataset,10,N,N,,
31106360,"""LanceletDB: an integrated genome database for lancelet, comparing domain types and combination in orthologues among lancelet and other species.""",False,N,high,DB suffix + database keyword,LanceletDB,integrated lancelet genome database,10,N,N,,
33767203,"""NLM-Chem, a new resource for chemical entity recognition in PubMed full text literature.""",False,N,high,Resource for entity recognition data,NLM-Chem,chemical entity recognition resource,10,N,N,,
28229138,Eawag-Soil in enviPath: a new resource for exploring regulatory pesticide soil biodegradation pathways and half-life data.,False,N,high,Resource for exploring data,Eawag-Soil,pesticide soil biodegradation pathways resource,10,N,N,,
32308908,SeizureBank: A Repository of Analysis-ready Seizure Signal Data.,False,N,high,Bank suffix + repository keyword,SeizureBank,seizure signal data repository,10,N,N,,
34273183,DAMA: the global Distribution of Alien Mammals database.,False,N,high,Database keyword,DAMA,global Distribution of Alien Mammals database,10,N,N,,
24456567,The CTSA Consortium's Catalog of Assets for Translational and Clinical Health Research (CATCHR).,False,N,medium,Catalog suggests database but no URL,CATCHR,Catalog of Assets for Translational and Clinical Health Research,10,N,N,,
22074346,MGOS: development of a community annotation database for Magnaporthe oryzae.,False,N,high,Database keyword,MGOS,Magnaporthe oryzae annotation database,10,N,N,,
27627442,EpiGeNet: A Graph Database of Interdependencies Between Genetic and Epigenetic Events in Colorectal Cancer.,False,N,high,Database keyword,EpiGeNet,genetic and epigenetic events graph database,10,N,N,,
29186950,Descriptor Data Bank (DDB): A Cloud Platform for Multiperspective Modeling of Protein-Ligand Interactions.,False,N,high,Data Bank keyword + Bank suffix,DDB,Descriptor Data Bank,10,N,N,,
28275836,[se-atlas - the health service information platform for people with rare diseases : Supporting research on medical care institutions and support groups].,False,N,medium,Atlas + platform for information,se-atlas,health service information platform for rare diseases,10,N,N,,
25877469,[TOPICS-MDS: a versatile resource for generating scientific and social knowledge for elderly care].,False,N,medium,Resource for generating knowledge; uncertain,TOPICS-MDS,elderly care knowledge resource,10,N,N,,
33208742,"""QM-symex, update of the QM-sym database with excited state information for 173 kilo molecules.""",False,N,high,Database keyword + update,QM-symex,excited state molecules database,10,N,N,,
24110966,PH² - a dermoscopic image database for research and benchmarking.,False,N,high,Database keyword,PH²,dermoscopic image database,10,N,N,,
31338829,PlantNE: a global database of plant biomass from nitrogen-addition experiments.,False,N,high,Database keyword,PlantNE,plant biomass database,10,N,N,,
23912507,"""Neuroinformatics Database (NiDB)--a modular, portable database for the storage, analysis, and sharing of neuroimaging data.""",False,N,high,Database keyword,NiDB,Neuroinformatics Database,10,N,N,,
34788621,NyuWa Genome resource: A deep whole-genome sequencing-based variation profile and reference panel for the Chinese population.,False,N,high,Resource + reference panel indicates database,NyuWa Genome,Chinese population variation profile and reference panel,10,N,N,,
21487452,"""Existing data sources for clinical epidemiology: The clinical laboratory information system (LABKA) research database at Aarhus University, Denmark.""",False,N,high,Database keyword,LABKA,clinical laboratory information system research database,10,N,N,,
32145577,Development and application of the thermodynamic database PRODATA dedicated to the monitoring of mining activities from exploration to remediation.,False,N,high,Database keyword,PRODATA,thermodynamic database for mining activities,10,N,N,,
25740497,Sal-Site: research resources for the Mexican axolotl.,False,N,medium,Research resources suggests database but no URL,Sal-Site,Mexican axolotl research resources,10,N,N,,
25902408,"""Pain and Interoception Imaging Network (PAIN): A multimodal, multisite, brain-imaging repository for chronic somatic and visceral pain disorders.""",False,N,high,Repository keyword,PAIN,brain-imaging repository for pain disorders,10,N,N,,
23390370,SurfaceomeDB: a cancer-orientated database for genes encoding cell surface proteins.,False,N,high,DB suffix + database keyword,SurfaceomeDB,cell surface proteins database,10,N,N,,
32966035,Pain Chemogenomics Knowledgebase (Pain-CKB) for Systems Pharmacology Target Mapping and Physiologically Based Pharmacokinetic Modeling Investigation of Opioid Drug-Drug Interactions.,False,N,high,Knowledgebase keyword,Pain-CKB,Pain Chemogenomics Knowledgebase,10,N,N,,
32661247,"""TAASRAD19, a high-resolution weather radar reflectivity dataset for precipitation nowcasting.""",False,N,high,Dataset indicates database,TAASRAD19,weather radar reflectivity dataset,10,N,N,,
"""27144897"," 30963486"",STarMirDB: A database of microRNA binding sites.",True,N,high,DB suffix + database keyword,STarMirDB,microRNA binding sites database,10,N,N,,
28906116,"""PhID: An Open-Access Integrated Pharmacology Interactions Database for Drugs, Targets, Diseases, Genes, Side-Effects, and Pathways.""",False,N,high,Database keyword,PhID,Pharmacology Interactions Database,10,N,N,,
22805179,"""EvolMarkers: a database for mining exon and intron markers for evolution, ecology and conservation studies.""",False,N,high,Database keyword,EvolMarkers,exon and intron markers database,10,N,N,,
31511901,regBase: whole genome base-wise aggregation and functional prediction for human non-coding regulatory variants.,False,N,high,Base suffix indicates database,regBase,non-coding regulatory variants database,10,N,N,,
33205230,Celebrating INVAM: 35 years of the largest living culture collection of arbuscular mycorrhizal fungi.,False,N,medium,Living culture collection is a biological resource,INVAM,International Culture Collection of Arbuscular Mycorrhizal Fungi,11,N,N,,
30644852,"""GFPLAIN250m, a global high-resolution dataset of Earth's floodplains.""",False,N,medium,Dataset of floodplains is a data resource,GFPLAIN250m,Global Floodplain Dataset,11,N,N,,
29775405,The Mouse Heart Attack Research Tool 1.0 database.,False,N,high,Database keyword in title,Mouse Heart Attack Research Tool,Mouse Heart Attack Research Tool Database,11,N,N,,
27438180,The Resistome: A Comprehensive Database of Escherichia coli Resistance Phenotypes.,False,N,high,Database keyword in title,Resistome,Escherichia coli Resistance Database,11,N,N,,
21924793,Macrophages.com: an on-line community resource for innate immunity research.,False,N,medium,Online community resource for research,Macrophages.com,Macrophages Research Resource,11,N,N,,
26311590,"""The MR2: A multi-racial, mega-resolution database of facial stimuli.""",False,N,high,Database keyword - database of facial stimuli,MR2,Multi-Racial Facial Stimuli Database,11,N,N,,
21063945,Tranche distributed repository and ProteomeCommons.org.,False,N,medium,Repository for proteome data,Tranche,Tranche Distributed Repository,11,N,N,,
27268205,"""The SBOL Stack: A Platform for Storing, Publishing, and Sharing Synthetic Biology Designs.""",False,N,medium,Platform for storing and sharing designs,SBOL Stack,Synthetic Biology Open Language Stack,11,N,N,,
30525664,ComPIL 2.0: An Updated Comprehensive Metaproteomics Database.,False,N,high,Database keyword with version number,ComPIL,Comprehensive Metaproteomics Database,11,N,N,,
31758445,ToxoDB: Functional Genomics Resource for Toxoplasma and Related Organisms.,False,N,high,DB suffix - genomics resource database,ToxoDB,Toxoplasma Genomics Database,11,N,N,,
30531985,"""ZuCo, a simultaneous EEG and eye-tracking resource for natural sentence reading.""",False,N,medium,Resource of EEG and eye-tracking data,ZuCo,EEG Eye-Tracking Resource,11,N,N,,
25753710,JCGGDB: Japan Consortium for Glycobiology and Glycotechnology Database.,False,N,high,DB suffix and database keyword,JCGGDB,Japan Glycobiology Database,11,N,N,,
33765498,"""CyanoMetDB, a comprehensive public database of secondary metabolites from cyanobacteria.""",False,N,high,DB suffix and database keyword,CyanoMetDB,Cyanobacteria Metabolites Database,11,N,N,,
29531295,TryTransDB: A web-based resource for transport proteins in Trypanosomatidae.,False,N,high,DB suffix - web-based resource database,TryTransDB,Trypanosomatidae Transport Proteins Database,11,N,N,,
30105186,ADNCD: a compendious database on anti-diabetic natural compounds focusing on mechanism of action.,False,N,high,Database keyword - anti-diabetic compounds database,ADNCD,Anti-Diabetic Natural Compounds Database,11,N,N,,
27163938,"""MycoDB, a global database of plant response to mycorrhizal fungi.""",False,N,high,DB suffix and database keyword,MycoDB,Mycorrhizal Response Database,11,N,N,,
22576174,MicrobeDB: a locally maintainable database of microbial genomic sequences.,False,N,high,DB suffix and database keyword,MicrobeDB,Microbial Genomic Database,11,N,N,,
30053271,PharmacoDB: an integrative database for mining in vitro anticancer drug screening studies.,False,N,high,DB suffix and database keyword,PharmacoDB,Anticancer Drug Screening Database,11,N,N,,
30789283,CuMiDa: An Extensively Curated Microarray Database for Benchmarking and Testing of Machine Learning Approaches in Cancer Research.,False,N,high,Database keyword - curated microarray database,CuMiDa,Curated Microarray Database,11,N,N,,
30717653,MIGREW: database on molecular identification of genes for resistance in wheat.,False,N,high,Database keyword - genes for resistance database,MIGREW,Wheat Resistance Genes Database,11,N,N,,
34898255,ProCanBio: A Database of Manually Curated Biomarkers for Prostate Cancer.,False,N,high,Database keyword - curated biomarkers database,ProCanBio,Prostate Cancer Biomarkers Database,11,N,N,,
33742448,COMBINE: a coalesced mammal database of intrinsic and extrinsic traits.,False,N,high,Database keyword - mammal traits database,COMBINE,Mammal Traits Database,11,N,N,,
30722040,ZincBind-the database of zinc binding sites.,False,N,high,Database keyword in title,ZincBind,Zinc Binding Sites Database,11,N,N,,
32849792,MicroHapDB: A Portable and Extensible Database of All Published Microhaplotype Marker and Frequency Data.,False,N,high,DB suffix and database keyword,MicroHapDB,Microhaplotype Database,11,N,N,,
33612398,LegionellaDB - A Database on Legionella Outbreaks.,False,N,high,DB suffix and database keyword,LegionellaDB,Legionella Outbreaks Database,11,N,N,,
28095648,AmphiBase: A new genomic resource for non-model amphibian species.,False,N,high,Base suffix - genomic resource database,AmphiBase,Amphibian Genomic Database,11,N,N,,
27623536,SPNsim: A database of simulated solitary pulmonary nodule PET/CT images facilitating computer aided diagnosis.,False,N,high,Database keyword - simulated images database,SPNsim,Pulmonary Nodule Simulation Database,11,N,N,,
33319644,PseudoBase: a genomic visualization and exploration resource for the <i>Drosophila pseudoobscura</i> subgroup.,False,N,high,Base suffix - genomic resource,PseudoBase,Drosophila Genomic Resource,11,N,N,,
22205159,Brainpeps: the blood-brain barrier peptide database.,False,N,high,Database keyword in title,Brainpeps,Blood-Brain Barrier Peptide Database,11,N,N,,
"""33432321"," 33735949"",Bioinformatics resources facilitate understanding and harnessing clinical research of SARS-CoV-2.",True,N,medium,Resources for SARS-CoV-2 clinical research,SARS-CoV-2 Resources,SARS-CoV-2 Clinical Research Resources,11,N,N,,
34495802,MedNar: Free Specialty Database for Accessing the Deep Web.,False,N,medium,Database keyword - specialty database,MedNar,Medical Deep Web Database,11,N,N,,
31249436,MAPKDB: A MAP kinase database for signal transduction element identification.,False,N,high,DB suffix and database keyword,MAPKDB,MAP Kinase Database,11,N,N,,
25170026,Limbform: a functional ontology-based database of limb regeneration experiments.,False,N,high,Database keyword - ontology-based database,Limbform,Limb Regeneration Database,11,N,N,,
27288497,RTFBSDB: an integrated framework for transcription factor binding site analysis.,False,N,high,DB suffix - integrated framework database,RTFBSDB,Transcription Factor Binding Site Database,11,N,N,,
33758194,"""WOODIV, a database of occurrences, functional traits, and phylogenetic data for all Euro-Mediterranean trees.""",False,N,high,Database keyword - tree traits database,WOODIV,Euro-Mediterranean Trees Database,11,N,N,,
31160582,"""CFTI5Med, the new release of the catalogue of strong earthquakes in Italy and in the Mediterranean area.""",False,N,medium,Catalogue is a database resource,CFTI5Med,Mediterranean Earthquakes Catalogue,11,N,N,,
24434222,FaceWarehouse: a 3D facial expression database for visual computing.,False,N,high,Database keyword - facial expression database,FaceWarehouse,Facial Expression Database,11,N,N,,
31676967,"""MorphoLex-FR: A derivational morphological database for 38,840 French words.""",False,N,high,Database keyword - morphological database,MorphoLex-FR,French Morphological Database,11,N,N,,
32269478,SquamataBase: a natural history database and R package for comparative biology of snake feeding habits.,False,N,high,Base suffix and database keyword,SquamataBase,Snake Natural History Database,11,N,N,,
24303294,SysBioCube: A Data Warehouse and Integrative Data Analysis Platform Facilitating Systems Biology Studies of Disorders of Military Relevance.,False,N,medium,Data warehouse is a database,SysBioCube,Systems Biology Data Warehouse,11,N,N,,
29327992,DigitalHub: A Repository Focused on the Future.,False,N,medium,Repository for digital content,DigitalHub,Digital Repository,11,N,N,,
26282054,SCUBIDOO: A Large yet Screenable and Easily Searchable Database of Computationally Created Chemical Compounds Optimized toward High Likelihood of Synthetic Tractability.,False,N,high,Database keyword - chemical compounds database,SCUBIDOO,Synthetic Chemical Compounds Database,11,N,N,,
34423335,IncluSet: A Data Surfacing Repository for Accessibility Datasets.,False,N,medium,Repository for accessibility datasets,IncluSet,Accessibility Datasets Repository,11,N,N,,
26264053,StressMicrobesInfo: Database of Microorganisms Responsive to Stress Conditions.,False,N,high,Database keyword in title,StressMicrobesInfo,Stress-Responsive Microorganisms Database,11,N,N,,
23930710,MetIDB: a publicly accessible database of predicted and experimental 1H NMR spectra of flavonoids.,False,N,high,DB suffix and database keyword,MetIDB,Flavonoid NMR Database,11,N,N,,
30242919,PlantFAdb: a resource for exploring hundreds of plant fatty acid structures synthesized by thousands of plants and their phylogenetic relationships.,False,N,high,DB suffix - resource for plant fatty acids,PlantFAdb,Plant Fatty Acid Database,11,N,N,,
21778530,MADMAX - Management and analysis database for multiple ~omics experiments.,False,N,high,Contains 'database' keyword and describes data management system,MADMAX,Management and analysis database for multiple omics experiments,12,N,N,,
33938875,TBase - an Integrated Electronic Health Record and Research Database for Kidney Transplant Recipients.,False,N,high,TBase = Base suffix + 'database' keyword for health records,TBase,Kidney Transplant Research Database,12,N,N,,
27189114,Wordbank: an open repository for developmental vocabulary data.,False,N,high,"""'Repository' keyword + Bank suffix, stores developmental data""",Wordbank,Developmental vocabulary data repository,12,N,N,,
34677393,MSCAT: A Machine Learning Assisted Catalog of Metabolomics Software Tools.,False,N,medium,Catalog of software tools - acts as a curated collection/reference,MSCAT,Machine Learning Assisted Catalog of Metabolomics Software Tools,12,N,N,,
22100666,Aging-kb: a knowledge base for the study of the aging process.,False,N,high,KB suffix + knowledge base for aging data,Aging-kb,Aging Knowledge Base,12,N,N,,
27984824,ARCPHdb: A comprehensive protein database for SF1 and SF2 helicase from archaea.,False,N,high,DB suffix + 'database' keyword for protein data,ARCPHdb,Archaeal Protein Helicase Database,12,N,N,,
22738131,The EPILEPSIAE database: an extensive electroencephalography database of epilepsy patients.,False,N,high,"""'Database' keyword twice, stores EEG data""",EPILEPSIAE,Epilepsy EEG Database,12,N,N,,
26842767,g2pDB: A Database Mapping Protein Post-Translational Modifications to Genomic Coordinates.,False,N,high,DB suffix + 'database' keyword for PTM mapping data,g2pDB,Genomic to Protein Database,12,N,N,,
32329672,MedGen: NCBI's Portal to Information on Medical Conditions with a Genetic Component.,False,N,high,Portal to medical genetics information (NCBI database),MedGen,Medical Genetics Portal,12,N,N,,
"""26410588"," 27508249"",""AlloRep: A Repository of Sequence, Structural and Mutagenesis Data for the LacI/GalR Transcription Regulators.""",True,N,high,"""'Repository' keyword, stores transcription regulator data""",AlloRep,Allosteric Regulation Repository,12,N,N,,
32239516,FungalRoot: global online database of plant mycorrhizal associations.,False,N,high,"""'Database' keyword, stores mycorrhizal association data""",FungalRoot,Fungal Root Mycorrhizal Association Database,12,N,N,,
23894104,BioFNet: biological functional network database for analysis and synthesis of biological systems.,False,N,high,"""'Database' keyword, stores biological network data""",BioFNet,Biological Functional Network Database,12,N,N,,
25494511,CID2013: a database for evaluating no-reference image quality assessment algorithms.,False,N,high,"""'Database' keyword, stores image data for benchmarking""",CID2013,Cambridge Image Database 2013,12,N,N,,
22285564,SynaptomeDB: an ontology-based knowledgebase for synaptic genes.,False,N,high,DB suffix + knowledgebase for synaptic gene data,SynaptomeDB,Synaptome Database,12,N,N,,
30489670,WIKISTIM.org: An On-Line Database of Published Neurostimulation Studies.,False,N,high,"""'Database' keyword, stores neurostimulation study data""",WIKISTIM,Neurostimulation Studies Database,12,N,N,,
31475827,Common Repository of FBS Proteins (cRFP) To Be Added to a Search Database for Mass Spectrometric Analysis of Cell Secretome.,False,N,high,"""'Repository' keyword, stores FBS protein data for mass spec""",cRFP,Common Repository of Fetal Bovine Serum Proteins,12,N,N,,
33231675,SSNOMBACTER: A collection of scattering-type scanning near-field optical microscopy and atomic force microscopy images of bacterial cells.,False,N,high,"""'Collection' of microscopy images, curated image data""",SSNOMBACTER,Scanning Near-field Optical Microscopy of Bacterial Cells,12,N,N,,
26671609,DANIO-CODE: Toward an Encyclopedia of DNA Elements in Zebrafish.,False,N,medium,"""'Encyclopedia' keyword indicates curated data collection, toward building it""",DANIO-CODE,Zebrafish DNA Elements Encyclopedia,12,N,N,,
30958698,Plant-GQ: An Integrative Database of G-Quadruplex in Plant.,False,N,high,"""'Database' keyword, stores plant G-quadruplex data""",Plant-GQ,Plant G-Quadruplex Database,12,N,N,,
34397420,HDinHD: A Rich Data Portal for Huntington's Disease Research.,False,N,high,"""'Data Portal' houses Huntington's disease research data""",HDinHD,Huntington's Disease Data Portal,12,N,N,,
34895295,ChemTables: a dataset for semantic classification on tables in chemical patents.,False,N,high,"""'Dataset' keyword, curated collection of chemical patent tables""",ChemTables,Chemical Patent Tables Dataset,12,N,N,,
33961119,IND-enzymes: a repository for hydrolytic enzymes derived from thermophilic and psychrophilic bacterial species with potential industrial usage.,False,N,high,"""'Repository' keyword, stores enzyme data""",IND-enzymes,Industrial Enzymes Repository,12,N,N,,
26790568,Carbon dynamics of mature and regrowth tropical forests derived from a pantropical database (TropForC-db).,False,N,high,DB suffix + derived from database indicates data collection,TropForC-db,Tropical Forest Carbon Database,12,N,N,,
25873244,The CPTAC Data Portal: A Resource for Cancer Proteomics Research.,False,N,high,"""'Data Portal' + 'Resource', houses cancer proteomics data""",CPTAC,Clinical Proteomic Tumor Analysis Consortium Data Portal,12,N,N,,
32491943,"""FakeNewsNet: A Data Repository with News Content, Social Context, and Spatiotemporal Information for Studying Fake News on Social Media.""",False,N,high,"""'Data Repository' keyword, stores news data for research""",FakeNewsNet,Fake News Network Data Repository,12,N,N,,
29533392,"""GlobTherm, a global database on thermal tolerances for aquatic and terrestrial organisms.""",False,N,high,"""'Database' keyword, stores thermal tolerance data""",GlobTherm,Global Thermal Tolerance Database,12,N,N,,
27796069,varver: a database of microsatellite variation in vertebrates.,False,N,high,"""'Database' keyword, stores microsatellite variation data""",varver,Vertebrate Microsatellite Variation Database,12,N,N,,
32611382,Loqusdb: added value of an observations database of local genomic variation.,False,N,high,"""'Database' keyword in title, stores genomic variation observations""",Loqusdb,Local Observations Quantitative Database,12,N,N,,
27078110,"""Immuno-Navigator, a batch-corrected coexpression database, reveals cell type-specific gene networks in the immune system.""",False,N,high,"""'Database' keyword, stores coexpression data""",Immuno-Navigator,Immune System Coexpression Database,12,N,N,,
28873253,"""TomExpress, a unified tomato RNA-Seq platform for visualization of expression data, clustering and correlation networks.""",False,N,high,Platform that houses tomato RNA-Seq expression data,TomExpress,Tomato Expression Database,12,N,N,,
30147039,Samply.MDR - A Metadata Repository and Its Application in Various Research Networks.,False,N,high,"""'Metadata Repository' keyword, stores metadata""",Samply.MDR,Sample Metadata Repository,12,N,N,,
24199845,SPIEDw: a searchable platform-independent expression database web tool.,False,N,high,"""'Database' keyword, searchable expression data platform""",SPIEDw,Searchable Platform-Independent Expression Database Web Tool,12,N,N,,
"""22684505"," 25969450"",""IMP: a multi-species functional genomics portal for integration, visualization and prediction of protein functions and networks.""",True,N,high,Portal that houses functional genomics data,IMP,Integrated Multi-species Prediction Portal,12,N,N,,
21466708,dbOGAP - an integrated bioinformatics resource for protein O-GlcNAcylation.,False,N,high,DB prefix + 'resource' for protein modification data,dbOGAP,O-GlcNAcylation Database,12,N,N,,
30246068,"""PhytoMolecularTasteDB: An integrative database on the """"molecular taste"""" of Indian medicinal plants.""",False,N,high,"""DB suffix + 'database' keyword, stores plant molecular data""",PhytoMolecularTasteDB,Phytochemical Molecular Taste Database,12,N,N,,
28636001,WatAA: Atlas of Protein Hydration. Exploring synergies between data mining and ab initio calculations.,False,N,high,"""'Atlas' keyword, curated protein hydration data collection""",WatAA,Water and Amino Acid Atlas,12,N,N,,
34720637,"""Biovera-Epi: A new database on species diversity, community composition and leaf functional traits of vascular epiphytes along gradients of elevation and forest-use intensity in Mexico.""",False,N,high,"""'Database' keyword, stores species diversity data""",Biovera-Epi,Biodiversity of Vascular Epiphytes Database,12,N,N,,
22178513,CattleTickBase: an integrated Internet-based bioinformatics resource for Rhipicephalus (Boophilus) microplus.,False,N,high,Base suffix + 'resource' for cattle tick data,CattleTickBase,Cattle Tick Bioinformatics Database,12,N,N,,
25736385,HemOnc.org: A Collaborative Online Knowledge Platform for Oncology Professionals.,False,N,high,"""'Knowledge Platform' houses oncology treatment data, collaborative database""",HemOnc.org,Hematology Oncology Knowledge Platform,12,N,N,,
30971448,Gcorn Plant: A Database for Retrieving Functional and Evolutionary Traits of Plant Genes.,False,N,high,"""'Database' keyword, stores plant gene trait data""",Gcorn Plant,Gene Co-occurrence Network Plant Database,12,N,N,,
31628326,"""QM-sym, a symmetrized quantum chemistry database of 135 kilo molecules.""",False,N,high,"""'Database' keyword, stores quantum chemistry data""",QM-sym,Quantum Mechanics Symmetrized Database,12,N,N,,
33318981,iSignDB: A database for smartphone signature biometrics.,False,N,high,DB suffix + 'database' keyword for biometric data,iSignDB,Smartphone Signature Biometrics Database,12,N,N,,
31230715,Atlas of Subcellular RNA Localization Revealed by APEX-Seq.,False,N,high,"""'Atlas' keyword indicates curated data collection, RNA localization data""",APEX-Seq Atlas,Subcellular RNA Localization Atlas,12,N,N,,
26863655,OSSI-PET: Open-Access Database of Simulated [(11)C]Raclopride Scans for the Inveon Preclinical PET Scanner: Application to the Optimization of Reconstruction Methods for Dynamic Studies.,False,N,high,"""'Database' keyword, stores simulated PET scan data""",OSSI-PET,Open-Source Simulated PET Database,12,N,N,,
28905472,"""Design paper: Japan Endoscopy Database (JED): A prospective, large database project related to gastroenterological endoscopy in Japan.""",False,N,high,"""Contains 'database' keyword - endoscopy database""",JED,Japan Endoscopy Database,13,N,N,,
33060804,"""Construction of TUATinsecta database that integrated plant and insect database for screening phytophagous insect metabolic products with medicinal potential.""",False,N,high,"""Contains 'database' keyword - integrated insect database""",TUATinsecta,Plant and Insect Integrated Database,13,N,N,,
29688221,"""DataTri, a database of American triatomine species occurrence.""",False,N,high,"""Contains 'database' keyword - species occurrence database""",DataTri,American Triatomine Species Occurrence Database,13,N,N,,
21420479,"""Traditional Medicine Collection Tracking System (TM-CTS): a database for ethnobotanically driven drug-discovery programs.""",False,N,high,"""Contains 'database' keyword - traditional medicine tracking database""",TM-CTS,Traditional Medicine Collection Tracking System,13,N,N,,
30197419,"""HLBS-PopOmics: an online knowledge base to accelerate dissemination and implementation of research advances in population genomics to reduce the burden of heart, lung, blood, and sleep disorders.""",False,N,high,"""Knowledge base for population genomics""",HLBS-PopOmics,Heart Lung Blood Sleep Population Omics Knowledge Base,13,N,N,,
21550347,"""NEMBASE4: the nematode transcriptome resource.""",False,N,high,"""Base suffix + resource keyword""",NEMBASE4,Nematode Transcriptome Resource,13,N,N,,
35415398,"""EpiK: A Knowledge Base for Epidemiological Modeling and Analytics of Infectious Diseases.""",False,N,high,"""KB suffix + knowledge base keyword""",EpiK,Epidemiological Knowledge Base,13,N,N,,
27736735,"""Evaluation of the performance of accelerometer-based gait event detection algorithms in different real-world scenarios using the MAREA gait database.""",False,N,high,"""Contains 'database' keyword - gait database""",MAREA,Accelerometer-based Gait Event Database,13,N,N,,
29110012,"""A look at the density functional theory zoo with the advanced GMTKN55 database for general main group thermochemistry, kinetics and noncovalent interactions.""",False,N,high,"""Contains 'database' keyword - thermochemistry database""",GMTKN55,General Main Group Thermochemistry Kinetics Noncovalent Interactions Database,13,N,N,,
34773949,"""NENCI-2021. I. A large benchmark database of non-equilibrium non-covalent interactions emphasizing close intermolecular contacts.""",False,N,high,"""Contains 'database' keyword - benchmark database""",NENCI-2021,Non-Equilibrium Non-Covalent Interactions Database,13,N,N,,
25643023,"""PRIMED: PRIMEr database for deleting and tagging all fission and budding yeast genes developed using the open-source genome retrieval script (GRS).""",False,N,high,"""Contains 'database' keyword - primer database""",PRIMED,Primer Database for Yeast Genes,13,N,N,,
29124086,"""The Pediatric Ependymoma Protein Database (PEPD).""",False,N,high,"""Database keyword in parentheses""",PEPD,Pediatric Ependymoma Protein Database,13,N,N,,
23319286,"""Agreement between patients' self-report and medical records for vaccination: the PGRx database.""",False,N,high,"""Contains 'database' keyword""",PGRx,Pharmacogenomics Research Network Database,13,N,N,,
23360752,"""EMEN2: an object oriented database and electronic lab notebook.""",False,N,high,"""Database keyword - lab notebook database""",EMEN2,Electronic Lab Notebook Database,13,N,N,,
34172130,"""TraceBase; A database structure for forensic trace analysis.""",False,N,high,"""Database keyword - forensic trace database""",TraceBase,Forensic Trace Analysis Database,13,N,N,,
27113186,[The beta version of LongMan: a large-scale mammalian lncRNA database orthologous to human lncRNAs].,False,N,high,"""Database keyword - lncRNA database""",LongMan,Mammalian lncRNA Database,13,N,N,,
28375654,"""LoopX: A Graphical User Interface-Based Database for Comprehensive Analysis and Comparative Evaluation of Loops from Protein Structures.""",False,N,high,"""Database keyword - protein loop database""",LoopX,Protein Loop Structure Database,13,N,N,,
26421518,"""Zebrafish Database: Customizable, Free, and Open-Source Solution for Facility Management.""",False,N,high,"""Database keyword - facility management database""",Zebrafish Database,Zebrafish Facility Management Database,13,N,N,,
23457350,"""BAC transgenic mice and the GENSAT database of engineered mouse strains.""",False,N,high,"""Database keyword - mouse strain database""",GENSAT,Gene Expression Nervous System Atlas Database,13,N,N,,
21879385,"""OMIT: a domain-specific knowledge base for microRNA target prediction.""",False,N,high,"""Knowledge base keyword""",OMIT,microRNA Target Prediction Knowledge Base,13,N,N,,
34050748,"""NIAID ClinRegs-a Public Database of Country Clinical Research Regulatory and Ethics Requirements: Design and Utilization Analysis.""",False,N,high,"""Database keyword - clinical research regulatory database""",ClinRegs,Clinical Research Regulatory Requirements Database,13,N,N,,
32850476,"""TickSialoFam (TSFam): A Database That Helps to Classify Tick Salivary Proteins, a Review on Tick Salivary Protein Function and Evolution, With Considerations on the Tick Sialome Switching Phenomenon.""",False,N,high,"""Database keyword - tick salivary protein database""",TSFam,Tick Salivary Protein Family Database,13,N,N,,
23088335,"""Enumeration of 166 billion organic small molecules in the chemical universe database GDB-17.""",False,N,high,"""Database keyword - chemical universe database""",GDB-17,Chemical Universe Database,13,N,N,,
30204154,"""The eICU Collaborative Research Database, a freely available multi-center database for critical care research.""",False,N,high,"""Database keyword - critical care database""",eICU,Electronic Intensive Care Unit Database,13,N,N,,
"""23424620"," 24136997"",""Improving microbial genome annotations in an integrated database context.""",True,N,high,"""Database context - IMG microbial genome database""",IMG,Integrated Microbial Genomes Database,13,N,N,,
31260041,"""Oomycete Gene Table: an online database for comparative genomic analyses of the oomycete microorganisms.""",False,N,high,"""Database keyword - oomycete gene database""",Oomycete Gene Table,Oomycete Comparative Genomics Database,13,N,N,,
