"pmid","title","has_url","is_false_positive","confidence","reason","database_name","long_database_name","chunk","already_seen","in_baseline"
"23875761","""3Omics: a web-based systems biology tool for analysis, integration and visualization of human transcriptomic, proteomic and metabolomic data.""","True","Y","high","Tool for analysis integration and visualization","","","7","N","N"
"25855812","MTiOpenScreen: a web server for structure-based virtual screening.","True","Y","high","Web server for screening is a tool","","","7","N","N"
"22039405","SNPpy--database management for SNP data from genome wide association studies.","False","Y","high","Tool for database management not database itself","","","7","N","N"
"30692979","""iVikodak-A Platform and Standard Workflow for Inferring, Analyzing, Comparing, and Visualizing the Functional Potential of Microbial Communities.""","True","Y","high","Platform for analysis is a tool","","","7","N","N"
"33524015","REDCRAFT: A computational platform using residual dipolar coupling NMR data for determining structures of perdeuterated proteins in solution.","False","Y","high","Platform for determining structures is a tool","","","7","N","N"
"32606005","LDtrait: An Online Tool for Identifying Published Phenotype Associations in Linkage Disequilibrium.","True","Y","high","Tool for identifying associations","","","7","N","N"
"33228535","gCAnno: a graph-based single cell type annotation method.","False","Y","high","Method for annotation","","","7","N","N"
"34038559","Aviator: a web service for monitoring the availability of web services.","True","Y","high","Service for monitoring not a bioresource","","","7","N","N"
"25897123","miRiadne: a web tool for consistent integration of miRNA nomenclature.","True","Y","high","Tool for nomenclature integration","","","7","N","N"
"31727118","mPies: a novel metaproteomics tool for the creation of relevant protein databases and automatized protein annotation.","False","Y","high","Tool for creating databases not database itself","","","7","N","N"
"24906884","VarMod: modelling the functional effects of non-synonymous variants.","True","Y","high","Tool for modeling variant effects","","","7","N","N"
"30423077","Semantic Disease Gene Embeddings (SmuDGE): phenotype-based disease gene prioritization without phenotypes.","False","Y","high","Method for gene prioritization","","","7","N","N"
"32249316","ShinyLearner: A containerized benchmarking tool for machine-learning classification of tabular data.","False","Y","high","Tool for machine learning classification","","","7","N","N"
"27302920","A signaling visualization toolkit to support rational design of combination therapies and biomarker discovery: SiViT.","False","Y","high","Toolkit for visualization is a tool","","","7","N","N"
"22101143","BSMac: a MATLAB toolbox implementing a Bayesian spatial model for brain activation and connectivity.","True","Y","high","Toolbox implementing method","","","7","N","N"
"27153597","gEVAL - a web-based browser for evaluating genome assemblies.","True","Y","high","Browser for evaluating assemblies is a tool","","","7","N","N"
"30794548","BioNetApp: An interactive visual data analysis platform for molecular expressions.","False","Y","high","Platform for data analysis is a tool","","","7","N","N"
"31649730","""MTGO-SC, A Tool to Explore Gene Modules in Single-Cell RNA Sequencing Data.""","False","Y","high","Tool to explore gene modules","","","7","N","N"
"29399725","""POTENCI: prediction of temperature, neighbor and pH-corrected chemical shifts for intrinsically disordered proteins.""","True","Y","high","Tool for prediction","","","7","N","N"
"23081734","LFQuant: a label-free fast quantitative analysis tool for high-resolution LC-MS/MS proteomics data.","False","Y","high","Tool for quantitative analysis","","","7","N","N"
"34589187","PROMISed: A novel web-based tool to facilitate analysis and visualization of the molecular interaction networks from co-fractionation mass spectrometry (CF-MS) experiments.","True","Y","high","Tool for analysis and visualization","","","7","N","N"
"29084591","Using DIVAN to assess disease/trait-associated single nucleotide variants in genome-wide scale.","False","Y","high","Paper about using tool not database itself","","","7","N","N"
"29146965","Gpufit: An open-source toolkit for GPU-accelerated curve fitting.","False","Y","high","Toolkit for curve fitting","","","7","N","N"
"28503844","TypeLoader: A fast and efficient automated workflow for the annotation and submission of novel full-length HLA alleles.","False","Y","high","Workflow for annotation and submission","","","7","N","N"
"34428318","VIP-HL: Semi-automated ACMG/AMP variant interpretation platform for genetic hearing loss.","True","Y","high","Platform for variant interpretation is a tool","","","7","N","N"
"31067315","""iLearn: an integrated platform and meta-learner for feature engineering, machine-learning analysis and modeling of DNA, RNA and protein sequence data.""","False","Y","high","Platform for machine learning and analysis","","","7","N","N"
"30591010","DLAD4U: deriving and prioritizing disease lists from PubMed literature.","True","Y","high","Tool for deriving and prioritizing from literature","","","7","N","N"
"31995185","Refgenie: a reference genome resource manager.","True","Y","high","Tool for managing reference genomes","","","7","N","N"
"21474551","CycADS: an annotation database system to ease the development and update of BioCyc databases.","True","Y","high","System for database development not database itself","","","7","N","N"
"29741643","PANNZER2: a rapid functional annotation web server.","True","Y","high","Web server for annotation is a tool","","","7","N","N"
"27997202","Peptigram: A Web-Based Application for Peptidomics Data Visualization.","True","Y","high","Application for visualization is a tool","","","7","N","N"
"""24356117"," 26585827, 28968638"",Caveat emptor: single nucleotide polymorphism reporting in pharmacogenomics.","True","Y","medium","Commentary paper not a bioresource","","","7","N","N"
"32330239","SparkINFERNO: a scalable high-throughput pipeline for inferring molecular mechanisms of non-coding genetic variants.","True","Y","high","Pipeline for inferring mechanisms","","","7","N","N"
"28475309","Simbiotics: A Multiscale Integrative Platform for 3D Modeling of Bacterial Populations.","False","Y","high","Platform for modeling is a tool","","","7","N","N"
"28221024","iMet: A Network-Based Computational Tool To Assist in the Annotation of Metabolites from Tandem Mass Spectra.","True","Y","high","Tool for annotation","","","7","N","N"
"29940847","ToTem: a tool for variant calling pipeline optimization.","True","Y","high","Tool for pipeline optimization","","","7","N","N"
"25157598","MIDAS: a database-searching algorithm for metabolite identification in metabolomics.","True","Y","high","Algorithm for searching databases is a tool","","","7","N","N"
"22085524","POPISK: T-cell reactivity prediction using support vector machines and string kernels.","True","Y","high","Tool for prediction","","","7","N","N"
"30619469","PhageWeb - Web Interface for Rapid Identification and Characterization of Prophages in Bacterial Genomes.","True","Y","high","Interface for identification and characterization is a tool","","","7","N","N"
"28100700","PBrowse: a web-based platform for real-time collaborative exploration of genomic data.","True","Y","high","Platform for exploration is a tool","","","7","N","N"
"24178033","GPLEXUS: enabling genome-scale gene association network reconstruction and analysis for very large-scale expression data.","True","Y","high","Tool for network reconstruction and analysis","","","7","N","N"
"22856375","EnigmaVis: online interactive visualization of genome-wide association studies of the Enhancing NeuroImaging Genetics through Meta-Analysis (ENIGMA) consortium.","True","Y","high","Tool for visualization","","","7","N","N"
"24771340","NetVenn: an integrated network analysis web platform for gene lists.","True","Y","high","Platform for network analysis is a tool","","","7","N","N"
"22290570","VAR-MD: a tool to analyze whole exome-genome variants in small human pedigrees with mendelian inheritance.","True","Y","high","Tool to analyze variants","","","7","N","N"
"30097004","miREM: an expectation-maximization approach for prioritizing miRNAs associated with gene-set.","True","Y","high","Approach for prioritizing is a method","","","7","N","N"
"29235070","PredPsych: A toolbox for predictive machine learning-based approach in experimental psychology research.","False","Y","high","Toolbox for machine learning","","","7","N","N"
"31035919","pwrEWAS: a user-friendly tool for comprehensive power estimation for epigenome wide association studies (EWAS).","True","Y","high","Tool for power estimation","","","7","N","N"
"31810987","WormCat: An Online Tool for Annotation and Visualization of <i>Caenorhabditis elegans</i> Genome-Scale Data.","False","Y","high","Tool for annotation and visualization","","","7","N","N"
"31116477","MetaDome: Pathogenicity analysis of genetic variants through aggregation of homologous human protein domains.","True","Y","high","Tool for pathogenicity analysis","","","7","N","N"
"22591039","""MELTING, a flexible platform to predict the melting temperatures of nucleic acids.""","True","Y","high","Platform for prediction is a tool","","","7","N","N"
"28750104","BrEPS 2.0: Optimization of sequence pattern prediction for enzyme annotation.","True","Y","high","Tool for prediction and annotation","","","7","N","N"
"29701758","BNPMDA: Bipartite Network Projection for MiRNA-Disease Association prediction.","True","Y","high","Method for prediction","","","7","N","N"
"24503186","""CoreFlow: a computational platform for integration, analysis and modeling of complex biological data.""","False","Y","high","Platform for integration and analysis is a tool","","","7","N","N"
"26283419","BEACON: automated tool for Bacterial GEnome Annotation ComparisON.","True","Y","high","Tool for genome annotation comparison","","","7","N","N"
"30154154","TIP: A Web Server for Resolving Tumor Immunophenotype Profiling.","True","Y","high","Web server for resolving profiling is a tool","","","7","N","N"
"21854652","Haplo2Ped: a tool using haplotypes as markers for linkage analysis.","True","Y","high","Tool for linkage analysis","","","7","N","N"
"26858004","GIbPSs: a toolkit for fast and accurate analyses of genotyping-by-sequencing data without a reference genome.","False","Y","high","Toolkit for analysis","","","7","N","N"
"26773573","""VariOtator, a Software Tool for Variation Annotation with the Variation Ontology.""","False","Y","high","Software tool for annotation","","","7","N","N"
"32272889","""GOMCL: a toolkit to cluster, evaluate, and extract non-redundant associations of Gene Ontology-based functions.""","True","Y","high","Toolkit for clustering and evaluation","","","7","N","N"
"33059369","DeepHPV: a deep learning model to predict human papillomavirus integration sites.","False","Y","high","Model for prediction","","","7","N","N"
"34184051","BIGwas: Single-command quality control and association testing for multi-cohort and biobank-scale GWAS/PheWAS data.","False","Y","high","Tool for quality control and testing","","","7","N","N"
"28346786","Break Down in Order To Build Up: Decomposing Small Molecules for Fragment-Based Drug Design with eMolFrag.","True","Y","high","Tool for molecule decomposition","","","7","N","N"
"29293556","ORBDA: An openEHR benchmark dataset for performance assessment of electronic health record servers.","False","Y","high","Benchmark dataset for performance testing not primary bioresource","","","7","N","N"
"24850848","iSimp in BioC standard format: enhancing the interoperability of a sentence simplification system.","True","Y","high","System for sentence simplification","","","7","N","N"
"30428831","funcExplorer: a tool for fast data-driven functional characterisation of high-throughput expression data.","True","Y","high","Tool for functional characterization","","","7","N","N"
"22669910","MAGNET: MicroArray Gene expression and Network Evaluation Toolkit.","True","Y","high","Toolkit for evaluation","","","7","N","N"
"27532626","FRETBursts: An Open Source Toolkit for Analysis of Freely-Diffusing Single-Molecule FRET.","False","Y","high","Toolkit for analysis","","","7","N","N"
"34530727","TFTenricher: a python toolbox for annotation enrichment analysis of transcription factor target genes.","False","Y","high","Toolbox for enrichment analysis","","","7","N","N"
"27888230","ToxReporter: viewing the genome through the eyes of a toxicologist.","False","Y","high","Tool for viewing genome data","","","7","N","N"
"22430798","MethLAB: a graphical user interface package for the analysis of array-based DNA methylation data.","True","Y","high","Package for analysis","","","7","N","N"
"27809316","The MaxQuant computational platform for mass spectrometry-based shotgun proteomics.","True","Y","high","Platform for computational analysis","","","7","N","N"
"34111608","Xconnector: Retrieving and visualizing metabolites and pathways information from various database resources.","False","Y","high","Tool for retrieving and visualizing from existing resources","","","7","N","N"
"32860050","PUMA: PANDA Using MicroRNA Associations.","True","Y","medium","Method extending PANDA algorithm","","","7","N","N"
"29746620","Grouper: graph-based clustering and annotation for improved de novo transcriptome analysis.","False","Y","high","Tool for clustering and annotation","","","7","N","N"
"33407901","patRoon: open source software platform for environmental mass spectrometry based non-target screening.","False","Y","high","Software platform for screening","","","7","N","N"
"25964299","CATH FunFHMMer web server: protein functional annotations using functional family assignments.","True","Y","high","Web server for annotation is a tool","","","7","N","N"
"33186464","YQFC: a web tool to compare quantitative biological features between two yeast gene lists.","True","Y","high","Web tool for comparison","","","7","N","N"
"34739369","Bakta: rapid and standardized annotation of bacterial genomes via alignment-free sequence identification.","True","Y","high","Tool for genome annotation","","","7","N","N"
"26007653","StemChecker: a web-based tool to discover and explore stemness signatures in gene sets.","True","Y","high","Tool to discover signatures","","","7","N","N"
"33087062","""MetaLAFFA: a flexible, end-to-end, distributed computing-compatible metagenomic functional annotation pipeline.""","False","Y","high","Pipeline for annotation","","","7","N","N"
"33177550","COVID-Net: a tailored deep convolutional neural network design for detection of COVID-19 cases from chest X-ray images.","False","Y","high","Neural network for detection","","","7","N","N"
"33057676","IDseq-An open source cloud-based pipeline and analysis service for metagenomic pathogen detection and monitoring.","True","Y","high","Pipeline and analysis service is a tool","","","7","N","N"
"29423801","MiSeq: A Next Generation Sequencing Platform for Genomic Analysis.","False","Y","high","Sequencing platform technology not bioresource","","","7","N","N"
"29850798","PEA: an integrated R toolkit for plant epitranscriptome analysis.","True","Y","high","Toolkit for analysis","","","7","N","N"
"29718313","""UNRES server for physics-based coarse-grained simulations and prediction of protein structure, dynamics and thermodynamics.""","True","Y","high","Server for simulations and prediction is a tool","","","7","N","N"
"24677618","Jannovar: a java library for exome annotation.","True","Y","high","Library for annotation","","","7","N","N"
"29687309","DR2DI: a powerful computational tool for predicting novel drug-disease associations.","False","Y","high","Tool for prediction","","","7","N","N"
"30624692","PopCluster: an algorithm to identify genetic variants with ethnicity-dependent effects.","False","Y","high","Algorithm for identification","","","7","N","N"
"23592298","""iMole, a web based image retrieval system from biomedical literature.""","True","Y","high","System for image retrieval is a tool","","","7","N","N"
"29873773","""PSSMSearch: a server for modeling, visualization, proteome-wide discovery and annotation of protein motif specificity determinants.""","True","Y","high","Server for modeling and discovery is a tool","","","7","N","N"
"31324861","""SMAC, a computational system to link literature, biomedical and expression data.""","True","Y","high","System for linking data is a tool","","","7","N","N"
"27357693","VarElect: the phenotype-based variation prioritizer of the GeneCards Suite.","True","Y","high","Tool for prioritizing variations","","","7","N","N"
"34512300","The EBRAINS NeuroFeatureExtract: An Online Resource for the Extraction of Neural Activity Features From Electrophysiological Data.","False","Y","high","Tool for feature extraction","","","7","N","N"
"24135450","ReVeaLD: a user-driven domain-specific interactive search platform for biomedical research.","True","Y","medium","Platform for search is primarily a tool","","","7","N","N"
"21998740","""S-MART, a software toolbox to aid RNA-Seq data analysis.""","False","Y","high","Software toolbox for analysis","","","7","N","N"
"32397982","TAMA: improved metagenomic sequence classification through meta-analysis.","False","Y","high","Method for sequence classification","","","7","N","N"
"28970546","TM-Aligner: Multiple sequence alignment tool for transmembrane proteins with reduced time and improved accuracy.","True","Y","high","Tool for sequence alignment","","","7","N","N"
"30008988","A standardized workflow for submitting data to the Minimum Information about a Biosynthetic Gene cluster (MIBiG) repository: prospects for research-based educational experiences.","False","Y","high","Paper about workflow for data submission not repository itself","","","7","N","N"
"24387194","ITEP: an integrated toolkit for exploration of microbial pan-genomes.","False","Y","high","Toolkit for exploration","","","7","N","N"
"25258092","Exploring the sequence context of phosphorylatable amino acids: the contribution of the upgraded MAPRes tool.","True","Y","medium","Tool for exploring sequence context","","","7","N","N"
"25629585","MAGIC: an automated N-linked glycoprotein identification tool using a Y1-ion pattern matching algorithm and in silico MS² approach.","True","Y","high","Tool for identification","","","7","N","N"
"21824423","BLAST Ring Image Generator (BRIG): simple prokaryote genome comparisons.","False","Y","high","Tool for genome comparisons","","","7","N","N"
"27787826","Intrinsic Disorder and Semi-disorder Prediction by SPINE-D.","True","Y","high","Tool for prediction","","","7","N","N"
"25512689","PubstractHelper: A Web-based Text-Mining Tool for Marking Sentences in Abstracts from PubMed Using Multiple User-Defined Keywords.","True","Y","high","Tool for text mining","","","7","N","N"
"30845912","""RhoTermPredict: an algorithm for predicting Rho-dependent transcription terminators based on Escherichia coli, Bacillus subtilis and Salmonella enterica databases.""","False","Y","high","Algorithm for prediction","","","7","N","N"
"33095177","A Data Visualization and Dissemination Resource to Support HIV Prevention and Care at the Local Level: Analysis and Uses of the AIDSVu Public Data Resource.","False","Y","medium","Paper about using resource not resource itself","","","7","N","N"
"22536971","GIDL: a rule based expert system for GenBank Intelligent Data Loading into the Molecular Biodiversity Database.","False","Y","high","System for data loading is a tool","","","7","N","N"
"33080021","NAMS webserver: coding potential assessment and functional annotation of plant transcripts.","True","Y","high","Webserver for assessment and annotation is a tool","","","7","N","N"
"26784691","iMet-Q: A User-Friendly Tool for Label-Free Metabolomics Quantitation Using Dynamic Peak-Width Determination.","True","Y","high","Tool for quantitation","","","7","N","N"
"23450226","PolyCat: a resource for genome categorization of sequencing reads from allopolyploid organisms.","False","Y","high","Tool for categorization","","","7","N","N"
"28542466","ToNER: A tool for identifying nucleotide enrichment signals in feature-enriched RNA-seq data.","True","Y","high","Tool for identifying signals","","","7","N","N"
"30336361","iRecSpot-EF: Effective sequence based features for recombination hotspot prediction.","True","Y","high","Tool for prediction","","","7","N","N"
"22166047","RefNetBuilder: a platform for construction of integrated reference gene regulatory networks from expressed sequence tags.","False","Y","high","Platform for construction is a tool","","","7","N","N"
"32660416","MethylStar: A fast and robust pre-processing pipeline for bulk or single-cell whole-genome bisulfite sequencing data.","True","Y","high","Pipeline for preprocessing","","","7","N","N"
"33212503","DeepBL: a deep learning-based approach for in silico discovery of beta-lactamases.","True","Y","high","Approach for discovery is a method","","","7","N","N"
"24642064","KAnalyze: a fast versatile pipelined k-mer toolkit.","False","Y","high","Toolkit for k-mer analysis","","","7","N","N"
"30290815","malariaAtlas: an R interface to global malariometric data hosted by the Malaria Atlas Project.","False","Y","high","R interface to existing resource not database itself","","","7","N","N"
"32497138","G-OnRamp: Generating genome browsers to facilitate undergraduate-driven collaborative genome annotation.","True","Y","high","Tool for generating genome browsers","","","7","N","N"
"25890833","WHATIF: An open-source desktop application for extraction and management of the incidental findings from next-generation sequencing variant data.","True","Y","high","Application for extraction and management","","","7","N","N"
"34740063","FIMED: Flexible management of biomedical data.","True","Y","high","System for data management not primary repository","","","7","N","N"
"25938255","PIA: An Intuitive Protein Inference Engine with a Web-Based User Interface.","False","Y","high","Engine for protein inference is a tool","","","7","N","N"
"21256977","AskHERMES: An online question answering system for complex clinical questions.","True","Y","high","Question answering system is a tool","","","7","N","N"
"29968787","SSPIM: a beam shaping toolbox for structured selective plane illumination microscopy.","False","Y","high","Toolbox for microscopy","","","7","N","N"
"32637811","CCPRD: A Novel Analytical Framework for the Comprehensive Proteomic Reference Database Construction of NonModel Organisms.","False","Y","high","Framework for database construction not database itself","","","7","N","N"
"24093729","afterParty: turning raw transcriptomes into permanent resources.","False","Y","high","Tool for processing transcriptomes","","","7","N","N"
"22070889","PathCase-SB architecture and database design.","False","Y","high","Paper about database design not database itself","","","7","N","N"
"26558901","Bonn eXperimental System (BoXS): An open-source platform for interactive experiments in psychology and economics.","False","Y","high","Platform for experiments not bioresource","","","7","N","N"
"23593247","DomHR: accurately identifying domain boundaries in proteins using a hinge region strategy.","True","Y","high","Tool for identifying domain boundaries","","","7","N","N"
"31702789","BAGSE: a Bayesian hierarchical model approach for gene set enrichment analysis.","False","Y","high","Approach for enrichment analysis","","","7","N","N"
"34469455","PyPlutchik: Visualising and comparing emotion-annotated corpora.","False","Y","high","Tool for visualizing corpora","","","7","N","N"
"21714896","DOSim: an R package for similarity between diseases based on Disease Ontology.","True","Y","high","R package for computing similarity","","","7","N","N"
"34117875","""PuffAligner: a fast, efficient and accurate aligner based on the Pufferfish index.""","False","Y","high","Tool for alignment","","","7","N","N"
"27667790","cMapper: gene-centric connectivity mapper for EBI-RDF platform.","True","Y","high","Tool for mapping connectivity","","","7","N","N"
"33407088","nanotatoR: a tool for enhanced annotation of genomic structural variants.","False","Y","high","Tool for annotation","","","7","N","N"
"29360928","APAtrap: identification and quantification of alternative polyadenylation sites from RNA-seq data.","True","Y","high","Tool for identification and quantification","","","7","N","N"
"32144346","NBIA: a network-based integrative analysis framework - applied to pathway analysis.","True","Y","high","Framework for analysis","","","7","N","N"
"31088348","anamiR: integrated analysis of MicroRNA and gene expression profiling.","True","Y","high","Tool for integrated analysis","","","7","N","N"
"21932828","MetSign: a computational platform for high-resolution mass spectrometry-based metabolomics.","False","Y","high","Platform for metabolomics analysis","","","7","N","N"
"27803796","Identifying ELIXIR Core Data Resources.","False","Y","high","Commentary paper not a bioresource","","","7","N","N"
"34165490","SOMDE: a scalable method for identifying spatially variable genes with self-organizing map.","True","Y","high","Method for identifying genes","","","7","N","N"
"28859620","Orthonome - a new pipeline for predicting high quality orthologue gene sets applicable to complete and draft genomes.","True","Y","high","Pipeline for prediction","","","7","N","N"
"27071389","TurkPrime.com: A versatile crowdsourcing data acquisition platform for the behavioral sciences.","False","Y","high","Platform for crowdsourcing not bioresource","","","7","N","N"
"27801297","Path2enet: generation of human pathway-derived networks in an expression specific context.","True","Y","high","Tool for generating networks","","","7","N","N"
"26647377","Manta: rapid detection of structural variants and indels for germline and cancer sequencing applications.","False","Y","high","Tool for detection of variants","","","7","N","N"
"32997169","MetFID: artificial neural network-based compound fingerprint prediction for metabolite annotation.","False","Y","high","Method for prediction","","","7","N","N"
"27987175","""Pathway Analysis and Omics Data Visualization Using Pathway Genome Databases: FragariaCyc, a Case Study.""","False","Y","medium","Paper about using database not database itself","","","7","N","N"
"25346946","""XGlycScan: An Open-source Software For N-linked Glycosite Assignment, Quantification and Quality Assessment of Data from Mass Spectrometry-based Glycoproteomic Analysis.""","False","Y","high","Software for glycosite assignment and analysis","","","7","N","N"
"30596994","MoMo: discovery of statistically significant post-translational modification motifs.","True","Y","high","Tool for discovery of motifs","","","7","N","N"
"29949953","MARSI: metabolite analogues for rational strain improvement.","False","Y","high","Tool for strain improvement","","","7","N","N"
"25412255","CLCA: maximum common molecular substructure queries within the MetRxn database.","False","Y","high","Tool for queries within existing database","","","7","N","N"
"22923300","RIsearch: fast RNA-RNA interaction search using a simplified nearest-neighbor energy model.","True","Y","high","Tool for interaction search","","","7","N","N"
"33066733","LDkit: a parallel computing toolkit for linkage disequilibrium analysis.","False","Y","high","Toolkit for LD analysis","","","7","N","N"
"29297296","GTZ: a fast compression and cloud transmission tool optimized for FASTQ files.","False","Y","high","Tool for compression and transmission","","","7","N","N"
"34050762","ncFANs v2.0: an integrative platform for functional annotation of non-coding RNAs.","True","Y","high","Platform for annotation is a tool","","","7","N","N"
"31794005","Episo: quantitative estimation of RNA 5-methylcytosine at isoform level by high-throughput sequencing of RNA treated with bisulfite.","False","Y","high","Tool for quantitative estimation","","","7","N","N"
"32437517","SAINT: self-attention augmented inception-inside-inception network improves protein secondary structure prediction.","False","Y","high","Neural network for prediction","","","7","N","N"
"32085724","FastMM: an efficient toolbox for personalized constraint-based metabolic modeling.","False","Y","high","Toolbox for metabolic modeling","","","7","N","N"
"23732273","SPANNER: taxonomic assignment of sequences using pyramid matching of similarity profiles.","True","Y","high","Tool for taxonomic assignment","","","7","N","N"
"22113082","GenomicTools: a computational platform for developing high-throughput analytics in genomics.","False","Y","high","Platform for developing analytics","","","7","N","N"
"31845960","scTIM: seeking cell-type-indicative marker from single cell RNA-seq data by consensus optimization.","False","Y","high","Tool for seeking markers","","","7","N","N"
"31888639","Genome analysis and knowledge-driven variant interpretation with TGex.","True","Y","high","Tool for genome analysis and interpretation","","","7","N","N"
"30452539","CAARS: comparative assembly and annotation of RNA-Seq data.","False","Y","high","Tool for assembly and annotation","","","7","N","N"
"21423752","""HMMerThread: detecting remote, functional conserved domains in entire genomes by combining relaxed sequence-database searches with fold recognition.""","True","Y","high","Tool for detecting domains","","","7","N","N"
"28535831","CSOLNP: Numerical Optimization Engine for Solving Non-linearly Constrained Problems.","True","Y","high","Optimization engine is a tool","","","7","N","N"
"26138036","""CER Hub: An informatics platform for conducting comparative effectiveness research using multi-institutional, heterogeneous, electronic clinical data.""","False","Y","high","Platform for research is a tool","","","7","N","N"
"27052996","Transcription Factor Information System (TFIS): A Tool for Detection of Transcription Factor Binding Sites.","True","Y","high","Tool for detection of binding sites","","","7","N","N"
"29871933","TCIApathfinder: An R Client for the Cancer Imaging Archive REST API.","True","Y","high","R client for accessing existing archive","","","7","N","N"
"25766521","RNASeqBrowser: a genome browser for simultaneous visualization of raw strand specific RNAseq reads and UCSC genome browser custom tracks.","True","Y","high","Browser for visualization is a tool","","","7","N","N"
"31944675","cAST: Capillary-Based Platform for Real-Time Phenotypic Antimicrobial Susceptibility Testing.","False","Y","high","Platform for testing not a data repository","","","7","N","N"
"31287543","Semalytics: a semantic analytics platform for the exploration of distributed and heterogeneous cancer data in translational research.","False","Y","high","Platform for analytics is a tool","","","7","N","N"
"33508309","aScan: A Novel Method for the Study of Allele Specific Expression in Single Individuals.","False","Y","high","Method for studying expression","","","7","N","N"
"22901092","DTome: a web-based tool for drug-target interactome construction.","True","Y","high","Tool for interactome construction","","","7","N","N"
"27861637","Sam2bam: High-Performance Framework for NGS Data Preprocessing Tools.","False","Y","high","Framework for preprocessing","","","7","N","N"
"29934899","Enalos Suite: New Cheminformatics Platform for Drug Discovery and Computational Toxicology.","True","Y","high","Platform for drug discovery is a tool","","","7","N","N"
"30821321","Destin: toolkit for single-cell analysis of chromatin accessibility.","False","Y","high","Toolkit for analysis","","","7","N","N"
"34184738","DeepIPs: comprehensive assessment and computational identification of phosphorylation sites of SARS-CoV-2 infection using a deep learning-based approach.","True","Y","high","Tool for identification using deep learning","","","7","N","N"
"26315209","""CSN and CAVA: variant annotation tools for rapid, robust next-generation sequencing analysis in the clinical setting.""","False","Y","high","Tools for variant annotation","","","7","N","N"
"22280360","The EnzymeTracker: an open-source laboratory information management system for sample tracking.","True","Y","high","System for sample tracking not data repository","","","7","N","N"
"26743509","MMseqs software suite for fast and deep clustering and searching of large protein sequence sets.","False","Y","high","Software suite for clustering and searching","","","7","N","N"
"21647737","iScreen: world's first cloud-computing web server for virtual screening and de novo drug design based on TCM database@Taiwan.","True","Y","high","Web server for virtual screening is a tool","","","7","N","N"
"24833412","PLUS: open-source toolkit for ultrasound-guided intervention systems.","True","Y","high","Toolkit for intervention systems","","","7","N","N"
"25764973","GASS: genome structural annotation for Eukaryotes based on species similarity.","False","Y","high","Tool for genome annotation","","","7","N","N"
"34922446","GraphOmics: an interactive platform to explore and integrate multi-omics data.","True","Y","high","Platform for exploration and integration is a tool","","","7","N","N"
"27403208","""bSiteFinder, an improved protein-binding sites prediction server based on structural alignment: more accurate and less time-consuming.""","True","Y","high","Server for prediction is a tool","","","7","N","N"
"22369237","INDUS - a composition-based approach for rapid and accurate taxonomic classification of metagenomic sequences.","True","Y","high","Approach for classification is a method","","","7","N","N"
"22192575","MAKER2: an annotation pipeline and genome-database management tool for second-generation genome projects.","False","Y","high","Pipeline and management tool","","","7","N","N"
"26400040","Xtalk: a path-based approach for identifying crosstalk between signaling pathways.","True","Y","high","Approach for identifying crosstalk is a method","","","7","N","N"
"30903182","PedigreeNet: a web-based pedigree viewer for biological databases.","True","Y","high","Viewer for pedigrees is a tool","","","7","N","N"
"24340000","CyTargetLinker: a cytoscape app to integrate regulatory interactions in network analysis.","True","Y","high","App for integration is a tool","","","7","N","N"
"28334366","VCNet: vector-based gene co-expression network construction and its application to RNA-seq data.","False","Y","high","Tool for network construction","","","7","N","N"
"34499096","PsiNorm: a scalable normalization for single-cell RNA-seq data.","True","Y","high","Tool for normalization","","","7","N","N"
"28910280","""The eBioKit, a stand-alone educational platform for bioinformatics.""","False","Y","high","Educational platform not data repository","","","7","N","N"
"28716001","Variant Ranker: a web-tool to rank genomic data according to functional significance.","True","Y","high","Tool to rank variants","","","7","N","N"
"25971740","CAPRI: efficient inference of cancer progression models from cross-sectional data.","True","Y","high","Tool for inference of models","","","7","N","N"
"22685393","A platform-independent method for detecting errors in metagenomic sequencing data: DRISEE.","False","Y","high","Method for detecting errors","","","7","N","N"
"33431029","""The ChemicalToolbox: reproducible, user-friendly cheminformatics analysis on the Galaxy platform.""","True","Y","high","Toolbox for cheminformatics analysis","","","7","N","N"
"30129000","Construction of a Comprehensive Database from the Existing Viral Sequences Available from the International Nucleotide Sequence Database Collaboration.","False","Y","medium","Paper about database construction not database itself","","","7","N","N"
"28069594","SigMod: an exact and efficient method to identify a strongly interconnected disease-associated module in a gene network.","False","Y","high","Method for identifying modules","","","7","N","N"
"28081714","ClinGen Pathogenicity Calculator: a configurable system for assessing pathogenicity of genetic variants.","True","Y","high","System for assessing pathogenicity is a tool","","","7","N","N"
"29777317","Using SMILES strings for the description of chemical connectivity in the Crystallography Open Database.","False","Y","high","Paper about using database not database itself","","","7","N","N"
"28655339","India Allele Finder: a web-based annotation tool for identifying common alleles in next-generation sequencing data of Indian origin.","False","Y","high","Tool for identifying alleles","","","7","N","N"
"32537769","Using online tools at the Bovine Genome Database to manually annotate genes in the new reference genome.","False","Y","high","Paper about using database not database itself","","","7","N","N"
"33162997","""Efficient Sequencing, Assembly, and Annotation of Human KIR Haplotypes.""","True","Y","medium","Paper about sequencing method not database","","","7","N","N"
"22945789","JEnsembl: a version-aware Java API to Ensembl data systems.","False","Y","high","API for accessing existing database","","","7","N","N"
"28095769","PCM-SABRE: a platform for benchmarking and comparing outcome prediction methods in precision cancer medicine.","False","Y","high","Platform for benchmarking methods","","","7","N","N"
