"pmid","title","has_url","is_false_positive","confidence","reason","database_name","long_database_name","chunk","already_seen","in_baseline"
"23912507","""Neuroinformatics Database (NiDB)--a modular, portable database for the storage, analysis, and sharing of neuroimaging data.""","False","N","high","Database keyword","NiDB","Neuroinformatics Database","10","N","N"
"34940189","""Alientoma, a Dynamic Database for Alien Insects in Greece and Its Use by Citizen Scientists in Mapping Alien Species.""","False","N","high","Database keyword","Alientoma","alien insects database","10","N","N"
"33839304","""NLM-Gene, a richly annotated gold standard dataset for gene entities that addresses ambiguity and multi-species gene recognition.""","True","N","high","Dataset indicates database","NLM-Gene","gene entities gold standard dataset","10","N","N"
"34788621","NyuWa Genome resource: A deep whole-genome sequencing-based variation profile and reference panel for the Chinese population.","False","N","high","Resource + reference panel indicates database","NyuWa Genome","Chinese population variation profile and reference panel","10","N","N"
"26051157","WormGUIDES: an interactive single cell developmental atlas and tool for collaborative multidimensional data exploration.","False","N","medium","Atlas keyword suggests database but also tool","WormGUIDES","single cell developmental atlas","10","N","N"
"21487452","""Existing data sources for clinical epidemiology: The clinical laboratory information system (LABKA) research database at Aarhus University, Denmark.""","False","N","high","Database keyword","LABKA","clinical laboratory information system research database","10","N","N"
"30367585","Arena-Idb: a platform to build human non-coding RNA interaction networks.","True","N","medium","Platform to build networks but also houses interaction data","Arena-Idb","non-coding RNA interaction networks platform","10","N","N"
"32145577","Development and application of the thermodynamic database PRODATA dedicated to the monitoring of mining activities from exploration to remediation.","False","N","high","Database keyword","PRODATA","thermodynamic database for mining activities","10","N","N"
"25740497","Sal-Site: research resources for the Mexican axolotl.","False","N","medium","Research resources suggests database but no URL","Sal-Site","Mexican axolotl research resources","10","N","N"
"25902408","""Pain and Interoception Imaging Network (PAIN): A multimodal, multisite, brain-imaging repository for chronic somatic and visceral pain disorders.""","False","N","high","Repository keyword","PAIN","brain-imaging repository for pain disorders","10","N","N"
"27185890","QuadBase2: web server for multiplexed guanine quadruplex mining and visualization.","False","N","high","Base suffix + server for mining data","QuadBase2","guanine quadruplex database","10","N","N"
"32074470","CoMPARA: Collaborative Modeling Project for Androgen Receptor Activity.","False","N","medium","Project collecting modeling data; uncertain","CoMPARA","Collaborative Modeling Project for Androgen Receptor Activity","10","N","N"
"25882753","The PLORAS Database: A data repository for Predicting Language Outcome and Recovery After Stroke.","False","N","high","Database keyword + repository","PLORAS","language outcome and recovery database","10","N","N"
"25632109","""PhenoMiner: a quantitative phenotype database for the laboratory rat, Rattus norvegicus. Application in hypertension and renal disease.""","True","N","high","Database keyword","PhenoMiner","rat quantitative phenotype database","10","N","N"
"23390370","SurfaceomeDB: a cancer-orientated database for genes encoding cell surface proteins.","False","N","high","DB suffix + database keyword","SurfaceomeDB","cell surface proteins database","10","N","N"
"22486148","Design and implementation of a web directory for medical education (WDME): a tool to facilitate research in medical education.","True","N","medium","Directory suggests database for medical education","WDME","web directory for medical education","10","N","N"
"32966035","Pain Chemogenomics Knowledgebase (Pain-CKB) for Systems Pharmacology Target Mapping and Physiologically Based Pharmacokinetic Modeling Investigation of Opioid Drug-Drug Interactions.","False","N","high","Knowledgebase keyword","Pain-CKB","Pain Chemogenomics Knowledgebase","10","N","N"
"24170806","SporeWeb: an interactive journey through the complete sporulation cycle of Bacillus subtilis.","True","N","medium","Web resource for exploring sporulation data","SporeWeb","Bacillus subtilis sporulation cycle resource","10","N","N"
"32661247","""TAASRAD19, a high-resolution weather radar reflectivity dataset for precipitation nowcasting.""","False","N","high","Dataset indicates database","TAASRAD19","weather radar reflectivity dataset","10","N","N"
"32717064","Transcriptor: a comprehensive platform for annotation of the enzymatic functions of transcripts.","True","N","medium","Platform for annotation that houses data","Transcriptor","transcript enzymatic functions annotation platform","10","N","N"
"24599084","The CO-Regulation Database (CORD): a tool to identify coordinately expressed genes.","True","N","high","Database keyword","CORD","CO-Regulation Database","10","N","N"
"25422781","""Remodeling Cildb, a popular database for cilia and links for ciliopathies.""","False","N","high","Database keyword + db suffix","Cildb","cilia database","10","N","N"
"32117445","CHG: A Systematically Integrated Database of Cancer Hallmark Genes.","False","N","high","Database keyword","CHG","Cancer Hallmark Genes Database","10","N","N"
"32735679","Planet Microbe: a platform for marine microbiology to discover and analyze interconnected 'omics and environmental data.","True","N","medium","Platform for discovering/analyzing that houses data","Planet Microbe","marine microbiology omics platform","10","N","N"
"24829450","PRISM: a web server and repository for prediction of protein-protein interactions and modeling their 3D complexes.","True","N","medium","Server + repository combined","PRISM","protein-protein interactions repository","10","N","N"
"28025337","""On-the-fly selection of cell-specific enhancers, genes, miRNAs and proteins across the human body using SlideBase.""","True","N","high","Base suffix suggests database","SlideBase","cell-specific molecular features database","10","N","N"
"""27144897"," 30963486"",STarMirDB: A database of microRNA binding sites.","True","N","high","DB suffix + database keyword","STarMirDB","microRNA binding sites database","10","N","N"
"27903890","Pharos: Collating protein information to shed light on the druggable genome.","True","N","high","Resource collating protein information","Pharos","druggable genome protein information resource","10","N","N"
"31092193","PathMe: merging and exploring mechanistic pathway knowledge.","True","N","medium","Resource for exploring pathway knowledge","PathMe","mechanistic pathway knowledge resource","10","N","N"
"30535239","PDX Finder: A portal for patient-derived tumor xenograft model discovery.","True","N","high","Portal/Finder for model discovery data","PDX Finder","patient-derived tumor xenograft model portal","10","N","N"
"27153724","Cas-Database: web-based genome-wide guide RNA library design for gene knockout screens using CRISPR-Cas9.","True","N","high","Database keyword","Cas-Database","CRISPR guide RNA library database","10","N","N"
"26209310","SHIELD: an integrative gene expression database for inner ear research.","False","N","high","Database keyword","SHIELD","inner ear gene expression database","10","N","N"
"35011609","KANPHOS: A Database of Kinase-Associated Neural Protein Phosphorylation in the Brain.","False","N","high","Database keyword","KANPHOS","Kinase-Associated Neural Protein Phosphorylation Database","10","N","N"
"26400039","""PathwaysWeb: a gene pathways API with directional interactions, expanded gene ontology, and versioning.""","True","N","medium","API + Web suggests web service database","PathwaysWeb","gene pathways database","10","N","N"
"28906116","""PhID: An Open-Access Integrated Pharmacology Interactions Database for Drugs, Targets, Diseases, Genes, Side-Effects, and Pathways.""","False","N","high","Database keyword","PhID","Pharmacology Interactions Database","10","N","N"
"27087305","PGP repository: a plant phenomics and genomics data publication infrastructure.","True","N","high","Repository keyword","PGP","plant phenomics and genomics repository","10","N","N"
"22805179","""EvolMarkers: a database for mining exon and intron markers for evolution, ecology and conservation studies.""","False","N","high","Database keyword","EvolMarkers","exon and intron markers database","10","N","N"
"27121261","PTIR: Predicted Tomato Interactome Resource.","True","N","high","Resource indicates database","PTIR","Predicted Tomato Interactome Resource","10","N","N"
"32399560","UniRule: a unified rule resource for automatic annotation in the UniProt Knowledgebase.","True","N","high","Resource for rules/annotation","UniRule","unified rule resource for UniProt","10","N","N"
"31106372","Yvis: antibody high-density alignment visualization and analysis platform with an integrated database.","True","N","medium","Platform with integrated database","Yvis","antibody alignment database","10","N","N"
"28203233","Exo-miRExplorer: A Comprehensive Resource for Exploring and Comparatively Analyzing Exogenous MicroRNAs.","True","N","high","Resource for exploring data","Exo-miRExplorer","exogenous microRNAs resource","10","N","N"
"28475590","Benchmarking desktop and mobile handwriting across COTS devices: The e-BioSign biometric database.","False","N","high","Database keyword","e-BioSign","biometric handwriting database","10","N","N"
"30304355","LION LBD: a literature-based discovery system for cancer biology.","True","N","medium","System for discovery that houses literature data","LION LBD","literature-based discovery system","10","N","N"
"24034841","IDOMAL: the malaria ontology revisited.","True","N","high","Ontology is a database","IDOMAL","malaria ontology","10","N","N"
"32795611","DPHL: A DIA Pan-human Protein Mass Spectrometry Library for Robust Biomarker Discovery.","True","N","high","Library indicates database","DPHL","DIA Pan-human Protein Mass Spectrometry Library","10","N","N"
"34710512","Development of a database and standardized approach for rpoB sequence-based subtyping and identification of aerobic spore-forming Bacillales.","True","N","high","Database keyword","FoodMicrobeTracker","rpoB sequence database for Bacillales","10","N","N"
"27807468","The FARSEEING real-world fall repository: a large-scale collaborative database to collect and share sensor signals from real-world falls.","False","N","high","Repository + database keywords","FARSEEING","real-world fall sensor signals repository","10","N","N"
"31511901","regBase: whole genome base-wise aggregation and functional prediction for human non-coding regulatory variants.","False","N","high","Base suffix indicates database","regBase","non-coding regulatory variants database","10","N","N"
"22879444","Phenol-Explorer 2.0: a major update of the Phenol-Explorer database integrating data on polyphenol metabolism and pharmacokinetics in humans and experimental animals.","True","N","high","Database keyword + update + version","Phenol-Explorer","polyphenol metabolism and pharmacokinetics database","10","N","N"
"31225863","Sequencing data discovery with MetaSeek.","True","N","high","Resource for discovering sequencing data","MetaSeek","MetaSeek","11","N","N"
"34806976","A 3D adult zebrafish brain atlas (AZBA) for the digital age.","False","N","high","Atlas is a database resource","AZBA","3D Adult Zebrafish Brain Atlas","11","N","N"
"24709941","TraV: a genome context sensitive transcriptome browser.","True","N","high","Browser for transcriptome data exploration","TraV","Transcriptome Browser","11","N","N"
"23203888","Interferome v2.0: an updated database of annotated interferon-regulated genes.","True","N","high","Database keyword plus version number","Interferome","Interferome Database","11","N","N"
"33175872","High density genotype storage for plant breeding in the Chado schema of Breedbase.","True","N","medium","""Breedbase is a database platform for plant breeding data, Base suffix""","Breedbase","Plant Breeding Database","11","N","N"
"33205230","Celebrating INVAM: 35 years of the largest living culture collection of arbuscular mycorrhizal fungi.","False","N","medium","Living culture collection is a biological resource","INVAM","International Culture Collection of Arbuscular Mycorrhizal Fungi","11","N","N"
"33363710","FangNet: Mining herb hidden knowledge from TCM clinical effective formulas using structure network algorithm.","True","N","high","""FangNet is a knowledge mining resource, Net suffix""","FangNet","Traditional Chinese Medicine Network","11","N","N"
"22285560","""vHOG, a multispecies vertebrate ontology of homologous organs groups.""","True","N","high","Ontology is a knowledge resource","vHOG","Vertebrate Homologous Organs Groups Ontology","11","N","N"
"28079128","Parallel-META 3: Comprehensive taxonomical and functional analysis platform for efficient comparison of microbial communities.","True","N","medium","""Platform for exploring microbial data with version number, houses taxonomical data""","Parallel-META","Parallel Metagenomic Analysis Platform","11","N","N"
"25881165","SNPchiMp v.3: integrating and standardizing single nucleotide polymorphism data for livestock species.","True","N","high","""Database for SNP data with version number, integrates and standardizes data""","SNPchiMp","Single Nucleotide Polymorphism Database for Livestock","11","N","N"
"24495746","DRUMS: Disk Repository with Update Management and Select option for high throughput sequencing data.","False","N","medium","Repository for sequencing data storage","DRUMS","Disk Repository with Update Management and Select","11","N","N"
"25887597","ColoWeb: a resource for analysis of colocalization of genomic features.","True","N","medium","Web resource for analyzing genomic data","ColoWeb","Colocalization Web Resource","11","N","N"
"22002696","Pathos: a web facility that uses metabolic maps to display experimental changes in metabolites identified by mass spectrometry.","True","N","medium","Web facility for displaying metabolic data","Pathos","Pathway Visualization System","11","N","N"
"30644852","""GFPLAIN250m, a global high-resolution dataset of Earth's floodplains.""","False","N","medium","Dataset of floodplains is a data resource","GFPLAIN250m","Global Floodplain Dataset","11","N","N"
"29775405","The Mouse Heart Attack Research Tool 1.0 database.","False","N","high","Database keyword in title","Mouse Heart Attack Research Tool","Mouse Heart Attack Research Tool Database","11","N","N"
"23220575","""ChromoZoom: a flexible, fluid, web-based genome browser.""","True","N","high","Browser for genome exploration","ChromoZoom","Genome Browser","11","N","N"
"32746900","""HISTome2: a database of histone proteins, modifiers for multiple organisms and epidrugs.""","True","N","high","Database keyword in title","HISTome2","Histone Proteins Database","11","N","N"
"26481350","The SIDER database of drugs and side effects.","True","N","high","Database keyword in title","SIDER","Side Effect Resource Database","11","N","N"
"25009735","Unification of multi-species vertebrate anatomy ontologies for comparative biology in Uberon.","True","N","high","Ontology is a knowledge resource","Uberon","Unified Anatomy Ontology","11","N","N"
"33119753","Aging Atlas: a multi-omics database for aging biology.","True","N","high","""Atlas and database keywords, multi-omics data""","Aging Atlas","Multi-Omics Aging Database","11","N","N"
"27867804","DFAST and DAGA: web-based integrated genome annotation tools and resources.","True","N","medium","""Resources for genome annotation, houses annotation data""","DFAST","Database for Annotation and Genome Analysis","11","N","N"
"30137210","MCO: towards an ontology and unified vocabulary for a framework-based annotation of microbial growth conditions.","True","N","high","Ontology is a knowledge resource","MCO","Microbial Conditions Ontology","11","N","N"
"24890856","""aglgenes, A curated and searchable database of archaeal N-glycosylation pathway components.""","True","N","high","Database keyword in title","aglgenes","Archaeal Glycosylation Genes Database","11","N","N"
"31236561","SeQuery: an interactive graph database for visualizing the GPCR superfamily.","False","N","medium","Database keyword - interactive database for GPCR visualization","SeQuery","GPCR Superfamily Database","11","N","N"
"35386979","""The COMPARE Database: A Public Resource for Allergen Identification, Adapted for Continuous Improvement.""","False","N","high","Database keyword in title","COMPARE","Allergen Identification Database","11","N","N"
"24573471","RaptorX server: a resource for template-based protein structure modeling.","True","N","medium","Server described as a resource for modeling","RaptorX","Protein Structure Modeling Server","11","N","N"
"30462190","ProteomicsBrowser: MS/proteomics data visualization and investigation.","True","N","medium","Browser for proteomics data exploration","ProteomicsBrowser","Proteomics Data Browser","11","N","N"
"27098043","EDGAR 2.0: an enhanced software platform for comparative gene content analyses.","True","N","high","""Platform for comparative genomic data with version number, houses genome data""","EDGAR","Enhanced Database for Genome Analysis and Research","11","N","N"
"33543124","ConsHMM Atlas: conservation state annotations for major genomes and human genetic variation.","False","N","high","Atlas contains curated annotations","ConsHMM Atlas","Conservation State Annotations Atlas","11","N","N"
"25897122","""The BioMart community portal: an innovative alternative to large, centralized data repositories.""","True","N","medium","Portal described as alternative to repositories - houses data","BioMart","Biological Data Portal","11","N","N"
"32844169","LAMP2: a major update of the database linking antimicrobial peptides.","False","N","high","Database keyword with version number","LAMP2","Linking Antimicrobial Peptides Database","11","N","N"
"33632281","RDmap: a map for exploring rare diseases.","True","N","high","Map suffix - resource for exploring rare disease data","RDmap","Rare Disease Map","11","N","N"
"26989149","R-Syst::diatom: an open-access and curated barcode database for diatoms and freshwater monitoring.","True","N","high","Database keyword - barcode database","R-Syst::diatom","Diatom Barcode Database","11","N","N"
"27438180","The Resistome: A Comprehensive Database of Escherichia coli Resistance Phenotypes.","False","N","high","Database keyword in title","Resistome","Escherichia coli Resistance Database","11","N","N"
"25931457","""Follicle Online: an integrated database of follicle assembly, development and ovulation.""","True","N","high","Database keyword - integrated database","Follicle Online","Follicle Development Database","11","N","N"
"21253603","TCM Database@Taiwan: the world's largest traditional Chinese medicine database for drug screening in silico.","True","N","high","Database keyword in title","TCM Database@Taiwan","Traditional Chinese Medicine Database","11","N","N"
"28472422","PharmMapper 2017 update: a web server for potential drug target identification with a comprehensive target pharmacophore database.","True","N","high","Web server with comprehensive database - the database component","PharmMapper","Target Pharmacophore Database","11","N","N"
"21924793","Macrophages.com: an on-line community resource for innate immunity research.","False","N","medium","Online community resource for research","Macrophages.com","Macrophages Research Resource","11","N","N"
"33993206","""ConsRM: collection and large-scale prediction of the evolutionarily conserved RNA methylation sites, with implications for the functional epitranscriptome.""","True","N","high","Collection of conserved RNA methylation sites","ConsRM","Conserved RNA Methylation Sites Collection","11","N","N"
"32976910","Galaxy InteractoMIX: An Integrated Computational Platform for the Study of Protein-Protein Interaction Data.","True","N","medium","Platform that houses and integrates PPI data","Galaxy InteractoMIX","Protein-Protein Interaction Platform","11","N","N"
"26087842","RDML-Ninja and RDMLdb for standardized exchange of qPCR data.","True","N","high","DB suffix - database for qPCR data","RDMLdb","qPCR Data Exchange Database","11","N","N"
"28155665","TEA: the epigenome platform for Arabidopsis methylome study.","True","N","medium","Platform that houses epigenome data","TEA","The Epigenome Atlas","11","N","N"
"27084939","RBscore&NBench: a high-level web server for nucleic acid binding residues prediction with a large-scale benchmarking database.","True","N","medium","""Web server with benchmarking database component, database keyword""","NBench","Nucleic Acid Binding Benchmarking Database","11","N","N"
"26311590","""The MR2: A multi-racial, mega-resolution database of facial stimuli.""","False","N","high","Database keyword - database of facial stimuli","MR2","Multi-Racial Facial Stimuli Database","11","N","N"
"21063945","Tranche distributed repository and ProteomeCommons.org.","False","N","medium","Repository for proteome data","Tranche","Tranche Distributed Repository","11","N","N"
"31799603","""mitoXplorer, a visual data mining platform to systematically analyze and visualize mitochondrial expression dynamics and mutations.""","True","N","medium","Platform that houses and visualizes mitochondrial data","mitoXplorer","Mitochondrial Expression Platform","11","N","N"
"31169291","Endometriosis Knowledgebase: a gene-based resource on endometriosis.","False","N","high","Knowledgebase is a database","Endometriosis Knowledgebase","Endometriosis Knowledgebase","11","N","N"
"25712690","""LCR-eXXXplorer: a web platform to search, visualize and share data for low complexity regions in protein sequences.""","True","N","medium","Platform for exploring LCR data","LCR-eXXXplorer","Low Complexity Region Explorer","11","N","N"
"27268205","""The SBOL Stack: A Platform for Storing, Publishing, and Sharing Synthetic Biology Designs.""","False","N","medium","Platform for storing and sharing designs","SBOL Stack","Synthetic Biology Open Language Stack","11","N","N"
"34393586","""Kakila database: Towards a FAIR community approved database of cetacean presence in the waters of the Guadeloupe Archipelago, based on citizen science.""","True","N","high","Database keyword - cetacean presence database","Kakila","Cetacean Presence Database","11","N","N"
"30525664","ComPIL 2.0: An Updated Comprehensive Metaproteomics Database.","False","N","high","Database keyword with version number","ComPIL","Comprehensive Metaproteomics Database","11","N","N"
"31516400","<i>N</i>-GlycositeAtlas: a database resource for mass spectrometry-based human N-linked glycoprotein and glycosylation site mapping.","True","N","high","Atlas and database keyword","N-GlycositeAtlas","N-Glycosylation Site Atlas","11","N","N"
"33250866","""RhizoBindingSites, a Database of DNA-Binding Motifs in Nitrogen-Fixing Bacteria Inferred Using a Footprint Discovery Approach.""","True","N","high","Database keyword - DNA-binding motifs database","RhizoBindingSites","Rhizobium DNA-Binding Sites Database","11","N","N"
"33408850","""<i>Vf</i>ODB: a comprehensive database of ESTs, EST-SSRs, mtSSRs, microRNA-target markers and genetic maps in <i>Vicia faba</i>.""","False","N","high","DB suffix and database keyword","VfODB","Vicia faba Omics Database","11","N","N"
"31326853","Disorder Atlas: web-based software for the proteome-based interpretation of intrinsic disorder predictions.","True","N","high","Atlas - resource for disorder predictions","Disorder Atlas","Protein Disorder Atlas","11","N","N"
"26467476","""Metabolomics Workbench: An international repository for metabolomics data and metadata, metabolite standards, protocols, tutorials and training, and analysis tools.""","True","N","high","Repository keyword - data repository","Metabolomics Workbench","Metabolomics Data Repository","11","N","N"
"31744903","""The <i>C. elegans</i> 3' UTRome v2 resource for studying mRNA cleavage and polyadenylation, 3'-UTR biology, and miRNA targeting.""","False","N","high","Resource for studying UTRs with version number","C. elegans 3' UTRome","C. elegans 3' UTR Resource","11","N","N"
"30620343","""The CHRS Data Portal, an easily accessible public repository for PERSIANN global satellite precipitation data.""","False","N","medium","Portal described as repository for precipitation data","CHRS Data Portal","Precipitation Data Repository","11","N","N"
"23748955","""Genome Maps, a new generation genome browser.""","True","N","high","Browser for genome exploration","Genome Maps","Genome Browser","11","N","N"
"24668342","BAMS2 workspace: a comprehensive and versatile neuroinformatic platform for collating and processing neuroanatomical connections.","True","N","medium","Platform for collating neuroanatomical data","BAMS2","Brain Architecture Management System","11","N","N"
"29888049","""CDISC SHARE, a Global, Cloud-based Resource of Machine-Readable CDISC Standards for Clinical and Translational Research.""","False","N","medium","Resource of standards","CDISC SHARE","CDISC Standards Resource","11","N","N"
"28596423","""Integration of over 9,000 mass spectrometry experiments builds a global map of human protein complexes.""","True","N","high","Map of protein complexes is a database resource","Protein Complexes Map","Human Protein Complexes Map","11","N","N"
"25352728","Seed Pro-Nutra Care: A tool for characterization of seed storage proteins and database of bioactive peptides having potential health benefits.","True","N","medium","Tool with associated database component","Seed Pro-Nutra Care","Seed Storage Proteins Database","11","N","N"
"22639657","""The Rice Proteogenomics Database OryzaPG-DB: Development, Expansion, and New Features.""","False","N","high","DB suffix and database keyword","OryzaPG-DB","Rice Proteogenomics Database","11","N","N"
"23066841","MetNet Online: a novel integrated resource for plant systems biology.","True","N","high","Integrated resource for plant systems biology","MetNet Online","Plant Systems Biology Resource","11","N","N"
"31758445","ToxoDB: Functional Genomics Resource for Toxoplasma and Related Organisms.","False","N","high","DB suffix - genomics resource database","ToxoDB","Toxoplasma Genomics Database","11","N","N"
"24966540","NeeMDB: Convenient Database for Neem Secondary Metabolites.","False","N","high","DB suffix and database keyword","NeeMDB","Neem Metabolites Database","11","N","N"
"34966754","IDbSV: An Open-Access Repository for Monitoring SARS-CoV-2 Variations and Evolution.","False","N","high","Repository for SARS-CoV-2 variations","IDbSV","SARS-CoV-2 Variations Repository","11","N","N"
"34260689","pKPDB: a protein data bank extension database of pKa and pI theoretical values.","True","N","high","DB suffix and database keyword","pKPDB","Protein pKa Database","11","N","N"
"30689845","EnhancerDB: a resource of transcriptional regulation in the context of enhancers.","False","N","high","DB suffix - enhancer regulation resource","EnhancerDB","Enhancer Database","11","N","N"
"28079125","Establishment of a integrative multi-omics expression database CKDdb in the context of chronic kidney disease (CKD).","False","N","high","DB suffix and database keyword","CKDdb","Chronic Kidney Disease Database","11","N","N"
"24271393","ExoLocator--an online view into genetic makeup of vertebrate proteins.","True","N","medium","Online view into genetic data","ExoLocator","Vertebrate Protein Database","11","N","N"
"23157388","JACOB: a dynamic database for computational chemistry benchmarking.","True","N","high","Database keyword - benchmarking database","JACOB","Computational Chemistry Benchmarking Database","11","N","N"
"24794510","MalarImDB: an open-access literature-based malaria immunology database.","True","N","high","DB suffix and database keyword","MalarImDB","Malaria Immunology Database","11","N","N"
"30531985","""ZuCo, a simultaneous EEG and eye-tracking resource for natural sentence reading.""","False","N","medium","Resource of EEG and eye-tracking data","ZuCo","EEG Eye-Tracking Resource","11","N","N"
"31602484","VDJbase: an adaptive immune receptor genotype and haplotype database.","True","N","high","Base suffix and database keyword","VDJbase","Adaptive Immune Receptor Database","11","N","N"
"25753710","JCGGDB: Japan Consortium for Glycobiology and Glycotechnology Database.","False","N","high","DB suffix and database keyword","JCGGDB","Japan Glycobiology Database","11","N","N"
"33765498","""CyanoMetDB, a comprehensive public database of secondary metabolites from cyanobacteria.""","False","N","high","DB suffix and database keyword","CyanoMetDB","Cyanobacteria Metabolites Database","11","N","N"
"32405169","CpGDB : A Comprehensive Database of Chloroplast Genomes.","False","N","high","DB suffix and database keyword","CpGDB","Chloroplast Genomes Database","11","N","N"
"29531295","TryTransDB: A web-based resource for transport proteins in Trypanosomatidae.","False","N","high","DB suffix - web-based resource database","TryTransDB","Trypanosomatidae Transport Proteins Database","11","N","N"
"30376049","RTPDB: a database providing associations between genetic variation or expression and cancer prognosis with radiotherapy-based treatment.","False","N","high","DB suffix and database keyword","RTPDB","Radiotherapy Prognosis Database","11","N","N"
"32983411","""RVDB-prot, a reference viral protein database and its HMM profiles.""","False","N","high","DB suffix and database keyword - reference database","RVDB-prot","Reference Viral Protein Database","11","N","N"
"33767193","""EORNA, a barley gene and transcript abundance database.""","False","N","high","Database keyword - transcript abundance database","EORNA","Barley Gene Abundance Database","11","N","N"
"34478499","Peptipedia: a user-friendly web application and a comprehensive database for peptide research supported by Machine Learning approach.","True","N","high","pedia suffix and database keyword","Peptipedia","Peptide Database","11","N","N"
"29088389","PULDB: the expanded database of Polysaccharide Utilization Loci.","True","N","high","DB suffix and database keyword","PULDB","Polysaccharide Utilization Loci Database","11","N","N"
"30105186","ADNCD: a compendious database on anti-diabetic natural compounds focusing on mechanism of action.","False","N","high","Database keyword - anti-diabetic compounds database","ADNCD","Anti-Diabetic Natural Compounds Database","11","N","N"
"27163938","""MycoDB, a global database of plant response to mycorrhizal fungi.""","False","N","high","DB suffix and database keyword","MycoDB","Mycorrhizal Response Database","11","N","N"
"26476449","PhytoPath: an integrative resource for plant pathogen genomics.","True","N","high","Integrative resource for pathogen genomics","PhytoPath","Plant Pathogen Genomics Resource","11","N","N"
"26549805","CSIOVDB: a microarray gene expression database of epithelial ovarian cancer subtype.","False","N","high","DB suffix and database keyword","CSIOVDB","Ovarian Cancer Expression Database","11","N","N"
"28761062","T2DiACoD: A Gene Atlas of Type 2 Diabetes Mellitus Associated Complex Disorders.","True","N","high","Atlas is a database resource","T2DiACoD","Type 2 Diabetes Gene Atlas","11","N","N"
"32539086","ForageGrassBase: molecular resource for the forage grass meadow fescue (Festuca pratensis Huds.).","True","N","high","Base suffix - molecular resource database","ForageGrassBase","Forage Grass Molecular Database","11","N","N"
"27055826","ATtRACT-a database of RNA-binding proteins and associated motifs.","True","N","high","Database keyword in title","ATtRACT","RNA-Binding Proteins Database","11","N","N"
"36700097","BIONDA: a free database for a fast information on published biomarkers.","True","N","high","Database keyword in title","BIONDA","Biomarker Database","11","N","N"
"22576174","MicrobeDB: a locally maintainable database of microbial genomic sequences.","False","N","high","DB suffix and database keyword","MicrobeDB","Microbial Genomic Database","11","N","N"
"32661425","GPCRmd uncovers the dynamics of the 3D-GPCRome.","True","N","medium","Resource for GPCR dynamics data","GPCRmd","GPCR Molecular Dynamics Database","11","N","N"
"33125057","ConjuPepDB: a database of peptide-drug conjugates.","True","N","high","DB suffix and database keyword","ConjuPepDB","Peptide-Drug Conjugate Database","11","N","N"
"32929271","MassIVE.quant: a community resource of quantitative mass spectrometry-based proteomics datasets.","False","N","high","Community resource of proteomics datasets","MassIVE.quant","Quantitative Proteomics Resource","11","N","N"
"30053271","PharmacoDB: an integrative database for mining in vitro anticancer drug screening studies.","False","N","high","DB suffix and database keyword","PharmacoDB","Anticancer Drug Screening Database","11","N","N"
"30581775","MDAD: A Special Resource for Microbe-Drug Associations.","False","N","high","Resource for microbe-drug associations","MDAD","Microbe-Drug Association Database","11","N","N"
"29718322","CoNekT: an open-source framework for comparative genomic and transcriptomic network analyses.","True","N","medium","Framework that houses comparative genomic data","CoNekT","Comparative Network Analysis Framework","11","N","N"
"30789283","CuMiDa: An Extensively Curated Microarray Database for Benchmarking and Testing of Machine Learning Approaches in Cancer Research.","False","N","high","Database keyword - curated microarray database","CuMiDa","Curated Microarray Database","11","N","N"
"25298093","OncoCis: annotation of cis-regulatory mutations in  cancer.","True","N","medium","Resource for annotation of cancer mutations","OncoCis","Cancer Cis-Regulatory Mutations Resource","11","N","N"
"24244550","C-PAmP: large scale analysis and database construction containing high scoring computationally predicted antimicrobial peptides for all the available plant species.","False","N","medium","Database construction containing predicted peptides","C-PAmP","Computationally Predicted Antimicrobial Peptides Database","11","N","N"
"24243849","P³DB 3.0: From plant phosphorylation sites to protein networks.","True","N","high","DB suffix and database keyword with version","P³DB","Plant Protein Phosphorylation Database","11","N","N"
"30717653","MIGREW: database on molecular identification of genes for resistance in wheat.","False","N","high","Database keyword - genes for resistance database","MIGREW","Wheat Resistance Genes Database","11","N","N"
"34898255","ProCanBio: A Database of Manually Curated Biomarkers for Prostate Cancer.","False","N","high","Database keyword - curated biomarkers database","ProCanBio","Prostate Cancer Biomarkers Database","11","N","N"
"33978706","PaIntDB: network-based omics integration and visualization using protein-protein interactions in Pseudomonas aeruginosa.","True","N","high","DB suffix - omics integration database","PaIntDB","Pseudomonas aeruginosa Interaction Database","11","N","N"
"26476443","CauloBrowser: A systems biology resource for Caulobacter crescentus.","True","N","high","Browser resource for systems biology data","CauloBrowser","Caulobacter Systems Biology Resource","11","N","N"
"27589965","PeptiCKDdb-peptide- and protein-centric database for the investigation of genesis and progression of chronic kidney disease.","True","N","high","DB suffix and database keyword","PeptiCKDdb","Chronic Kidney Disease Peptide Database","11","N","N"
"33742448","COMBINE: a coalesced mammal database of intrinsic and extrinsic traits.","False","N","high","Database keyword - mammal traits database","COMBINE","Mammal Traits Database","11","N","N"
"34104972","eSkip-Finder: a machine learning-based web application and database to identify the optimal sequences of antisense oligonucleotides for exon skipping.","True","N","medium","Web application with database component","eSkip-Finder","Exon Skipping Database","11","N","N"
"30722040","ZincBind-the database of zinc binding sites.","False","N","high","Database keyword in title","ZincBind","Zinc Binding Sites Database","11","N","N"
