extracted_name,baseline_name,match_type,is_match,score,reasoning,extracted_long,extracted_url,extracted_domain,baseline_url,baseline_domain,same_domain,edit_distance,url_similarity,confidence
ceRNA database,ccgd,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Competing endogenous RNA database,http://www.oncomir.umn.edu/cefinder/,umn.edu,http://ccgd-starrlab.oit.umn.edu,umn.edu,True,12.0,0.41,HIGH
Human IRES Atlas,ym500,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Human IRES Atlas,http://cobishss0.im.nuk.edu.tw/Human_IRES_Atlas/,edu.tw,http://ngs.ym.edu.tw/ym500,edu.tw,True,15.0,0.41,HIGH
Pará rubber tree genome and multi-transcriptome database,pubchemqc,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Pará rubber tree genome and multi-transcriptome database,http://matsui-lab.riken.jp/rubber/,riken.jp,http://pubchemqc.riken.jp,riken.jp,True,50.0,0.45,HIGH
NCI Genomic Data Commons,tie,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,NCI Genomic Data Commons,https://gdc.cancer.gov/,cancer.gov,http://isomir.ccr.cancer.gov,cancer.gov,True,22.0,0.69,HIGH
CFC Database,pubchemqc,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Chloroplast Function Database,http://rarge.psc.riken.jp/chloroplast/,riken.jp,http://pubchemqc.riken.jp,riken.jp,True,12.0,0.46,HIGH
pCRM1exportome,nesdb,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,CRM1 Nuclear Export Signals Database,http://prodata.swmed.edu/pCRM1exportome,swmed.edu,http://prodata.swmed.edu/LRNes,swmed.edu,True,13.0,0.73,HIGH
InosinomeAtlas,camurweb,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,RNA Editing Atlas,http://srv00.ibbe.cnr.it/editing/,cnr.it,http://bioinformatics.iasi.cnr.it/camurweb,cnr.it,True,13.0,0.4,HIGH
DMDD,hemophilia a database,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Deciphering Mechanisms of Developmental Disorders,http://dmdd.org.uk,org.uk,"http://hadb.org.uk/, http://www.kcl.ac.uk/ip/petergreen/haemBdatabase.html",org.uk,True,19.0,0.21,HIGH
Allen Mouse Brain Connectivity Atlas,allen brain atlas,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Allen Mouse Brain Connectivity Atlas,http://connectivity.brain-map.org/,brain-map.org,http://www.brain-map.org,brain-map.org,True,19.0,0.67,HIGH
Computational STM image database,vms-share,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Computational scanning tunneling microscope image database,https://jarvis.nist.gov/jarvisstm,nist.gov,http://vmsshare.nist.gov,nist.gov,True,28.0,0.52,HIGH
Botryllus Database,phytotypedb,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Botryllus Transcriptome Database,http://botryllus.cribi.unipd.it,unipd.it,http://phytotypedb.bio.unipd.it,unipd.it,True,16.0,0.62,HIGH
HIV-1 human interaction database,tbpp,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,HIV-1 human interaction database,http://www.ncbi.nlm.nih.gov/genome/viruses/retroviruses/hiv-1/interactions,nih.gov,http://TBPortals.niaid.nih.gov,nih.gov,True,30.0,0.26,HIGH
Digital Kyoto Collection,oryzapg,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Digital Kyoto Collection,http://atlas.cac.med.kyoto-u.ac.jp,ac.jp,http://oryzapg.iab.keio.ac.jp,ac.jp,True,23.0,0.45,HIGH
PubChem promiscuity,isometlin,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,PubChem promiscuity database,http://chemutils.florida.scripps.edu/pcpromiscuity,scripps.edu,http://isometlin.scripps.edu,scripps.edu,True,16.0,0.47,HIGH
RepeatsDB-lite,phytotypedb,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Repeats Database lite,http://protein.bio.unipd.it/repeatsdb-lite,unipd.it,http://phytotypedb.bio.unipd.it,unipd.it,True,12.0,0.58,HIGH
Reference databases for metagenomics,plantpis,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Reference databases for metagenomics,http://itsonedb.ba.itb.cnr.it/,cnr.it,http://www.plantpis.ba.itb.cnr.it,cnr.it,True,32.0,0.73,HIGH
CircadiOmics,hexevent,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Circadian Omics portal,http://circadiomics.ics.uci.edu,uci.edu,http://hexevent.mmg.uci.edu,uci.edu,True,12.0,0.41,HIGH
FAO Phytate DB,afish,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,FAO Global Food Composition Database for Phytate,http://www.fao.org/infoods/infoods/tables-and-databases/en,fao.org,http://www.fao.org/infoods/biodiversity/index_en.stm,fao.org,True,12.0,0.5,HIGH
Imputability Database,seeqtl,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,SNP and Indel Imputability Database,http://www.unc.edu/∼yunmli/imputability.html,unc.edu,http://www.bios.unc.edu/research/genomic_software/seeQTL,unc.edu,True,19.0,0.28,HIGH
Cancer Proteogenomics,ccgd,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Cancer Proteogenomics Resource,z.umn.edu/canresgithub,umn.edu,http://ccgd-starrlab.oit.umn.edu,umn.edu,True,18.0,0.34,HIGH
Clinical measurement ontologies,phare-kb,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Clinical measurement ontologies,http://bioportal.bioontology.org/ontologies/1583,bioontology.org,http://purl.bioontology.org/ontology/PHARE,bioontology.org,True,28.0,0.74,HIGH
EU Clinical Trials Portal,jrc gmo-amplicons,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,EU Clinical Trials Portal,http://www.ema.europa.eu/ema/index.jsp?curl=pages/news_and_events/news/2017/06/news_detail_002764.jsp%26mid=WC0b01ac058004d5c1,europa.eu,http://gmo-crl.jrc.ec.europa.eu/jrcgmoamplicons,europa.eu,True,21.0,0.51,HIGH
IVF transcriptomic dataset collection,sysinflam hudb,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,IVF transcriptomic dataset collection,http://ivf.gxbsidra.org/dm3/landing.gsp,gxbsidra.org,http://sepsis.gxbsidra.org/dm3/geneBrowser/list,gxbsidra.org,True,33.0,0.61,HIGH
Open annotation ontology,biotop,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Open annotation ontology,http://purl.org/ao/,purl.org,http://purl.org/biotop,purl.org,True,20.0,0.77,HIGH
Weinberger Collection,hippdb,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Weinberger Rare Book Collection,https://dental.nyu.edu/aboutus/rare-book-collection.html,nyu.edu,"http://www.nyu.edu/projects/arora/hippdb, http://code.google.com/p/helidb",nyu.edu,True,20.0,0.31,HIGH
Huntington's Disease Transgenic Sheep-Model Database,genesetdb,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Huntington's Disease Transgenic Sheep-Model Database,https://hdsheep.cer.auckland.ac.nz/,ac.nz,http://genesetdb.auckland.ac.nz/haeremai.html,ac.nz,True,44.0,0.5,HIGH
Digital gene atlas of neonate common marmoset brain,pubchemqc,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Digital gene atlas of neonate common marmoset brain,https://gene-atlas.bminds.brain.riken.jp/,riken.jp,http://pubchemqc.riken.jp,riken.jp,True,49.0,0.44,HIGH
Cell surface protein atlas,rnaiatlas,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Cell surface protein atlas,http://wlab.ethz.ch/cspa,ethz.ch,http://www.rnaiatlas.ethz.ch,ethz.ch,True,18.0,0.59,HIGH
BLUEPRINT Data Analysis Portal,skempi,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,BLUEPRINT Data Analysis Portal,http://blueprint-data.bsc.es,bsc.es,http://life.bsc.es/pid/skempi2,bsc.es,True,28.0,0.41,HIGH
BioAfrica HIV Proteomics Resource,saturn,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,BioAfrica HIV Proteomics Resource,http://www.bioafrica.net/proteomics/HIVproteome.html,bioafrica.net,http://www.bioafrica.net/regadb,bioafrica.net,True,29.0,0.52,HIGH
Microbial variome database,modern,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Microbial variome database,http://depts.washington.edu/sokurel/variome,washington.edu,http://epic.gs.washington.edu/modERN,washington.edu,True,23.0,0.65,HIGH
Network portal,mediadb,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Network portal,http://networks.systemsbiology.net,systemsbiology.net,http://mediadb.systemsbiology.net,systemsbiology.net,True,13.0,0.75,HIGH
Taming the BEAST,mesocosm,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Taming the BEAST,https://taming-the-beast.github.io/,github.io,http://aliayadi.github.io/MESOCOSM-database,github.io,True,13.0,0.42,HIGH
Laminin-database,atlast4ss,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Laminin-database,http://www.lm.lncc.br,lncc.br,http://www.t4ss.lncc.br,lncc.br,True,13.0,0.73,HIGH
Tabloid Proteome,toppr,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Tabloid Proteome,http://iomics.ugent.be/tabloidproteome,ugent.be,http://iomics.ugent.be/toppr,ugent.be,True,12.0,0.77,HIGH
ProteinHistorian,sfld,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Protein Historian database,http://lighthouse.ucsf.edu/ProteinHistorian/,ucsf.edu,http://sfld.rbvi.ucsf.edu,ucsf.edu,True,15.0,0.41,HIGH
µgreen-db,diat.barcode,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Microgreen Plastid 23S rRNA Database,http://microgreen-23sdatabase.ea.inra.fr,inra.fr,http://www6.inra.fr/carrtel-collection_eng/Barcoding-database,inra.fr,True,11.0,0.37,HIGH
FlyPrimerBank,drscdb,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Drosophila Primer Bank,http://www.flyrnai.org/flyprimerbank,flyrnai.org,http://www.flyrnai.org/tools/single_cell/web,flyrnai.org,True,11.0,0.55,HIGH
Brachypodium T-DNA,img/vr,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Brachypodium T-DNA Collection,http://jgi.doe.gov/our-science/science-programs/plant-genomics/brachypodium/brachypodium-t-dna-collection/,doe.gov,"http://img.jgi.doe.gov/vr, http://genome.jgi.doe.gov/portal/IMG_VR",doe.gov,True,16.0,0.34,HIGH
IBVD,autism brain imaging data exchange,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Internet Brain Volume Database,http://www.nitrc.org/projects/ibvd,nitrc.org,http://fcon_1000.projects.nitrc.org/indi/abide,nitrc.org,True,31.0,0.35,HIGH
Chloroplast 2010,fungene,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Chloroplast 2010 Database,http://bioinfo.bch.msu.edu/2010_LIMS,msu.edu,http://fungene.cme.msu.edu,msu.edu,True,16.0,0.46,HIGH
miRNA_Targets,agriseqdb,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,miRNA Target Predictions Database,http://mamsap.it.deakin.edu.au/mirna_targets/,edu.au,http://expression.latrobe.edu.au/agriseqdb,edu.au,True,12.0,0.36,HIGH
ExergameOntology,biotop,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Exergame Ontology,http://purl.org/net/exergame/ns#,purl.org,http://purl.org/biotop,purl.org,True,13.0,0.51,HIGH
ISDB,functional antibiotic resistant metagenomic element,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Integration Site Database,https://mullinslab.microbiol.washington.edu/isdb/,washington.edu,http://staff.washington.edu/jwallace/farme,washington.edu,True,49.0,0.48,HIGH
Alcohol and Pregnancy,agriseqdb,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Alcohol and Pregnancy Educational Resources,http://www.ichr.uwa.edu.au/alcoholandpregnancy,edu.au,http://expression.latrobe.edu.au/agriseqdb,edu.au,True,19.0,0.34,HIGH
CDC Health Equity,dtm,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,CDC Health Equity Resource Toolkit,http://www.cdc.gov/obesity/health_equity/toolkit.html,cdc.gov,http://www.cdc.gov/nccdphp/dnpao/data-trends-maps/index.html,cdc.gov,True,15.0,0.3,HIGH
FishTrace,jrc gmo-amplicons,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Fish Genetic Catalogue,https://fishtrace.jrc.ec.europa.eu,europa.eu,http://gmo-crl.jrc.ec.europa.eu/jrcgmoamplicons,europa.eu,True,15.0,0.55,HIGH
CEH-DB,rna structurome database,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Carboxylic Ester Hydrolases Database,http://www.castle.cbe.iastate.edu,iastate.edu,http://structurome.bb.iastate.edu,iastate.edu,True,21.0,0.71,HIGH
Connectivity Scores,mesocosm,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Drug Connectivity Scores Database,https://jravilab.github.io/connectivity_scores,github.io,http://aliayadi.github.io/MESOCOSM-database,github.io,True,16.0,0.46,HIGH
Kinase Atlas,hotresdb,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Kinase Druggability Atlas,https://kinase-atlas.bu.edu,bu.edu,http://hotresdb.bu.edu,bu.edu,True,11.0,0.47,HIGH
Open TG-GATEs,ogro,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Toxicogenomics Database,http://toxico.nibio.go.jp/english/index.html,go.jp,http://qtaro.abr.affrc.go.jp/ogro,go.jp,True,11.0,0.46,HIGH
Transcriptor,additivechem,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,transcript enzymatic functions annotation platform,http://design.rxnfinder.org/transcriptor/,rxnfinder.org,http://www.rxnfinder.org/additivechem,rxnfinder.org,True,12.0,0.54,HIGH
D3Targets,d3distalmutation,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,D3 Drug Design and Discovery Targets,https://www.d3pharma.com/D3Targets-2019-nCoV/D3Similarity/index.php,d3pharma.com,http://www.d3pharma.com/D3DistalMutation/index.php,d3pharma.com,True,11.0,0.51,HIGH
HTLV-1 Database,exve,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,HTLV-1 Molecular Epidemiology Database,http://htlv1db.bahia.fiocruz.br/,fiocruz.br,http://exve.icc.fiocruz.br,fiocruz.br,True,13.0,0.65,HIGH
Phyto diab care,dbtflc,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Phytoremedial Antidiabetic Database,http://www.gbpuat-cbsh.ac.in/departments/bi/database/phytodiabcare/HOME%20PAGE/Home%20page.html,ac.in,http://www.vit.ac.in/files/database/Home.php,ac.in,True,13.0,0.46,HIGH
ISU FLUture,rna structurome database,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Iowa State University Influenza Monitoring Platform,http://influenza.cvm.iastate.edu,iastate.edu,http://structurome.bb.iastate.edu,iastate.edu,True,18.0,0.59,HIGH
Interactome INSIDER,instruct,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Structural Interactome Browser,http://interactomeinsider.yulab.org,yulab.org,http://instruct.yulab.org,yulab.org,True,14.0,0.61,HIGH
Coiled Coils Atlas,memprotmd,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Atlas of Coiled Coils,http://coiledcoils.chm.bris.ac.uk/atlas/app,ac.uk,http://memprotmd.bioch.ox.ac.uk,ac.uk,True,15.0,0.4,HIGH
SARS-CoV-2 Resources,morusdb,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,SARS-CoV-2 Clinical Research Resources,http://bis.zju.edu.cn/overcovid/,edu.cn,http://morus.swu.edu.cn/morusdb,edu.cn,True,17.0,0.58,HIGH
BNER Datasets,ym500,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Biomedical Named Entity Recognition Datasets,https://iasl-btm.iis.sinica.edu.tw/BNER/Content/Re,edu.tw,http://ngs.ym.edu.tw/ym500,edu.tw,True,13.0,0.33,HIGH
Cattle Gene Network,qtldb,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Cattle Gene Co-expression Network,http://www.animalgenome.org/cgi-bin/host/reecylab/d,animalgenome.org,http://www.animalgenome.org/QTLdb,animalgenome.org,True,17.0,0.58,HIGH
GBIF Dataset 255,florabank1,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,University of Extremadura Herbarium,http://data.gbif.org/datasets/resource/255,gbif.org,"http://data.gbif.org/datasets/resource/10969/, http://projects.biodiversity.be/ifblAll",gbif.org,True,14.0,0.56,HIGH
miRTargetLink,plsdb,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,miRNA Target Gene and Pathway Network,https://www.ccb.uni-saarland.de/mirtargetlink2,uni-saarland.de,http://ccb-microbe.cs.uni-saarland.de/plsdb,uni-saarland.de,True,12.0,0.6,HIGH
Cereal_AltSplice,metazseckb,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Cereal Alternative Splicing Database,http://proteomics.ysu.edu/altsplice/,ysu.edu,http://proteomics.ysu.edu/secretomes/animal/index.php,ysu.edu,True,13.0,0.66,HIGH
Probiotics Database,allomaps,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Database and Bioinformatics Studies of Probiotics,http://bidd2.nus.edu.sg/probio/homepage.htm,edu.sg,http://allomaps.bii.a-star.edu.sg,edu.sg,True,16.0,0.35,HIGH
SynapticDB,live-nflx-ii,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Synaptic Database,http://synapses.clm.utexas.edu/synapticdb/,utexas.edu,http://live.ece.utexas.edu/research/LIVE_NFLX_II/live_nflx_plus.html,utexas.edu,True,12.0,0.4,HIGH
ChloroSSRdb,mitosatplant,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Chloroplast Simple Sequence Repeat Database,http://www.compubio.in/chlorossrdb/,compubio.in,http://compubio.in/mitosatplant,compubio.in,True,11.0,0.6,HIGH
PhenoScanner,memprotmd,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Phenotype Scanner Database,http://www.phenoscanner.medschl.cam.ac.uk,ac.uk,http://memprotmd.bioch.ox.ac.uk,ac.uk,True,11.0,0.44,HIGH
LncRNA2Function,morusdb,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,LncRNA to Function Database,http://mlg.hit.edu.cn/lncrna2function,edu.cn,http://morus.swu.edu.cn/morusdb,edu.cn,True,13.0,0.44,HIGH
Placenta_transcriptome,sysinflam hudb,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Placental Endocrinology Transcriptome Collection,http://placentalendocrinology.gxbsidra.org/dm3/landing.gsp,gxbsidra.org,http://sepsis.gxbsidra.org/dm3/geneBrowser/list,gxbsidra.org,True,20.0,0.51,HIGH
BacillusRegNet,memprotmd,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Bacillus Regulation Network Database,http://bacillus.ncl.ac.uk,ac.uk,http://memprotmd.bioch.ox.ac.uk,ac.uk,True,13.0,0.43,HIGH
BRONCO,horse single nucleotide polymorphism and expression database,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Biomedical Entity Relation Oncology Corpus,http://infos.korea.ac.kr/bronco,ac.kr,http://snugenome2.snu.ac.kr/HSDB,ac.kr,True,56.0,0.45,HIGH
ATR-FT-IR Spectra,unite,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,ATR-FT-IR Spectral Collection,http://tera.chem.ut.ee/IR_spectra/,ut.ee,http://unite.ut.ee,ut.ee,True,15.0,0.43,HIGH
Plant PTM Viewer,flad,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Plant Protein Modification Resource,http://www.psb.ugent.be/PlantPTMViewer,ugent.be,http://forensic.ugent.be/FLAD,ugent.be,True,14.0,0.53,HIGH
TUL Herbarium,npidb,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Tula Oblast Vascular Plant Herbarium,https://plant.depo.msu.ru/,msu.ru,http://npidb.belozersky.msu.ru,msu.ru,True,12.0,0.5,HIGH
Museu Goeldi Opiliones,spliceprot,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Harvestmen Occurrence Database,https://ipt.sibbr.gov.br/goeldi/resource?r=museuparaenseemiliogoeldi-collection-aracnologiaopiliones,gov.br,http://lbbc.inca.gov.br/spliceprot,gov.br,True,17.0,0.47,HIGH
Vertion,epilepsy-connect,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Version Control for Biological Networks,http://compbio.case.edu/omics/software/vertion,case.edu,http://bmhinformatics.case.edu/Epilepsyconnect/login,case.edu,True,13.0,0.36,HIGH
Blue Box Database,naps,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Ultrasonic Signal Database,http://bluebox.ippt.gov.pl/~hpiotrzk,gov.pl,http://naps.nencki.gov.pl,gov.pl,True,15.0,0.38,HIGH
LNEN_map,ucsc genome browser,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Lung Neuroendocrine Neoplasm Map,https://tumormap.ucsc.edu/?p=RCG_lungNENomics/LNEN,ucsc.edu,http://genome.ucsc.edu,ucsc.edu,True,16.0,0.62,HIGH
GBIF Dataset 14669,florabank1,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Tenebrionid beetle dataset Peninsula Valdés,http://data.gbif.org/datasets/resource/14669/,gbif.org,"http://data.gbif.org/datasets/resource/10969/, http://projects.biodiversity.be/ifblAll",gbif.org,True,15.0,0.6,HIGH
Ostrinia_scapulalis_genome,cyanolyase,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Ostrinia scapulalis genome database,http://bipaa.genouest.org/sp/ostrinia_scapulalis/,genouest.org,http://cyanolyase.genouest.org,genouest.org,True,22.0,0.47,HIGH
CancerRxTissue,tbpp,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Cancer Drug Response Tissue Predictor,https://manticore.niehs.nih.gov/cancerRxTissue,nih.gov,http://TBPortals.niaid.nih.gov,nih.gov,True,13.0,0.46,HIGH
ChallengeDB,live-nflx-ii,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Challenge Database,http://live.ece.utexas.edu/research/ChallengeDB/index.html,utexas.edu,http://live.ece.utexas.edu/research/LIVE_NFLX_II/live_nflx_plus.html,utexas.edu,True,12.0,0.61,HIGH
PacTrac,hawaiian freshwater algal database,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Pacific Tracker Diet and Physical Activity Assessment Tool,https://nappactrac31.ctahr.hawaii.edu/default.htm,hawaii.edu,http://algae.manoa.hawaii.edu/hfwadb,hawaii.edu,True,30.0,0.43,HIGH
GTB,hemophilia a database,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Genome Tolerance Browser,http://gtb.biocompute.org.uk,org.uk,"http://hadb.org.uk/, http://www.kcl.ac.uk/ip/petergreen/haemBdatabase.html",org.uk,True,19.0,0.18,HIGH
Colombia_geometrid,florabank1,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Colombian Geometrid Moth Database,https://www.gbif.org/,gbif.org,"http://data.gbif.org/datasets/resource/10969/, http://projects.biodiversity.be/ifblAll",gbif.org,True,15.0,0.18,HIGH
Togo_herbarium,florabank1,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Togo National Herbarium Database,https://www.gbif.org/dataset/b05dd467-aaf8-4c67-843c-27f049057b78,gbif.org,"http://data.gbif.org/datasets/resource/10969/, http://projects.biodiversity.be/ifblAll",gbif.org,True,11.0,0.3,HIGH
Bradyrhizobium_MLSA,plantannot,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Bradyrhizobium MLSA Database,http://mlsa.cnpso.embrapa.br,embrapa.br,http://www.machado.cnptia.embrapa.br/plantannot,embrapa.br,True,17.0,0.6,HIGH
SpliceAid,metatropismdb,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,human splicing factors expression database,http://www.introni.it/spliceaid.html,introni.it,http://www.introni.it/Metastasis/metastasis.html,introni.it,True,11.0,0.68,HIGH
GeneBase,bologna annotation resource,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,gene datasets summary database,http://apollo11.isto.unibo.it/software/,unibo.it,http://bar.biocomp.unibo.it/bar3,unibo.it,True,22.0,0.5,HIGH
MMPdb,rna structurome database,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Mitochondrial Matrix Proteome Database,https://mmpdb.eeob.iastate.edu/,iastate.edu,http://structurome.bb.iastate.edu,iastate.edu,True,21.0,0.62,HIGH
BetaLactamaseDB,transcriptomebrowser,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Beta-Lactamase Database,http://ifr48.timone.univ-mrs.fr/beta-lactamase/public/,univ-mrs.fr,http://tagc.univ-mrs.fr/tbrowser,univ-mrs.fr,True,16.0,0.48,HIGH
Allen Developing Mouse Brain Atlas,allen brain atlas,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Developing Mouse Brain Atlas,http://developingmouse.brain-map.org,brain-map.org,http://www.brain-map.org,brain-map.org,True,17.0,0.62,HIGH
Virtual Pharmacist,pathppi,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Pharmacogenomics Platform,http://www.sustc-genome.org.cn/vp,org.cn,http://proteomeview.hupo.org.cn/PathPPI/PathPPI.html,org.cn,True,15.0,0.42,HIGH
Wheat_D_markers,i5k,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Wheat D Genome Marker Resource,http://probes.pw.usda.gov/ATRJM/,usda.gov,http://i5k.nal.usda.gov,usda.gov,True,14.0,0.5,HIGH
AnatomyTagger,memprotmd,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Anatomy Tagger,http://nactem.ac.uk/anatomytagger,ac.uk,http://memprotmd.bioch.ox.ac.uk,ac.uk,True,12.0,0.32,HIGH
Meloidogyne_proteome,peroxibase,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Meloidogyne incognita Proteome Database,https://meloidogyne.inra.fr/Downloads/Meloidogyne-incognita-V2-2017,inra.fr,http://peroxibase.toulouse.inra.fr,inra.fr,True,17.0,0.28,HIGH
Proteasome_toolkit,phosphat,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Proteasome Homolog Database,https://toolkit.tuebingen.mpg.de,mpg.de,http://phosphat.mpimp-golm.mpg.de,mpg.de,True,14.0,0.4,HIGH
Dokdo Insect Database,florabank1,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Dokdo Korea Insect Database,http://www.GBIF.org,gbif.org,"http://data.gbif.org/datasets/resource/10969/, http://projects.biodiversity.be/ifblAll",gbif.org,True,18.0,0.18,HIGH
