"extracted_name","baseline_name","score","is_match","signals","review_flags","edit_distance","extracted_url","baseline_url","extracted_long","baseline_long"
"Monarch","MonarchBase","1.6","MAYBE","DB_SUFFIX_DIFF, CONTAINS_0.6","","4","https://monarchinitiative.org","http://monarchbase.umassmed.edu","Monarch Initiative",""
"lncRNAKB","lncRNAdb","1.6","MAYBE","EDIT_DIST_1, URL_SIM_0.92","","1","http://www.lncrnakb.org/","http://lncrnadb.org","Long Non-coding RNA Knowledgebase",""
"TBDBT","TBDB","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","","http://tbdb.io","TB Database Template","T-box Riboswitch Annotation Database"
"MScDB","SCDb","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","","http://www.stomachcancerdb.org","Mass Spectrometry-centric Database",""
"MEDDB","EDdb","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","","http://eddb.cbi.pku.edu.cn","Medicinal Plant Database","Eating Disorder database"
"EDAM","PedAM","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","http://edamontology.org/EDAM.obo","http://www.unimd.org/pedam","bioinformatics operations ontology","Pediatric Disease Annotations & Medicines"
"HgsDb","GSDB","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","http://www.gbpec.ac.in/research/HgsDb/","http://sysbio.rnet.missouri.edu/3dgenome/GSDB","Haplogroups Database","Genome Structure Database"
"MMPdb","MPDB","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","https://mmpdb.eeob.iastate.edu/","http://www.medicinalplantbd.com","Mitochondrial Matrix Proteome Database",""
"GVDB","KGVDB","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","http://www.wikigeminivirus.org","http://biomi.cdc.go.kr/KGVDB","Geminivirus Database",""
"SAPD","SAPdb","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","http://proteomecentral.proteomexchange.org/dataset/PXD000702","http://webs.iiitd.edu.in/raghava/sapdb","Staphylococcus Aureus Peptide Resource",""
"VPODC","PODC","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","","http://bioinf.mind.meiji.ac.jp/podc","Veterans Precision Oncology Data Commons","Center"
"RIDB","MRIdb","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","","http://www3.imperial.ac.uk/bioinfsupport/resources/software/mridb","Retinal Identification Database",""
"CKDdb","KDDB","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","","http://www.allelefrequencies.net, http://www.allelefrequencies.net/diseases","Chronic Kidney Disease Database","Allele Frequency Net Database"
"CircaDB","circad","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","http://circadb.org","http://clingen.igib.res.in/circad","Circadian Gene Expression Database",""
"LDGIdb","DGIdb","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","","http://dgidb.org","Linkage Disequilibrium Gene Interaction Database","Drug-Gene Interaction database"
"CPE-DB","pE-DB","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","","http://pedb.vib.be","Chemical Penetration Enhancers Database",""
"RiceMetaSysB","RiceMetaSys","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","","http://14.139.229.201","Rice Metabolic Systems Biology Database",""
"GIDB","DGIdb","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","","http://dgidb.org","Gastrointestinal cancer Database","Drug-Gene Interaction database"
"LasDB","ASDB","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","","http://asdb.jungleran.com","Laboratory Animal Strain Database","sinensis omics database"
"PMDB","PPMdb","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","https://pmparser.hugheylab.org","http://ppmdb.easyomics.org","PubMed Database Parser","PlantPathMarks"
"SMMDB","MMDB","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","http://bsbe.iiti.ac.in/bsbe/smmdb","http://14.139.229.199/home.aspx","Small Molecule Modulator Database","Magnaporthe oryzae Microsatellite Database"
"ICSD","iCSDB","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","","http://www.kobic.re.kr/icsdb","Inorganic Crystal Structure Database",""
"NPASS","PASS","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","http://bidd2.nus.edu.sg/NPASS/","http://musaelab.ca/pass-database","Natural Product Activity and Species Source",""
"ISDB","VISDB","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","https://mullinslab.microbiol.washington.edu/isdb/","http://bioinfo.uth.edu/VISDB","Integration Site Database","Viral"
"PICKLE","PICKLES","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","http://www.pickle.gr","http://pickles.hart-lab.org","Protein Interaction CKB Literature-curated Experimental","CRISPR Knockout"
"RAPID","APID","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","https://rapid.zzhlab.org/","http://apid.dep.usal.es","Rep-seq Analysis Platform with Integrated Database",""
"dbEM","dbEMT","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","http://crdd.osdd.net/raghava/dbem","http://dbemt.bioinfo-minzhao.org","Database of Epigenetic Modifiers",""
"RRMdb","RMDB","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","","http://rmdb.stanford.edu","RNA Recognition Motif Database","Mapping DataBase"
"PPODB","PODB","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","http://www.ppodb.de","http://podb.nibb.ac.jp/Organellome","Plant Phenological Online Database","Plant Organelles Database"
"iPathDB","hiPathDB","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","http://ento.njau.edu.cn/ipath/","http://hiPathDB.kobic.re.kr","insect pathway database",""
"VICTOR","Victors","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","https://victor.dsmz.de","http://www.phidias.us/victors","Virus Classification and Tree Building Online Resource",""
"Score","CORE","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","https://score.depmap.sanger.ac.uk/","http://microbiome.osu.edu","Project Score Database",""
"VSeed","SEED","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","http://vseed.nottingham.ac.uk","http://pubseed.theseed.org/, http://rast.nmpdr.org","Virtual Seed Network Model",""
"RaMP","DRAMP","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","","http://dramp.cpu-bioinfor.org","Relational Database of Metabolomics Pathways","Data Repository of Antimicrobial Peptides"
"HIVE","HIVed","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","https://hive.biochemistry.gwu.edu","http://hivlatency.erc.monash.edu","High-performance Integrated Virtual Environment","database"
"GtoPdb","TOPDB","1.6","MAYBE","EDIT_DIST_1, CONTAINS_0.6","","1","http://www.guidetopharmacology.org","http://topdb.enzim.ttk.mta.hu","Guide to Pharmacology Database","Topology Data Bank of Transmembrane Proteins"
"ImmPort","ImmuNet","1.55","MAYBE","SAME_DOMAIN_GENERIC, EDIT_DIST_3, URL_SIM_1.00","GENERIC_DOMAIN","3","http://immunet.princeton.edu","http://immunet.princeton.edu","Immune Pathways Resource",""
"TADB","TADB2.0","1.55","MAYBE","SAME_DOMAIN_GENERIC, CONTAINS_0.3, URL_SIM_1.00","GENERIC_DOMAIN","3","http://bioinfo-mml.sjtu.edu.cn/TADB2/","http://bioinfo-mml.sjtu.edu.cn/TADB2","Toxin-Antitoxin Database",""
"CMV Infection Database","CMVdb","1.55","MAYBE","SAME_DOMAIN_SPECIFIC, LONG_SIM_1.00","","17","http://shaktisahislab.com/include/CMV/","http://shaktisahislab.com/include/CMV/, http://weislab.com/WeiDOCK/include/content/CMV","CytoMegaloVirus Infection Database","CytoMegaloVirus Infection Database"
"EchinoBase gene nomenclature","Echinobase","1.55","MAYBE","SAME_DOMAIN_SPECIFIC, CONTAINS_0.8","","18","https://www.echinobase.org/gene/static/geneNomenclature.jsp","http://echinobase.org","EchinoBase gene nomenclature",""
"TIBLE","TIMBAL","1.55","MAYBE","SAME_DOMAIN_GENERIC, EDIT_DIST_3, URL_SIM_0.95","GENERIC_DOMAIN","3","http://www-cryst.bioc.cam.ac.uk/tible/","http://www-cryst.bioc.cam.ac.uk/timbal","Mycobacterial Binding Data Resource",""
"CLRP TG-43","CLRP","1.55","MAYBE","SAME_DOMAIN_SPECIFIC, CONTAINS_0.8","","6","https://physics.carleton.ca/clrp/egs_brachy/seed_database_v2","http://physics.carleton.ca/clrp/eye_plaque_v2, http://doi.org/10.22215/clrp/EPv2","Carleton Laboratory for Radiotherapy Physics TG-43 database",""
"BambooGDB SSR","BambooGDB","1.55","MAYBE","SAME_DOMAIN_SPECIFIC, CONTAINS_0.8","","4","http://www.bamboogdb.org/ssr","http://www.bamboogdb.org/, http://www.bamboogdb.org","Bamboo Genome Microsatellite Database",""
"InSiGHT","PLSD","1.45","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67, LONG_SIM_0.79","","6","http://www.insight-group.org/mutations","http://www.insight-group.org/variants/databases","Lynch Syndrome Database","Prospective Lynch Syndrome Database"
"EMAGE","Electronic Mouse Atlas of Gene Expression","1.45","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.77, LONG_SIM_0.81","","36","http://www.emouseatlas.org/emap/eHistology/index.php","http://www.emouseatlas.org/emage","Edinburgh Mouse Atlas of Gene Expression","Electronic Mouse Atlas of Gene Expression"
"PTIR","KIR","1.45","MAYBE","SAME_DOMAIN_GENERIC, EDIT_DIST_2, URL_SIM_0.92","GENERIC_DOMAIN","2","http://bdg.hfut.edu.cn/ptir/index.html","http://bdg.hfut.edu.cn/kir/index.html","Predicted Tomato Interactome Resource","Kiwifruit Information Resource"
"DbVar","dbGaP","1.45","MAYBE","SAME_DOMAIN_GENERIC, EDIT_DIST_2, URL_SIM_0.86","GENERIC_DOMAIN","2","http://www.ncbi.nlm.nih.gov/dbvar","http://www.ncbi.nlm.nih.gov/gap","Database of Genomic Structural Variation","Database of Genotypes and Phenotypes"
"myChEMBL","ChEMBL","1.45","MAYBE","SAME_DOMAIN_GENERIC, EDIT_DIST_2, CONTAINS_0.6","GENERIC_DOMAIN","2","ftp://ftp.ebi.ac.uk/pub/databases/chembl/VM/myChEMBL/current","http://www.ebi.ac.uk/chembl","My ChEMBL Virtual Machine Database",""
"YGMD","LCMD","1.45","MAYBE","SAME_DOMAIN_GENERIC, EDIT_DIST_2, URL_SIM_0.88","GENERIC_DOMAIN","2","http://cosbi4.ee.ncku.edu.tw/YGMD/","http://cosbi7.ee.ncku.edu.tw/LCMD","Yeast Gene Module Database","Lung Cancer Metabolome Database"
"HpeNet","MCENet","1.45","MAYBE","SAME_DOMAIN_GENERIC, EDIT_DIST_2, URL_SIM_0.94","GENERIC_DOMAIN","2","http://bioinformatics.cau.edu.cn/HpeNet","http://bioinformatics.cau.edu.cn/MCENet","Herbaceous Peony Expression Network",""
"IMGT/HLA","IPD-IMGT/HLA","1.45","MAYBE","SAME_DOMAIN_GENERIC, CONTAINS_0.6, URL_SIM_0.90","GENERIC_DOMAIN","4","http://www.ebi.ac.uk/imgt/hla/","http://www.ebi.ac.uk/ipd/imgt/hla","International ImMunoGeneTics HLA Database","Polymorphism"
"LeishInDB","LeishMicrosatDB","1.45","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.60, LONG_SIM_0.72","","7","http://leishindb.biomedinformri.com/","http://biomedinformri.com/leishmicrosat","Leishmania Inhibitors Database","Leishmania Microsatellite Database"
"EumicrobeDBLite","OTD","1.45","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.71, LONG_SIM_0.73","","13","http://www.eumicrobedb.org","http://www.eumicrobedb.org/transcripts","Oomycete Genomic Database Lite","Oomycete Transcriptomics Database"
"IsopiRBank","IsomiR Bank","1.45","MAYBE","SAME_DOMAIN_GENERIC, EDIT_DIST_2, URL_SIM_0.82","GENERIC_DOMAIN","2","http://mcg.ustc.edu.cn/bsc/isopir/index.html","http://mcg.ustc.edu.cn/bsc/isomir/Contacts","Isoform piRNA Bank",""
"YAGM","YARG","1.45","MAYBE","SAME_DOMAIN_GENERIC, EDIT_DIST_2, URL_SIM_0.92","GENERIC_DOMAIN","2","http://cosbi3.ee.ncku.edu.tw/yagm/","http://cosbi4.ee.ncku.edu.tw/YARG","Yeast Associated Genes Miner","Yeast Arsenic-Related Genes"
"PhID","PhIN","1.4","MAYBE","EDIT_DIST_1, LONG_SIM_0.80","","1","","http://cadd.pharmacy.nankai.edu.cn/phin","Pharmacology Interactions Database","protein pharmacology interaction network database"
"KDB","KDD","1.4","MAYBE","EDIT_DIST_1, LONG_SIM_0.70","","1","https://simtk.org/projects/kdb","http://www.kawasakidisease.kr","Kinase Database","Kawasaki Disease Database"
"3DGB","3DGD","1.4","MAYBE","EDIT_DIST_1, LONG_SIM_0.82","","1","http://3dgb.cs.mcgill.ca/","http://3dgd.biosino.org","3D Genomic Database","Genome Database"
"pKPDB","PKIDB","1.4","MAYBE","EDIT_DIST_1, LONG_SIM_0.72","","1","https://pypka.org/pKPDB","http://www.icoa.fr/pkidb","Protein pKa Database","Protein Kinase Inhibitor Database"
"CanVar","CanVaS","1.4","MAYBE","EDIT_DIST_1, LONG_SIM_0.78","","1","","http://ithaka.rrp.demokritos.gr/CanVaS","Cancer Variation Database","Cancer Variation"
"PRIN","PRID","1.4","MAYBE","EDIT_DIST_1, LONG_SIM_0.74","","1","http://bis.zju.edu.cn/prin/","http://rat.biomedtzc.cn","predicted rice interactome network","predicted rat interactome database"
"GCGD","GCGVD","1.4","MAYBE","EDIT_DIST_1, LONG_SIM_0.70","","1","http://bioinfo.ihb.ac.cn/gcgd","http://122.112.216.104","Grass Carp Genome Database","The Grass Carp Genomic Visualization Database"
"R-BIND","BIND","1.4","MAYBE","EDIT_DIST_2, CONTAINS_0.8","","2","","http://download.baderlab.org/BINDTranslation","RNA-Binding Database","Biomolecular Interaction Network Database"
"TEA","SGN","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.88","","3","http://tea.solgenomics.net/","http://solgenomics.net","The Epigenome Atlas","Sol Genomics Network"
"GEPIA2","GESUR","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.82","","4","http://gepia2.cancer-pku.cn/","http://gesur.cancer-pku.cn","Gene Expression Profiling Interactive Analysis",""
"Protein Complexes Map","hu.MAP","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.85","","18","http://proteincomplexes.org","http://humap2.proteincomplexes.org","Human Protein Complexes Map",""
"ncRDeathDB","cncRNAdb","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.88","","5","http://www.rna-society.org/ncrdeathdb","http://www.rna-society.org/cncrnadb","Non-Coding RNA Death Database",""
"CTRP","MitoCarta","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.82","","7","http://www.broadinstitute.org/ctrp","http://www.broadinstitute.org/mitocarta","Cancer Therapeutics Response Portal",""
"Co-LncRNA","LNCmap","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.85","","6","http://www.bio-bigdata.com/Co-LncRNA/","http://www.bio-bigdata.com/LNCmap","Co-LncRNA","LncRNA Connectivity Map"
"VacTarBac","HumCFS","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.81","","9","http://webs.iiitd.edu.in/raghava/vactarbac/","http://webs.iiitd.edu.in/raghava/humcfs","Vaccine Target Bacteria Resource",""
"RSIADB","DPTEdb","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.84","","4","http://genedenovoweb.ticp.net:81/rsia/index.php","http://genedenovoweb.ticp.net:81/DPTEdb/index.php","Rhizoctonia Solani Integrated Analysis Database","dioecious plant transposable element database"
"NCBI","NCBI Taxonomy","1.35","MAYBE","SAME_DOMAIN_GENERIC, CONTAINS_0.8, URL_SIM_0.78","GENERIC_DOMAIN","9","http://www.ncbi.nlm.nih.gov/","http://www.ncbi.nlm.nih.gov/taxonomy","National Center for Biotechnology Information",""
"IMG","GOLD","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.84","","4","http://img.jgi.doe.gov/","http://gold.jgi.doe.gov","Integrated Microbial Genomes database","Genomes OnLine Database"
"CellLineNavigator","CellMinerHCC","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.81","","10","http://www.medicalgenomics.org/celllinenavigator","http://www.medicalgenomics.org/cellminerhcc","CellLineNavigator",""
"CancerResource","Super Natural II","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.82","","13","http://bioinformatics.charite.de/care","http://bioinformatics.charite.de/supernatural","Cancer-Relevant Proteins Database",""
"SPECIES","DISEASES","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.84","","5","http://species.jensenlab.org","http://diseases.jensenlab.org","Species and Organisms Resources",""
"SpliceSeq","TANRIC","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.89","","8","http://bioinformatics.mdanderson.org/main/SpliceSeq:Overview","http://bioinformatics.mdanderson.org/main/TANRIC:Overview","Splicing Sequence Resource","he Atlas of Noncoding RNAs in Cancer"
"HPTT","Pan Immune Repertoire Database","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.81","","27","https://db.cngb.org/HPTT/","http://db.cngb.org/pird","Helicobacter pylori Tracking Tool","Pan Immune Repertoire Database"
"CancerLivER","ccPDB","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.82","","9","https://webs.iiitd.edu.in/raghava/cancerliver","http://webs.iiitd.edu.in/raghava/ccpdb","Cancer Liver Expression Resource Database",""
"HPVbase","AVPdb","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.86","","6","http://crdd.osdd.net/servers/hpvbase/","http://crdd.osdd.net/servers/avpdb","Human Papillomavirus Base",""
"StraPep","NeuroPep","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.83","","4","http://isyslab.info/StraPep","http://isyslab.info/NeuroPep","Structure Database of Bioactive Peptides",""
"SBOLme","DESMSCI","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.82","","7","http://www.cbrc.kaust.edu.sa/sbolme","http://www.cbrc.kaust.edu.sa/desmsci","Synthetic Biology Open Language Metabolic Engineering Repository","Dragon Exploration System on Marine Sponge Compounds Interactions"
"RTR","eRAM","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.81","","3","http://www.unimd.org/rtr/","http://www.unimd.org/eram","Rat Transcriptome Resource","encyclopedia of Rare disease Annotations for"
"VIRsiRNAdb","AVPdb","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.85","","8","http://crdd.osdd.net/servers/virsirnadb","http://crdd.osdd.net/servers/avpdb","Viral siRNA Database",""
"OvirusTdb","FermFooDb","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.83","","7","https://webs.iiitd.edu.in/raghava/ovirustdb/","http://webs.iiitd.edu.in/raghava/fermfoodb","Oncolytic Viruses Database",""
"CSTEA","STAB","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, EDIT_DIST_3, URL_SIM_0.73","","3","http://comp-sysbio.org/cstea/","http://stab.comp-sysbio.org","Cell State Transition Expression Atlas","Spatio-Temporal cell Atlas of the human Brain"
"ClonorESTdb","SpiroESTdb","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.84","","5","http://pathod.cdc.go.kr/clonorestdb/","http://pathod.cdc.go.kr/spiroestdb","Clonorchis sinensis EST Database",""
"FetGOAT","MitoCarta","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.85","","6","http://www.broadinstitute.org/fetgoat/index.html","http://www.broadinstitute.org/mitocarta","Functional Enrichment Tool for Gene Ontology Analysis",""
"PathwaysWeb","TANRIC","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.86","","9","http://bioinformatics.mdanderson.org/main/PathwaysWeb:Overview","http://bioinformatics.mdanderson.org/main/TANRIC:Overview","gene pathways database","he Atlas of Noncoding RNAs in Cancer"
"HTP","TOPDOM","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.81","","5","http://htp.enzim.hu","http://topdom.enzim.hu","Human Transmembrane Proteome",""
"RNAdt","FerrDb","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.80","","5","http://www.zhounan.org/rnadt","http://www.zhounan.org/ferrdb","RNA Data Tools",""
"ProfPPIdb","SNPdbe","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.80","","7","https://rostlab.org/services/ppipair/","http://www.rostlab.org/services/snpdbe","ProfPPIdb",""
"JGI Genome Portal","GOLD","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.82","","15","http://genome.jgi.doe.gov","http://gold.jgi.doe.gov","DOE Joint Genome Institute Genome Portal","Genomes OnLine Database"
"ANGI","PACHIN","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.82","","4","https://clinicaltrials.gov/ct2/show/NCT01916538?cond=Anorexia+Nervosa&draw=1&rank=3","http://clinicaltrials.gov/ct2/show/record/NCT04675918?cond=pediatric+cardiac+arrest&draw=2&rank=10","Anorexia Nervosa Genetics Initiative","Pediatric In-Hospital Cardiac Arrest International Registry"
"CFam","CMAUP","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.81","","3","http://bidd2.cse.nus.edu.sg/cfam","http://bidd2.nus.edu.sg/CMAUP","Chemical Families Database","Collective Molecular Activities of Useful Plants"
"MiGD","RAP-DB","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.81","","5","https://mikan.dna.affrc.go.jp","http://rapdb.dna.affrc.go.jp","Mikan Genome Database","Rice Annotation Project Database"
"euHCVdb","HBVdb","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, EDIT_DIST_3, URL_SIM_0.67","","3","https://euhcvdb.ibcp.fr/euHCVdb/","http://hbvdb.ibcp.fr","European Hepatitis C Virus Database",""
"CLAIRE","REDIportal","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.82","","8","http://srv00.recas.ba.infn.it/atlas/claire.html","http://srv00.recas.ba.infn.it/atlas/index.html","Cell Line A-to-I RNA Editing Catalogue",""
"S2RSLDB","HemeOxDB","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.81","","6","http://www.researchdsf.unict.it/S2RSLDB/","http://www.researchdsf.unict.it/hemeoxdb","Sigma-2 Receptor Ligands Database","Heme Oxygenase Database"
"BioUML","GTRD","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.80","","6","http://www.biouml.org","http://gtrd.biouml.org","Biological Universal Modeling Language","Gene Transcription Regulation Database"
"AllerGAtlas","HisgAtlas","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.85","","5","http://biokb.ncpsb.org/AlleRGatlas/","http://biokb.ncpsb.org/HisgAtlas","Allergy-Related Genes Atlas",""
"EuGI","Pre_GI","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.91","","3","http://eugi.bi.up.ac.za","http://pregi.bi.up.ac.za/index.php","genomic islands resource","Predicted Genomic Islands database"
"mMGE","STAB","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.83","","4","https://mgedb.comp-sysbio.org","http://stab.comp-sysbio.org","metagenomic extrachromosomal mobile genetic elements database","Spatio-Temporal cell Atlas of the human Brain"
"NutriChem","ChemProt-2.0","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.83","","11","http://cbs.dtu.dk/services/NutriChem-1.0","http://www.cbs.dtu.dk/services/ChemProt-2.0","Nutritional Chemistry Resource",""
"AR Database","OPA1","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.82","","10","http://www.lovd.nl/AR","http://www.lovd.nl/OPA1","Androgen Receptor Gene Mutations Database",""
"GeMSE","GPKB","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.90","","4","http://www.bioinformatics.deib.polimi.it/GeMSE/","http://www.bioinformatics.deib.polimi.it/GPKB","Genomic Multi-Scale Explorer","Genomic and Proteomic Knowledge Base"
"VIRmiRNA","AVPdb","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.81","","8","http://crdd.osdd.net/servers/virmirna","http://crdd.osdd.net/servers/avpdb","Viral miRNA Database",""
"CIViCmine","CancerMine","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.86","","5","http://bionlp.bcgsc.ca/civicmine/","http://bionlp.bcgsc.ca/cancermine","Clinical Interpretation of Variants in Cancer text mining",""
"eChickAtlas","Electronic Mouse Atlas of Gene Expression","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.83","","32","http://www.emouseatlas.org","http://www.emouseatlas.org/emage","Chick Atlas Database","Electronic Mouse Atlas of Gene Expression"
"AVPpred","AVPdb","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.93","","4","http://crdd.osdd.net/servers/avppred","http://crdd.osdd.net/servers/avpdb","Antiviral Peptide Collection",""
"WebPICS","TopFIND","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.87","","6","http://clipserve.clip.ubc.ca/pics/","http://clipserve.clip.ubc.ca/topfind","Web-based Proteomic Identification of Cleavage Sites",""
"PlateletWeb","ITS2","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.85","","10","http://plateletweb.bioapps.biozentrum.uni-wuerzburg.de","http://its2.bioapps.biozentrum.uni-wuerzburg.de","Platelet Web Resource",""
"BIGNASim","BCE","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.83","","7","http://mmb.irbbarcelona.org/BIGNASim/","http://mmb.irbbarcelona.org/BCE","Nucleic Acids Simulation Database","bioactive conformational"
"CoronaVir","ccPDB","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.82","","8","https://webs.iiitd.edu.in/raghava/coronavir/","http://webs.iiitd.edu.in/raghava/ccpdb","Coronavirus Disease Platform",""
"EnchyBASE","Diseasecard","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.81","","10","http://bioinformatics.ua.pt/enchybase/","http://bioinformatics.ua.pt/diseasecard","Enchytraeus albidus Database",""
"ChIP-Seq-tools","UCNEbase","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.81","","12","http://ccg.vital-it.ch/chipseq/","http://ccg.vital-it.ch/UCNEbase","ChIP-Seq Analysis Tools",""
"PTGL","RenalDB","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.80","","6","http://ptgl.uni-frankfurt.de","http://renaldb.uni-frankfurt.de","Protein Topology Graph Library",""
"OPL","NCRO","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.92","","4","http://purl.obolibrary.org/obo/opl.owl","http://purl.obolibrary.org/obo/ncro.owl","Ontology for Parasite Lifecycle","The Non-Coding RNA Ontology"
"C. elegans functional interactome","PRID","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.85","","32","http://worm.biomedtzc.cn","http://rat.biomedtzc.cn","C. elegans functional interactome","predicted rat interactome database"
