pmid,title,abstract,in_linguistic,in_setfit,ling_score,setfit_confidence,primary_entity_long,primary_entity_short,primary_score,status,matched_long_short,all_long,all_short,ner_source,ner_confidence,entity_from_title,db_keyword_found,db_keyword_score,title_entity_in_ner,very_high_conf,all_urls,resource_url,has_resource_url,url_context,article_count
37956338,DriverDBv4: a multi-omics integration database for cancer driver gene research.,"Advancements in high-throughput technology offer researchers an extensive range of multi-omics data that provide deep insights into the complex landscape of cancer biology. However, traditional statistical models and databases are inadequate to interpret these high-dimensional data within a multi-omics framework. To address this limitation, we introduce DriverDBv4, an updated iteration of the DriverDB cancer driver gene database (http://driverdb.bioinfomics.org/). This updated version offers several significant enhancements: (i) an increase in the number of cohorts from 33 to 70, encompassing approximately 24 000 samples; (ii) inclusion of proteomics data, augmenting the existing types of omics data and thus expanding the analytical scope; (iii) implementation of multiple multi-omics algorithms for identification of cancer drivers; (iv) new visualization features designed to succinctly summarize high-context data and redesigned existing sections to accommodate the increased volume of datasets and (v) two new functions in Customized Analysis, specifically designed for multi-omics driver identification and subgroup expression analysis. DriverDBv4 facilitates comprehensive interpretation of multi-omics data across diverse cancer types, thereby enriching the understanding of cancer heterogeneity and aiding in the development of personalized clinical approaches. The database is designed to foster a more nuanced understanding of the multi-faceted nature of cancer.",True,False,4.5,,driverdbv4,,16.908633950000002,ok,,driverdb | driver gene database,,v2,0.90863395,DriverDBv4,True,6.0,True,True,http://driverdb.bioinfomics.org/,http://driverdb.bioinfomics.org/,True,...tion of the DriverDB cancer driver gene database (http://driverdb.bioinfomics.org/). This updated version offers several significant...,1
38653491,CovEpiAb: a comprehensive database and analysis resource for immune epitopes and antibodies of human coronaviruses.,"Coronaviruses have threatened humans repeatedly, especially COVID-19 caused by SARS-CoV-2, which has posed a substantial threat to global public health. SARS-CoV-2 continuously evolves through random mutation, resulting in a significant decrease in the efficacy of existing vaccines and neutralizing antibody drugs. It is critical to assess immune escape caused by viral mutations and develop broad-spectrum vaccines and neutralizing antibodies targeting conserved epitopes. Thus, we constructed CovEpiAb, a comprehensive database and analysis resource of human coronavirus (HCoVs) immune epitopes and antibodies. CovEpiAb contains information on over 60 000 experimentally validated epitopes and over 12 000 antibodies for HCoVs and SARS-CoV-2 variants. The database is unique in (1) classifying and annotating cross-reactive epitopes from different viruses and variants; (2) providing molecular and experimental interaction profiles of antibodies, including structure-based binding sites and around 70 000 data on binding affinity and neutralizing activity; (3) providing virological characteristics of current and past circulating SARS-CoV-2 variants and in vitro activity of various therapeutics; and (4) offering site-level annotations of key functional features, including antibody binding, immunological epitopes, SARS-CoV-2 mutations and conservation across HCoVs. In addition, we developed an integrated pipeline for epitope prediction named COVEP, which is available from the webpage of CovEpiAb. CovEpiAb is freely accessible at https://pgx.zju.edu.cn/covepiab/.",True,False,4.5,,,covep,16.904031500000002,ok,,covepiab,hcovs,v2,0.9040315,CovEpiAb,True,8.0,False,False,https://pgx.zju.edu.cn/covepiab/,https://pgx.zju.edu.cn/covepiab/,True,...age of CovEpiAb. CovEpiAb is freely accessible at https://pgx.zju.edu.cn/covepiab/.,1
37904598,BATMAN-TCM 2.0: an enhanced integrative database for known and predicted interactions between traditional Chinese medicine ingredients and target proteins.,"Traditional Chinese medicine (TCM) is increasingly recognized and utilized worldwide. However, the complex ingredients of TCM and their interactions with the human body make elucidating molecular mechanisms challenging, which greatly hinders the modernization of TCM. In 2016, we developed BATMAN-TCM 1.0, which is an integrated database of TCM ingredient-target protein interaction (TTI) for pharmacology research. Here, to address the growing need for a higher coverage TTI dataset, and using omics data to screen active TCM ingredients or herbs for complex disease treatment, we updated BATMAN-TCM to version 2.0 (http://bionet.ncpsb.org.cn/batman-tcm/). Using the same protocol as version 1.0, we collected 17 068 known TTIs by manual curation (with a 62.3-fold increase), and predicted ∼2.3 million high-confidence TTIs. In addition, we incorporated three new features into the updated version: (i) it enables simultaneous exploration of the target of TCM ingredient for pharmacology research and TCM ingredients binding to target proteins for drug discovery; (ii) it has significantly expanded TTI coverage; and (iii) the website was redesigned for better user experience and higher speed. We believe that BATMAN-TCM 2.0, as a discovery repository, will contribute to the study of TCM molecular mechanisms and the development of new drugs for complex diseases.",True,False,4.0,,,batman-tcm 2.0,16.9015209,ok,,,batman-tcm,v2,0.9015209,BATMAN-TCM,True,5.0,False,False,http://bionet.ncpsb.org.cn/batman-tcm/,http://bionet.ncpsb.org.cn/batman-tcm/,True,"...treatment, we updated BATMAN-TCM to version 2.0 (http://bionet.ncpsb.org.cn/batman-tcm/). Using the same protocol as version 1.0, we coll...",1
36300631,PROTAC-DB 2.0: an updated database of PROTACs.,"Proteolysis targeting chimeras (PROTACs), which harness the ubiquitin-proteasome system to selectively induce targeted protein degradation, represent an emerging therapeutic technology with the potential to modulate traditional undruggable targets. Over the past few years, this technology has moved from academia to industry and more than 10 PROTACs have been advanced into clinical trials. However, designing potent PROTACs with desirable drug-like properties still remains a great challenge. Here, we report an updated online database, PROTAC-DB 2.0, which is a repository of structural and experimental data about PROTACs. In this 2nd release, we expanded the number of PROTACs to 3270, which corresponds to a 96% expansion over the first version. Meanwhile, the numbers of warheads (small molecules targeting the proteins of interest), linkers, and E3 ligands (small molecules recruiting E3 ligases) have increased to over 360, 1500 and 80, respectively. In addition, given the importance and the limited number of the crystal target-PROTAC-E3 ternary complex structures, we provide the predicted ternary complex structures for PROTACs with good degradation capability using our PROTAC-Model method. To further facilitate the analysis of PROTAC data, a new filtering strategy based on the E3 ligases is also added. PROTAC-DB 2.0 is available online at http://cadd.zju.edu.cn/protacdb/.",True,False,4.0,,,protac-db 2,16.90055275,ok,,,protac-db | protac,v2,0.90055275,PROTAC-DB,True,6.0,False,False,http://cadd.zju.edu.cn/protacdb/,http://cadd.zju.edu.cn/protacdb/,True,...also added. PROTAC-DB 2.0 is available online at http://cadd.zju.edu.cn/protacdb/.,1
36271888,"EV-ADD, a database for EV-associated DNA in human liquid biopsy samples.","Extracellular vesicles (EVs) play a key role in cellular communication both in physiological conditions and in pathologies such as cancer. Emerging evidence has shown that EVs are active carriers of molecular cargo (e.g. protein and nucleic acids) and a powerful source of biomarkers and targets. While recent studies on EV-associated DNA (EV-DNA) in human biofluids have generated a large amount of data, there is currently no database that catalogues information on EV-DNA. To fill this gap, we have manually curated a database of EV-DNA data derived from human biofluids (liquid biopsy) and in-vitro studies, called the Extracellular Vesicle-Associated DNA Database (EV-ADD). This database contains validated experimental details and data extracted from peer-reviewed published literature. It can be easily queried to search for EV isolation methods and characterization, EV-DNA isolation techniques, quality validation, DNA fragment size, volume of starting material, gene names and disease context. Currently, our database contains samples representing 23 diseases, with 13 different types of EV isolation techniques applied on eight different human biofluids (e.g. blood, saliva). In addition, EV-ADD encompasses EV-DNA data both representing the whole genome and specifically including oncogenes, such as KRAS, EGFR, BRAF, MYC, and mitochondrial DNA (mtDNA). An EV-ADD data metric system was also integrated to assign a compliancy score to the MISEV guidelines based on experimental parameters reported in each study. While currently available databases document the presence of proteins, lipids, RNA and metabolites in EVs (e.g. Vesiclepedia, ExoCarta, ExoBCD, EVpedia, and EV-TRACK), to the best of our knowledge, EV-ADD is the first of its kind to compile all available EV-DNA datasets derived from human biofluid samples. We believe that this database provides an important reference resource on EV-DNA-based liquid biopsy research, serving as a learning tool and to showcase the latest developments in the EV-DNA field. EV-ADD will be updated yearly as newly published EV-DNA data becomes available and it is freely available at www.evdnadatabase.com.",True,False,4.5,,,ev-add,16.8982838,ok,,vesiclepedia | exocarta | evpedia | extracellular vesicle-associated dna database,exobcd | misev,v2,0.8982838,,True,5.0,False,False,http://www.evdnadatabase.com,http://www.evdnadatabase.com,True,,1
34751395,LncRNAWiki 2.0: a knowledgebase of human long non-coding RNAs with enhanced curation model and database system.,"LncRNAWiki, a knowledgebase of human long non-coding RNAs (lncRNAs), has been rapidly expanded by incorporating more experimentally validated lncRNAs. Since it was built based on MediaWiki as its database system, it fails to manage data in a structured way and is ineffective to support systematic exploration of lncRNAs. Here we present LncRNAWiki 2.0 (https://ngdc.cncb.ac.cn/lncrnawiki), which is significantly improved with enhanced database system and curation model. In LncRNAWiki 2.0, all contents are organized in a structured manner powered by MySQL/Java and curators are able to submit/edit annotations based on the curation model that includes a wider range of annotation items. Moreover, it is equipped with popular online tools to help users identify lncRNAs with potentially important functions, and provides more user-friendly web interfaces to facilitate data curation, retrieval and visualization. Consequently, LncRNAWiki 2.0 incorporates a total of 2512 lncRNAs and 106 242 associations for disease, function, drug, interacting partner, molecular signature, experimental sample, CRISPR design, etc., thus providing a comprehensive and up-to-date resource of functionally annotated lncRNAs in human.",True,False,5.0,,lncrnawiki 2,,16.89827645,ok,,lncrnawiki,,v2,0.89827645,LncRNAWiki,True,5.0,False,False,https://ngdc.cncb.ac.cn/lncrnawiki,https://ngdc.cncb.ac.cn/lncrnawiki,True,"...ation of lncRNAs. Here we present LncRNAWiki 2.0 (https://ngdc.cncb.ac.cn/lncrnawiki), which is significantly improved with enhanced d...",1
37291365,Hmrbase2: a comprehensive database of hormones and their receptors.,"<h4>Purpose</h4>Hormones play a critical role in regulating various physiological processes and any hormonal imbalances can lead to major endocrine disorders. Thus, studying hormones is essential for both the therapeutics and the diagnostics of hormonal diseases. To facilitate this need, we have developed Hmrbase2, a comprehensive platform that provides extensive information on hormones.<h4>Methods</h4>Hmrbase2 is a web-based database which is an update of a previously published database, Hmrbase ( http://crdd.osdd.net/raghava/hmrbase/ ). We collected a large amount of information on peptide and non-peptide hormones and hormone receptors, this information being sourced from Hmrbase, HMDB, UniProt, HORDB, ENDONET, PubChem, and the medical literature.<h4>Results</h4>Hmrbase2 contains a total of 12,056 entries, which is more than twice the number of entries contained in the previous version Hmrbase. These include 7406, 753, and 3897 entries for peptide hormones, non-peptide hormones, and hormone receptors, respectively, from 803 organisms compared to the 562 organisms in the previous version. The database also hosts 5662 hormone receptor pairs. The source organism, function, and subcellular location are provided for peptide hormones and receptors and properties such as melting point and water solubility is provided for non-peptide hormones. Besides browsing and keyword search, an advanced search option has also been supplied. Additionally, a similarity search module has been incorporated enabling users to run similarity searches against peptide hormone sequences using BLAST and Smith-Waterman.<h4>Conclusions</h4>To make the database accessible to various users, we designed a user-friendly, responsive website that can be easily used on smartphones, tablets, and desktop computers. The updated database version, Hmrbase2, offers improved data content compared to the previous version. Hmrbase2 is freely available at https://webs.iiitd.edu.in/raghava/hmrbase2 .",True,False,4.5,,mrbase2,,16.8955931,ok,,hmrbase2 | a comprehensive database of hormones and their receptors | hmrbase | uniprot | pubchem,hmdb,v2,0.8955931,Hmrbase2,True,5.0,False,False,http://crdd.osdd.net/raghava/hmrbase/ | https://webs.iiitd.edu.in/raghava/hmrbase2,https://webs.iiitd.edu.in/raghava/hmrbase2,True,...previous version. Hmrbase2 is freely available at https://webs.iiitd.edu.in/raghava/hmrbase2 .,1
36165892,"snoDB 2.0: an enhanced interactive database, specializing in human snoRNAs.","snoDB is an interactive database of human small nucleolar RNAs (snoRNAs) that includes up-to-date information on snoRNA features, genomic location, conservation, host gene, snoRNA-RNA targets and snoRNA abundance and provides links to other resources. In the second edition of this database (snoDB 2.0), we added an entirely new section on ribosomal RNA (rRNA) chemical modifications guided by snoRNAs with easy navigation between the different rRNA versions used in the literature and experimentally measured levels of modification. We also included new layers of information, including snoRNA motifs, secondary structure prediction, snoRNA-protein interactions, copy annotations and low structure bias expression data in a wide panel of tissues and cell lines to bolster functional probing of snoRNA biology. Version 2.0 features updated identifiers, more links to external resources and duplicate entry resolution. As a result, snoDB 2.0, which is freely available at https://bioinfo-scottgroup.med.usherbrooke.ca/snoDB/, represents a one-stop shop for snoRNA features, rRNA modification targets, functional impact and potential regulators.",True,False,4.5,,snodb 2.0,,16.8939481,ok,,,snodb,v2,0.8939481,snoDB,True,6.0,False,False,https://bioinfo-scottgroup.med.usherbrooke.ca/snoDB/,https://bioinfo-scottgroup.med.usherbrooke.ca/snoDB/,True,"...a result, snoDB 2.0, which is freely available at https://bioinfo-scottgroup.med.usherbrooke.ca/snoDB/, represents a one-stop shop for snoRNA features,...",1
37791884,"MiST 4.0: a new release of the microbial signal transduction database, now with a metagenomic component.","Signal transduction systems in bacteria and archaea link environmental stimuli to specific adaptive cellular responses. They control gene expression, motility, biofilm formation, development and other processes that are vital to survival. The microbial signal transduction (MiST) database is an online resource that stores tens of thousands of genomes and allows users to explore their signal transduction profiles, analyze genomes in bulk using the database application programming interface (API) and make testable hypotheses about the functions of newly identified signaling systems. However, signal transduction in metagenomes remained completely unexplored. To lay the foundation for research in metagenomic signal transduction, we have prepared a new release of the MiST database, MiST 4.0, which features over 10 000 metagenome-assembled genomes (MAGs), a scaled representation of proteins and detailed BioSample information. In addition, several thousands of new genomes have been processed and stored in the database. A new interface has been developed that allows users to seamlessly switch between genomes and MAGs. MiST 4.0 is freely available at https://mistdb.com; metagenomes and MAGs can also be explored using the API available on the same page.",True,False,5.0,,microbial signal transduction,,16.8893572,ok,,microbial | transduction,mist,v2,0.8893572,MiST,True,5.0,False,False,https://mistdb.com,https://mistdb.com,True,...genomes and MAGs. MiST 4.0 is freely available at https://mistdb.com; metagenomes and MAGs can also be explored using...,1
37140053,PAE viewer: a webserver for the interactive visualization of the predicted aligned error for multimer structure predictions and crosslinks.,"The development of AlphaFold for protein structure prediction has opened a new era in structural biology. This is even more the case for AlphaFold-Multimer for the prediction of protein complexes. The interpretation of these predictions has become more important than ever, but it is difficult for the non-specialist. While an evaluation of the prediction quality is provided for monomeric protein predictions by the AlphaFold Protein Structure Database, such a tool is missing for predicted complex structures. Here, we present the PAE Viewer webserver (http://www.subtiwiki.uni-goettingen.de/v4/paeViewerDemo), an online tool for the integrated visualization of predicted protein complexes using a 3D structure display combined with an interactive representation of the Predicted Aligned Error (PAE). This metric allows an estimation of the quality of the prediction. Importantly, our webserver also allows the integration of experimental cross-linking data which helps to interpret the reliability of the structure predictions. With the PAE Viewer, the user obtains a unique online tool which for the first time allows the intuitive evaluation of the PAE for protein complex structure predictions with integrated crosslinks.",True,False,3.0,,pae viewer,,16.88916665,ok,pae | predicted aligned error,alphafold | alphafold protein structure database | http://www.subtiwiki.uni-goettingen.de/v4/paeviewerdemo | predicted aligned error,pae,v2,0.88916665,PAE viewer,True,5.0,True,True,http://www.subtiwiki.uni-goettingen.de/v4/paeViewerDemo,http://www.subtiwiki.uni-goettingen.de/v4/paeViewerDemo,True,"...tures. Here, we present the PAE Viewer webserver (http://www.subtiwiki.uni-goettingen.de/v4/paeViewerDemo), an online tool for the integrated visualization...",1
35015132,SorghumBase: a web-based portal for sorghum genetic information and community advancement.,"<h4>Main conclusion</h4>SorghumBase provides a community portal that integrates genetic, genomic, and breeding resources for sorghum germplasm improvement. Public research and development in agriculture rely on proper data and resource sharing within stakeholder communities. For plant breeders, agronomists, molecular biologists, geneticists, and bioinformaticians, centralizing desirable data into a user-friendly hub for crop systems is essential for successful collaborations and breakthroughs in germplasm development. Here, we present the SorghumBase web portal ( https://www.sorghumbase.org ), a resource for the sorghum research community. SorghumBase hosts a wide range of sorghum genomic information in a modular framework, built with open-source software, to provide a sustainable platform. This initial release of SorghumBase includes: (1) five sorghum reference genome assemblies in a pan-genome browser; (2) genetic variant information for natural diversity panels and ethyl methanesulfonate (EMS)-induced mutant populations; (3) search interface and integrated views of various data types; (4) links supporting interconnectivity with other repositories including genebank, QTL, and gene expression databases; and (5) a content management system to support access to community news and training materials. SorghumBase offers sorghum investigators improved data collation and access that will facilitate the growth of a robust research community to support genomics-assisted breeding.",True,False,4.5,,orghumbase,,16.8878426,ok,,sorghumbase | a web-based portal for sorghum genetic information and community advancement,,v2,0.8878426,SorghumBase,True,5.0,False,False,https://www.sorghumbase.org | http://www.sorghumbase.org,https://www.sorghumbase.org,True,"...nt. Here, we present the SorghumBase web portal ( https://www.sorghumbase.org ), a resource for the sorghum research community....",1
39225044,PROTAC-DB 3.0: an updated database of PROTACs with extended pharmacokinetic parameters.,"Proteolysis-targeting chimera (PROTAC) is an emerging therapeutic technology that leverages the ubiquitin-proteasome system to target protein degradation. Due to its event-driven mechanistic characteristics, PROTAC has the potential to regulate traditionally non-druggable targets. Recently, AI-aided drug design has accelerated the development of PROTAC drugs. However, the rational design of PROTACs remains a considerable challenge. Here, we present an updated online database, PROTAC-DB 3.0. In this third version, we have expanded the database to include 6111 PROTACs (87% increase compared to the 2.0 version). Additionally, the database now contains 569 warheads (small molecules targeting the protein), 2753 linkers, and 107 E3 ligands (small molecules recruiting E3 ligases). The number of target-PROTAC-E3 ternary complex structures has also increased to 959. Recognizing the importance of druggability in PROTAC design, we have incorporated pharmacokinetic data to PROTAC-DB 3.0. To enhance user experience, we have added features for sorting based on molecular similarity and literature publication date. PROTAC-DB 3.0 is accessible at http://cadd.zju.edu.cn/protacdb/.",True,False,4.5,,,protac-db 3,16.8874547,ok,,,protac-db | protac,v2,0.8874547,PROTAC-DB,True,6.0,False,False,http://cadd.zju.edu.cn/protacdb/,http://cadd.zju.edu.cn/protacdb/,True,...publication date. PROTAC-DB 3.0 is accessible at http://cadd.zju.edu.cn/protacdb/.,1
37681739,The Soybean Expression Atlas v2: A comprehensive database of over 5000 RNA-seq samples.,"Soybean is a crucial crop worldwide, used as a source of food, feed, and industrial products due to its high protein and oil content. Previously, the rapid accumulation of soybean RNA-seq data in public databases and the computational challenges of processing raw RNA-seq data motivated us to develop the Soybean Expression Atlas, a gene expression database of over a thousand RNA-seq samples. Over the past few years, our database has allowed researchers to explore the expression profiles of important gene families, discover genes associated with agronomic traits, and understand the transcriptional dynamics of cellular processes. Here, we present the Soybean Expression Atlas v2, an updated version of our database with a fourfold increase in the number of samples, featuring transcript- and gene-level transcript abundance matrices for 5481 publicly available RNA-seq samples. New features in our database include the availability of transcript-level abundance estimates and equivalence classes to explore differential transcript usage, abundance estimates in bias-corrected counts to increase the accuracy of differential gene expression analyses, a new web interface with improved data visualization and user experience, and a reproducible and scalable pipeline available as an R package. The Soybean Expression Atlas v2 is available at https://soyatlas.venanciogroup.uenf.br/, and it will accelerate soybean research, empowering researchers with high-quality and easily accessible gene expression data.",True,False,5.5,,soybean,,16.884750699999998,ok,,soybean expression atlas,,v2,0.8847507,Soybean Expression Atlas,True,5.0,False,False,https://soyatlas.venanciogroup.uenf.br/,https://soyatlas.venanciogroup.uenf.br/,True,".... The Soybean Expression Atlas v2 is available at https://soyatlas.venanciogroup.uenf.br/, and it will accelerate soybean research, empower...",1
36993866,"LMT<sup>db</sup>: A comprehensive transcriptome database for climate-resilient, nutritionally rich little millet (<i>Panicum sumatrense</i>).","Little millet (<i>Panicum sumatrense</i>) a native of Chhattisgarh, belongs to the minor millet group and is primarily known as a climate-resilient and nutritionally rich crop. However, due to the lack of enough Omic studies on the crop, the scientific community has largely remained unaware of the potential of this crop, resulting in less scope for its utilization in crop improvement programs. Looking at global warming, erratic climate change, nutritional security, and limited genetic information available, the Little Millet Transcriptome Database (LMT<sup>db</sup>) (https://igkv.ac.in/xenom/index.aspx) was conceptualized upon completion of the transcriptome sequencing of little millet with the aim of deciphering the genetic signatures of this largely unknown crop. The database was developed with the view of providing information about the most comprehensive part of the genome, the 'Transcriptome'. The database includes transcriptome sequence information, functional annotation, microsatellite markers, DEGs, and pathway information. The database is a freely available resource that provides breeders and scientists a portal to search, browse, and query data to facilitate functional and applied Omic studies in millet crops.",True,False,4.0,,lmt<sup,,16.8821987,ok,,little millet transcriptome database,lmt | b,v2,0.8821987,LMT<sup>db</sup>,True,6.0,False,False,https://igkv.ac.in/xenom/index.aspx,https://igkv.ac.in/xenom/index.aspx,True,...Millet Transcriptome Database (LMT<sup>db</sup>) (https://igkv.ac.in/xenom/index.aspx) was conceptualized upon completion of the transc...,1
37855663,Ribocentre-switch: a database of riboswitches.,"Riboswitches are regulatory elements found in the untranslated regions (UTRs) of certain mRNA molecules. They typically comprise two distinct domains: an aptamer domain that can bind to specific small molecules, and an expression platform that controls gene expression. Riboswitches work by undergoing a conformational change upon binding to their specific ligand, thus activating or repressing the genes downstream. This mechanism allows gene expression regulation in response to metabolites or small molecules. To systematically summarise riboswitch structures and their related ligand binding functions, we present Ribocentre-switch, a comprehensive database of riboswitches, including the information as follows: sequences, structures, functions, ligand binding pockets and biological applications. It encompasses 56 riboswitches and 26 orphan riboswitches from over 430 references, with a total of 89 591 sequences. It serves as a good resource for comparing different riboswitches and facilitating the identification of potential riboswitch candidates. Therefore, it may facilitate the understanding of RNA structural conformational changes in response to ligand signaling. The database is publicly available at https://riboswitch.ribocentre.org.",True,False,4.5,,ribocentre-switch,,16.88159496,ok,,ribocentre,,v2,0.88159496,Ribocentre-switch,True,5.0,True,True,https://riboswitch.ribocentre.org,https://riboswitch.ribocentre.org,True,...signaling. The database is publicly available at https://riboswitch.ribocentre.org.,1
39826711,MBGD: Microbial Genome Database for Comparative Analysis Featuring Enhanced Functionality to Characterize Gene and Genome Functions Through Large-scale Orthology Analysis.,"Microbial Genome Database for Comparative Analysis (MBGD) is a comprehensive ortholog database encompassing published complete microbial genomes. The ortholog tables in MBGD are constructed in a hierarchical manner. The top-level ortholog table is now constructed from 1,812 genus-level pan-genomes, 6,268 species-level pan-genomes, and 34,079 genomes in total. To support analyses of newly sequenced genomes, MBGD updates MyMBGD functionality, which offers two analysis modes: assignment mode and clustering mode. Assignment mode rapidly classifies genes in the query genomes into existing MBGD ortholog groups, while clustering mode performs de novo clustering of query genomes using the DomClust program. In assignment mode, users can evaluate the presence of genomic functions, as defined in the KEGG Module database, in each query genome using the Genomaple software and compare the results across multiple genomes. To enhance this analysis, we developed a method to subdivide MBGD ortholog groups as needed to improve cross-references to the KEGG Orthology groups. Another notable feature is the phylogenetic profile search interface, which enables users to specify a set of organisms in which orthologs are present or absent (i.e., a phylogenetic profile), and search for ortholog groups with similar phylogenetic profiles. To construct a phylogenetic profile, users can search organisms by specifying phenotype, environment, taxonomy, or a particular ortholog group. MBGD is available at https://mbgd.nibb.ac.jp/.",True,False,5.5,,microbial genome database for comparative,,16.8815013,ok,,microbial genome database for comparative analysis | domclust,mbgd | mymbgd | kegg,v2,0.8815013,MBGD,True,5.0,False,False,https://mbgd.nibb.ac.jp/,https://mbgd.nibb.ac.jp/,True,...a particular ortholog group. MBGD is available at https://mbgd.nibb.ac.jp/.,1
35859338,The Codon Statistics Database: A Database of Codon Usage Bias.,"We present the Codon Statistics Database, an online database that contains codon usage statistics for all the species with reference or representative genomes in RefSeq (over 15,000). The user can search for any species and access two sets of tables. One set lists, for each codon, the frequency, the Relative Synonymous Codon Usage, and whether the codon is preferred. Another set of tables lists, for each gene, its GC content, Effective Number of Codons, Codon Adaptation Index, and frequency of optimal codons. Equivalent tables can be accessed for (1) all nuclear genes, (2) nuclear genes encoding ribosomal proteins, (3) mitochondrial genes, and (4) chloroplast genes (if available in the relevant assembly). The user can also search for any taxonomic group (e.g., ""primates"") and obtain a table comparing all the species in the group. The database is free to access without registration at http://codonstatsdb.unr.edu.",True,False,4.5,,codon statistics,,16.88077784,ok,,codon statistics database | database of codon usage bias | relative synonymous codon usage | effective number of codons | codon adaptation index,refseq | codon,v2,0.88077784,Codon Statistics Database,True,5.0,False,False,http://codonstatsdb.unr.edu,http://codonstatsdb.unr.edu,True,...atabase is free to access without registration at http://codonstatsdb.unr.edu.,1
34751399,Priority index: database of genetic targets in immune-mediated disease.,"We describe a comprehensive and unique database 'Priority index' (Pi; http://pi.well.ox.ac.uk) of prioritized genes encoding potential therapeutic targets that encompasses all major immune-mediated diseases. We provide targets at the gene level, each receiving a 5-star rating supported by: genomic evidence arising from disease genome-wide associations and functional immunogenomics, annotation evidence using ontologies restricted to genes with genomic evidence, and network evidence from protein interactions. Target genes often act together in related molecular pathways. The underlying Pi approach is unique in identifying a network of highly rated genes that mediate pathway crosstalk. In the Pi website, disease-centric pages are specially designed to enable the users to browse a complete list of prioritized genes and also a manageable list of nodal genes at the pathway crosstalk level; both switchable by clicks. Moreover, target genes are cross-referenced and supported using additional information, particularly regarding tractability, including druggable pockets viewed in 3D within protein structures. Target genes highly rated across diseases suggest drug repurposing opportunity, while genes in a particular disease reveal disease-specific targeting potential. To facilitate the ease of such utility, cross-disease comparisons involving multiple diseases are also supported. This facility, together with the faceted search, enhances integrative mining of the Pi resource to accelerate early-stage therapeutic target identification and validation leveraging human genetics.",True,False,4.0,,riority index,,16.879325700000003,ok,pi | priority index,priority index,pi,v2,0.8793257,Priority index,True,5.0,False,False,http://pi.well.ox.ac.uk,http://pi.well.ox.ac.uk,True,...hensive and unique database 'Priority index' (Pi; http://pi.well.ox.ac.uk) of prioritized genes encoding potential therapeu...,1
36196656,PlantRNA 2.0: an updated database dedicated to tRNAs of photosynthetic eukaryotes.,"PlantRNA (http://plantrna.ibmp.cnrs.fr/) is a comprehensive database of transfer RNA (tRNA) gene sequences retrieved from fully annotated nuclear, plastidial and mitochondrial genomes of photosynthetic organisms. In the first release (PlantRNA 1.0), tRNA genes from 11 organisms were annotated. In this second version, the annotation was implemented to 51 photosynthetic species covering the whole phylogenetic tree of photosynthetic organisms, from the most basal group of Archeplastida, the glaucophyte Cyanophora paradoxa, to various land plants. tRNA genes from lower photosynthetic organisms such as streptophyte algae or lycophytes as well as extremophile photosynthetic species such as Eutrema parvulum were incorporated in the database. As a whole, about 37 000 tRNA genes were accurately annotated. In the frame of the tRNA genes annotation from the genome of the Rhodophyte Chondrus crispus, non-canonical splicing sites in the D- or T-regions of tRNA molecules were identified and experimentally validated. As for PlantRNA 1.0, comprehensive biological information including 5'- and 3'-flanking sequences, A and B box sequences, region of transcription initiation and poly(T) transcription termination stretches, tRNA intron sequences and tRNA mitochondrial import are included.",True,False,4.0,,lantrna,,16.87786466,ok,,plantrna,,v2,0.87786466,PlantRNA,True,5.0,False,False,http://plantrna.ibmp.cnrs.fr/,http://plantrna.ibmp.cnrs.fr/,True,PlantRNA (http://plantrna.ibmp.cnrs.fr/) is a comprehensive database of transfer RNA (tRN...,1
37106367,PlaASDB: a comprehensive database of plant alternative splicing events in response to stress.,"<h4>Background</h4>Alternative splicing (AS) is a co-transcriptional regulatory mechanism of plants in response to environmental stress. However, the role of AS in biotic and abiotic stress responses remains largely unknown. To speed up our understanding of plant AS patterns under different stress responses, development of informative and comprehensive plant AS databases is highly demanded.<h4>Description</h4>In this study, we first collected 3,255 RNA-seq data under biotic and abiotic stresses from two important model plants (Arabidopsis and rice). Then, we conducted AS event detection and gene expression analysis, and established a user-friendly plant AS database termed PlaASDB. By using representative samples from this highly integrated database resource, we compared AS patterns between Arabidopsis and rice under abiotic and biotic stresses, and further investigated the corresponding difference between AS and gene expression. Specifically, we found that differentially spliced genes (DSGs) and differentially expressed genes (DEG) share very limited overlapping under all kinds of stresses, suggesting that gene expression regulation and AS seemed to play independent roles in response to stresses. Compared with gene expression, Arabidopsis and rice were more inclined to have conserved AS patterns under stress conditions.<h4>Conclusion</h4>PlaASDB is a comprehensive plant-specific AS database that mainly integrates the AS and gene expression data of Arabidopsis and rice in stress response. Through large-scale comparative analyses, the global landscape of AS events in Arabidopsis and rice was observed. We believe that PlaASDB could help researchers understand the regulatory mechanisms of AS in plants under stresses more conveniently. PlaASDB is freely accessible at http://zzdlab.com/PlaASDB/ASDB/index.html .",True,False,4.0,,,laasdb,16.8734492,ok,,plaasdb,,v2,0.8734492,PlaASDB,True,6.0,False,False,http://zzdlab.com/PlaASDB/ASDB/index.html,http://zzdlab.com/PlaASDB/ASDB/index.html,True,...ore conveniently. PlaASDB is freely accessible at http://zzdlab.com/PlaASDB/ASDB/index.html .,1
