pmid,title,has_url,is_false_positive,confidence,reason
21936021,dbHCCvar: a comprehensive database of human genetic variations in hepatocellular carcinoma.,True,N,high,Contains database/repository keyword indicating data resource
"28150246, 29145615",iPTMnet: Integrative Bioinformatics for Studying PTM Networks.,True,Y,low,Unclear from title but likely not a primary data resource
24470572,ChEpiMod: a knowledgebase for chemical modulators of epigenome reader domains.,True,N,high,Contains database/repository keyword indicating data resource
21177657,mESAdb: microRNA expression and sequence analysis database.,True,N,high,Contains database/repository keyword indicating data resource
23129220,"SNObase, a database for S-nitrosation modification.",True,N,high,Contains database/repository keyword indicating data resource
26476450,PlantPAN 2.0: an update of plant promoter analysis navigator for reconstructing transcriptional regulatory networks in plants.,True,Y,low,Unclear from title but likely not a primary data resource
33166392,LitCovid: an open database of COVID-19 literature.,True,N,high,Contains database/repository keyword indicating data resource
24146757,SIDD: a semantically integrated database towards a global view of human disease.,True,N,high,Contains database/repository keyword indicating data resource
24589857,iLIR: A web resource for prediction of Atg8-family interacting proteins.,False,Y,medium,Contains database keyword but also methodology pattern and no URL
30247654,HACER: an atlas of human active enhancers to interpret regulatory variants.,True,N,high,Contains database/repository keyword indicating data resource
25392424,Expediting topology data gathering for the TOPDB database.,True,N,high,Contains database/repository keyword indicating data resource
31584089,PhaSepDB: a database of liquid-liquid phase separation related proteins.,True,N,high,Contains database/repository keyword indicating data resource
27822553,mockrobiota: a Public Resource for Microbiome Bioinformatics Benchmarking.,True,N,high,Contains database/repository keyword indicating data resource
31642496,Gene4Denovo: an integrated database and analytic platform for de novo mutations in humans.,True,N,high,Contains database/repository keyword indicating data resource
"26433226, 30715167, 33010178","BacWGSTdb, a database for genotyping and source tracking bacterial pathogens.",True,N,high,Contains database/repository keyword indicating data resource
29860480,dbCRSR: a manually curated database for regulation of cancer radiosensitivity.,True,N,high,Contains database/repository keyword indicating data resource
22009677,PhenoM: a database of morphological phenotypes caused by mutation of essential genes in Saccharomyces cerevisiae.,True,N,high,Contains database/repository keyword indicating data resource
30738202,MtBrowse: An integrative genomics browser for human mitochondrial DNA.,True,N,low,Has URL and biological data terms but title unclear
31841142,GlyMDB: Glycan Microarray Database and analysis toolset.,True,N,high,Contains database/repository keyword indicating data resource
24958384,The gene expression database for mouse development (GXD): putting developmental expression information at your fingertips.,False,N,high,Contains database/repository keyword indicating data resource
24203703,"CottonGen: a genomics, genetics and breeding database for cotton research.",True,N,high,Contains database/repository keyword indicating data resource
22067445,"SCRIPDB: a portal for easy access to syntheses, chemicals and reactions in patents.",True,N,high,Contains database/repository keyword indicating data resource
33511767,FAWMine: An integrated database and analysis platform for fall armyworm genomics.,True,N,high,Contains database/repository keyword indicating data resource
29198880,AureoWiki ̵ The repository of the Staphylococcus aureus research and annotation community.,True,N,high,Contains database/repository keyword indicating data resource
27138013,StreptoBase: An Oral Streptococcus mitis Group Genomic Resource and Analysis Platform.,True,N,high,Contains database/repository keyword indicating data resource
22659240,CancerProView: a graphical image database of cancer-related genes and proteins.,True,N,high,Contains database/repository keyword indicating data resource
26424083,MGDB: a comprehensive database of genes involved in melanoma.,True,N,high,Contains database/repository keyword indicating data resource
22084198,PLEXdb: gene expression resources for plants and plant pathogens.,True,N,high,Contains database/repository keyword indicating data resource
25336620,The Biobanking Analysis Resource Catalogue (BARCdb): a new research tool for the analysis of biobank samples.,False,Y,medium,Contains database keyword but also methodology pattern and no URL
32858223,hTFtarget: A Comprehensive Database for Regulations of Human Transcription Factors and Their Targets.,True,N,high,Contains database/repository keyword indicating data resource
33515030,HVIDB: a comprehensive database for human-virus protein-protein interactions.,True,N,high,Contains database/repository keyword indicating data resource
31160594,"PathoPhenoDB, linking human pathogens to their phenotypes in support of infectious disease research.",True,N,high,Contains database/repository keyword indicating data resource
28327601,BCIP: a gene-centered platform for identifying potential regulatory genes in breast cancer.,True,Y,medium,Methodology/tool paper despite having URL
22102771,EuDBase: An online resource for automated EST analysis pipeline (ESTFrontier) and database for red seaweed Eucheuma denticulatum.,True,N,high,Contains database/repository keyword indicating data resource
26657893,"HRGRN: A Graph Search-Empowered Integrative Database of Arabidopsis Signaling Transduction, Metabolism and Gene Regulation Networks.",True,N,high,Contains database/repository keyword indicating data resource
22024348,HNOCDB: a comprehensive database of genes and miRNAs relevant to head and neck and oral cancer.,True,N,high,Contains database/repository keyword indicating data resource
30423142,miRBase: from microRNA sequences to function.,True,N,low,Has URL and biological data terms but title unclear
34464437,lncExplore: a database of pan-cancer analysis and systematic functional annotation for lncRNAs from RNA-sequencing data.,True,N,high,Contains database/repository keyword indicating data resource
29036329,m6AVar: a database of functional variants involved in m6A modification.,True,N,high,Contains database/repository keyword indicating data resource
"23143270, 27606777",The ConsensusPathDB interaction database: 2013 update.,True,N,high,Contains database/repository keyword indicating data resource
28890946,OncoKB: A Precision Oncology Knowledge Base.,True,Y,low,Unclear from title but likely not a primary data resource
28967693,HUMA: A platform for the analysis of genetic variation in humans.,True,Y,medium,Methodology/tool paper despite having URL
27924038,FARNA: knowledgebase of inferred functions of non-coding RNA transcripts.,True,N,high,Contains database/repository keyword indicating data resource
34314366,dbMCS: A Database for Exploring the Mutation Markers of Anti-Cancer Drug Sensitivity.,True,N,high,Contains database/repository keyword indicating data resource
25932650,TMREC: A Database of Transcription Factor and MiRNA Regulatory Cascades in Human Diseases.,True,N,high,Contains database/repository keyword indicating data resource
31581093,DORMAN: Database of Reconstructed MetAbolic Networks.,True,N,high,Contains database/repository keyword indicating data resource
29228298,SeedStor: A Germplasm Information Management System and Public Database.,True,N,high,Contains database/repository keyword indicating data resource
32542382,PRMdb: A Repository of Predicted RNA Modifications in Plants.,True,N,high,Contains database/repository keyword indicating data resource
22833564,NESdb: a database of NES-containing CRM1 cargoes.,True,N,high,Contains database/repository keyword indicating data resource
33068412,RASP: an atlas of transcriptome-wide RNA secondary structure probing data.,True,N,high,Contains database/repository keyword indicating data resource
25627341,SynBioLGDB: a resource for experimentally validated logic gates in synthetic biology.,True,N,high,Contains database/repository keyword indicating data resource
26573482,"WIDDE: a Web-Interfaced next generation database for genetic diversity exploration, with a first application in cattle.",True,N,high,Contains database/repository keyword indicating data resource
23046413,PAGED: a pathway and gene-set enrichment database to enable molecular phenotype discoveries.,True,N,high,Contains database/repository keyword indicating data resource
30476229,ENPD - A Database of Eukaryotic Nucleic Acid Binding Proteins: Linking Gene Regulations to Proteins.,True,N,high,Contains database/repository keyword indicating data resource
22102581,ProRepeat: an integrated repository for studying amino acid tandem repeats in proteins.,True,N,high,Contains database/repository keyword indicating data resource
32510549,DenvInD: dengue virus inhibitors database for clinical and molecular research.,True,N,high,Contains database/repository keyword indicating data resource
31832668,AcetoBase: a functional gene repository and database for formyltetrahydrofolate synthetase sequences.,True,N,high,Contains database/repository keyword indicating data resource
32608478,"RNAWRE: a resource of writers, readers and erasers of RNA modifications.",True,N,high,Contains database/repository keyword indicating data resource
29045713,SCPortalen: human and mouse single-cell centric database.,True,N,high,Contains database/repository keyword indicating data resource
22123737,hiPathDB: a human-integrated pathway database with facile visualization.,True,N,high,Contains database/repository keyword indicating data resource
31171447,"SynGO: An Evidence-Based, Expert-Curated Knowledge Base for the Synapse.",True,Y,low,Unclear from title but likely not a primary data resource
24297255,iPfam: a database of protein family and domain interactions found in the Protein Data Bank.,True,N,high,Contains database/repository keyword indicating data resource
22080556,"CoryneRegNet 6.0--Updated database content, new analysis methods and novel features focusing on community demands.",True,N,high,Contains database/repository keyword indicating data resource
29106599,ASpedia: a comprehensive encyclopedia of human alternative splicing.,True,Y,low,Unclear from title but likely not a primary data resource
"22135302, 27899673",DiseaseMeth: a human disease methylation database.,True,N,high,Contains database/repository keyword indicating data resource
31725863,GRONS: a comprehensive genetic resource of nicotine and smoking.,True,N,high,Contains database/repository keyword indicating data resource
28732212,UALCAN: A Portal for Facilitating Tumor Subgroup Gene Expression and Survival Analyses.,True,N,high,Contains database/repository keyword indicating data resource
29370821,PhenoDis: a comprehensive database for phenotypic characterization of rare cardiac diseases.,True,N,high,Contains database/repository keyword indicating data resource
22140108,CharProtDB: a database of experimentally characterized protein annotations.,True,N,high,Contains database/repository keyword indicating data resource
31584099,gutMDisorder: a comprehensive database for dysbiosis of the gut microbiota in disorders and interventions.,True,N,high,Contains database/repository keyword indicating data resource
25392425,Rfam 12.0: updates to the RNA families database.,True,N,high,Contains database/repository keyword indicating data resource
33068436,tsRBase: a comprehensive database for expression and function of tsRNAs in multiple species.,True,N,high,Contains database/repository keyword indicating data resource
24297257,NECTAR: a database of codon-centric missense variant annotations.,True,N,high,Contains database/repository keyword indicating data resource
30733462,PFDB: A standardized protein folding database with temperature correction.,True,N,high,Contains database/repository keyword indicating data resource
33645624,"An update of KAIKObase, the silkworm genome database.",True,N,high,Contains database/repository keyword indicating data resource
32025315,CitGVD: a comprehensive database of citrus genomic variations.,True,N,high,Contains database/repository keyword indicating data resource
30268934,GAAD: A Gene and Autoimmiune Disease Association Database.,True,N,high,Contains database/repository keyword indicating data resource
29931156,RBPMetaDB: a comprehensive annotation of mouse RNA-Seq datasets with perturbations of RNA-binding proteins.,True,N,high,Contains database/repository keyword indicating data resource
22110032,DAMPD: a manually curated antimicrobial peptide database.,True,N,high,Contains database/repository keyword indicating data resource
25058394,IthaGenes: an interactive database for haemoglobin variations and epidemiology.,True,N,high,Contains database/repository keyword indicating data resource
23897986,EADB: an estrogenic activity database for assessing potential endocrine activity.,True,N,high,Contains database/repository keyword indicating data resource
29069402,SEECancer: a resource for somatic events in evolution of cancer genome.,True,N,high,Contains database/repository keyword indicating data resource
25404137,SuperFly: a comparative database for quantified spatio-temporal gene expression patterns in early dipteran embryos.,True,N,high,Contains database/repository keyword indicating data resource
23292601,PRIMe Update: innovative content for plant metabolomics and integration of gene expression and metabolite accumulation.,True,N,low,Has URL and biological data terms but title unclear
27511743,VHLdb: A database of von Hippel-Lindau protein interactors and mutations.,True,N,high,Contains database/repository keyword indicating data resource
29059366,SBCDDB: Sleeping Beauty Cancer Driver Database for gene discovery in mouse models of human cancers.,True,N,high,Contains database/repository keyword indicating data resource
23452239,Establishment of the Lotus japonicus Gene Expression Atlas (LjGEA) and its use to explore legume seed maturation.,True,N,high,Contains database/repository keyword indicating data resource
34736471,BDdb: a comprehensive platform for exploration and utilization of birth defect multi-omics data.,True,N,high,Contains database/repository keyword indicating data resource
33995899,DRscDB: A single-cell RNA-seq resource for data mining and data comparison across species.,True,N,high,Contains database/repository keyword indicating data resource
33245777,3DIV update for 2021: a comprehensive resource of 3D genome and 3D cancer genome.,True,N,high,Contains database/repository keyword indicating data resource
27899581,"HmtDB 2016: data update, a better performing query system and human mitochondrial DNA haplogroup predictor.",True,N,high,Contains database/repository keyword indicating data resource
25805861,SRD: a Staphylococcus regulatory RNA database.,True,N,high,Contains database/repository keyword indicating data resource
32496513,gutMEGA: a database of the human gut MEtaGenome Atlas.,True,N,high,Contains database/repository keyword indicating data resource
26590264,MutationAligner: a resource of recurrent mutation hotspots in protein domains in cancer.,True,N,high,Contains database/repository keyword indicating data resource
29112749,PGG.Population: a database for understanding the genomic diversity and genetic ancestry of human populations.,True,N,high,Contains database/repository keyword indicating data resource
24363285,Plant Genome DataBase Japan (PGDBj): a portal website for the integration of plant genome-related databases.,True,N,high,Contains database/repository keyword indicating data resource
23110448,YeastIP: a database for identification and phylogeny of Saccharomycotina yeasts.,True,N,high,Contains database/repository keyword indicating data resource
31640730,NARD: whole-genome reference panel of 1779 Northeast Asians improves imputation accuracy of rare and low-frequency variants.,True,Y,low,Unclear from title but likely not a primary data resource
30245835,PGD: Pineapple Genomics Database.,True,N,high,Contains database/repository keyword indicating data resource
24700709,The Developmental Brain Disorders Database (DBDB): a curated neurogenetics knowledge base with clinical and research applications.,True,N,high,Contains database/repository keyword indicating data resource
29992323,CeleryDB: a genomic database for celery.,True,N,high,Contains database/repository keyword indicating data resource
28704505,CSmiRTar: Condition-Specific microRNA targets database.,True,N,high,Contains database/repository keyword indicating data resource
34536568,SmProt: A Reliable Repository with Comprehensive Annotation of Small Proteins Identified from Ribosome Profiling.,True,N,high,Contains database/repository keyword indicating data resource
30357367,CORUM: the comprehensive resource of mammalian protein complexes-2019.,True,N,high,Contains database/repository keyword indicating data resource
25414355,rrnDB: improved tools for interpreting rRNA gene abundance in bacteria and archaea and a new foundation for future development.,True,N,high,Contains database/repository keyword indicating data resource
"22782549, 25399423",dbSNO: a database of cysteine S-nitrosylation.,True,N,high,Contains database/repository keyword indicating data resource
23493402,"CathaCyc, a metabolic pathway database built from Catharanthus roseus RNA-Seq data.",True,N,high,Contains database/repository keyword indicating data resource
31696235,MGnify: the microbiome analysis resource in 2020.,True,N,high,Contains database/repository keyword indicating data resource
30476305,LncACTdb 2.0: an updated database of experimentally supported ceRNA interactions curated from low- and high-throughput experiments.,True,N,high,Contains database/repository keyword indicating data resource
24994456,BorreliaBase: a phylogeny-centered browser of Borrelia genomes.,True,Y,low,Unclear from title but likely not a primary data resource
33539279,BSGatlas: a unified <i>Bacillus subtilis</i> genome and transcriptome annotation atlas with enhanced information access.,True,N,high,Contains database/repository keyword indicating data resource
"22039153, 25361970, 30321395",PomBase: a comprehensive online resource for fission yeast.,True,N,high,Contains database/repository keyword indicating data resource
26504143,PDID: database of molecular-level putative protein-drug interactions in the structural human proteome.,True,N,high,Contains database/repository keyword indicating data resource
26464443,RMBase: a resource for decoding the landscape of RNA modifications from high-throughput sequencing data.,True,N,high,Contains database/repository keyword indicating data resource
25332394,lncRNAdb v2.0: expanding the reference database for functional long noncoding RNAs.,True,N,high,Contains database/repository keyword indicating data resource
31586405,MatrisomeDB: the ECM-protein knowledge database.,True,N,high,Contains database/repository keyword indicating data resource
31670377,NPInter v4.0: an integrated database of ncRNA interactions.,True,N,high,Contains database/repository keyword indicating data resource
28605773,"BioM2MetDisease: a manually curated database for associations between microRNAs, metabolites, small molecules and metabolic diseases.",True,N,high,Contains database/repository keyword indicating data resource
27582018,ANGIOGENES: knowledge database for protein-coding and noncoding RNA genes in endothelial cells.,True,N,high,Contains database/repository keyword indicating data resource
29106613,3DIV: A 3D-genome Interaction Viewer and database.,True,N,high,Contains database/repository keyword indicating data resource
24253300,"InvFEST, a database integrating information of polymorphic inversions in the human genome.",True,N,high,Contains database/repository keyword indicating data resource
33849445,TANTIGEN 2.0: a knowledge base of tumor T cell antigens and epitopes.,True,Y,low,Unclear from title but likely not a primary data resource
22058132,PlantNATsDB: a comprehensive database of plant natural antisense transcripts.,True,N,high,Contains database/repository keyword indicating data resource
31094220,AmyCo: the amyloidoses collection.,True,N,high,Contains database/repository keyword indicating data resource
25414335,ProteomeScout: a repository and analysis resource for post-translational modifications and proteins.,True,N,high,Contains database/repository keyword indicating data resource
31605615,LeGOO: An Expertized Knowledge Database for the Model Legume Medicago truncatula.,True,N,high,Contains database/repository keyword indicating data resource
24185698,LSD 2.0: an update of the leaf senescence database.,True,N,high,Contains database/repository keyword indicating data resource
29433427,MethCNA: a database for integrating genomic and epigenomic data in human cancer.,True,N,high,Contains database/repository keyword indicating data resource
27553277,Cysteinome: The first comprehensive database for proteins with targetable cysteine and their covalent inhibitors.,True,N,high,Contains database/repository keyword indicating data resource
28025349,viruSITE-integrated database for viral genomics.,True,N,high,Contains database/repository keyword indicating data resource
26699919,ECGene: A Literature-Based Knowledgebase of Endometrial Cancer Genes.,True,N,high,Contains database/repository keyword indicating data resource
30329142,CancerSEA: a cancer single-cell state atlas.,True,N,high,Contains database/repository keyword indicating data resource
30053266,TC3A: The Cancer 3' UTR Atlas.,True,N,high,Contains database/repository keyword indicating data resource
26578555,"SugarBindDB, a resource of glycan-mediated host-pathogen interactions.",True,N,high,Contains database/repository keyword indicating data resource
"22135289, 24319143",MMDB: 3D structures and macromolecular interactions.,True,N,high,Contains database/repository keyword indicating data resource
"24297256, 27899644",NCBI's Database of Genotypes and Phenotypes: dbGaP.,True,N,high,Contains database/repository keyword indicating data resource
30357418,Editome Disease Knowledgebase (EDK): a curated knowledgebase of editome-disease associations in human.,True,N,high,Contains database/repository keyword indicating data resource
25725060,"MnTEdb, a collective resource for mulberry transposable elements.",True,N,high,Contains database/repository keyword indicating data resource
31979981,CPAD 2.0: a repository of curated experimental data on aggregating proteins and peptides.,True,N,high,Contains database/repository keyword indicating data resource
"24174543, 26953092",Hemolytik: a database of experimentally determined hemolytic and non-hemolytic peptides.,True,N,high,Contains database/repository keyword indicating data resource
30395310,"Vesiclepedia 2019: a compendium of RNA, proteins, lipids and metabolites in extracellular vesicles.",True,N,low,Has URL and biological data terms but title unclear
26138588,SmedGD 2.0: The Schmidtea mediterranea genome database.,True,N,high,Contains database/repository keyword indicating data resource
29934697,Chinese lexical database (CLD) : A large-scale lexical database for simplified Mandarin Chinese.,True,N,high,Contains database/repository keyword indicating data resource
30985146,ProteinExplorer: A Repository-Scale Resource for Exploration of Protein Detection in Public Mass Spectrometry Data Sets.,True,N,high,Contains database/repository keyword indicating data resource
24475242,MetaMetaDB: a database and analytic system for investigating microbial habitability.,True,N,high,Contains database/repository keyword indicating data resource
25725059,LocSigDB: a database of protein localization signals.,True,N,high,Contains database/repository keyword indicating data resource
27799467,OGEE v2: an update of the online gene essentiality database with special focus on differentially essential genes in human cancer cell lines.,True,N,high,Contains database/repository keyword indicating data resource
30357353,piRTarBase: a database of piRNA targeting sites and their roles in gene regulation.,True,N,high,Contains database/repository keyword indicating data resource
22397531,AtPAN: an integrated system for reconstructing transcriptional regulatory networks in Arabidopsis thaliana.,True,Y,low,Unclear from title but likely not a primary data resource
27701074,"CeNDR, the Caenorhabditis elegans natural diversity resource.",True,N,high,Contains database/repository keyword indicating data resource
24170407,PRALINE: a versatile multiple sequence alignment toolkit.,True,N,low,Has URL and biological data terms but title unclear
24952385,ShrimpGPAT: a gene and protein annotation tool for knowledge sharing and gene discovery in shrimp.,True,Y,medium,Methodology/tool paper despite having URL
24939193,'RetinoGenetics': a comprehensive mutation database for genes related to inherited retinal degeneration.,True,N,high,Contains database/repository keyword indicating data resource
25982315,GraP: platform for functional genomics analysis of Gossypium raimondii.,True,Y,medium,Methodology/tool paper despite having URL
23262288,"LepChorionDB, a database of Lepidopteran chorion proteins and a set of tools useful for the identification of chorion proteins in Lepidopteran proteomes.",True,N,high,Contains database/repository keyword indicating data resource
33685383,lncRNADetector: a bioinformatics pipeline for long non-coding RNA identification and MAPslnc: a repository of medicinal and aromatic plant lncRNAs.,True,N,high,Contains database/repository keyword indicating data resource
"23599415, 24304896",Preliminary evaluation of the CellFinder literature curation pipeline for gene expression in kidney cells and anatomical parts.,True,Y,medium,Methodology/tool paper despite having URL
30285246,CRISPRlnc: a manually curated database of validated sgRNAs for lncRNAs.,True,N,high,Contains database/repository keyword indicating data resource
32540200,BGVD: An Integrated Database for Bovine Sequencing Variations and Selective Signatures.,True,N,high,Contains database/repository keyword indicating data resource
33693667,"UbiNet 2.0: a verified, classified, annotated and updated database of E3 ubiquitin ligase-substrate interactions.",True,N,high,Contains database/repository keyword indicating data resource
33529633,CRMarker: A manually curated comprehensive resource of cancer RNA markers.,True,N,high,Contains database/repository keyword indicating data resource
22134927,hUbiquitome: a database of experimentally verified ubiquitination cascades in humans.,True,N,high,Contains database/repository keyword indicating data resource
31648227,MANET 3.0: Hierarchy and modularity in evolving metabolic networks.,True,Y,low,Unclear from title but likely not a primary data resource
33219693,AtMAD: Arabidopsis thaliana multi-omics association database.,True,N,high,Contains database/repository keyword indicating data resource
32008039,EPSD: a well-annotated data resource of protein phosphorylation sites in eukaryotes.,True,N,high,Contains database/repository keyword indicating data resource
23144492,MSDB: a user-friendly program for reporting distribution and building databases of microsatellites from genome sequences.,True,N,high,Contains database/repository keyword indicating data resource
"22369646, 27766951, 27987168",Soybean Knowledge Base (SoyKB): a web resource for soybean translational genomics.,True,N,high,Contains database/repository keyword indicating data resource
25294826,MethBank: a database integrating next-generation sequencing single-base-resolution DNA methylation programming data.,True,N,high,Contains database/repository keyword indicating data resource
34733322,Gene4HL: An Integrated Genetic Database for Hearing Loss.,True,N,high,Contains database/repository keyword indicating data resource
28595571,CottonFGD: an integrated functional genomics database for cotton.,True,N,high,Contains database/repository keyword indicating data resource
22086948,MetaCrop 2.0: managing and exploring information about crop plant metabolism.,True,Y,low,Unclear from title but likely not a primary data resource
21272355,"Animal model integration to AutDB, a genetic database for autism.",False,N,high,Contains database/repository keyword indicating data resource
25792605,TeloPIN: a database of telomeric proteins interaction network in mammalian cells.,True,N,high,Contains database/repository keyword indicating data resource
26322998,CTDB: An Integrated Chickpea Transcriptome Database for Functional and Applied Genomics.,True,N,high,Contains database/repository keyword indicating data resource
24209780,CEG: a database of essential gene clusters.,True,N,high,Contains database/repository keyword indicating data resource
24302289,EDdb: a web resource for eating disorder and its application to identify an extended adipocytokine signaling pathway related to eating disorder.,True,N,high,Contains database/repository keyword indicating data resource
"29069501, 33179747",jMorp: Japanese Multi Omics Reference Panel.,True,Y,low,Unclear from title but likely not a primary data resource
34060634,DrugComb update: a more comprehensive drug sensitivity data repository and analysis portal.,True,N,high,Contains database/repository keyword indicating data resource
23094086,miRandola: extracellular circulating microRNAs database.,True,N,high,Contains database/repository keyword indicating data resource
28529077,PLMD: An updated data resource of protein lysine modifications.,True,N,high,Contains database/repository keyword indicating data resource
26656885,Kiwifruit Information Resource (KIR): a comparative platform for kiwifruit genomics.,True,N,high,Contains database/repository keyword indicating data resource
22070882,Crystallography Open Database (COD): an open-access collection of crystal structures and platform for world-wide collaboration.,True,N,high,Contains database/repository keyword indicating data resource
25075616,SNP@lincTFBS: an integrated database of polymorphisms in human LincRNA transcription factor binding sites.,True,N,high,Contains database/repository keyword indicating data resource
29455297,Pan European Phenological database (PEP725): a single point of access for European data.,True,N,high,Contains database/repository keyword indicating data resource
34389843,Nabe: an energetic database of amino acid mutations in protein-nucleic acid binding interfaces.,True,N,high,Contains database/repository keyword indicating data resource
23203890,OrysPSSP: a comparative platform for small secreted proteins from rice and other plants.,True,Y,medium,Methodology/tool paper despite having URL
33125652,Navigating the Global Protein-Protein Interaction Landscape Using iRefWeb.,True,N,low,Has URL and biological data terms but title unclear
30481257,SkeletalVis: an exploration and meta-analysis data portal of cross-species skeletal transcriptomics data.,True,N,high,Contains database/repository keyword indicating data resource
23314754,"STIFDB2: an updated version of plant stress-responsive transcription factor database with additional stress signals, stress-responsive transcription factor binding sites and stress-responsive genes in Arabidopsis and rice.",True,N,high,Contains database/repository keyword indicating data resource
"24297252, 26582926, 30418610",eggNOG v4.0: nested orthology inference across 3686 organisms.,True,Y,low,Unclear from title but likely not a primary data resource
29761470,Navigating the i5k Workspace@NAL: A Resource for Arthropod Genomes.,False,N,high,Contains database/repository keyword indicating data resource
31612325,PlantAFP: a curated database of plant-origin antifungal peptides.,True,N,high,Contains database/repository keyword indicating data resource
28184254,NPCARE: database of natural products and fractional extracts for cancer regulation.,True,N,high,Contains database/repository keyword indicating data resource
31783725,HKPocket: human kinase pocket database for drug design.,True,N,high,Contains database/repository keyword indicating data resource
26251998,PhenomeCentral: a portal for phenotypic and genotypic matchmaking of patients with rare genetic diseases.,True,N,high,Contains database/repository keyword indicating data resource
29069520,"RNArchitecture: a database and a classification system of RNA families, with a focus on structural information.",True,N,high,Contains database/repository keyword indicating data resource
27940610,RPAN: rice pan-genome browser for ∼3000 rice genomes.,True,Y,low,Unclear from title but likely not a primary data resource
30053269,PITDB: a database of translated genomic elements.,True,N,high,Contains database/repository keyword indicating data resource
29186335,The OncoPPi Portal: an integrative resource to explore and prioritize protein-protein interactions for cancer target discovery.,True,N,high,Contains database/repository keyword indicating data resource
31629694,PerMemDB: A database for eukaryotic peripheral membrane proteins.,True,N,high,Contains database/repository keyword indicating data resource
28158643,PlantExpress: A Database Integrating OryzaExpress and ArthaExpress for Single-species and Cross-species Gene Expression Network Analyses with Microarray-Based Transcriptome Data.,True,N,high,Contains database/repository keyword indicating data resource
29917040,MPD: a pathogen genome and metagenome database.,True,N,high,Contains database/repository keyword indicating data resource
31637139,ncRNA2MetS: a manually curated database for non-coding RNAs associated with metabolic syndrome.,True,N,high,Contains database/repository keyword indicating data resource
32179762,"Hepamine - A Liver Disease Microarray Database, Visualization Platform and Data-Mining Resource.",True,N,high,Contains database/repository keyword indicating data resource
24150938,GEISHA: an evolving gene expression resource for the chicken embryo.,True,N,high,Contains database/repository keyword indicating data resource
23500449,"The DEER database: a bridge connecting drugs, environmental effects, and regulations.",True,N,high,Contains database/repository keyword indicating data resource
31813695,Using research to guide practice: The Physiotherapy Evidence Database (PEDro).,False,N,high,Contains database/repository keyword indicating data resource
26452372,WaspAtlas: a Nasonia vitripennis gene database and analysis platform.,True,N,high,Contains database/repository keyword indicating data resource
"26578570, 30496475",PlanMine--a mineable resource of planarian biology and biodiversity.,True,N,high,Contains database/repository keyword indicating data resource
33264401,"A new decade and new data at SoyBase, the USDA-ARS soybean genetics and genomics database.",True,N,high,Contains database/repository keyword indicating data resource
24275491,PhylomeDB v4: zooming into the plurality of evolutionary histories of a genome.,True,N,high,Contains database/repository keyword indicating data resource
30367574,CamurWeb: a classification software and a large knowledge base for gene expression data of cancer.,True,N,low,Has URL and biological data terms but title unclear
31620162,MPIC: Molecular Prognostic Indicators in Cirrhosis Database for Clinical Context-Specific &lt;i&gt;in Silico&lt;/i&gt; Prognostic Biomarker Validation.,True,N,high,Contains database/repository keyword indicating data resource
23798489,eFG: an electronic resource for Fusarium graminearum.,True,N,high,Contains database/repository keyword indicating data resource
"29126216, 33245774","PAGER 2.0: an update to the pathway, annotated-list and gene-signature electronic repository for Human Network Biology.",True,N,high,Contains database/repository keyword indicating data resource
24816183,TuberQ: a Mycobacterium tuberculosis protein druggability database.,True,N,high,Contains database/repository keyword indicating data resource
23935057,"metabolicMine: an integrated genomics, genetics and proteomics data warehouse for common metabolic disease research.",True,N,low,Has URL and biological data terms but title unclear
25951377,DeTEXT: A Database for Evaluating Text Extraction from Biomedical Literature Figures.,True,N,high,Contains database/repository keyword indicating data resource
33237329,MobiDB: intrinsically disordered proteins in 2021.,True,N,high,Contains database/repository keyword indicating data resource
27650316,DBSecSys 2.0: a database of Burkholderia mallei and Burkholderia pseudomallei secretion systems.,True,N,high,Contains database/repository keyword indicating data resource
22022467,HIVsirDB: a database of HIV inhibiting siRNAs.,True,N,high,Contains database/repository keyword indicating data resource
26481352,DIDA: A curated and annotated digenic diseases database.,True,N,high,Contains database/repository keyword indicating data resource
31844835,GenFam: A web application and database for gene family-based classification and functional enrichment analysis.,True,N,high,Contains database/repository keyword indicating data resource
29997612,CDG: An Online Server for Detecting Biologically Closest Disease-Causing Genes and its Application to Primary Immunodeficiency.,True,N,low,Has URL and biological data terms but title unclear
24675620,TIBS: a web database to browse gene expression in irritable bowel syndrome.,True,N,high,Contains database/repository keyword indicating data resource
23825543,LAMP: A Database Linking Antimicrobial Peptides.,True,N,high,Contains database/repository keyword indicating data resource
25475113,CBMAR: a comprehensive β-lactamase molecular annotation resource.,True,N,high,Contains database/repository keyword indicating data resource
31945268,Using the MINT Database to Search Protein Interactions.,False,N,high,Contains database/repository keyword indicating data resource
"27076336, 30887928",A Cohesive and Integrated Platform for Immunogenicity Prediction.,True,Y,medium,Methodology/tool paper despite having URL
33147622,KNIndex: a comprehensive database of physicochemical properties for k-tuple nucleotides.,True,N,high,Contains database/repository keyword indicating data resource
27017950,NeisseriaBase: a specialised Neisseria genomic resource and analysis platform.,True,N,high,Contains database/repository keyword indicating data resource
21177659,TMPad: an integrated structural database for helix-packing folds in transmembrane proteins.,True,N,high,Contains database/repository keyword indicating data resource
31906603,RNAInter in 2020: RNA interactome repository with increased coverage and annotation.,True,N,high,Contains database/repository keyword indicating data resource
29045725,StemMapper: a curated gene expression database for stem cell lineage analysis.,True,N,high,Contains database/repository keyword indicating data resource
