pmid,title,has_url,is_false_positive,confidence,reason
22365971,SITVITWEB--a publicly available international multimarker database for studying Mycobacterium tuberculosis genetic diversity and molecular epidemiology.,True,N,high,Title explicitly names a database.
30525651,"Proxl (Protein Cross-Linking Database): A Public Server, QC Tools, and Other Major Updates.",True,N,high,Title explicitly names a database.
32983048,KmerGO: A Tool to Identify Group-Specific Sequences With <i>k</i>-mers.,False,Y,high,Title describes a tool for identification not a data repository.
31874631,"JCDB: a comprehensive knowledge base for Jatropha curcas, an emerging model for woody energy plants.",True,N,high,Title contains 'knowledge base' indicating data resource.
34752463,QuickFigures: A toolkit and ImageJ PlugIn to quickly transform microscope images into scientific figures.,False,Y,high,Title describes a toolkit/plugin for image processing not a data resource.
27519173,ISOexpresso: a web-based platform for isoform-level expression analysis in human cancer.,True,N,high,Title describes a platform for expression data analysis.
33724838,MaCPepDB: A Database to Quickly Access All Tryptic Peptides of the UniProtKB.,True,N,high,Title explicitly names a database.
"26527191, 30358807",Shared bioinformatics databases within the Unipro UGENE platform.,True,N,high,Title describes shared databases within platform.
21762488,EuroPineDB: a high-coverage web database for maritime pine transcriptome.,True,N,high,Title explicitly names a database.
22210871,SNPdbe: constructing an nsSNP functional impacts database.,True,N,high,Title explicitly names a database.
30813887,mtProtEvol: the resource presenting molecular evolution analysis of proteins involved in the function of Vertebrate mitochondria.,True,N,high,Title describes a resource for protein evolution data.
30305653,GOGO: An improved algorithm to measure the semantic similarity between gene ontology terms.,True,Y,high,Title describes an algorithm for measurement not a data repository.
23161695,eProS--a database and toolbox for investigating protein sequence-structure-function relationships through energy profiles.,True,N,medium,Title names a database though also includes toolbox.
21880703,AluHunter: a database of potentially polymorphic Alu insertions for use in primate phylogeny and population genetics.,True,N,high,Title explicitly names a database.
23155061,RNApathwaysDB--a database of RNA maturation and decay pathways.,True,N,high,Title explicitly names a database.
31074377,ODAE: Ontology-based systematic representation and analysis of drug adverse events and its usage in study of adverse events given different patient age and disease conditions.,False,Y,medium,Title emphasizes analysis methodology not the database itself.
34663179,RR3DD: an RNA global structure-based RNA three-dimensional structural classification database.,False,N,high,Title explicitly names a classification database.
33401349,Introduction to the LIVECAT web-based computerized adaptive testing platform.,True,N,medium,Title describes a testing platform with data component.
27789569,The cancer precision medicine knowledge base for structured clinical-grade mutations and interpretations.,True,N,high,Title contains 'knowledge base' indicating data resource.
25378308,"REBASE--a database for DNA restriction and modification: enzymes, genes and genomes.",True,N,high,Title explicitly names a database.
27864813,Silex: A database for silent-letter endings in French words.,False,N,high,Title explicitly names a database for linguistic data.
23505408,Global coordination and standardisation in marine biodiversity through the World Register of Marine Species (WoRMS) and related databases.,False,N,medium,Title describes coordination through databases not a single database.
34714871,SpeCollate: Deep cross-modal similarity network for mass spectrometry data based peptide deductions.,True,Y,medium,Title emphasizes similarity network/method though includes data.
22125386,BFluenza: A Proteomic Database on Bird Flu.,True,N,high,Title explicitly names a database.
24270791,CentrosomeDB: a new generation of the centrosomal proteins database for Human and Drosophila melanogaster.,True,N,high,Title explicitly names a database.
25114903,miRSeq: a user-friendly standalone toolkit for sequencing quality evaluation and miRNA profiling.,False,Y,high,Title describes a toolkit for analysis not a data repository.
23671334,A new reference implementation of the PSICQUIC web service.,True,N,medium,Title describes web service implementation with data access.
29309429,ShinyGPA: An interactive visualization toolkit for investigating pleiotropic architecture using GWAS datasets.,True,Y,high,Title describes a visualization toolkit not a data repository.
31133849,"The NCATS BioPlanet - An Integrated Platform for Exploring the Universe of Cellular Signaling Pathways for Toxicology, Systems Biology, and Chemical Genomics.",True,N,high,Title describes an integrated platform for pathway data.
27955641,Microbial phenomics information extractor (MicroPIE): a natural language processing tool for the automated acquisition of prokaryotic phenotypic characters from text sources.,False,Y,high,Title describes a text mining tool not a data repository.
30541431,VarGenius executes cohort-level DNA-seq variant calling and annotation and allows to manage the resulting data through a PostgreSQL database.,False,Y,medium,Title emphasizes variant calling tool not the database itself.
25224438,TMDB: a literature-curated database for small molecular compounds found from tea.,True,N,high,Title explicitly names a database.
31666118,pTuneos: prioritizing tumor neoantigens from next-generation sequencing data.,True,Y,high,Title emphasizes prioritization methodology not a data repository.
22116062,GeneDB--an annotation database for pathogens.,True,N,high,Title explicitly names a database.
23894139,mpMoRFsDB: a database of molecular recognition features in membrane proteins.,True,N,high,Title explicitly names a database.
30733714,"SqueezeMeta, A Highly Portable, Fully Automatic Metagenomic Analysis Pipeline.",False,Y,high,Title describes an analysis pipeline not a data repository.
22125387,DiseaseComps: a metric that discovers similar diseases based upon common toxicogenomic profiles at CTD.,True,Y,medium,Title emphasizes discovery metric though uses database.
27153630,TOPDOM: database of conservatively located domains and motifs in proteins.,True,N,high,Title explicitly names a database.
25152233,ExpTreeDB: web-based query and visualization of manually annotated gene expression profiling experiments of human and mouse from GEO.,True,N,high,Title explicitly names a database.
31664892,RACS: rapid analysis of ChIP-Seq data for contig based genomes.,True,Y,high,Title emphasizes analysis methodology not a data repository.
23406793,"T-HOD: a literature-based candidate gene database for hypertension, obesity and diabetes.",True,N,high,Title explicitly names a database.
30131825,"MARVEL, a Tool for Prediction of Bacteriophage Sequences in Metagenomic Bins.",False,Y,high,Title describes a prediction tool not a data repository.
33219685,Lnc2Cancer 3.0: an updated resource for experimentally supported lncRNA/circRNA cancer associations and web tools based on RNA-seq and scRNA-seq data.,True,N,high,Title describes a resource for cancer association data.
22493526,IntDb: A comprehensive database for classified introns of saccharomyces & human.,True,N,high,Title explicitly names a database.
26485569,MATtrack: A MATLAB-Based Quantitative Image Analysis Platform for Investigating Real-Time Photo-Converted Fluorescent Signals in Live Cells.,False,Y,high,Title describes an analysis platform/tool not a data repository.
26907748,Introducing the Open Affective Standardized Image Set (OASIS).,True,N,high,Title describes an image set/database.
23193271,"GenomeRNAi: a database for cell-based and in vivo RNAi phenotypes, 2013 update.",True,N,high,Title explicitly names a database.
29414924,"VSpipe, an Integrated Resource for Virtual Screening and Hit Selection: Applications to Protein Tyrosine Phospahatase Inhibition.",False,Y,high,Title describes a pipeline for virtual screening not a data repository.
34194678,WADDAICA: A webserver for aiding protein drug design by artificial intelligence and classical algorithm.,True,Y,high,Title describes a webserver tool for drug design not a data repository.
29762724,"AAI-profiler: fast proteome-wide exploratory analysis reveals taxonomic identity, misclassification and contamination.",True,Y,high,Title describes an analysis tool not a data repository.
28529081,"SysFinder: A customized platform for search, comparison and assisted design of appropriate animal models based on systematic similarity.",True,N,medium,Title describes a platform for searching model data.
34038408,PRER: A patient representation with pairwise relative expression of proteins on biological networks.,False,Y,high,Title describes a representation method not a data repository.
28381244,DisBind: A database of classified functional binding sites in disordered and structured regions of intrinsically disordered proteins.,True,N,high,Title explicitly names a database.
21707958,The Littorina sequence database (LSD)--an online resource for genomic data.,True,N,high,Title explicitly names a database.
22608002,RCDB: Renal Cancer Gene Database.,True,N,high,Title explicitly names a database.
28274758,GFD-Net: A novel semantic similarity methodology for the analysis of gene networks.,True,Y,medium,Title emphasizes methodology though includes network data component.
22913485,NetiNeti: discovery of scientific names from text using machine learning methods.,True,Y,high,Title describes a discovery tool using ML not a data repository.
"22661982, 28499913",Soybean Proteome Database 2012: update on the comprehensive data repository for soybean proteomics.,True,N,high,Title explicitly names a database and repository.
24279809,The Rice Oligonucleotide Array Database: an atlas of rice gene expression.,True,N,high,Title explicitly names a database and atlas.
28171531,Pro54DB: a database for experimentally verified sigma-54 promoters.,True,N,high,Title explicitly names a database.
28977551,AAgMarker 1.0: a resource of serological autoantigen biomarkers for clinical diagnosis and prognosis of various human diseases.,True,N,high,Title describes a resource for biomarker data.
30380072,LncRNA2Target v2.0: a comprehensive database for target genes of lncRNAs in human and mouse.,True,N,high,Title explicitly names a database.
22761559,ProteinHistorian: tools for the comparative analysis of eukaryote protein origin.,True,Y,medium,Title emphasizes tools for analysis though includes data component.
27473391,TopoICSim: a new semantic similarity measure based on gene ontology.,True,Y,high,Title describes a similarity measure/algorithm not a data repository.
24013925,targetHub: a programmable interface for miRNA-gene interactions.,True,N,high,Title describes an interface/hub for interaction data.
26763976,FRAMA: from RNA-seq data to annotated mRNA assemblies.,False,Y,high,Title describes a pipeline/workflow not a data repository.
21496247,CDAO-store: ontology-driven data integration for phylogenetic analysis.,True,N,medium,Title describes a data store with integration capabilities.
23825557,Prioritization of Copy Number Variation Loci Associated with Autism from AutDB-An Integrative Multi-Study Genetic Database.,True,N,high,Title explicitly names a database.
29390042,"JABAWS 2.2 distributed web services for Bioinformatics: protein disorder, conservation and RNA secondary structure.",True,Y,medium,Title describes web services for analysis not a data repository.
30208844,Web of microbes (WoM): a curated microbial exometabolomics database for linking chemistry and microbes.,True,N,high,Title explicitly names a database.
31524988,Community Curation and Expert Curation of Human Long Noncoding RNAs with LncRNAWiki and LncBook.,True,N,high,Title describes curation platforms/databases for lncRNA data.
25510498,"T-lex2: genotyping, frequency estimation and re-annotation of transposable elements using single or pooled next-generation sequencing data.",False,Y,high,Title describes a genotyping tool not a data repository.
30678631,PaperBot: open-source web-based search and metadata organization of scientific literature.,False,Y,high,Title describes a search/organization tool not a data repository.
32639154,DUBS: A Framework for Developing &lt;u&gt;D&lt;/u&gt;irectory of &lt;u&gt;U&lt;/u&gt;seful &lt;u&gt;B&lt;/u&gt;enchmarking &lt;u&gt;S&lt;/u&gt;ets for Virtual Screening.,False,Y,high,Title describes a framework for developing benchmarking sets not a database itself.
24218206,"MeRy-B, a metabolomic database and knowledge base for exploring plant primary metabolism.",True,N,high,Title explicitly names a database and knowledge base.
25881271,The salinity tolerant poplar database (STPD): a comprehensive database for studying tree salt-tolerant adaption and poplar genomics.,True,N,high,Title explicitly names a database.
33610654,CorRelator: Interactive software for real-time high precision cryo-correlative light and electron microscopy.,False,Y,high,Title describes software for microscopy not a data repository.
33372147,DeepTFactor: A deep learning-based tool for the prediction of transcription factors.,False,Y,high,Title describes a prediction tool not a data repository.
32611389,Proteus: An algorithm for proposing stabilizing mutation pairs based on interactions observed in known protein 3D structures.,True,Y,medium,Title emphasizes algorithm though accesses structural data.
31258549,L1000 Viewer: A Search Engine and Web Interface for the LINCS Data Repository.,True,N,high,Title describes a viewer/interface for an existing data repository.
30092755,REHUNT: a reliable and open source package for restriction enzyme hunting.,False,Y,high,Title describes a software package for enzyme hunting not a data repository.
22080562,Network of Cancer Genes (NCG 3.0): integration and analysis of genetic and network properties of cancer genes.,True,N,high,Title describes a network/database of cancer genes.
27499199,Haemopedia: An Expression Atlas of Murine Hematopoietic Cells.,False,N,high,Title contains 'atlas' indicating curated expression data collection.
29544777,NiftyNet: a deep-learning platform for medical imaging.,False,Y,high,Title describes a deep learning platform not a data repository.
30814982,Vgas: A Viral Genome Annotation System.,True,Y,high,Title describes an annotation system/tool not a data repository.
29762782,MetaboAnalyst 4.0: towards more transparent and integrative metabolomics analysis.,True,Y,medium,Title emphasizes analysis platform though includes data component.
31372542,FeptideDB: A web application for new bioactive peptides from food protein.,True,N,high,Title explicitly names a database.
"22938150, 29175726","Introducing the Forensic Research/Reference on Genetics knowledge base, FROG-kb.",True,N,high,Title contains 'knowledge base' indicating data resource.
31443733,Variant Interpretation for Cancer (VIC): a computational tool for assessing clinical impacts of somatic variants.,False,Y,high,Title describes a computational tool for assessment not a data repository.
28105921,SIMBA: a web tool for managing bacterial genome assembly generated by Ion PGM sequencing technology.,False,Y,high,Title describes a tool for managing assemblies not a data repository.
21609420,GiSAO.db: a database for ageing research.,True,N,high,Title explicitly names a database.
26280450,JMS: An Open Source Workflow Management System and Web-Based Cluster Front-End for High Performance Computing.,False,Y,high,Title describes a workflow management system not a data repository.
31836897,Mesophotic.org: a repository for scientific information on mesophotic ecosystems.,True,N,high,Title contains 'repository' indicating data storage.
31427293,Validating the AMRFinder Tool and Resistance Gene Database by Using Antimicrobial Resistance Genotype-Phenotype Correlations in a Collection of Isolates.,False,Y,high,Title emphasizes validation of a tool not the database itself.
31612943,OHNOLOGS v2: a comprehensive resource for the genes retained from whole genome duplication in vertebrates.,True,N,high,Title describes a comprehensive resource for gene data.
21982513,Snat: a SNP annotation tool for bovine by integrating various sources of genomic information.,False,Y,high,Title describes an annotation tool not a data repository.
22032181,BioNØT: a searchable database of biomedical negated sentences.,True,N,high,Title explicitly names a database.
"31218353, 32938368",DeepMito: accurate prediction of protein sub-mitochondrial localization using convolutional neural networks.,True,Y,high,Title describes a prediction tool not a data repository.
25541727,ReNE: a cytoscape plugin for regulatory network enhancement.,True,Y,high,Title describes a plugin/tool for network analysis not a data repository.
28420402,SSER: Species specific essential reactions database.,True,N,high,Title explicitly names a database.
31796060,Text-mining clinically relevant cancer biomarkers for curation into the CIViC database.,True,Y,medium,Title emphasizes text-mining methodology not the database itself.
29132360,NeoAnalysis: a Python-based toolbox for quick electrophysiological data processing and analysis.,False,Y,high,Title describes a toolbox for analysis not a data repository.
23051646,CloudMap: a cloud-based pipeline for analysis of mutant genome sequences.,True,Y,high,Title describes an analysis pipeline not a data repository.
24136998,Soybean knowledge base (SoyKB): a web resource for integration of soybean translational genomics and molecular breeding.,True,N,high,Title contains 'knowledge base' indicating data resource.
25187689,TRIPATH: A Biological Genetic and Genomic Database of Three Economically Important Fungal Pathogen of Wheat - Rust: Smut: Bunt.,True,N,high,Title explicitly names a database.
22016855,GyDB mobilomics: LTR retroelements and integrase-related transposons of the pea aphid Acyrthosiphon pisum genome.,True,N,high,Title describes a database resource (GyDB).
28158419,NSSRF: global network similarity search with subgraph signatures and its applications.,False,Y,high,Title describes a search method not a data repository.
25097386,ProADD: A database on Protein Aggregation Diseases.,True,N,high,Title explicitly names a database.
34342226,ppx: Programmatic Access to Proteomics Data Repositories.,False,Y,high,Title describes an access tool not a data repository itself.
22659196,"Alkamid database: Chemistry, occurrence and functionality of plant N-alkylamides.",True,N,high,Title explicitly names a database.
28640810,LASSIM-A network inference toolbox for genome-wide mechanistic modeling.,False,Y,high,Title describes a toolbox for inference not a data repository.
22292669,TranscriptomeBrowser 3.0: introducing a new compendium of molecular interactions and a new visualization tool for the study of gene regulatory networks.,True,N,high,Title describes a browser/compendium with curated interaction data.
"30668479, 33410688",TargetDBP: Accurate DNA-Binding Protein Prediction Via Sequence-Based Multi-View Feature Learning.,True,Y,high,Title emphasizes prediction methodology not a data repository.
27170236,Advancing Exposure Science through Chemical Data Curation and Integration in the Comparative Toxicogenomics Database.,False,Y,medium,Title emphasizes data curation advancement not the database itself.
"32436344, 33735471",Update of the CLRP TG-43 parameter database for low-energy brachytherapy sources.,True,N,high,Title explicitly names a parameter database.
33367605,Virxicon: a lexicon of viral sequences.,True,N,high,Title describes a lexicon/database of viral sequences.
22464129,BioLemmatizer: a lemmatization tool for morphological processing of biomedical text.,False,Y,high,Title describes a text processing tool not a data repository.
28338930,EXPath tool-a system for comprehensively analyzing regulatory pathways and coexpression networks from high-throughput transcriptome data.,True,Y,medium,Title emphasizes analysis tool though includes pathway data.
29649979,Ginseng Genome Database: an open-access platform for genomics of Panax ginseng.,True,N,high,Title explicitly names a database.
33363449,PASS: A Multimodal Database of Physical Activity and Stress for Mobile Passive Body/ Brain-Computer Interface Research.,True,N,high,Title explicitly names a database.
22647087,PyMS: a Python toolkit for processing of gas chromatography-mass spectrometry (GC-MS) data. Application and comparative study of selected tools.,False,Y,high,Title describes a toolkit for data processing not a data repository.
31133708,"Kalium 2.0, a comprehensive database of polypeptide ligands of potassium channels.",False,N,high,Title explicitly names a database despite lacking URL.
30999845,GenHap: a novel computational method based on genetic algorithms for haplotype assembly.,False,Y,high,Title describes a computational method not a data repository.
32829394,Reanalysis of genome sequences of tomato accessions and its wild relatives: development of Tomato Genomic Variation (TGV) database integrating SNPs and INDELs polymorphisms.,True,N,high,Title explicitly describes database development.
30423080,DREAM-Yara: an exact read mapper for very large databases with short update time.,False,Y,high,Title describes a read mapper tool not a data repository itself.
"22123743, 26553811",PASS2 version 4: an update to the database of structure-based sequence alignments of structural domain superfamilies.,True,N,high,Title explicitly names a database.
34368755,The Face Image Meta-Database (fIMDb) & ChatLab Facial Anomaly Database (CFAD): Tools for research on face perception and social stigma.,True,N,high,Title explicitly names databases.
31263866,The NEW ESID online database network.,True,N,high,Title explicitly names a database network.
35088001,The GWAS-MAP platform for aggregation of results of genome-wide association studies and the GWAS-MAP|homo database of 70 billion genetic associations of human traits.,False,N,high,Title explicitly names a database for GWAS data.
27481021,The eTOX Library of Public Resources for in Silico Toxicity Prediction.,True,N,high,Title describes a library of resources for toxicity data.
22465851,Enhancing a Pathway-Genome Database (PGDB) to capture subcellular localization of metabolites and enzymes: the nucleotide-sugar biosynthetic pathways of Populus trichocarpa.,True,N,medium,Title describes enhancement of an existing pathway-genome database.
27694206,The Global Genome Biodiversity Network (GGBN) Data Standard specification.,True,N,medium,Title describes a data standard specification for network.
22086956,The SEQanswers wiki: a wiki database of tools for high-throughput sequencing analysis.,True,N,high,Title explicitly names a wiki database.
26553803,Gramene 2016: comparative plant genomics and pathway resources.,True,N,high,Title describes comparative genomics resources/database.
26660198,CB Database: A change blindness database for objects in natural indoor scenes.,True,N,high,Title explicitly names a database.
32477412,Expression Quantitative Trait Loci (eQTL) Mapping in Korean Patients With Crohn's Disease and Identification of Potential Causal Genes Through Integration With Disease Associations.,True,N,medium,Title describes eQTL mapping but includes database resource.
33109251,"Design, development and deployment of a web-based interoperable registry for inherited retinal dystrophies in Portugal: the IRD-PT.",True,N,high,Title describes development of a registry/database.
29106569,Mechanism and Catalytic Site Atlas (M-CSA): a database of enzyme reaction mechanisms and active sites.,True,N,high,Title contains 'atlas' and explicitly names a database.
33898816,FermFooDb: A database of bioactive peptides derived from fermented foods.,True,N,high,Title explicitly names a database.
25125445,PlantCAZyme: a database for plant carbohydrate-active enzymes.,True,N,high,Title explicitly names a database.
23193294,CTCFBSDB 2.0: a database for CTCF-binding sites and genome organization.,True,N,high,Title explicitly names a database.
26578565,"PCOSKB: a KnowledgeBase on genes, diseases, ontology terms and biochemical pathways associated with PolyCystic Ovary Syndrome.",True,N,high,Title contains 'knowledgebase' indicating data resource.
28498885,PROXiMATE: a database of mutant protein-protein complex thermodynamics and kinetics.,True,N,high,Title explicitly names a database.
30949679,IntronDB: a database for eukaryotic intron features.,True,N,high,Title explicitly names a database.
26578584,InsectBase: a resource for insect genomes and transcriptomes.,True,N,high,Title describes a resource for genomic data.
26490961,5SRNAdb: an information resource for 5S ribosomal RNAs.,True,N,high,Title describes an information resource/database.
25149689,FusoBase: an online Fusobacterium comparative genomic analysis platform.,True,N,high,Title describes a platform for genomic data.
28158179,TrypsNetDB: An integrated framework for the functional characterization of trypanosomatid proteins.,True,N,high,Title explicitly names a database framework.
32345779,PSCRIdb: A database of regulatory interactions and networks of pluripotent stem cell lines.,True,N,high,Title explicitly names a database.
23660286,"RiceSRTFDB: a database of rice transcription factors containing comprehensive expression, cis-regulatory element and mutant information to facilitate gene function analysis.",True,N,high,Title explicitly names a database.
33600011,MutSpliceDB: A database of splice sites variants with RNA-seq based evidence on effects on splicing.,True,N,high,Title explicitly names a database.
31566225,OGRDB: a reference database of inferred immune receptor genes.,True,N,high,Title explicitly names a database.
30601939,UbiHub: a data hub for the explorers of ubiquitination pathways.,True,N,high,Title describes a data hub for pathway exploration.
23180785,PeroxiBase: a database for large-scale evolutionary analysis of peroxidases.,True,N,high,Title explicitly names a database.
27789706,CGDB: a database of circadian genes in eukaryotes.,True,N,high,Title explicitly names a database.
22110041,ProtChemSI: a network of protein-chemical structural interactions.,True,N,high,Title describes a network database of interactions.
25562198,ExcellmiRDB for translational genomics: a curated online resource for extracellular microRNAs.,True,N,high,Title describes a curated resource/database.
25326331,ImmuCo: a database of gene co-expression in immune cells.,True,N,high,Title explicitly names a database.
23193280,StreptomeDB: a resource for natural compounds isolated from Streptomyces species.,True,N,high,Title describes a resource/database.
34285772,YPIBP: A repository for phosphoinositide-binding proteins in yeast.,True,N,high,Title contains 'repository' indicating data storage.
26586806,BreCAN-DB: a repository cum browser of personalized DNA breakpoint profiles of cancer genomes.,True,N,high,Title contains 'repository' indicating data storage.
33261662,dbNSFP v4: a comprehensive database of transcript-specific functional predictions and annotations for human nonsynonymous and splice-site SNVs.,True,N,high,Title explicitly names a database.
30321383,Cucurbit Genomics Database (CuGenDB): a central portal for comparative and functional genomics of cucurbit crops.,True,N,high,Title explicitly names a database.
24406170,PeptiSite: a structural database of peptide binding sites in 4D.,True,N,high,Title explicitly names a database.
24194603,dbPSHP: a database of recent positive selection across human populations.,True,N,high,Title explicitly names a database.
"22859501, 30020414",SKEMPI: a Structural Kinetic and Energetic database of Mutant Protein Interactions and its use in empirical models.,True,N,high,Title explicitly names a database.
22584068,CACG: a database for comparative analysis of conjoined genes.,True,N,high,Title explicitly names a database.
25392422,tRFdb: a database for transfer RNA fragments.,True,N,high,Title explicitly names a database.
33320930,CyanoPATH: a knowledgebase of genome-scale functional repertoire for toxic cyanobacterial blooms.,True,N,high,Title contains 'knowledgebase' indicating data resource.
22491796,MSV3d: database of human MisSense Variants mapped to 3D protein structure.,True,N,high,Title explicitly names a database.
33306801,"CamRegBase: a gene regulation database for the biofuel crop, Camelina sativa.",True,N,high,Title explicitly names a database.
33507270,InSexBase: an annotated genomic resource of sex chromosomes and sex-biased genes in insects.,True,N,high,Title describes an annotated genomic resource/database.
25392411,PyIgClassify: a database of antibody CDR structural classifications.,True,N,high,Title explicitly names a database.
30150996,AromaDb: A Database of Medicinal and Aromatic Plant's Aroma Molecules With Phytochemistry and Therapeutic Potentials.,True,N,high,Title explicitly names a database.
27694207,3DFlu: database of sequence and structural variability of the influenza hemagglutinin at population scale.,True,N,high,Title explicitly names a database.
30395277,PlantPAN3.0: a new and updated resource for reconstructing transcriptional regulatory networks from ChIP-seq experiments in plants.,True,N,high,Title describes a resource for regulatory data.
33685493,riboCIRC: a comprehensive database of translatable circRNAs.,True,N,high,Title explicitly names a database.
30380090,PLSDB: a resource of complete bacterial plasmids.,True,N,high,Title describes a resource for plasmid data.
22139914,MOPED: Model Organism Protein Expression Database.,False,N,high,Title explicitly names a database despite lacking URL.
26314736,GlycoMob: an ion mobility-mass spectrometry collision cross section database for glycomics.,True,N,high,Title explicitly names a database.
32512488,TTRMDB: A database for structural and functional analysis on the impact of SNPs over transthyretin (TTR) using bioinformatic tools.,True,N,high,Title explicitly names a database.
34147352,MPSBase: Comprehensive repository of differentially expressed genes for mucopolysaccharidoses.,True,N,high,Title describes a repository for gene expression data.
33459764,SWITCHES: Searchable Web Interface for Topologies of CHEmical Switches.,True,N,high,Title describes a searchable interface/database for chemical switches.
33238004,MetaTropismDB: a database of organ-specific metastasis induced by human cancer cell lines in mouse models.,True,N,high,Title explicitly names a database.
31974805,Speeding up the detection of non-iconic and iconic gestures (SPUDNIG): A toolkit for the automatic detection of hand movements and gestures in video data.,False,Y,high,Title describes a detection toolkit not a data repository.
30365033,AlloMAPS: allosteric mutation analysis and polymorphism of signaling database.,True,N,high,Title explicitly names a database.
26286928,MicRhoDE: a curated database for the analysis of microbial rhodopsin diversity and evolution.,True,N,high,Title explicitly names a database.
26365237,ASD v3.0: unraveling allosteric regulation with structural mechanisms and biological networks.,True,N,high,Title describes a database resource (ASD).
31175305,"YSTAFDB, a unified database of material stocks and flows for sustainability science.",False,N,high,Title explicitly names a database for sustainability data.
32090261,NipahVR: a resource of multi-targeted putative therapeutics and epitopes for the Nipah virus.,True,N,high,Title describes a resource for therapeutic data.
34593819,"AusTraits, a curated plant trait database for the Australian flora.",False,N,high,Title explicitly names a plant trait database.
24855436,Polytraits: A database on biological traits of marine polychaetes.,True,N,high,Title explicitly names a database.
22057158,AURA: Atlas of UTR Regulatory Activity.,True,N,high,Title contains 'atlas' indicating curated data collection.
28104956,MPDB: Molecular Pathways Brain Database.,True,N,high,Title explicitly names a database.
25776023,EpiDBase: a manually curated database for small molecule modulators of epigenetic landscape.,True,N,high,Title explicitly names a database.
21898158,GazeAlyze: a MATLAB toolbox for the analysis of eye movement data.,False,Y,high,Title describes a toolbox for analysis not a data repository.
21769196,VPDB: Viral Protein Structural Database.,True,N,high,Title explicitly names a database.
25228099,DruGeVar: an online resource triangulating drugs with genes and genomic biomarkers for clinical pharmacogenomics.,True,N,high,Title describes an online resource for pharmacogenomic data.
25502817,HGV&TB: a comprehensive online resource on human genes and genetic variants associated with tuberculosis.,True,N,high,Title describes a comprehensive resource for genetic data.
28413782,APMicroDB: A microsatellite database of <i>Acyrthosiphon pisum</i>.,True,N,high,Title explicitly names a database.
27465131,PvTFDB: a Phaseolus vulgaris transcription factors database for expediting functional genomics in legumes.,True,N,high,Title explicitly names a database.
23868908,CREDO: a structural interactomics database for drug discovery.,True,N,high,Title explicitly names a database.
28748223,PhenoPlasm: a database of disruption phenotypes for malaria parasite genes.,True,N,high,Title explicitly names a database.
21938213,DDTRP: Database of Drug Targets for Resistant Pathogens.,True,N,high,Title explicitly names a database.
22102570,ProPortal: a resource for integrated systems biology of Prochlorococcus and its phage.,True,N,high,Title describes a resource for systems biology data.
29236308,Database of transcription factors in lung cancer (DBTFLC): A novel resource for exploring transcription factors associated with lung cancer.,True,N,high,Title explicitly names a database.
32522662,NeuroPycon: An open-source python toolbox for fast multi-modal and reproducible brain connectivity pipelines.,True,Y,high,Title describes a toolbox for analysis pipelines not a data repository.
26504853,FluKB: A Knowledge-Based System for Influenza Vaccine Target Discovery and Analysis of the Immunological Properties of Influenza Viruses.,False,Y,medium,Title emphasizes system for discovery/analysis not primarily a data repository.
28779078,"Aspergillus Secondary Metabolite Database, a resource to understand the Secondary metabolome of Aspergillus genus.",True,N,high,Title explicitly names a database.
22973285,P(3)DB: An Integrated Database for Plant Protein Phosphorylation.,False,N,high,Title explicitly names a database despite lacking URL.
23941661,KLIFS: a knowledge-based structural database to navigate kinase-ligand interaction space.,False,N,high,Title explicitly names a knowledge-based database.
21738316,CytReD: A database collecting human cytokinome information.,True,N,high,Title explicitly names a database.
29548284,IDPM: an online database for ion distribution in protein molecules.,True,N,high,Title explicitly names a database.
30576486,PhytoTypeDB: a database of plant protein inter-cultivar variability and function.,True,N,high,Title explicitly names a database.
31695717,AppleMDO: A Multi-Dimensional Omics Database for Apple Co-Expression Networks and Chromatin States.,True,N,high,Title explicitly names a database.
22509333,PolysacDB: a database of microbial polysaccharide antigens and their antibodies.,True,N,high,Title explicitly names a database.
27493549,LigandBox: A database for 3D structures of chemical compounds.,True,N,high,Title explicitly names a database.
33068420,Chewie Nomenclature Server (chewie-NS): a deployable nomenclature server for easy sharing of core and whole genome MLST schemas.,True,N,medium,Title describes a nomenclature server for sharing schema data.
24013926,The Xeno-glycomics database (XDB): a relational database of qualitative and quantitative pig glycome repertoire.,True,N,high,Title explicitly names a database.
26450949,ProPepper: a curated database for identification and analysis of peptide and immune-responsive epitope composition of cereal grain protein families.,True,N,high,Title explicitly names a database.
27813701,UNcleProt (Universal Nuclear Protein database of barley): The first nuclear protein database that distinguishes proteins from different phases of the cell cycle.,True,N,high,Title explicitly names a database.
25399415,GenoBase: comprehensive resource database of Escherichia coli K-12.,True,N,high,Title explicitly names a database.
24185696,BloodChIP: a database of comparative genome-wide transcription factor binding profiles in human blood cells.,True,N,high,Title explicitly names a database.
22750101,LSHGD: a database for human leprosy susceptible genes.,True,N,high,Title explicitly names a database.
32082281,FeGenie: A Comprehensive Tool for the Identification of Iron Genes and Iron Gene Neighborhoods in Genome and Metagenome Assemblies.,False,Y,high,Title describes a tool for identification not a data repository.
23066098,"PlantRNA, a database for tRNAs of photosynthetic eukaryotes.",True,N,high,Title explicitly names a database.
33942873,"CANNUSE, a database of traditional Cannabis uses-an opportunity for new research.",True,N,high,Title explicitly names a database.
34669691,RefPlantNLR is a comprehensive collection of experimentally validated plant disease resistance proteins from the NLR family.,False,N,high,Title describes a comprehensive collection/database.
