pmid,title,abstract,in_linguistic,in_setfit,ling_score,setfit_confidence,primary_entity_long,primary_entity_short,primary_score,status,matched_long_short,all_long,all_short,ner_source,ner_confidence,entity_from_title,db_keyword_found,db_keyword_score,title_entity_in_ner,very_high_conf,all_urls,resource_url,has_resource_url,url_context,article_count
35883018,IDPsBind: a repository of binding sites for intrinsically disordered proteins complexes with known 3D structures.,"<h4>Background</h4>Intrinsically disordered proteins (IDPs) lack a stable three-dimensional structure under physiological conditions but play crucial roles in many biological processes. Intrinsically disordered proteins perform various biological functions by interacting with other ligands.<h4>Results</h4>Here, we present a database, IDPsBind, which displays interacting sites between IDPs and interacting ligands by using the distance threshold method in known 3D structure IDPs complexes from the PDB database. IDPsBind contains 9626 IDPs complexes and 880 intrinsically disordered proteins verified by experiments. The current release of the IDPsBind database is defined as version 1.0. IDPsBind is freely accessible at http://www.s-bioinformatics.cn/idpsbind/home/ .<h4>Conclusions</h4>IDPsBind provides more comprehensive interaction sites for IDPs complexes of known 3D structures. It can not only help the subsequent studies of the interaction mechanism of intrinsically disordered proteins but also provides a suitable background for developing the algorithms for predicting the interaction sites of intrinsically disordered proteins.",True,False,4.5,,dpsbind,,16.8235011,ok,,idpsbind,pdb,v2,0.8235011,IDPsBind,True,5.0,False,False,http://www.s-bioinformatics.cn/idpsbind/home/,http://www.s-bioinformatics.cn/idpsbind/home/,True,...as version 1.0. IDPsBind is freely accessible at http://www.s-bioinformatics.cn/idpsbind/home/ .<h4>Conclusions</h4>IDPsBind provides more compr...,1
38109500,Drying without dying: A genome database for desiccation-tolerant plants and evolution of desiccation tolerance.,"Desiccation is typically fatal, but a small number of land plants have evolved vegetative desiccation tolerance (VDT), allowing them to dry without dying through a process called anhydrobiosis. Advances in sequencing technologies have enabled the investigation of genomes for desiccation-tolerant plants over the past decade. However, a dedicated and integrated database for these valuable genomic resources has been lacking. Our prolonged interest in VDT plant genomes motivated us to create the ""Drying without Dying"" database, which contains a total of 16 VDT-related plant genomes (including 10 mosses) and incorporates 10 genomes that are closely related to VDT plants. The database features bioinformatic tools, such as blast and homologous cluster search, sequence retrieval, Gene Ontology term and metabolic pathway enrichment statistics, expression profiling, co-expression network extraction, and JBrowser exploration for each genome. To demonstrate its utility, we conducted tailored PFAM family statistical analyses, and we discovered that the drought-responsive ABA transporter AWPM-19 family is significantly tandemly duplicated in all bryophytes but rarely so in tracheophytes. Transcriptomic investigations also revealed that response patterns following desiccation diverged between bryophytes and angiosperms. Combined, the analyses provided genomic and transcriptomic evidence supporting a possible divergence and lineage-specific evolution of VDT in plants. The database can be accessed at http://desiccation.novogene.com. We expect this initial release of the ""Drying without Dying"" plant genome database will facilitate future discovery of VDT genetic resources.",True,False,4.5,,,d,16.8223852,ok,,,,v2,0.8223852,Drying without dying,True,5.0,False,False,http://desiccation.novogene.com,http://desiccation.novogene.com,True,"...of VDT in plants. The database can be accessed at http://desiccation.novogene.com. We expect this initial release of the ""Drying wi...",1
37510385,<i>ranchSATdb</i>: A Genome-Wide Simple Sequence Repeat (SSR) Markers Database of Livestock Species for Mutant Germplasm Characterization and Improving Farm Animal Health.,"Microsatellites, also known as simple sequence repeats (SSRs), are polymorphic loci that play an important role in genome research, animal breeding, and disease control. Ranch animals are important components of agricultural landscape. The ranch animal SSR database, <i>ranchSATdb</i>, is a web resource which contains 15,520,263 putative SSR markers. This database provides a comprehensive tool for performing end-to-end marker selection, from SSRs prediction to generating marker primers and their cross-species feasibility, visualization of the resulting markers, and finding similarities between the genomic repeat sequences all in one place without the need to switch between other resources. The user-friendly online interface allows users to browse SSRs by genomic coordinates, repeat motif sequence, chromosome, motif type, motif frequency, and functional annotation. Users may enter their preferred flanking area around the repeat to retrieve the nucleotide sequence, they can investigate SSRs present in the genic or the genes between SSRs, they can generate custom primers, and they can also execute in silico validation of primers using electronic PCR. For customized sequences, an SSR prediction pipeline called <i>miSATminer</i> is also built. New species will be added to this website's database on a regular basis throughout time. To improve animal health via genomic selection, we hope that <i>ranchSATdb</i> will be a useful tool for mapping quantitative trait loci (QTLs) and marker-assisted selection. The web-resource is freely accessible at https://bioinfo.usu.edu/ranchSATdb/.",True,False,4.5,,anchsatdb,,16.822134849999998,ok,,ssr database | https://bioinfo.usu.edu/ranchsatdb/.,,v2,0.82213485,<i>ranchSATdb</i>,True,6.0,False,False,https://bioinfo.usu.edu/ranchSATdb/,https://bioinfo.usu.edu/ranchSATdb/,True,...lection. The web-resource is freely accessible at https://bioinfo.usu.edu/ranchSATdb/.,1
35762265,metaPR<sup>2</sup> : A database of eukaryotic 18S rRNA metabarcodes with an emphasis on protists.,"In recent years, metabarcoding has become the method of choice for investigating the composition and assembly of microbial eukaryotic communities. The number of environmental data sets published has increased very rapidly. Although unprocessed sequence files are often publicly available, processed data, in particular clustered sequences, are rarely available in a usable format. Clustered sequences are reported as operational taxonomic units (OTUs) with different similarity levels or more recently as amplicon sequence variants (ASVs). This hampers comparative studies between different environments and data sets, for example examining the biogeographical patterns of specific groups/species, as well analysing the genetic microdiversity within these groups. Here, we present a newly-assembled database of processed 18S rRNA metabarcodes that are annotated with the PR<sup>2</sup> reference sequence database. This database, called metaPR<sup>2</sup> , contains 41 data sets corresponding to more than 4000 samples and 90,000 ASVs. The database, which is accessible through both a web-based interface (https://shiny.metapr2.org) and an R package, should prove very useful to all researchers working on protist diversity in a variety of systems.",True,False,4.5,,,metapr,16.8203146,ok,,,,v2,0.8203146,metaPR<sup></sup>,True,5.0,False,False,https://shiny.metapr2.org,https://shiny.metapr2.org,True,"...is accessible through both a web-based interface (https://shiny.metapr2.org) and an R package, should prove very useful to al...",1
34591960,Regeneration Roadmap: database resources for regenerative biology.,"Regeneration plays an instrumental role in biological development and damage repair by constructing and replacing cells, tissues, and organs. Since regenerative capacity declines with age, promoting regeneration is heralded as a potential strategy for delaying aging. On this premise, mechanisms that regulate regeneration have been extensively studied across species and in different tissues. However, an open and comprehensive database collecting and standardizing the abundant data generated in regeneration research, such as high-throughput sequencing data, remains to be developed. In this work, we constructed Regeneration Roadmap to systematically and comprehensively collect such information over 2.38 million data entries across 11 species and 36 tissues, including regeneration-related genes, bulk and single-cell transcriptomics, epigenomics, and pharmacogenomics data. In this database, users can explore regulatory and expression changes of regeneration-associated genes in different species and tissues. Regeneration Roadmap provides the research community with a long-awaited and valuable data resource featuring convenient computing and visualizing tools, which is publicly available at https://ngdc.cncb.ac.cn/regeneration/index.",True,False,4.5,,regeneration roadmap,,16.81821424,ok,,,,v2,0.81821424,Regeneration Roadmap,True,8.0,True,True,https://ngdc.cncb.ac.cn/regeneration/index,https://ngdc.cncb.ac.cn/regeneration/index,True,"...visualizing tools, which is publicly available at https://ngdc.cncb.ac.cn/regeneration/index.",1
35193494,The EurOPDX Data Portal: an open platform for patient-derived cancer xenograft data sharing and visualization.,"<h4>Background</h4>Patient-derived xenografts (PDX) mice models play an important role in preclinical trials and personalized medicine. Sharing data on the models is highly valuable for numerous reasons - ethical, economical, research cross validation etc. The EurOPDX Consortium was established 8 years ago to share such information and avoid duplicating efforts in developing new PDX mice models and unify approaches to support preclinical research. EurOPDX Data Portal is the unified data sharing platform adopted by the Consortium.<h4>Main body</h4>In this paper we describe the main features of the EurOPDX Data Portal ( https://dataportal.europdx.eu/ ), its architecture and possible utilization by researchers who look for PDX mice models for their research. The Portal offers a catalogue of European models accessible on a cooperative basis. The models are searchable by metadata, and a detailed view provides molecular profiles (gene expression, mutation, copy number alteration) and treatment studies. The Portal displays the data in multiple tools (PDX Finder, cBioPortal, and GenomeCruzer in future), which are populated from a common database displaying strictly mutually consistent views.<h4>(short) conclusion</h4>EurOPDX Data Portal is an entry point to the EurOPDX Research Infrastructure offering PDX mice models for collaborative research, (meta)data describing their features and deep molecular data analysis according to users' interests.",True,False,4.5,,,uropdx,16.81687737,ok,,europdx | cbioportal,,v2,0.81687737,EurOPDX Data Portal,True,5.0,False,False,https://dataportal.europdx.eu/,https://dataportal.europdx.eu/,True,"...be the main features of the EurOPDX Data Portal ( https://dataportal.europdx.eu/ ), its architecture and possible utilization by r...",1
37889037,SLKB: synthetic lethality knowledge base.,"Emerging CRISPR-Cas9 technology permits synthetic lethality (SL) screening of large number of gene pairs from gene combination double knockout (CDKO) experiments. However, the poor integration and annotation of CDKO SL data in current SL databases limit their utility, and diverse methods of calculating SL scores prohibit their comparison. To overcome these shortcomings, we have developed SL knowledge base (SLKB) that incorporates data of 11 CDKO experiments in 22 cell lines, 16,059 SL gene pairs and 264,424 non-SL gene pairs. Additionally, within SLKB, we have implemented five SL calculation methods: median score with and without background control normalization (Median-B/NB), sgRNA-derived score (sgRNA-B/NB), Horlbeck score, GEMINI score and MAGeCK score. The five scores have demonstrated a mere 1.21% overlap among their top 10% SL gene pairs, reflecting high diversity. Users can browse SL networks and assess the impact of scoring methods using Venn diagrams. The SL network generated from all data in SLKB shows a greater likelihood of SL gene pair connectivity with other SL gene pairs than non-SL pairs. Comparison of SL networks between two cell lines demonstrated greater likelihood to share SL hub genes than SL gene pairs. SLKB website and pipeline can be freely accessed at https://slkb.osubmi.org and https://slkb.docs.osubmi.org/, respectively.",False,True,,0.6583507,,base,16.815740169999998,ok,slkb | synthetic lethality knowledge base,sgrna-b | synthetic lethality knowledge base,slkb,v2,0.81574017,SLKB,False,0.0,False,False,https://slkb.osubmi.org | https://slkb.docs.osubmi.org/,https://slkb.osubmi.org,True,"...KB website and pipeline can be freely accessed at https://slkb.osubmi.org and https://slkb.docs.osubmi.org/, respectively.",1
39101783,Deciphering cancer genomes with GenomeSpy: a grammar-based visualization toolkit.,"<h4>Background</h4>Visualization is an indispensable facet of genomic data analysis. Despite the abundance of specialized visualization tools, there remains a distinct need for tailored solutions. However, their implementation typically requires extensive programming expertise from bioinformaticians and software developers, especially when building interactive applications. Toolkits based on visualization grammars offer a more accessible, declarative way to author new visualizations. Yet, current grammar-based solutions fall short in adequately supporting the interactive analysis of large datasets with extensive sample collections, a pivotal task often encountered in cancer research.<h4>Findings</h4>We present GenomeSpy, a grammar-based toolkit for authoring tailored, interactive visualizations for genomic data analysis. By using combinatorial building blocks and a declarative language, users can implement new visualization designs easily and embed them in web pages or end-user-oriented applications. A distinctive element of GenomeSpy's architecture is its effective use of the graphics processing unit in all rendering, enabling a high frame rate and smoothly animated interactions, such as navigation within a genome. We demonstrate the utility of GenomeSpy by characterizing the genomic landscape of 753 ovarian cancer samples from patients in the DECIDER clinical trial. Our results expand the understanding of the genomic architecture in ovarian cancer, particularly the diversity of chromosomal instability.<h4>Conclusions</h4>GenomeSpy is a visualization toolkit applicable to a wide range of tasks pertinent to genome analysis. It offers high flexibility and exceptional performance in interactive analysis. The toolkit is open source with an MIT license, implemented in JavaScript, and available at https://genomespy.app/.",True,False,4.5,,enomespy,,16.81547374,ok,,genomespy,decider,v2,0.81547374,Deciphering cancer genomes with GenomeSpy,False,0.0,False,False,https://genomespy.app/,https://genomespy.app/,True,"...ense, implemented in JavaScript, and available at https://genomespy.app/.",1
39827990,ExerGeneDB: A physical exercise-regulated differential gene expression database.,"<h4>Background</h4>Exercise induces molecular changes that involve multiple organs and tissues. Moreover, these changes are modulated by various exercise parameters-such as intensity, frequency, mode, and duration-as well as by clinical features like gender, age, and body mass index (BMI), each eliciting distinct biological effects. To assist exercise researchers in understanding these changes from a comprehensive perspective that includes multiple organs, diverse exercise regimens, and a range of clinical features, we developed Exercise Regulated Genes Database (ExerGeneDB), a database of exercise-regulated differential genes.<h4>Methods</h4>ExerGeneDB aggregated publicly available exercise-related sequencing datasets and subjected them to uniform quality control and preprocessing. The data, encompassing a variety of types, were organized into a specialized database of exercise-regulated genes. Notably, ExerGeneDB conducted differential analyses on this collected data, leveraging curated clinical information and accounting for important factors such as gender, age, and BMI.<h4>Results</h4>ExerGeneDB has assembled 1692 samples from rats and mice as well as 4492 human samples. It contains data from various tissues and organs, such as skeletal muscle, blood, adipose tissue, intestine, heart, liver, spleen, lungs, kidneys, brain, spinal cord, bone marrow, and bones. ExerGeneDB features bulk ribonucleic acid sequencing (RNA-seq) (including non-coding RNA (ncRNA) and protein-coding RNA), microarray (including ncRNA and protein-coding RNA), and single cell RNA-seq data.<h4>Conclusion</h4>ExerGeneDB compiles and re-analyzes exercise-related data with a focus on clinical information. This has culminated in the creation of an interactive database for exercise regulation genes. The website for ExerGeneDB can be found at: https://exergenedb.com.",True,False,4.0,,xergenedb,,16.81484467,ok,,exergenedb | exercise regulated genes database,,v2,0.81484467,ExerGeneDB,True,6.0,False,False,https://exergenedb.com,https://exergenedb.com,True,...enes. The website for ExerGeneDB can be found at: https://exergenedb.com.,1
39395186,ELiAH: the atlas of E3 ligases in human tissues for targeted protein degradation with reduced off-target effect.,"The development of therapeutic agents has mainly focused on designing small molecules to modulate target proteins or genes which are conventionally druggable. Therefore, targeted protein degradation (TPD) for undruggable cases has emerged as promising pharmaceutical approach. TPD, often referred PROTACs (PROteolysis TArgeting Chimeras), uses a linker to degrade target proteins by hijacking the ubiquitination system. Therefore, unravel the relationship including reversal and co-expression between E3 ligands and other possible target genes in various human tissues is essential to mitigate off-target effects of TPD. Here, we developed the atlas of E3 ligases in human tissues (ELiAH), to prioritize E3 ligase-target gene pairs for TPD. Leveraging over 2900 of RNA-seq profiles consisting of 11 human tissues from the GTEx (genotype-tissue expression) consortium, users of ELiAH can identify tissue-specific genes and E3 ligases (FDR P-value of Mann-Whitney test < .05). ELiAH unravels 933 830 relationships consisting of 614 E3 ligases and 20 924 of expressed genes considering degree of tissue specificity, which are indispensable for ubiquitination based TPD development. In addition, docking properties of those relationships are also modeled using RosettaDock. Therefore, ELiAH presents comprehensive repertoire of E3 ligases for ubiquitination-based TPD drug development avoiding off-target effects. Database URL: https://eliahdb.org.",True,False,4.0,,atlas of e3,,16.807768799999998,ok,,proteolysis | rosettadock | ligases,eliah,v2,0.8077688,ELiAH,False,0.0,False,False,https://eliahdb.org,https://eliahdb.org,True,...opment avoiding off-target effects. Database URL: https://eliahdb.org.,1
39198917,"Variant Impact Predictor database (VIPdb), version 2: trends from three decades of genetic variant impact predictors.","<h4>Background</h4>Variant interpretation is essential for identifying patients' disease-causing genetic variants amongst the millions detected in their genomes. Hundreds of Variant Impact Predictors (VIPs), also known as Variant Effect Predictors (VEPs), have been developed for this purpose, with a variety of methodologies and goals. To facilitate the exploration of available VIP options, we have created the Variant Impact Predictor database (VIPdb).<h4>Results</h4>The Variant Impact Predictor database (VIPdb) version 2 presents a collection of VIPs developed over the past three decades, summarizing their characteristics, ClinGen calibrated scores, CAGI assessment results, publication details, access information, and citation patterns. We previously summarized 217 VIPs and their features in VIPdb in 2019. Building upon this foundation, we identified and categorized an additional 190 VIPs, resulting in a total of 407 VIPs in VIPdb version 2. The majority of the VIPs have the capacity to predict the impacts of single nucleotide variants and nonsynonymous variants. More VIPs tailored to predict the impacts of insertions and deletions have been developed since the 2010s. In contrast, relatively few VIPs are dedicated to the prediction of splicing, structural, synonymous, and regulatory variants. The increasing rate of citations to VIPs reflects the ongoing growth in their use, and the evolving trends in citations reveal development in the field and individual methods.<h4>Conclusions</h4>VIPdb version 2 summarizes 407 VIPs and their features, potentially facilitating VIP exploration for various variant interpretation applications. VIPdb is available at  https://genomeinterpretation.org/vipdb.",True,False,4.5,,,ipdb,16.80551934,ok,,of variant impact predictors | variant impact predictor database | vipdb).<h4 | the variant impact predictor database | clingen | vipdb).<h,vipdb,v2,0.80551934,"Variant Impact Predictor database (VIPdb), version",True,6.0,False,False,https://genomeinterpretation.org/vipdb,https://genomeinterpretation.org/vipdb,True,...terpretation applications. VIPdb is available at  https://genomeinterpretation.org/vipdb.,1
36350676,FAVOR: functional annotation of variants online resource and annotator for variation across the human genome.,"Large biobank-scale whole genome sequencing (WGS) studies are rapidly identifying a multitude of coding and non-coding variants. They provide an unprecedented resource for illuminating the genetic basis of human diseases. Variant functional annotations play a critical role in WGS analysis, result interpretation, and prioritization of disease- or trait-associated causal variants. Existing functional annotation databases have limited scope to perform online queries and functionally annotate the genotype data of large biobank-scale WGS studies. We develop the Functional Annotation of Variants Online Resources (FAVOR) to meet these pressing needs. FAVOR provides a comprehensive multi-faceted variant functional annotation online portal that summarizes and visualizes findings of all possible nine billion single nucleotide variants (SNVs) across the genome. It allows for rapid variant-, gene- and region-level queries of variant functional annotations. FAVOR integrates variant functional information from multiple sources to describe the functional characteristics of variants and facilitates prioritizing plausible causal variants influencing human phenotypes. Furthermore, we provide a scalable annotation tool, FAVORannotator, to functionally annotate large-scale WGS studies and efficiently store the genotype and their variant functional annotation data in a single file using the annotated Genomic Data Structure (aGDS) format, making downstream analysis more convenient. FAVOR and FAVORannotator are available at https://favor.genohub.org.",True,False,3.0,,functional annotation of variants,,16.80442405,ok,,functional annotation of variants online resources | favorannotator,favor,v2,0.80442405,FAVOR,True,3.0,False,False,https://favor.genohub.org,https://favor.genohub.org,True,...enient. FAVOR and FAVORannotator are available at https://favor.genohub.org.,1
39963994,Deconer: An Evaluation Toolkit for Reference-based Deconvolution Methods Using Gene Expression Data.,"In recent years, computational methods for quantifying cell-type proportions from transcription data have gained significant attention, particularly those reference-based methods which have demonstrated high accuracy. However, there is currently a lack of comprehensive evaluation and guidance for available reference-based deconvolution methods in cell-type deconvolution analysis. In this study, we introduce Deconvolution Evaluator (Deconer), a comprehensive toolkit for the evaluation of reference-based deconvolution methods. Deconer provides various simulated and real gene expression datasets, including both bulk and single-cell sequencing data, and offers multiple visualization interfaces. By utilizing Deconer, we conducted systematic comparisons of 16 reference-based deconvolution methods from different perspectives, including method robustness, accuracy in deconvolving rare components, signature gene selection performance, and external reference construction capability. We also performed an in-depth analysis of the application scenarios and challenges in cell-type deconvolution methods. Finally, we provided constructive suggestions for users to select and develop cell-type deconvolution algorithms. This study provides novel insights for researchers, assisting them in choosing appropriate toolkits, applying solutions in clinical contexts, and advancing the development of deconvolution tools tailored to gene expression data. The tutorials, manual, source code, and demo data of Deconer are publicly available at https://honchkrow.github.io/Deconer/ and https://ngdc.cncb.ac.cn/biocode/tool/7577.",True,False,4.5,,deconer,,16.8004432,ok,,deconvolution evaluator,,v2,0.8004432,Deconer,False,0.0,True,False,https://honchkrow.github.io/Deconer/ | https://ngdc.cncb.ac.cn/biocode/tool/7577,https://ngdc.cncb.ac.cn/biocode/tool/7577,True,...lable at https://honchkrow.github.io/Deconer/ and https://ngdc.cncb.ac.cn/biocode/tool/7577.,1
36882183,PhaGAA: an integrated web server platform for phage genome annotation and analysis.,"<h4>Motivation</h4>Phage genome annotation plays a key role in the design of phage therapy. To date, there have been various genome annotation tools for phages, but most of these tools focus on mono-functional annotation and have complex operational processes. Accordingly, comprehensive and user-friendly platforms for phage genome annotation are needed.<h4>Results</h4>Here, we propose PhaGAA, an online integrated platform for phage genome annotation and analysis. By incorporating several annotation tools, PhaGAA is constructed to annotate the prophage genome at DNA and protein levels and provide the analytical results. Furthermore, PhaGAA could mine and annotate phage genomes from bacterial genome or metagenome. In summary, PhaGAA will be a useful resource for experimental biologists and help advance the phage synthetic biology in basic and application research.<h4>Availability and implementation</h4>PhaGAA is freely available at http://phage.xialab.info/.",True,False,5.0,,,hagaa,16.79944056,ok,,,phagaa,v2,0.79944056,PhaGAA,True,5.0,False,False,http://phage.xialab.info/,http://phage.xialab.info/,True,...implementation</h4>PhaGAA is freely available at http://phage.xialab.info/.,1
38491529,OralExplorer: a web server for exploring the mechanisms of oral inflammatory diseases.,"<h4>Background</h4>Oral inflammatory diseases are localized infectious diseases primarily caused by oral pathogens with the potential for serious systemic complications. However, publicly available datasets for these diseases are underutilized. To address this issue, a web tool called OralExplorer was developed. This tool integrates the available data and provides comprehensive online bioinformatic analysis.<h4>Methods</h4>Human oral inflammatory disease-related datasets were obtained from the GEO database and normalized using a standardized process. Transcriptome data were then subjected to differential gene expression analysis, immune infiltration analysis, correlation analysis, pathway enrichment analysis, and visualization. The single-cell sequencing data was visualized as cluster plot, feature plot, and heatmaps. The web platform was primarily built using Shiny. The biomarkers identified in OralExplorer were validated using local clinical samples through qPCR and IHC.<h4>Results</h4>A total of 35 human oral inflammatory disease-related datasets, covering 6 main disease types and 901 samples, were included in the study to identify potential molecular signatures of the mechanisms of oral diseases. OralExplorer consists of 5 main analysis modules (differential gene expression analysis, immune infiltration analysis, correlation analysis, pathway enrichment analysis and single-cell analysis), with multiple visualization options. The platform offers a simple and intuitive interface, high-quality images for visualization, and detailed analysis results tables for easy access by users. Six markers (IL1β, SRGN, CXCR1, FGR, ARHGEF2, and PTAFR) were identified by OralExplorer. qPCR- and IHC-based experimental validation showed significantly higher levels of these genes in the periodontitis group.<h4>Conclusions</h4>OralExplorer is a comprehensive analytical platform for oral inflammatory diseases. It allows users to interactively explore the molecular mechanisms underlying the action and regression of these diseases. It also aids dental researchers in unlocking the potential value of transcriptomics data related to oral diseases. OralExplorer can be accessed at https://smuonco.shinyapps.io/OralExplorer/  (Alternate URL: http://robinl-lab.com/OralExplorer ).",True,False,5.0,,ralexplorer,,16.79598236,ok,,oralexplorer | a web server for exploring the mechanisms of oral inflammatory diseases,geo | srgn,v2,0.79598236,OralExplorer,True,5.0,False,False,https://smuonco.shinyapps.io/OralExplorer/ | http://robinl-lab.com/OralExplorer,https://smuonco.shinyapps.io/OralExplorer/,True,...to oral diseases. OralExplorer can be accessed at https://smuonco.shinyapps.io/OralExplorer/  (Alternate URL: http://robinl-lab.com/OralExplor...,1
37484460,The <i>Viscum album</i> Gene Space database.,"The hemiparasitic flowering plant <i>Viscum album</i> (European mistletoe) is known for its very special life cycle, extraordinary biochemical properties, and extremely large genome. The size of its genome is estimated to be 30 times larger than the human genome and 600 times larger than the genome of the model plant <i>Arabidopsis thaliana</i>. To achieve insights into the Gene Space of the genome, which is defined as the space including and surrounding protein-coding regions, a transcriptome project based on PacBio sequencing has recently been conducted. A database resulting from this project contains sequences of 39,092 different open reading frames encoding 32,064 distinct proteins. Based on 'Benchmarking Universal Single-Copy Orthologs' (BUSCO) analysis, the completeness of the database was estimated to be in the range of 78%. To further develop this database, we performed a transcriptome project of <i>V. album</i> organs harvested in summer and winter based on Illumina sequencing. Data from both sequencing strategies were combined. The new <i>V. album</i> Gene Space database II (VaGs II) contains 90,039 sequences and has a completeness of 93% as revealed by BUSCO analysis. Sequences from other organisms, particularly fungi, which are known to colonize mistletoe leaves, have been removed. To evaluate the quality of the new database, proteome data of a mitochondrial fraction of <i>V. album</i> were re-analyzed. Compared to the original evaluation published five years ago, nearly 1000 additional proteins could be identified in the mitochondrial fraction, providing new insights into the Oxidative Phosphorylation System of <i>V. album</i>. The VaGs II database is available at https://viscumalbum.pflanzenproteomik.de/. Furthermore, all <i>V. album</i> sequences have been uploaded at the European Nucleotide Archive (ENA).",True,False,4.5,,gene space database,,16.794467,ok,ena | european nucleotide archive,oxidative phosphorylation system of | european nucleotide archive | vags ii,vags | ena | i,v2,0.794467,,True,5.0,False,False,https://viscumalbum.pflanzenproteomik.de/,https://viscumalbum.pflanzenproteomik.de/,True,".... album</i>. The VaGs II database is available at https://viscumalbum.pflanzenproteomik.de/. Furthermore, all <i>V. album</i> sequences have...",1
35552640,DFBP: a comprehensive database of food-derived bioactive peptides for peptidomics research.,"<h4>Motivation</h4>Food-derived bioactive peptides (FBPs) have demonstrated their significance in pharmaceuticals, diets and nutraceuticals, benefiting public health and global ecology. While significant efforts have been made to discover FBPs and to elucidate the underlying bioactivity mechanisms, there is lack of a systemic study of sequence-structure-activity relationship of FBPs in a large dataset.<h4>Results</h4>Here, we construct a database of food-derived bioactive peptides (DFBP), containing a total of 6276 peptide entries in 31 types from different sources. Further, we develop a series of analysis tools for function discovery/repurposing, traceability, multifunctional bioactive exploration and physiochemical property assessment of peptides. Finally, we apply this database and data-mining techniques to discover new FBPs as potential drugs for cardiovascular diseases. The DFBP serves as a useful platform for not only the fundamental understanding of sequence-structure-activity of FBPs but also the design, discovery, and repurposing of peptide-based drugs, vaccines, materials and food ingredients.<h4>Availability and implementation</h4>DFBP service can be accessed freely via http://www.cqudfbp.net/. All data are incorporated into the article and its online supplementary material.<h4>Supplementary information</h4>Supplementary data are available at Bioinformatics online.",True,False,5.5,,food-derived bioactive peptides,,16.7944541,ok,fbp | food-derived bioactive peptides,bioactive peptides,dfbp | fbp,v2,0.7944541,DFBP,True,5.0,False,False,http://www.cqudfbp.net/,http://www.cqudfbp.net/,True,...ation</h4>DFBP service can be accessed freely via http://www.cqudfbp.net/. All data are incorporated into the article and i...,1
36699350,ODEbase: a repository of ODE systems for systems biology.,"<h4>Summary</h4>Recently, symbolic computation and computer algebra systems have been successfully applied in systems biology, especially in chemical reaction network theory. One advantage of symbolic computation is its potential for qualitative answers to biological questions. Qualitative methods analyze dynamical input systems as formal objects, in contrast to investigating only part of the state space, as is the case with numerical simulation. However, corresponding tools and libraries have a different set of requirements for their input data than their numerical counterparts. A common format used in mathematical modeling of biological processes is Systems Biology Markup Language (SBML). We illustrate that the use of SBML data in symbolic computation requires significant pre-processing, incorporating external biological and mathematical expertise. ODEbase provides suitable input data derived from established existing biomodels, covering in particular the BioModels database.<h4>Availability and implementation</h4>ODEbase is available free of charge at https://odebase.org.",True,False,4.5,,,debase,16.7920786,ok,,odebase | a repository of ode systems for systems biology | biomodels,,v2,0.7920786,ODEbase,True,5.0,False,False,https://odebase.org,https://odebase.org,True,...tation</h4>ODEbase is available free of charge at https://odebase.org.,1
37216609,Human AGEs: an interactive spatio-temporal visualization and database of human archeogenomics.,"Archeogenomics is a rapidly growing interdisciplinary research field driven by the development of techniques that enable the acquisition and analysis of ancient DNA (aDNA). Recent advances in aDNA studies have contributed significantly to increasing our understanding of the natural history of humans. One of the most significant challenges facing archeogenomics is the integration of highly heterogeneous genomic, archeological, and anthropological data and their comprehensive analysis, considering changes that occur in time and space. Only this complex approach can explain the relationship between past populations in the context of migration or cultural development. To address these challenges, we developed a Human AGEs web server. It focuses on creating comprehensive spatiotemporal visualizations of genomic, archeogenomic, and archeological information, which can be provided by the user or loaded from a graph database. The interactive map application at the center of Human AGEs can display multiple layers of data in various forms, such as bubble charts, pie charts, heatmaps, or tag clouds. These visualizations can be modified using various clustering, filtering, and styling options, and the map state can be exported to a high-resolution image or saved as a session file for later use. Human AGEs, along with their tutorial, are accessible at https://archeogenomics.eu/.",True,False,5.0,,,ages,16.7920509,ok,,human ages | an interactive spatio-temporal visualization and database of human archeogenomics,,v2,0.7920509,Human AGEs,True,5.0,False,False,https://archeogenomics.eu/,https://archeogenomics.eu/,True,"...GEs, along with their tutorial, are accessible at https://archeogenomics.eu/.",1
